id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,历史形象页面点击图片打开查看,进入默认历史形象进入历史形象页面点击显示图象图片打开,审核通过,7,2015-12-22 17:06:21
2,点击界面分享按钮弹出分享弹出框重叠,点击界面分享按钮弹出分享弹出框重叠,审核通过,11,2015-12-22 17:06:33
3,点击界面意见反馈界面进入界面标题用户建议来,点击界面意见反馈界面进入界面标题用户建议来,审核通过,18,2015-12-22 17:06:53
4,用户反馈界面输入空格点击发送按钮没有反应提示,用户反馈界面输入空格点击发送按钮没有反应提示,审核通过,10,2015-12-22 17:07:04
5,界面进入历史形象界面历史形象界面看到创造保存头像,界面进入历史形象界面历史形象界面看到创造保存头像,审核通过,18,2015-12-22 17:29:08
6,加入界面建议增加分享功能把招聘信息传达给人,加入界面建议增加分享功能把招聘信息传达给人,审核通过,18,2015-12-22 17:30:00
7,开启声音创造形象过程听到声音,主界面开启声音创造形象过程听到声音,审核通过,18,2015-12-22 17:30:09
8,团队介绍界面卡通形象名字建议增加介绍界面了解产品,团队介绍界面卡通形象名字建议增加介绍界面了解产品,审核通过,18,2015-12-22 17:30:29
9,首界帅哥美女按钮进入创造形象界面界面重叠,首界帅哥美女按钮进入创造形象界面界面重叠,审核通过,18,2015-12-22 17:30:54
10,点击打开手机黑屏进入页面加载,点击打开手机黑屏打开进入页面加载进入页面,审核不通过,0,2015-12-22 17:31:10
11,打开app选择美女进入素材下面图片手枪选择萌脸人物手拿枪,打开app选择美女进入素材下面图片手枪选择萌脸人物手拿枪,审核通过,1,2015-12-22 17:31:22
12,打开app选择美女进入素材下面心下面素材图片手拿东西选择萌脸人物手拿,打开app选择美女进入素材下面心下面素材图片手拿东西选择萌脸人物手拿,审核通过,1,2015-12-22 17:33:48
13,打开app选择美女进入素材下面心下面素材图片选择萌脸人物图片展示看截图,打开app选择美女进入素材下面心下面素材图片选择萌脸人物图片展示看截图,审核不通过,1,2015-12-22 17:34:28
14,萌脸绘制页面点右上角分享点微博会提示安装微博app分享微博需要安装有浏览器分享微博,萌脸绘制页面点右上角分享点微博会提示安装微博app分享微博需要安装有浏览器分享微博,审核不通过,4,2015-12-22 17:35:26
15,用户反馈页面输入框输入内容输入空格点击发送没反应提示,进入默认右上角意见反馈输入框输入内容输入空格点击发送,审核通过,10,2015-12-22 17:36:21
16,进入选择道具页面选择道具为右手喇叭类图标选择显示手拿,进入默认选择双人模式进入页面道具页面选择右手拿喇叭选择成功显示手拿,审核通过,13,2015-12-22 17:36:31
17,点击分享按钮弹出分享框,进入设计形象页面连接点击右角分享按钮弹出分享框,审核通过,11,2015-12-22 17:36:43
18,形象设计页面切回桌面进入进入页面启动app进入默认首页,形象设计页面切回桌面进入进入页面启动app进入默认首页,审核通过,2,2015-12-22 17:36:54
19,进入设计形象页面点击分享按钮点击qq头像进入分享页面后点击返回返回页面错误,选择双人模式进入设计形象页面点击分享按钮点击qq头进入分享页面点击左上角返回按钮返回页面错误返回选择模式页面,审核通过,19,2015-12-22 17:41:55
20,弹出分享框时选择分享qq头进入头像设置页面点击移动缩放编辑图片失败,进入设计形象页面点击右角分享按钮3点击分享qq头进入页面点击移动缩放点击图片没反应,审核通过,11,2015-12-22 17:42:28
21,分享微信成功选择留在微信查看分享链接分享内容显示失败,分享微信成功选择留在微信查看分享链接分享内容显示失败,审核通过,17,2015-12-22 17:42:39
22,分享朋友进入分享页面点击发送没提示返回分享页面,分享朋友进入分享页面点击发送没提示返回分享页面,审核通过,19,2015-12-22 17:42:49
23,qq头像设置跳转回页面显示分享框,进入设计形象页面点击右角分享提示设置返回页面分享框显示期望结果返回分享框隐藏,审核通过,19,2015-12-22 17:42:59
24,选择道具为选择显示枪,进入默认选择双人模式进入页面道具页面选择左手拿枪选择成功显示手枪实际不符,审核通过,13,2015-12-22 17:43:07
25,选择双人模式进入道具页面设计男孩有道具旁边女孩使用,进入默认选择双人模式进入页面道具页面选择男孩女孩道具男孩使用旁边女孩使用建议可自由设计,审核不通过,13,2015-12-22 17:43:23
26,分享微博提示分享成功返回时现白屏,选择女孩进入设计进象角分享按钮分享微博提示分享返回途中白屏,审核通过,4,2015-12-22 17:43:31
27,设计形象进入标文字页面标记文字取消,选择女孩进入设计形象页面左滑动留言按钮3点击英文标语添加点击取消,审核不通过,12,2015-12-22 17:43:59
28,设计形象移动标签固定系统默认位置,选择女孩进入设计形象页面左滑动留言按钮选择标签移动位置,审核通过,12,2015-12-22 17:44:06
29,打开app选择男孩女孩拖造型五角星选择前排套装问题来人物披风头饰选择图案变动,打开app选择男孩女孩拖造型五角星选择前排套装问题来人物披风头饰选择图案变动,审核通过,20,2015-12-22 18:07:08
30,设计有整体形象涉及非脸部,设计有整体形象涉及非脸部,审核不通过,12,2015-12-22 18:07:24
31,打开app选择男女页面左上角有分享功能点开有分享方式画脸页面分享选项有分享方式,打开app选择男女页面左上角有分享功能点开有分享方式画脸页面分享选项有分享方式,审核不通过,8,2015-12-22 18:27:11
32,画图点存储保存返回看历史形象显示有看截图,画图点存储保存返回看历史形象显示有看截图,审核通过,7,2015-12-22 18:27:31
33,画图点存储保存返回看历史形象显示有看截图,画图点存储保存返回看历史形象显示有看截图,审核不通过,7,2015-12-22 18:28:33
34,打开app选择美女进入素材下面图片手枪选择萌脸人物手拿枪,打开app选择美女进入素材下面图片手枪选择萌脸人物手拿枪,审核不通过,1,2015-12-22 18:34:08
35,打开app选择美女进入素材下面心下面素材图片手拿东西选择萌脸人物手拿,打开app选择美女进入素材下面心下面素材图片手拿东西选择萌脸人物手拿,审核不通过,1,2015-12-22 18:34:16
36,萌脸绘制页面点右上角分享点微博会提示安装微博app分享微博需要安装有浏览器分享微博,萌脸绘制页面点右上角分享点微博会提示安装微博app分享微博需要安装有浏览器分享微博,审核不通过,4,2015-12-22 18:34:40
37,打开app选择男女页面左上角有分享功能点开有分享方式画脸页面分享选项有分享方式,打开app选择男女页面左上角有分享功能点开有分享方式画脸页面分享选项有分享方式,审核不通过,8,2015-12-22 18:34:56
