id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,进行注册操作输入手机号和验证码后点击注册按钮没有反应,进行注册操作输入手机号和验证码后点击注册按钮没有反应,审核通过,15,2015-12-09 21:49:33
2,打开app点我的在点左上角返回下方依然高亮在我的看截图,打开app点我的在点左上角返回下方依然高亮在我的看截图,审核通过,19,2015-12-09 22:02:38
3,输入判断性BUG如图的地方应该只可以输入数字不应该可以输入汉字,输入判断性BUG如图的地方应该只可以输入数字不应该可以输入汉字,审核通过,15,2015-12-09 22:13:42
4,注册时反应太慢卡着不动,进入软件首页点拍照进入登陆页输入手机号获取验证码等半天才来点击注册就没反应了,审核通过,15,2015-12-09 22:30:03
5,APP无法正常加载运行,进入软件后首页一直处于加载状态最终提示无法找到网页点击我的资讯模块也是一直加载无内容手机型号VIVOX5V宽带电信50M,审核通过,21,2015-12-10 05:37:49
6,安装好没更新打开APP停顿能有10秒出现闪退无法打开卸载重新安装还是同样,安装好没更新打开APP停顿能有10秒出现闪退无法打开卸载重新安装还是同样,审核通过,10,2015-12-10 06:19:51
7,打开软件一直加载中画面不显示,打开软件画面显示一直加载中图片和内容都没有,审核通过,22,2015-12-10 07:19:43
8,软件打开后一片空白无法完成指定的测试功能,1在微任务中下载并安装软件2打开软件3反复退出并重新打开软件都是一直停滞在那里转圈3分钟之后提示找不到网页页面有网址及报错信息网络没有问题WIFI可正常连接手机负荷不重只开了一个微任务还有本软件详情请参见截图谢谢手机红米2MIUI7,审核通过,23,2015-12-10 07:48:41
9,进入后无法加载页面显示不出内容,使用华为荣耀6手机进入后加载不了页面显示不出内容所用网络为联通,审核通过,22,2015-12-10 07:55:53
10,无法正常打开软件一直启动中,确定网络正常软件无法正常启用无法正常使用,审核通过,23,2015-12-10 08:25:21
11,软件不能打开首页一直转圈,打开软件能看到资讯首页我的但是任何页面都不能打开一直转圈确定不是网络问题我手机打开其他浏览器微信QQ这些都能正常接收到消息和打开网页,审核通过,23,2015-12-10 08:26:19
12,wifi网络下登录无法加载显示,手机型号小米4移动版安卓44可以正常安装进入后无法加载一个小圆圈转动时间长了就显示找不到网页,审核通过,8,2015-12-10 08:32:47
13,打开APP后进入页面显示不出内容,打开APP后进入页面无法显示资讯首页和我的都无法正常显示,审核通过,22,2015-12-10 08:38:53
14,所有页面均无法正常加载,所有页面均无法正常加载在确定网络无异常的情况下等待约5分钟均无内容显示,审核通过,21,2015-12-10 08:39:16
15,首页以及资讯长时间加载不出来内容为空白,首页以及资讯长时间加载不出来内容为空白,审核通过,21,2015-12-10 08:40:31
16,功能打不开不兼容系统是404,APP每个界面都进不去手机系统是404,审核通过,11,2015-12-10 08:41:58
17,根本无法打开软件根本无法打开软件根本无法打开软件,根本无法打开软件根本无法打开软件根本无法打开软件华为4X网络环境wifi,审核通过,23,2015-12-10 08:42:25
18,打开应用后系统无法登录,打开应用后系统无法登录一直显示加载画面,审核通过,11,2015-12-10 08:44:00
19,打开软件就一直在缓冲不显示内容网络也是好的,打开软件就一直在缓冲不显示内容网络也是好的,审核通过,0,2015-12-10 08:47:18
20,根本无法打开软件根本无法打开软件根本无法打开软件,根本无法打开软件根本无法打开软件根本无法打开软件华为畅玩网络环境wifi,审核通过,23,2015-12-10 08:47:47
21,打开软件不能加载出软件界面,在微任务中打开软件不能狗加载出软件的界面,审核通过,16,2015-12-10 08:53:44
22,启动页无法打开一直在加载,下载安装后无法打开启动页无法打开一直在加载退出重新进入还是无法显示首页,审核通过,2,2015-12-10 08:56:07
23,软件无法显示页面内容,本人手机魅蓝note1电信版安卓版本444网络环境50M电信光纤网络畅通点击打开软件欢迎页显示完后进入软件但是资讯首页我的三个页面均无法显示内容提示找不到网页,审核通过,22,2015-12-10 08:57:34
24,上面两个证件照拍照即出现闪退,首面点击上面两个证件照拍照即出现闪退每次如此点击证件云也闪退,审核通过,10,2015-12-10 09:19:24
25,退出时提示程序异常即将退出照片也无法正常拍摄,退出时提示程序异常即将退出照片也无法正常拍摄,审核通过,20,2015-12-10 09:22:14
26,每次点击拍照就出现闪退,首面点击上面两个证件照和证件云拍照都出现闪退每次一样,审核通过,10,2015-12-10 09:23:15
27,我使用的是红米1S电信版在进入我的菜单后点击关于我们APP没有弹出相应的资料而在上面的3个子菜单均匀相应的资料,我使用的是红米1S电信版在进入我的菜单后点击关于我们APP没有弹出相应的资料而在上面的3个子菜单均匀相应的资料,审核通过,7,2015-12-10 09:29:48
28,打开软件点击二代居民身份证照片软件提示很抱歉已停止运行,打开软件点击二代居民身份证照片软件提示很抱歉已停止运行,审核通过,13,2015-12-10 09:30:28
29,点击两证件照均无法启动闪退其他功能正常,点击两证件照均无法启动闪退其他功能正常,审核通过,10,2015-12-10 09:58:45
30,打开app后点击二代居民身份证照片模块出现闪退,打开app后在首页点击二代居民身份证照片模块出现闪退重复几次操作都闪退小米手机3,审核通过,10,2015-12-10 11:27:23
31,进行拍照时人物产生变形较大,进行拍照时拍照框内人物产生变形截图中以正常身份证作为参考物可以观察截图中身份证长宽比的变形比例另外提一个建议建议拍照界面增加1前后摄像头切换2画面缩放,审核通过,18,2015-12-10 11:52:55
32,安装程序后打开首页不能正常显示看截图,安装程序后打开首页不能正常显示看截图,审核通过,19,2015-12-10 13:41:57
33,聚焦比较困难聚焦比较困难聚焦比较困难,聚焦比较困难聚焦比较困难聚焦比较困难,审核通过,5,2015-12-10 13:51:16
34,进入APP页面后直接退出,直接从微任务打开APP出现APP的欢迎页面后APP直接退出,审核通过,20,2015-12-10 13:52:27
35,无法进入APP界面一直转圈圈显示加载中,无法进入APP界面一直转圈圈显示加载中,审核通过,16,2015-12-10 16:29:51
36,个人中心页面点击关于我们无反应,个人中心页面点击关于我们无反应,审核通过,9,2015-12-10 17:18:48
37,个人中心页面点击意见反馈填写后点击提交无反应,个人中心页面点击意见反馈填写后点击提交无反应,审核通过,17,2015-12-10 17:18:48
38,下载app打开APP点击我的点退出登陆页面显示在首页了但是下方导航提示还在我的页面,下载app打开APP点击我的点退出登陆页面显示在首页了但是下方导航提示还在我的页面,审核通过,19,2015-12-10 17:53:31
39,下载app打开APP点击证件云点击注册收入手机号码点击获取验证码按钮无法点击,下载app打开APP点击证件云点击注册收入手机号码点击获取验证码按钮无法点击,审核通过,15,2015-12-10 17:53:31
40,下载app打开APP点击资讯随便点一条进入可以查看但是点击无力返回按键的时候就提示你是不是退出了明明是要返回你APP设定为退出搞错了吧,下载app打开APP点击资讯随便点一条进入可以查看但是点击无力返回按键的时候就提示你是不是退出了明明是要返回你APP设定为退出搞错了吧,审核通过,20,2015-12-10 17:53:31
41,下载app打开APP点击我的页面出现一个关于我们的的字样你点击根本就无法点击进入,下载app打开APP点击我的页面出现一个关于我们的的字样你点击根本就无法点击进入,审核通过,14,2015-12-10 17:53:31
42,下载app打开APP点击我的页面出现一个客服电话点击无法调用拨号盘进行拨号,下载app打开APP点击我的页面出现一个客服电话点击无法调用拨号盘进行拨号,审核通过,14,2015-12-10 17:53:31
43,下载app打开APP点击二代居民身份证照片拍照确认订单金额显示10元进入支付页面使用微信支付显示001元金额错误,下载app打开APP点击二代居民身份证照片拍照确认订单金额显示10元进入支付页面使用微信支付显示001元金额错误,审核通过,1,2015-12-10 17:53:31
44,下载app打开APP点击护照照片拍照确认订单金额显示10元进入支付页面使用支付宝支付显示001元金额错误,下载app打开APP点击护照照片拍照确认订单金额显示10元进入支付页面使用支付宝支付显示001元金额错误,审核通过,1,2015-12-10 17:53:31
