id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,无法正常打开软件，显示白屏……。,无法正常打开软件，显示白屏。酷派9150，安卓4.1 wifi,审核通过,19,2015-12-01 21:28:07
2,根本无法打开app，看截图，打开之后先出了一个logo页面，然后就是白屏，一只都白屏，任何页面都没有，也不知道是不是手机不兼容导致的,根本无法打开app，看截图，打开之后先出了一个logo页面，然后就是白屏，一只都白屏，任何页面都没有，也不知道是不是手机不兼容导致的,审核通过,18,2015-12-01 21:50:59
3,点击我的，进入明星榜菜单，软件左上角返回键点击没有反应,"小米2s电信版 wifi
点击我的，进入明星榜菜单，软件左上角返回键点击没有反应",审核通过,16,2015-12-01 21:56:09
4,软件进入子菜单后，点击返回键，直接退出软件,"小米2s电信版   wifi
软件进入子菜单后，点击返回键，直接退出软件，而不是退会到主界面",审核通过,15,2015-12-01 21:56:09
5,安装完成后无法进入app,安装完成后无法进入app，直接显示白屏，没有动静。三星s3，安卓4.3系统,审核通过,14,2015-12-01 21:56:47
6,移动端测试 软件运行后无法正常工作，显示为白屏！,移动端测试 软件运行后无法正常工作，显示为白屏！,审核通过,15,2015-12-01 21:57:46
7,移动端测试 软件开机故障，显示为白色屏幕~！,移动端测试 软件开机故障，显示为白色屏幕~！,审核不通过,0,2015-12-01 21:57:46
8,移动端测试 软件开机故障，显示为白色屏幕~！,移动端测试 软件开机故障，显示为白色屏幕~！,审核不通过,0,2015-12-01 21:57:46
9,移动端测试 软件开机故障，显示为白色屏幕~！,移动端测试 软件开机故障，显示为白色屏幕~！,审核不通过,0,2015-12-01 21:57:46
10,打不开系统。空白一片,打不开系统。空白一片.......................,审核通过,7,2015-12-01 22:00:31
11,打不开系统。空白一片,打不开系统。空白一片...................,审核不通过,7,2015-12-01 22:00:31
12,打不开系统。空白一片,打不开系统。空白一片...................,审核不通过,7,2015-12-01 22:00:31
13,系统崩溃，空白一片.,系统崩溃，空白一片.一.................,审核不通过,7,2015-12-01 22:00:31
14,打开页面后面直接跳白屏,"手机：小米2s；系统：安卓系统；网络环境：wifi
打开页面后直接白屏，具体重现步骤如下：
1、下载成功app后安装成功
2、打开app，出现logo后直接跳转到白屏。",审核通过,26,2015-12-01 22:01:34
15,软件安装后打不开，无法使用。,软件安装后打不开，点击软件进不去，始终显示全屏白板。,审核通过,7,2015-12-01 22:09:12
16,打开app后跳转不了页面直接空白,打开app后跳转不了页面直接空白，无法正常显示。,审核通过,1,2015-12-01 22:12:52
17,打开app后跳转不了页面直接空白,打开app后跳转不了页面直接空白，无法正常显示。,审核不通过,1,2015-12-01 22:12:52
18,打开app后跳转不了页面直接空白,打开app后跳转不了页面直接空白，无法正常显示。,审核不通过,1,2015-12-01 22:12:52
19,打开app后跳转不了页面直接空白,打开app后跳转不了页面直接空白，无法正常显示。,审核不通过,1,2015-12-01 22:12:52
20,打开app后跳转不了页面直接空白,打开app后跳转不了页面直接空白，无法正常显示。,审核不通过,1,2015-12-01 22:13:06
