id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,建议在退出的时候加上确认或者是连续点两个手机返回键退出也可以这样什么提示也没有很容易误操作点出去,建议在退出的时候加上确认或者是连续点两个手机返回键退出也可以这样什么提示也没有很容易误操作点出去,审核通过,11,2015-12-22 20:13:05
2,搜索不存在的城市时应用出错退出,在城市输入框里手工输入不存在或不完整的城市名称比如输入宁应用出错退出,审核通过,13,2015-12-22 20:14:22
3,输入地名首拼英文如yt点确定程序会崩溃,输入地名首拼英文如yt点确定程序会崩溃,审核通过,3,2015-12-22 20:23:02
4,进入一个城市的天气后想再添加一个另城市的天气无法进行添加只能替换,1输入北京搜索天气2点最上面的北京添加新的城市3选择新的城市后只能显示该城市的天气无法显示原有北京的天气,审核通过,8,2015-12-22 20:37:08
5,趋势一页显示不完全,测试时间为1222周二预报显示周三到周六趋势显示周二到周五看不到周六,审核通过,14,2015-12-22 20:47:51
6,空气质量没有比较,比如空气质量122算是好还是较好没有区分值,审核通过,0,2015-12-22 20:47:51
7,APP中的时间是不动的,打开APP选择城市跳转到当日的空气情况在城市下面显示的时间一直停留在打开的那一刻不动的,审核通过,2,2015-12-22 20:51:04
8,软件选择城市过程中有两个问题一无法使用定位功能自动定位当前城市二手动选择城市后退出软件后再次打开软件城市位置切换为系统默认城市而非用户手动选择的城市,软件选择城市过程中有两个问题一无法使用定位功能自动定位当前城市二手动选择城市后退出软件后再次打开软件城市位置切换为系统默认城市而非用户手动选择的城市,审核通过,10,2015-12-22 20:59:48
9,首页点击加号进入城市此时按手机返回键程序直接退出不能回首页,首页点击加号进入城市此时按手机返回键程序直接退出不能回首页,审核通过,11,2015-12-22 21:25:27
10,趋势页面温度上限数字被部分覆盖,趋势页面温度上限数字被部分覆盖,审核通过,4,2015-12-22 21:25:27
11,西安趋势无图像来回拖动下面三个界面有时会停止运行,西安趋势无图像来回拖动下面三个界面有时会停止运行测试机红米note,审核通过,9,2015-12-22 21:34:39
12,选择城市后再进入城市选择页面热门城市第一个变为深圳,1进入城市选择页面观察热门城市第一个为北京2选择深圳进入天气预报页面3点击顶部城市再次进入城市选择页面3观察热门城市第一个为深圳,审核通过,8,2015-12-22 21:35:50
13,初次进入城市选择页面输入城市后点击确定无法跳转至天气页面,初次进入城市选择页面输入城市后点击确定无法跳转至天气页面,审核通过,7,2015-12-22 21:43:43
14,初次进入城市选择页面不输入城市直接点击确定按钮应用停止运行,初次进入城市选择页面不输入城市直接点击确定按钮应用停止运行,审核通过,3,2015-12-22 21:43:43
15,搜索添加城市时会停止运行,打开软件后搜索添加城市当搜索不到时系统便会报出已停止强行退出,审核通过,13,2015-12-22 21:47:57
16,程序异常闪退有提示,在输入地址的地方不填写地方连续点击确定2到3下后程序报错闪退华为p6安卓442电信wifi,审核通过,11,2015-12-22 21:48:36
17,APP趋势一栏中不显示信息,APP中预报等信息栏显示正常旦趋势一栏无信息刷新也无数据等待5分钟后依旧不能显示数据,审核通过,14,2015-12-22 21:53:42
18,打开app城市选择青岛在预报区域右滑动页面切换到趋势趋势图上第二天明天的最高温度的数字有部分被遮挡,打开app城市选择青岛在预报区域右滑动页面切换到趋势趋势图上第二天明天的最高温度的数字有部分被遮挡,审核通过,5,2015-12-22 22:02:50
19,在选择城市时输入小店区太原市的一个区可以正常打开天气信息但是在输入框中输入小店点击搜索后应用会直接停止运行在输入框中输入你好等非城市词语搜索也会使app停止运行,在选择城市时输入小店区太原市的一个区可以正常打开天气信息但是在输入框中输入小店点击搜索后应用会直接停止运行在输入框中输入你好等非城市词语搜索也会使app停止运行,审核通过,13,2015-12-22 22:09:02
20,趋势界面上面一条折线上温度数字超过趋势字样下的白色横线部分会被挡住,1打开简明天气软件进入主界面2点击北京进入天气预报界面3向左滑动下方界面进入趋势界面,审核通过,4,2015-12-22 22:14:20
21,天气温度数字显示不完整,天气温度显示不完整温度曲线越高越容易被遮住,审核通过,4,2015-12-22 22:19:22
22,退出app后再次进入同一城市的空气质量的数字不一样,1打开app选择城市上海记下界面上的空气质量2退出app再次打开app此时界面上的空气质量与第一步里的不一样横竖屏切换也可以重现这个问题,审核通过,0,2015-12-22 22:28:28
23,手机横屏时湿度未能显示,打开app选择城市上海手机竖屏时界面上有显示湿度将手机横屏时界面上没有显示湿度,审核通过,6,2015-12-22 22:28:28
24,每次需要重新搜索不能存储且每次只能显示一个城市不能存储多个城市同时查看,每次需要重新搜索不能存储且每次只能显示一个城市不能存储多个城市同时查看,审核通过,15,2015-12-22 22:45:41
25,选择城市后跳转的页面会提示错误信息看截图,选择城市后跳转的页面会提示错误信息看截图,审核通过,15,2015-12-22 23:41:24
26,城市输入时如果没有响应城市这软件自动退出,添加城市然后城市栏输入牛奶点击确定自动退出,审核通过,15,2015-12-22 23:55:35
27,第一次启动软件出现错误,打开软件选择城市查看天气错误退出,审核通过,15,2015-12-23 08:45:40
28,正在浏览的时候提示程序即将退出然后就直接自己退出了,正在浏览的时候提示程序即将退出然后就直接自己退出了,审核通过,11,2015-12-23 09:08:03
29,在有虚拟按键的手机上显示会部分被阻挡,在有虚拟按键的手机上显示会部分被阻挡1920×1080分辨率手机有虚拟按键趋势里面的温度会显示不全,审核通过,9,2015-12-23 09:20:47
30,选择城市时只能选上面的热门城市如果如输入其他城市如输入黔西县就会自动退出并显示简明天气已停止运行,选择城市时只能选上面的热门城市如果如输入其他城市如输入黔西县就会自动退出并显示简明天气已停止运行,审核通过,13,2015-12-23 09:40:35
31,界面上不能显示趋势变化,点击进入app在主界面上不能显示趋势变化信息,审核通过,6,2015-12-23 12:16:04
32,APP进入是手机没有在充电右上角缺显示电量充电图标,APP进入是手机没有在充电右上角缺显示电量充电图标,审核通过,9,2015-12-23 12:43:14
33,趋势界面最高温度较高时20度左右显示不全或不显示气温走势线高于趋势二字时则不显示见截图,打开软件右划至趋势最高温度较高时20度左右显示不全或不显示气温走势线高于趋势二字时则不显示见截图夏新N828安卓421,审核通过,4,2015-12-23 13:01:49
34,无法自动定位所在城市,下载安装该程序后点击进入无法自动定位建议改进,审核通过,10,2015-12-23 13:08:49
35,选择城市后进入天气页面手机横竖屏后空气质量值一直在变化,选择城市后进入天气页面手机横竖屏后空气质量值一直在变化,审核通过,0,2015-12-23 13:25:51
36,天气预报出不来长时间加载不出来,天气预报出不来长时间加载不出来天气预报出不来长时间加载不出来,审核通过,2,2015-12-23 14:07:48
37,进入城市选择后无法返回,进入城市选择后无法返回如果不想添加城市了呢只能查看一个城市应该可以添加多个城市可以切换查看不同城市的天气,审核通过,8,2015-12-23 14:23:48
38,城市为北京首页左上角霾图标显示错误显示为晴图标,机型魅族mx4ProAndroid版本501网络wifi1安装简明天气app2打开该app进入首页3城市切换为北京查看首页左上角霾图标显示错误显示为晴图标,审核通过,14,2015-12-23 15:03:35
39,切换到趋势tab上面温度数被遮挡下面温度数与与趋势圆点重叠,机型魅族mx4ProAndroid版本501网络wifi1安装简明天气app2打开该app进入首页3城市为北京切换到趋势tab上面温度数被遮挡下面温度数与与趋势圆点重叠,审核通过,4,2015-12-23 15:03:35
40,城市选择页快速点击三四个城市切换成功后预报和趋势没有数据仅指数有数据,机型魅族mx4ProAndroid版本501网络wifi1安装简明天气app2打开该app进入首页3点击选择城市页快速点击三四个城市切换成功后预报和趋势没有数据仅指数有数据,审核通过,14,2015-12-23 15:03:35
41,城市选择页输入国外城市如美国意大利阿拉伯等国家点击确定按钮程序崩溃crash,机型魅族mx4ProAndroid版本501网络wifi1安装简明天气app2打开该app进入首页3点击进入选择城市页在输入框输入美国或者意大利或者阿拉伯等国家点击确定按钮程序崩溃crash,审核通过,12,2015-12-23 15:03:35
42,已经打开过软件并选择了天气再次进入后有些数据加载不出来如截图,已经打开过软件并选择了天气再次进入后有些数据加载不出来如截图,审核通过,2,2015-12-23 15:27:07
43,城市选择中输入不存在的城市程序停止运行,1城市选择中输入不存在的城市点击确定程序自动退出提示很抱歉简明天气已停止运行预期结果应给予城市不存在的相关提示而不是程序报错退出详情请参照图1,审核通过,13,2015-12-23 15:27:15
44,趋势一栏中趋势标题遮挡趋势图,趋势一栏中趋势预报等标题遮挡了温度建议合理安排界面布局使每一部分都显示完整详情请参照图2和图3,审核通过,5,2015-12-23 15:27:15
45,城市选择中的确定按钮显示为灰色会让用户觉得该按钮不可用,城市选择界面选择框右侧的确定按钮为灰色会让用户感觉该按钮不可用建议不要设为灰色请参照图4,审核通过,12,2015-12-23 15:27:15
46,天气趋势表显示中会有部分温度数字显示不全被上面模块挡住了,1如图查询广州的天气2查看趋势结果当温度过高时会有部分温度数字显示不全被上面模块挡住了,审核通过,4,2015-12-23 15:38:04
47,1城市选择栏目输入贾汪这个地名系统自动退出出错,1城市选择栏目输入贾汪这个地名系统自动退出出错,审核通过,13,2015-12-23 15:42:53
48,趋势界面最高气温显示不全,打开软件下边右划到趋势界面气温高一点的显示不全三星S3安卓412WIFI,审核通过,14,2015-12-23 17:09:48
