id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,注册界面的“登陆“，陆字错误，应该是”录“,注册界面的“登陆“，陆字错误，应该是”录“,审核通过,11,2016-05-17 08:38:57
2,输入正确的手机号后，点击获取验证码后，没有任何提示,输入正确的手机号后，点击获取验证码后，没有任何提示，收不到验证码,审核通过,8,2016-05-17 08:39:05
3,登录时填写账号，账号栏可以输入回车键。,登录时填写账号，账号栏可以输入回车键，输入回车键后登陆就不成功。,审核不通过,12,2016-05-17 08:39:24
4,注册时发送验证码每次都不成功。,注册时发送验证码每次都不成功，没有任何反应。,审核通过,8,2016-05-17 08:39:30
5,登录后按退出不会退出账号。,登录后按退出不会退出账号，跟没有点退出一样。,审核通过,6,2016-05-17 08:39:41
6,登录后帐号的头像不显示。,登录后帐号的头像不显示，在我的界面，头像区什么都没。,审核通过,16,2016-05-17 08:39:49
7,注册时不能查看协议。,注册时不能查看协议，点击协议，协议内容出不来，完全是没反应。,审核通过,11,2016-05-17 08:40:02
8,登陆页面显示不全，登陆按钮显示一半,"1打开app
2.输入账号密码
3.发现登陆页面显示不全，如图，登陆按钮显示一半",审核不通过,17,2016-05-17 08:40:23
9,登陆页面有时会出现白屏或者只出现app图标样式,"1.打开app
2.在输入用户名密码的过程中会出现如图所示的情况，需要关闭app重新打开登陆",审核通过,17,2016-05-17 08:40:32
10,登陆时不勾选下次自动登陆下次打开app依然自动登陆,登陆时不勾选下次自动登陆下次打开app依然自动登陆，且退出按键失灵，不能退出,审核通过,6,2016-05-17 08:40:45
11,登陆时的账号和密码栏不正常，可以输入回车键。,登陆时的账号和密码栏不正常，可以输入回车键，而且在密码栏输入回车键一会儿后，会把回车键当作密码。,审核通过,12,2016-05-17 08:41:02
12,登录后不能退出账号。,登录后在‘我的’界面点击退出，不能退出账号。,审核通过,6,2016-05-17 08:41:08
13,注册时的服务协议不能打开。,注册时的服务协议不能打开，点击没有任何反应。,审核通过,11,2016-05-17 08:41:14
14,进入软件，登陆帐号，点我，点退出，帐号无法退出。,进入软件，登陆帐号，点我，点退出，帐号无法退出。,审核通过,6,2016-05-17 08:42:19
15,1 我的→“推荐应用给好友”，点击无交。,1 我的→“推荐应用给好友”，点击无交。,审核通过,3,2016-05-17 08:42:35
16,"2 工作→左上角“城市""，点击无效，无法切换。","2 工作→左上角“城市""，点击无效，无法切换。",审核通过,4,2016-05-17 08:42:44
