id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,定位不了当前所在的位置。,定位不了当前所在的位置，点我要洗车，出现了定位失败，请检查网络的提示。小米手机3.,审核通过,11,2016-04-17 23:47:20
2,自由测试的时候，来回切换各个功能窗口，app出现了闪退。,"自由测试的时候，在积分商城里面点兑换的时候，手机卡顿出现了一次闪退，后来进入app在订单里面点详情的时候出现了一次闪退。然后几次均未出现。小米手机3,。",审核通过,14,2016-04-18 15:24:06
3,未开通服务城市，提示不完整,"1.红米note打开app，点击我要洗车，进入地图；
2.所在城市定位后，提示只有“该城市暂未开通服务”，不是“本市还未开通洗车服务，敬请期待”。",审核不通过,6,2016-04-18 15:42:02
4,首页上方汽车图片链接错误,"1.红米note打开app，进入首页；
2.点击上方汽车图片，链接到新浪网。",审核通过,25,2016-04-18 18:10:24
5,首页上方消费者承诺书图片链接错误,"1.红米note打开app，进入首页；
2.点击上方消费者承诺书图片，链接到百度首页。",审核通过,9,2016-04-18 18:10:28
6,首页中间春季洗车小常识链接错误,"1.红米note打开app，进入首页；
2.点击中间春季洗车小常识图片，链接到百度首页。",审核通过,15,2016-04-18 18:10:35
7,app出现闪退，积分兑换无填写地址页面,打开app，进入积分商城，上拉刷新加载页面，app瞬间停止运行,审核通过,18,2016-04-18 18:10:40
8,在个人中心登陆的时候，填入验证码后第一次点击登陆他会提示网络异常请重新登录，后来重新点击登登录刘可以了。,进入车阿哥app点击右下角的个人中心输入号码，获取验证码后点击登录会发现提示网络获取失败请重新登录，我在点击登录就进去了。,审核通过,8,2016-04-18 18:10:49
9,登陆成功后，有退出登录，再次要验证码登陆，会自动闪退。,进入车阿哥app点击个人中心，点击退出登录，再次要验证码登陆后自动上闪退。,审核通过,24,2016-04-18 18:11:02
10,在主页面中点击春天洗车小常识会发现进入的的百度搜索页面而不是春天洗车小常识的页面。,进入车阿哥app在主页面中点击春天洗车小常识会发现进入的是白的搜索页面而不是春天洗车小常识的页面。,审核通过,17,2016-04-18 18:11:16
11,在主页面中点击上面翻页的'上门洗车第一人消费者承诺书'图片会发现进入的是百度页面而不是消费者承诺书的页面。,进入车阿哥app，在主页面中点击上面翻页的'上门洗车第一人消费者承诺书'图片，会发现进入的是爱都页面而不是关于消费者承诺书的页面。,审核通过,9,2016-04-18 18:11:20
12,在主页面上点击有一辆车的图片，进入的是新浪主页面，和一辆车的图片没有任何关联。,进入车阿哥app，在主页面上点击有一辆车的图片，进入的是新浪微博主页面，和一辆车的图片没有任何关联。,审核通过,19,2016-04-18 18:11:35
13,在钱包页面中，左上角有一个退出的箭头，然后点击没有任何响应。,进入车阿哥app，点击下面的钱包，在钱包页面中，会看到左上角有一个退出的箭头，然后点击那个箭头会发现没有响应，箭头没有什么作用。,审核通过,4,2016-04-18 18:11:48
14,在主页面中的最下的一个图片标题为靓车换新妆，点击那个图片没有什么响应。,进入车阿哥app，在最下的一个图片标题为靓车换新妆，点击那个图片后没有什么响应，没有什么作用。,审核通过,10,2016-04-18 18:11:56
15,点击在积分商城中的兑换记录会发先页面是空白的，不提示任何你没有兑换的内容。,进入车阿哥app，点击下面的积分商城，点击兑换记录，会发现页面完全空白，不会提示任何你是否有兑换的内容。,审核通过,18,2016-04-18 18:12:00
