id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,注册时软件没发送验证码给手机导致无法进入首页,进入APP后填上手机号注册时软件没有发验证码给手机导致无法进入首页,审核通过,1,2015-12-03 20:55:41
2,短信验证码无法接收到什么情况啊不注册无法浏览,短信验证码无法接收到什么情况啊不注册无法浏览,审核通过,12,2015-12-03 21:00:05
3,注册时输入手机号收不到验证码换,注册时输入手机号收不到验证码换个号还是收不到网络正常手机型号青橙N1Y,审核通过,12,2015-12-03 21:02:05
4,注册时不发送验证码无法完成注册,注册时不发送验证码无法正常登入软件无法正常测试,审核通过,1,2015-12-03 21:05:04
5,注册的时候无法获取验证码,注册的时候无法获取验证码倒计时结束后点击重新获取还是收不到验证码,审核通过,10,2015-12-03 21:10:03
6,注册帐号时系统没有下发验证码,小米2S电信版电信号码wifi网络下注册账号时没有接收到验证码不是手机问题刚测试别的软件可以正常接收,审核通过,12,2015-12-03 21:14:54
7,无法注册哦,注册时获取验证码几次了都没收到,审核通过,7,2015-12-03 21:20:48
8,注册时不能接受验证码,注册时点击获取验证码后不能接受验证码试了好几次然后点击忘记密码里面点击发送验证码仍然收不到手机为华为荣耀6安卓442系统wifi稳定网络可以正常接收短信因为刚刚做了别的app测试手机注册都成功了,审核通过,12,2015-12-03 21:23:42
9,注册过程无法获取手机验证码,打开软件点击注册填写手机号无法获取验证码换了3个手机号两个不同的运营商均无法获取验证码,审核通过,10,2015-12-03 21:33:26
10,注册时输入手机号点获取验证码一分钟后未获取到验证码点重新获取验证码依然没有获取到重复三次均未能获取验证码手机能正常接收短信注册其他软件时也可正常接收验证码手机号确认没有输入错误,注册时输入手机号点获取验证码一分钟后未获取到验证码点重新获取验证码依然没有获取到重复三次均未能获取验证码手机能正常接收短信注册其他软件时也可正常接收验证码手机号确认没有输入错误手机型号红米2操作系统安卓444,审核通过,10,2015-12-03 21:33:59
11,注册界面输入手机号后无法获得验证码,荣耀4x电信版注册页面输入手机号点击获取验证码但未收到验证码短信重复点击获取验证码仍然无验证码短信,审核通过,10,2015-12-03 21:34:19
12,完全无法获取注册验证码,完全无法获取注册验证码尝试多次都无法获取红米NOTE联通3G版MIUI7WIFI,审核通过,10,2015-12-03 21:40:34
13,手机注册收不到验证码,手机测试注册收不到验证码移动信号满格测试手机红米反复重新发送验证码不下十次依然收不到,审核通过,12,2015-12-03 21:42:10
14,下载安装成功后点击注册填写手机无法获取验证码验证失败,下载安装成功后点击注册填写手机无法获取验证码验证失败,审核通过,10,2015-12-03 21:45:39
15,注册的时候输入手机号无法获取验证码,注册无法获取验证码一共获取了45次都不来验证码,审核通过,10,2015-12-03 21:45:49
16,安装茄子医生后打开无法注册,安装茄子医生后打开无法注册崩溃老是自动停止安卓版本502乐视手机1,审核通过,2,2015-12-03 21:47:47
17,进入注册页面点击获取验证码无法收到短信,进入注册页面点击获取验证码无法收到短信,审核通过,7,2015-12-03 21:49:20
18,进入注册页面点击获取验证码应用出现异常无法进行测试,vivox5m502进入注册页面点击获取验证码应用出现异常无法进行测试,审核通过,13,2015-12-03 21:49:21
19,注册时无法打开服务条款显示服务器错误,注册时点击注册服务条款协议时显示服务器错误404找不到文件或目录你要查找的资源可能已被删除已更改名称或者暂时不可用,审核通过,0,2015-12-03 21:51:25
20,点击立即注册后输入手机号点击立即获取程序就立即停止重复三次都是这样手机是酷派大神f2,点击立即注册后输入手机号点击立即获取程序就立即停止,审核通过,10,2015-12-03 21:52:03
21,无法接收到手机验证码无法完成注册,机型联想a789系统安卓404无法接收到手机验证码无法完成注册一直在出现接收验证码引导画面分别在移动和WIfi下测试,审核通过,12,2015-12-03 21:52:51
22,app无法注册获取验证码是闪退,app无法注册获取验证码是闪退在进入App后点击立即注册后输入手机号后点击获取验证码无法获取验证码软件闪退手机红米note3,审核通过,7,2015-12-03 21:58:14
23,注册时直接出现闪退现象,手机小米2S操作系统安卓411网络环境WIFI步骤重现1APP安装成功2打开APP点击马上注册输入手机号后点获取验证码后直接出现闪退现象,审核通过,11,2015-12-03 21:59:32
24,注册时有闪退现象无法登录,打开APP后用手机注册输信电话号码后发现闪退现象无法注册,审核通过,11,2015-12-03 22:02:35
25,注册时输入手机号后点击获取验证码程序崩溃退出,打开app点击注册输入手机号点击获取验证码程序立即退出,审核通过,4,2015-12-03 22:04:57
