id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,在收件人输入框中输入多个号码后点击发送程序异常退出,在收件人输入框中输入多个号码后点击发送程序异常退出,审核通过,15,2015-01-05 16:56:45
2,安全短信没有发现此功能在那里,没有发现此功能在那里没有发现此功能在那里,审核通过,19,2015-01-05 17:00:25
3,,,审核通过,-1,2015-01-05 17:01:26
4,在第三步点击右上角设置按钮后界面没有安全短信条目,在第三步点击右上角设置按钮后界面没有安全短信条目无法进行功能二操作,审核通过,19,2015-01-05 17:01:26
5,在第三步点击右上角设置按钮后界面没有安全短信条目,在第三步点击右上角设置按钮后界面没有安全短信条目无法进行后续功能操作,审核通过,19,2015-01-05 17:01:26
6,百度手机卫士已停止运行,添加联系人的时候出现很抱歉百度手机卫士已停止运行工作,审核通过,29,2015-01-05 17:01:54
7,,,审核通过,-1,2015-01-05 17:03:00
8,无法测试骚扰拦截设置中没有安全短信选项,打开百度手机卫士首页点击防骚扰点击右上角设置没有安全短信选项百度手机卫士版本为5110手机为魅族MX2Android444,审核通过,2,2015-01-05 17:03:00
9,无法测试骚扰拦截设置里面没有安全短信选项,打开百度手机卫士首页点击防骚扰点击右上角设置没有安全短信选项百度手机卫士版本为5110手机为魅族MX2Android444,审核通过,2,2015-01-05 17:03:00
10,群发短信时显示百度卫士已停止运行,群发短信时点击发送显示百度卫士已停止运行,审核通过,23,2015-01-05 17:03:32
11,按照要求操作短信发送失败,按照要求操作连发了两次都短信发送失败已上传截图,审核通过,12,2015-01-05 17:06:16
12,按上述方式多号群发的时候出现百度手机卫士崩溃的现象,按上述方式多号群发的时候出现百度手机卫士崩溃的现象提示百度手机卫士停止的情况,审核通过,27,2015-01-05 17:07:36
13,,,审核通过,-1,2015-01-05 17:08:07
14,短信发送后短信页面为空,短信发送后短信页面为空无法看出是否成功发出短信,审核通过,5,2015-01-05 17:15:25
15,短信发送后短信页面为空,短信发送后短信页面为空无法看出是否成功发出短信,审核通过,5,2015-01-05 17:15:25
16,百度卫士在发送短信的时候强行关闭,百度卫士在发送短信的时候强行关闭不知道什么原因连续关闭两次后来就没事了,审核通过,20,2015-01-05 17:17:52
17,找不到安全短信模块,按你们的图做的却是在找不到安全短信模块,审核通过,3,2015-01-05 17:21:12
18,手机没有安全管理模块,按你们给的步骤进行的但是没有找到安全管理模块,审核通过,3,2015-01-05 17:21:12
19,没有找到安全管理模块,按你们给的步骤进行的但是没有找到安全管理模块,审核通过,3,2015-01-05 17:21:12
20,百度手机卫士已停止工作,按照上面的要求进行群发短信的操作但百度手机卫士停止工作,审核通过,29,2015-01-05 17:22:05
21,编辑短信是出现百度卫士停止工作,编辑短信是出现百度卫士停止工作见截图,审核通过,29,2015-01-05 17:22:15
22,发送短信给10086内容CXYL,发送短信给10086内容CXYL很抱歉百度手机卫士已停止运行,审核通过,30,2015-01-05 17:42:13
23,发送短信给10086内容CXYL,发送短信给10086内容CXYL很抱歉百度手机卫士已经停止运行,审核通过,30,2015-01-05 17:42:13
24,在收件人输入框中输入多个联系人或者号码输入内容后点击发送后会弹出手机卫士已停止的对话框,在收件人输入框中输入多个联系人或者号码输入内容后点击发送后会弹出手机卫士已停止的对话框但过后信息是发送成功的,审核通过,15,2015-01-05 17:42:19
25,群发时选择三个号码但发送完成后短信窗口信息一直显示正在发送,群发时选择三个号码但发送完成后短信窗口信息一直显示正在发送,审核通过,21,2015-01-05 17:44:11
26,点击加号发送短信提示百度手机安全卫士已停止,进去短信收件箱点击加号输入收件人号码和内容时提示百度手机安全卫士已停止,审核通过,15,2015-01-05 17:48:10
27,在群发的时候把短信写好后提示百度卫士停止运行,写好群发短信后点击发送的时候提示了百度卫士停止运行再重新发送一遍的时候没出现这个问题但是忘记截图了,审核通过,27,2015-01-05 17:54:47
28,显示百度手机卫士已停止运行,华为荣耀3c畅玩版再点击发送按钮后出现百度手机卫士已停止运行提示,审核通过,28,2015-01-05 17:54:53
29,华为荣耀3c畅玩版再点击发送按钮后出现百度手机卫士已停止运行提示,华为荣耀3c畅玩版再点击发送按钮后出现百度手机卫士已停止运行提示,审核通过,28,2015-01-05 18:01:01
30,多人群发短信安全卫士就会自动停止,找了两个人群发短信一发送百度手机卫士已停止就退出来了但是发出去的短信对方都能收到并回复,审核通过,24,2015-01-05 18:02:31
31,在收件人输入框中输入多个联系人或者号码输入内容后点击发送百度手机卫士停止运行,在收件人输入框中输入多个联系人或者号码输入内容后点击发送,审核通过,15,2015-01-05 18:07:35
32,发给10001短信发不出去,开启服务后在收件人填入运营商后无法将短信发送出去,审核通过,14,2015-01-05 18:09:48
