id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,手机注册收不到手机验证码,在注册页面，填写手机号、用户名和密码后收不到验证码，60秒后重新发送还是收不到验证码,审核通过,49,2016-02-24 11:32:22
2,手机注册时收不到验证码,在注册页面填上手机号、用户名、密码后点击发送验证码，结果收不到验证码,审核不通过,49,2016-02-24 11:32:41
3,1、按照正常注册程序，手机号注册不了,"1、点击注册
2、填下手机号、用户名、密码
3、点击获取验证码  试了两次   都没有收到验证码
4、注册失败
吐槽下，手机上第一问题和网页上第二个问题是一致的，第一第二是要调整的，工作人员也特马虎了吧",审核通过,49,2016-02-24 11:36:52
4,进入app，无法注册登录。,在注册页面，输入手机号等信息后，点击获取验证码，试了很多次都无法获取验证码。,审核通过,46,2016-02-24 11:37:24
5,在登录界面，使用第三方登录，点击qq登录，没有跳转，显示登录失败。,在登录界面，使用第三方登录，点击qq登录，没有跳转，显示登录失败。,审核通过,35,2016-02-24 11:37:38
6,在页面右上角点击天气，获取天气信息，气温下面出现一些错乱的字符。,在页面右上角点击天气，获取天气信息，气温下面出现一些错乱的字符。,审核通过,25,2016-02-24 11:38:04
7,在积分商城里，查看积分详情，通过分享新闻可以获得积分。但是分享的时候退出，没有真正分享，也显示分数加了5分。,在积分商城里，查看积分详情，通过分享新闻可以获得积分。但是分享的时候退出，没有真正分享，也显示分数加了5分。,审核通过,36,2016-02-24 11:38:23
8,服务中水电燃，《无线襄阳自助燃气查询服务协议》点击无效。,服务——水电燃——点击《无线襄阳自助燃气查询服务协议》，没有反应，无法查看详细信息。,审核通过,17,2016-02-24 11:38:36
9,首页--影院---本地影院加载后无法显示内容，显示的是“系统繁忙稍后再试”（见截图）,首页--影院---本地影院加载后无法显示内容，显示的是“系统繁忙稍后再试”（见截图）,审核不通过,27,2016-02-24 18:55:27
10,浏览“我的”页面时app闪退,打开app，进入“我的”，点击了头像之后，app就完全闪退了。。。这个头像碰一下就会卡机。。。,审核通过,39,2016-02-24 21:21:07
11,积分规则，中的“试试手气“无法使用。,打开app，进入“我的”，点击我的积分--积分详情，页面上右上角的“i”，进入积分规则，在“积分怎么花呢”，第二条，点击“试试手气“后，又回到了首页。,审核通过,36,2016-02-24 21:21:49
12,”关注官方微博“关注失败,打开app，进入”更多“，点击关注官方微博，关注失败,审核通过,2,2016-02-24 21:22:02
13,”医院“中，无法打开详细地图。,打开app，进入”服务“，点击医院，随意点击一个医院，进入医院详情界面，打开详细地图，app闪退。。。,审核通过,21,2016-02-24 21:22:16
14,进入我的页面后无法更换头像。,打开app，进入“我的”，点击头像，app无反应，修改头像失败。,审核通过,7,2016-02-24 21:22:32
15,app重新打开时会出现一段时间的黑屏,退出app再打开app后，要黑屏一段时间才能出现应有的界面,审核不通过,19,2016-02-24 21:22:46
16,密码修改后无法正常登陆,更多--账号管理--更改--退出--找回密码，密码找回成功后，重新登陆，显示登陆成功却无法浏览app,审核通过,41,2016-02-24 21:23:22
17,登陆其他账号后，显示的不是相应账户名,更多--账号管理--添加新账号--qq登陆，成功之后，再次进入”我的“，账户名与所登账户名不相符。,审核通过,41,2016-02-24 21:23:50
18,使用手机号码注册失败。输入的是正确的手机号，但是一直收不到验证码。,使用手机号码注册失败。输入的是正确的手机号，但是一直收不到验证码。,审核通过,49,2016-02-24 22:35:14
19,积分商城里，显示通过分享新闻即可领取积分。但是即使没有分享成功也可以获得积分。,积分商城里，显示通过分享新闻即可领取积分。但是即使没有分享成功也可以获得积分。,审核通过,36,2016-02-24 22:35:25
20,在服务中，查询航班信息，输入航班比较多的城市，如北京到上海，不管什么日期都显示不出航班。,在服务中，查询航班信息，输入航班比较多的城市，如北京到上海，不管什么日期都显示不出航班。,审核通过,10,2016-02-24 22:35:44
21,服务中，选择列车查询，输入站点，如襄阳到北京，车次显示有问题，部分字体被遮挡。,服务中，选择列车查询，输入站点，如襄阳到北京，车次显示有问题，部分字体被遮挡。,审核通过,40,2016-02-24 22:35:55
22,客运查询中，选择襄阳和武汉这两座城市作为代表，因为两城之间的客车很多，但是app中没有查询到任何车辆信息。,客运查询中，选择襄阳和武汉这两座城市作为代表，因为两城之间的客车很多，但是app中没有查询到任何车辆信息。,审核通过,34,2016-02-24 22:36:04
23,服务中选择医院，第一条信息时襄阳市第一人民医院，进入，点击网址链接，页面无法访问，而且无法返回之前的页面，只能从后台关闭。,服务中选择医院，第一条信息时襄阳市第一人民医院，进入，点击网址链接，页面无法访问，而且无法返回之前的页面，只能从后台关闭。,审核通过,21,2016-02-24 22:36:16
24,点击服务——水电燃——《无线襄阳自助燃气查询服务协议》——点击无效。,点击服务——水电燃——《无线襄阳自助燃气查询服务协议》——点击无效。,审核通过,17,2016-02-24 22:36:35
25,爆料——进入一条爆料内容——评论别人的评论内容，发表成功之后显示“null”，应该显示“评论成功”。,爆料——进入一条爆料内容——评论别人的评论内容，发表成功之后显示“null”，应该显示“评论成功”。,审核通过,37,2016-02-24 22:36:58
26,首页——微视频——播放任意一个视频，点击全屏按钮无效，无法全屏播放。,首页——微视频——播放任意一个视频，点击全屏按钮无效，无法全屏播放。,审核通过,24,2016-02-24 22:37:15
27,进入地图页面后点击线路导航无响应,进入首页－影院，点击任意热映电影，点击查看排期，点击任意商店进入详情后，点击地址进入地图，再点击线路导航无响应,审核不通过,26,2016-02-24 23:54:53
28,.燃气查询页面，请输入户号提示信息显示错位,进入服务模块，点击水电燃，不输入任何内容，点击查询，弹出提示信息后，提示信息请输入户号位置不合理,审核不通过,1,2016-02-24 23:55:06
29,未安装微信时点击邀请微信好友时提示分享失败,未安装微信时，进入我的页面，点击邀请好友，再点击邀请微信好友提示分享失败,审核不通过,0,2016-02-24 23:55:11
30,进入幸运抽奖页面后，断网点击立即抽奖无响应,进入我的页面，点击幸运抽奖，断开网络并返回app，点击立即抽奖无响应,审核不通过,3,2016-02-24 23:55:15
31,输入正确手机号点击免费获取验证码后提示短信发送失败，请稍后重试,进入注册页面，输入正确手机号后，点击免费获取验证码后提示短信发送失败，请稍后重试,审核不通过,38,2016-02-24 23:55:19
32,注册页面弹出键盘后，输入错误验证码点击注册，注册标题看不到,进入注册页面，光标移至输入框后点击注册按纽，顶部标题注册消失,审核不通过,49,2016-02-24 23:55:23
33,账号输入表情后点击登录提示通讯失败,进入登录页面，账号输入表情后点击登录提示通讯失败，请检查网络，建议账号不可输入表情，或输入表情后提示账号不合法,审核不通过,31,2016-02-24 23:55:39
34,进入app后，按home键切回桌面再打开app，app重启,进入app后，按home键切回桌面再打开app，app重启，没有停留在当前打开页面,审核不通过,19,2016-02-24 23:56:05
35,"我的--更多设置---分享设置---qq右边的打钩是灰色，希望点击，授权---
但是一点击弹出来的就是“你已对该应用授权”，，打不起钩","我的--更多设置---分享设置---qq右边的打钩是灰色，希望点击，授权---
但是一点击弹出来的就是“你已对该应用授权”，，打不起钩",审核不通过,23,2016-02-24 23:57:19
36,"1注册登陆后，选择一条新闻打开
2在下方的点评区，选择一个用户的点评，然后在用户留言的右下角点击“点评”，在弹出的输入法中，输入任何文字或者标点，比如“车”"",""""!""等，弹出提示'null""，而不是发布成功","1注册登陆后，选择一条新闻打开
2在下方的点评区，选择一个用户的点评，然后在用户留言的右下角点击“点评”，在弹出的输入法中，输入任何文字或者标点，比如“车”"",""""!""等，弹出提示'null""，而不是发布成功",审核通过,30,2016-02-25 01:29:55
37,"1注册登陆后，选择一条新闻打开
2在下方的点评区，选择一个用户的点评，然后在用户留言的右下角点击“点评”，在弹出的输入法中，输入笑脸等符号，弹出提示'通信失败，请检查网络""，提示明显有误","1注册登陆后，选择一条新闻打开
2在下方的点评区，选择一个用户的点评，然后在用户留言的右下角点击“点评”，在弹出的输入法中，输入笑脸等符号，弹出提示'通信失败，请检查网络""，提示明显有误",审核不通过,31,2016-02-25 01:31:10
38,"1注册登陆后，选择一条新闻打开
2然后在新闻底部点评区点评
3退出新闻后再次选择相同新闻进入查看内容，在新闻标题右下角的评论数没有变化和之前没有评论时一样","1注册登陆后，选择一条新闻打开
2然后在新闻底部点评区点评
3退出新闻后再次选择相同新闻进入查看内容，在新闻标题右下角的评论数没有变化和之前没有评论时一样",审核通过,51,2016-02-25 01:32:44
