id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,进入软件出现黑屏,进入软件出现黑屏进入,审核不通过,20,2016-05-26 15:13:28
2,生存宝藏求生工具点价值500金币飞机出来手礼包,生存宝藏求生工具点价值500金币飞机出来手礼包,审核通过,2,2016-05-26 15:13:47
3,出现新手提示出现,进行游戏出现新手提示游戏提示,审核不通过,0,2016-05-26 15:13:59
4,点击右角按钮出现qq客服弹窗返回弹窗消失,点击右角按钮出现qq客服弹窗返回弹窗消失会提示退出软件觉得用别扭,审核不通过,18,2016-05-26 15:14:26
5,玩游戏退出白屏,玩游戏退出白屏白屏时间,审核通过,19,2016-05-26 15:14:38
6,进入软件注册显示领取登陆奖励点击领取关闭返回按钮实体返回提示退出软件用户操作体验,进入软件注册显示领取登陆奖励点击领取关闭返回按钮实体返回提示退出软件用户操作体验,审核不通过,7,2016-05-26 15:14:53
7,点击进入软件点击右设置打开页面中调节声音大小按钮滑动声音发生变化音量大小调节失败,点击进入软件点击右设置打开页面中调节声音大小按钮滑动声音发生变化音量大小调节失败,审核不通过,6,2016-05-26 15:15:06
8,点击进入软件点击右设置进入设置点击实体返回键软件退回页面,点击进入软件点击右设置进入设置点击实体返回键软件退回页面,审核不通过,6,2016-05-26 15:15:22
9,点击进入软件主页点击礼包出现页面点击返回键出现退出广告退回主页用户体验差,点击进入软件主页点击礼包出现页面点击返回键出现退出广告退回主页用户体验差,审核不通过,22,2016-05-26 15:15:37
10,游戏试玩过程出现玩过程出现游戏尝试发送短信打乱游戏节奏玩家障碍感,游戏试玩过程出现玩过程出现游戏尝试发送短信打乱游戏节奏玩家障碍感,审核通过,12,2016-05-26 15:15:49
11,游戏试玩过程有几率出现点击按钮无反应显示处理,游戏试玩过程有几率出现点击按钮无反应显示处理,审核不通过,12,2016-05-26 15:16:06
12,游戏试玩过程有几率出现摇晃手机控制人物游戏人物随改变方向,游戏试玩过程有几率出现摇晃手机控制人物游戏人物随改变方向,审核不通过,12,2016-05-26 15:16:18
13,游戏设置关闭音乐失灵,游戏设置关闭音乐失灵把音量调等于静音音乐声音放降低没有说静音,审核不通过,15,2016-05-26 15:16:29
14,进入游戏新手提示出现,进入游戏新手提示出现觉得游戏玩提示,审核不通过,0,2016-05-26 15:16:37
15,查看成就返回有礼包出现,查看成就返回有礼包出现玩完游戏返回首页有,审核不通过,18,2016-05-26 15:16:48
16,金币点击金币购买商品出来新手礼包觉得没有钻石提示无钻石,金币点击金币购买商品出来新手礼包觉得没有钻石提示无钻石,审核不通过,16,2016-05-26 15:17:04
