id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,账号注册时输入密码过长提示密码格式错误却不提示最长限制多少位,"1、点击注册
2、输入手机号
3、输入长段密码
4、提示密码格式错误却不提示最长限制多少位",审核通过,3,2016-05-24 08:26:12
2,“赚钱”界面里的文章，点击分享，无反应，无法分享。,"1、打开软件；
2、在“赚钱”界面，选择一个文章，点击进入，点击右下角“分享赚钱”按钮，无反应，无法分享。",审核通过,10,2016-05-24 08:27:42
3,网页不能回退到之前网页,我使用的是红米1s电信版，打开app，点击视频后，在点击七折优惠板块，进入登录页面，点击返回后，网页显示加载中后就一直无响应，要在点击返回键，才能回到视频网页，重复操作依然如此,审核通过,15,2016-05-24 08:28:12
4,昵称输入过长，点保存，提示更新失败。,安装运行app注册登陆，点我的。进入个人设置，输入昵称。,审核不通过,8,2016-05-24 08:28:53
5,当昵称过长保存成功时。返回个人信息，输入的昵称与昵称重合,安装运行app注册登陆，点我的。进入个人设置，输入昵称保存,审核通过,8,2016-05-24 13:59:32
6,新手学堂，邀请好友选择分享，跳出分享选择界面文字下半部分不显示,安装运行app注册登陆，点我的。选择邀请好友点立即邀请好友一起赚钱,审核通过,9,2016-05-24 13:59:49
7,在线客服聊天界面。文本输入框入的图片与图像选择右下角的图像显示不正常,安装运行app注册登陆，点赚钱，点邀你七折品尝正宗新新疆枣夹核桃进入，点立即使用。再点在线客服。,审核通过,8,2016-05-24 13:59:58
8,支付订单。款式与地址下拉选择有两个下拉箭头，重重了,安装运行app注册登陆，点赚钱选择精美时尚腕表，让你与众不同，进入文章，点即下单,审核通过,11,2016-05-24 14:00:09
9,视频播放时点全屏，无法分屏播放,安装运行app注册登陆，点赚钱，选择养生中的大姨妈来了，有些事尽量少干点吧，点视频播放，点全屏。,审核通过,13,2016-05-24 14:00:25
10,"进入软件，点我的，点用户，点注册账号，点注册底下""100赚报务条款""，界面内""服务条款""和""用户注册""文字显示不全。
















‘","进入软件，点我的，点用户，点注册账号，点注册底下""100赚报务条款""，界面内""服务条款""和""用户注册""文字显示不全。",审核通过,5,2016-05-24 14:02:17
11,进入软件，登陆账号，点我的，点联系客服，点客服右上角按钮，常见问题的问题均显示不全。,进入软件，登陆账号，点我的，点联系客服，点客服右上角按钮，常见问题的问题均显示不全。,审核不通过,5,2016-05-24 14:02:34
12,进入软件，登陆账号，点底下微客，点第一个的分享赚钱，选择分享到微信，界面不是跳转到微信分享，而进入如何分享到微信。,进入软件，登陆账号，点底下微客，点第一个的分享赚钱，选择分享到微信，界面不是跳转到微信分享，而进入如何分享到微信。,审核通过,10,2016-05-24 14:04:04
13,进入软件，登陆账号，点底下微客，点第一个的分享赚钱，分享到里面有6个应用可供选择，点击进入相应的界面，再点分享赚钱，却只有3个应用可选择。,进入软件，登陆账号，点底下微客，点第一个的分享赚钱，分享到里面有6个应用可供选择，点击进入相应的界面，再点分享赚钱，却只有3个应用可选择。,审核通过,10,2016-05-24 14:04:18
14,进入软件，登陆账号，点赚钱，点100赚美女唱了一首歌，视频播放时，点视频最大化，无反应。,进入软件，登陆账号，点赚钱，点100赚美女唱了一首歌，视频播放时，点视频最大化，无反应。,审核通过,13,2016-05-24 14:04:23
15,进入软件，登陆账号，点底下邀请，点右上角问号按钮，邀请好友规则界面下，邀请好友规则文字显示不全。,进入软件，登陆账号，点底下邀请，点右上角问号按钮，邀请好友规则界面下，邀请好友规则文字显示不全。,审核不通过,9,2016-05-24 14:04:30
16,图片和网页中所显示图片不一样,图片和网页中所显示图片不一样，有折断情况。,审核不通过,15,2016-05-24 14:04:49
17,进入登录界面点击返回网页不能正常跳转,选择购买产品后进入登录页面，此时按返回键，系统不能正常跳转回前一个界面，一直显示“加载中...”,审核通过,10,2016-05-24 14:05:22
18,我的-赚钱攻略-点开看到又叫新手学堂，名称不一致,我的-赚钱攻略-点开看到又叫新手学堂，名称不一致,审核不通过,9,2016-05-24 14:05:45
19,商品列表-防晒披肩，但是顶端的红色标题是防晒，后面就没内容了，名称不对,商品列表-防晒披肩，但是顶端的红色标题是防晒，后面就没内容了，名称不对,审核通过,15,2016-05-24 14:06:15
20,微客-都是分享赚钱，但是在微客页面点击分享途径很多，点进商品在点击分享赚钱却只有3个图标，，诶呦微信这些分享途径,微客-都是分享赚钱，但是在微客页面点击分享途径很多，点进商品在点击分享赚钱却只有3个图标，，诶呦微信这些分享途径,审核通过,10,2016-05-24 14:08:28
21,文章点赞后-希望取消无法取消,文章点赞后-----希 望 取 消 无 法 取 消,审核通过,0,2016-05-24 14:30:04
