id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,测试下bug能提交,测试下bug能提交步骤找到bug,审核不通过,5,2016-04-29 09:56:05
2,测试测试测试测试测试测试,测试测试测试测试测试测试测试测试测试测试测试测试,审核不通过,5,2016-04-29 10:01:14
3,安装爱奇艺客户端影视进入欢乐送看爱奇艺片源,安装爱奇艺客户端情况浏览器首页进入影视点热播进入欢乐送页面播放源默认爱奇艺点击播放放出来卸载爱奇艺客户出现情况,审核通过,18,2016-04-29 10:01:58
4,来功能,来功能来功能哈测试测试,审核不通过,5,2016-04-29 10:49:22
5,,,审核通过,-1,2016-04-29 10:51:26
6,6间房视频界面上移,6间房视频播放界面上移剩屏幕中央上移拖动移出屏幕,审核通过,15,2016-05-03 12:24:49
7,点击提示程序支持显示小窗设置权限开小窗,打开进入网站看视频点击提示程序支持显示小窗设置权限开小窗,审核不通过,0,2016-05-03 12:27:10
8,播放爱奇艺视频下载内置播放器播放界面播放界面,播放爱奇艺视频下载内置播放器播放界面播放界面,审核不通过,15,2016-05-03 12:28:56
9,影视图片,影视图片像女人战争有爱男保姆,审核不通过,16,2016-05-03 12:33:07
10,播放视频视频清晰度切换,播放视频视频清晰度切换,审核不通过,9,2016-05-03 12:33:45
11,安卓51播放pptv视频卡死闪退,安卓51播放pptv视频卡死闪退,审核通过,3,2016-05-03 12:34:04
12,电视剧欢乐颂影视华数优酷显示集数华数网集数,电视剧欢乐颂影视华数优酷显示集数华数网集数,审核不通过,16,2016-05-03 12:34:53
13,点击影视进入观看爱奇艺需要下载视频播放器,点击影视进入观看爱奇艺需要下载视频播放器播放视频需要进行下载等待页面,审核不通过,18,2016-05-03 12:36:56
14,点击影视进入电影分类页面刷新出来显示加载,点击影视进入电影分类页面刷新出来切换网络加载显示加载,审核不通过,17,2016-05-03 12:37:47
15,点击影视进入爱奇艺进行观看添加快捷键添加桌面,点击影视进入爱奇艺进行观看添加快捷键添加桌面进行询问框跳,审核不通过,18,2016-05-03 12:38:54
16,影音爱奇艺站观看视频进行分享跳转qq出现界面显示大小进行分享,影音爱奇艺站观看视频进行分享跳转qq出现界面显示大小进行分享出现页面大小比例,审核通过,18,2016-05-03 12:43:09
17,点击趣星球图标软件跳出软件后台在闪退,点击趣星球图标软件跳出软件后台在闪退试验开启,审核通过,3,2016-05-03 12:47:46
18,点击虎牙直播官网进入图片显示视频页面,点击虎牙直播官网进入图片显示视频页面切换网络状态,审核通过,16,2016-05-03 12:49:14
19,影视土豆播放播放失败提示刷新页面下载,影视土豆播放播放失败提示刷新页面下载,审核不通过,17,2016-05-03 12:52:44
20,打开app点击影视视频放视频进行窗口播放会提示程序支持显示小窗设置权限,打开app点击影视视频放视频进行窗口播放提示程序支持显示小窗设置权限,审核不通过,0,2016-05-03 12:54:09
21,影音火爆综艺进入,打开软件点击影音击火爆综艺奔跑兄弟季没有反应加载中,审核不通过,7,2016-05-03 12:54:54
22,点击播放视频有声音没有视频播放键暂停键功能混乱点播放暂停开始播放,点击播放视频有声音没有视频播放键暂停键功能,审核通过,11,2016-05-03 12:56:03
23,视频播放卡顿黑屏,打开影视视频播电视剧出现现象电影出现黑屏,审核通过,19,2016-05-03 12:56:53
24,看视频退出软件必白屏,看视频退出软件必白屏没有不白屏,审核通过,13,2016-05-03 12:57:45
25,播放视频视频窗口闪烁,播放探案用pptv进入播放窗口白闪进入播放界面,审核通过,10,2016-05-03 12:58:54
26,网络情况虎牙直播观看,打开浏览器搜索虎牙直播直播节目观看切换直播观看,审核通过,6,2016-05-03 13:00:43
27,上传任务卡,上传任务卡提示上传失败,审核不通过,1,2016-05-03 13:02:00
28,视频直播无法看,视频看,审核通过,13,2016-05-03 13:03:24
29,视频打开视频加载提示资源出错试,视频打开视频加载提示资源出错试,审核通过,8,2016-05-03 13:03:59
30,播放视频返回屏闪退,影视pptv播放探案返回没有退出播放窗口回到时播放窗口黑界面返回白屏退出软件,审核通过,10,2016-05-03 13:04:25
31,打开app点击任意视频点击窗口播放程序支持显示小窗设置权限,打开app点击任意视频2点击窗口播放程序支持显示小窗设置权限有小窗,审核不通过,0,2016-05-03 13:05:17
32,打开app点击任意视频点击窗口播放打开小窗小窗关闭钮不管切换界面关闭窗视频,打开app点击任意视频2点击窗口播放打开小窗小窗关闭按钮切换界面关闭窗视频回到手机主界面关掉窗口重启手机关掉小窗口,审核通过,14,2016-05-03 13:06:32
33,视中用爱奇艺播放清晰度播放窗口黑屏没反应,视中用爱奇艺播放山海经切换清晰度播放窗口黑屏没反应,审核通过,9,2016-05-03 13:07:09
34,奔跑兄弟季播放卡加载界面,奔跑兄弟季点击播放卡加载页面进行播放,审核通过,7,2016-05-03 13:07:51
35,影视页中视频封面显示,影视页中视频封面显示女人战争,审核不通过,16,2016-05-03 13:09:37
36,影视播放视频卡加载进入播放,进入影视播放视频进入播放界面卡主人没反应返回退出进入播放,审核不通过,10,2016-05-03 13:10:23
37,风云直播看风云直播看,风云直播看显示支持移动端播放知道算算bug测试手机为版本,审核不通过,13,2016-05-03 13:12:16
38,影音使用pptv聚力播放视频播放窗口黑白切换闪烁几,影音使用pptv聚力播放视频播放窗口黑白切换闪烁几退出视频播放经过视频窗口黑屏界面,审核通过,14,2016-05-03 13:39:46
39,收藏发现收藏视频封面扭曲建议显示图片框做调整,收藏发现收藏视频封面扭曲建议显示图片框做调整,审核不通过,12,2016-05-03 13:54:03
40,测试软件图标任务步骤显示,测试软件图标任务步骤显示没有,审核不通过,1,2016-05-03 13:55:30
41,软件图标任务步骤显示,软件图标任务步骤显示图标区域,审核不通过,1,2016-05-03 13:56:09
42,视频播放出现资源出错现象,打开软件搜索框顶部地址栏输入站点中选择视频播放视频播放出现资源出错现象,审核通过,4,2016-05-03 13:56:51
43,播放视频全屏,打开软件搜索框顶部地址栏输入酷httpwwwyoukucom3站点中选择视频播放播放视频全屏,审核不通过,4,2016-05-03 13:58:02
44,视频播放出现资源出错现象,打开软件搜索框顶部地址栏输入视频站点中选择视频播放视频播放出现资源出错现象,审核通过,4,2016-05-03 13:58:18
