id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,开始界面的图片加载异常比例不协调分享界面刷新比较慢,下载并打开夺宝猫app开始界面出现画面比例失调继续点击分享界面刷新比较慢,审核通过,14,2015-11-26 20:39:46
2,初始界面图片拉伸不能良好适配屏幕,初始界面图片拉伸不能良好适配屏幕每张都有拉伸,审核通过,16,2015-11-26 20:50:07
3,wifi状态下点击分享提示获取信息失败,wifi状态下点击分享提示获取信息失败,审核通过,22,2015-11-26 20:50:07
4,点击完分享后再点击揭晓软件闪退试了几次每次都闪退,点击完分享后再点击揭晓软件闪退试了几次每次都闪退,审核通过,8,2015-11-26 20:50:07
5,不能加载内容不能加载内容不能加载内容红米2电信版,不能加载内容不能加载内容不能加载内容红米2电信版,审核通过,11,2015-11-26 20:50:47
6,没有任何数据测试不完整,1安装进入软件2单击软件下面的几个菜单3都提示没有数据显示的信息文字图片都没有参见截图,审核通过,21,2015-11-26 20:58:38
7,软件无内容无法获取数据,本人手机魅蓝note1电信版安卓版本444网络环境50M电信光纤网络畅通点击首页的最新和揭晓栏目均无任何内容显示提示获取数据失败了不知是否软件联网问题或者就是没有内容,审核通过,21,2015-11-26 20:59:20
8,进入首页获取数据失败,下载安装APP打开进入首页获取数据失败无法顺利进行测试,审核通过,18,2015-11-26 21:04:51
9,界面总是显示无数据获取数据失败等,界面总是显示无数据获取数据失败等每个界面都是,审核通过,18,2015-11-26 21:07:33
10,打开app就提示获取数据失败,打开app就提示获取数据失败整个首页就是空的点其他页面也是空的,审核通过,18,2015-11-26 21:11:43
11,首页上方有5个banner本来看着左边第一个向右滑动应该是看第二个结果提示没有更多数据了,首页上方有5个banner本来看着左边第一个向右滑动应该是看第二个结果提示没有更多数据了,审核通过,16,2015-11-26 21:11:43
12,进入应用界面无法获取数据,根据APP要求进入应用界面无法获取数据手机华为荣耀4X网络正常,审核通过,18,2015-11-26 21:22:41
13,打开软件点击首页的左上角人像图标软件会出现闪退,打开软件点击首页的左上角人像图标软件会出现闪退,审核通过,8,2015-11-26 21:24:48
14,出现一行字获取数据失败了,出现一行字获取数据失败了每个模块都有这个出现,审核通过,18,2015-11-26 21:32:10
15,内容加载失败进入软件后内容无法加载,内容加载失败进入软件后内容无法加载WIFI4G的移动网络下无法加载内容手机三星S4,审核通过,11,2015-11-26 21:33:27
16,获取数据失败没有图片显示,获取数据失败没有图片显示无法看到分享晒单的图片,审核通过,18,2015-11-26 21:45:41
17,分享拂晓等板块无法使用,手机号码注册和登陆顺利在WIFI和4G网络下分享和拂晓板块进入后无显示内容下方提示获取数据失败或没有更多了首页下人气最新和十元区也是这样荣耀4X电信版手机,审核通过,21,2015-11-26 22:09:30
18,数据获取失败发布的封箱没有显示,数据获取失败已经发布成功的分享没有显示,审核通过,18,2015-11-26 22:12:50
19,点击屏幕下方的首页揭晓分享都是数据获取失败,点击屏幕下方的首页揭晓分享都是数据获取失败,审核通过,18,2015-11-26 22:19:15
