id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,注册-顶端显示出游宝软件服务协议，下方标题显示的是用户注册服务协议，不一致,注册-顶端显示出游宝软件服务协议，下方标题显示的是用户注册服务协议，不一致,审核不通过,13,2016-06-07 20:06:14
2,提交意见-内容为阿卡丽，截图显示时间为17:29-但是提交后看到内容为阿卡丽的时间显示的是17:27，不一致,提交意见-内容为阿卡丽，截图显示时间为17:29-但是提交后看到内容为阿卡丽的时间显示的是17:27，不一致,审核不通过,13,2016-06-07 20:08:04
3,我的意见-点击开左上角又叫我的发表，名称不一致,我的意见-点击开左上角又叫我的发表，名称不一致,审核不通过,2,2016-06-07 20:08:29
4,我的意见-希望删除，无法删除,我的意见-希望删除，无法删除                             。,审核不通过,0,2016-06-07 20:08:38
5,我的活动-提交的活动，希望删除，无法删除,我的活动-提交的活动，希望删除，无法删除,审核不通过,0,2016-06-07 20:08:47
6,我的活动-提交活动显示成功后，点击右上角的加号，右上角出现一个黑色的方框（截图不及时，看到的方框颜色比较淡）,我的活动-提交活动显示成功后，点击右上角的加号，右上角出现一个黑色的方框（截图不及时，看到的方框颜色比较淡）,审核不通过,13,2016-06-07 20:10:40
7,我的-修改密码，右边显示了id号，id号不应该显示在这栏吧,我的-修改密码，右边显示了id号，id号不应该显示在这栏吧,审核不通过,5,2016-06-07 20:11:09
8,我-金币余额-点击看到的不是余额，又叫金币充值，不一致,我-金币余额-点击看到的不是余额，又叫金币充值，不一致,审核不通过,2,2016-06-07 20:11:22
9,退出登陆-看到登陆密码显示的是六位数的隐藏密码，但是我自己设定的密码只有2位数，不一致,退出登陆-看到登陆密码显示的是六位数的隐藏密码，但是我自己设定的密码只有2位数，不一致,审核不通过,5,2016-06-07 20:11:40
10,登录app后前往活动-活动管理的时候app闪退。,登录app后前往活动-活动管理的时候app闪退。之后重新登录未出现。,审核不通过,11,2016-06-07 20:13:44
11,修改密码后方出现id号,"1.登录软件
2.我
3.可见修改密码后方出现id号",审核不通过,5,2016-06-07 20:14:14
12,会话界面为白屏、、、、、、、,"1.登录软件
2.可见会话界面为白屏，没有任何显示",审核不通过,7,2016-06-07 20:14:48
13,进入软件，点底下活动，点右上角+号，输入相关图片信息，开始时间没有限定可以选择已经过去的时间。,进入软件，点底下活动，点右上角+号，输入相关图片信息，开始时间没有限定可以选择已经过去的时间。,审核不通过,6,2016-06-07 20:24:26
14,登陆界面中“忘记密码？”进入填写好手机号后点击“发送”，第1次收不到验证码，返回后再次进入点击发送，第二次可以收到验证码，第三次又收不到验证码，第四次可以收到验证码。,1.打开软件，进入登陆界面； 2.点击登陆界面中“忘记密码？”进入；3.填写好手机号后点击“发送”，第1次收不到验证码，返回后再次进入点击发送，第二次可以收到验证码，第三次又收不到验证码，第四次可以收到验证码。,审核不通过,11,2016-06-07 20:26:58
15,活动界面中发布的活动的开始日期可以选择过去的时间，点击保存后提示保存成功。,"1.打开软件，进入活动界面；
2.点击添加活动时进入编辑；
3.活动界面中发布的活动的开始日期可以选择过去的时间，点击保存后提示保存成功。",审核不通过,12,2016-06-07 20:27:07
16,活动详情中点击进入聊天室，点击下方的表情后，对话框中选择表情后，发现表情界面中没有删除表情的按键，选择后的表情无法删除。,1.打开软件，进入活动界面； 2.点击活动界面中已发布的活动进入； 3.活动详情中点击进入聊天室； 4.点击下方的表情后，对话框中选择表情后，发现表情界面中没有删除表情的按键，选择后的表情无法删除。,审核不通过,8,2016-06-07 20:28:45
