id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,充值弹出框中点击联系人提示找不到联系人,"1、打开进入游戏 2、点击商城进入商城页面 3、点击礼包并购买，弹窗购买框 4、点击手机号输入框右边的联系人按钮 5、弹出权限选择后点击允许
预期结果：能进入选择联系人页面
实际结果：不能进入选择联系人页面，显示没有找到联系人，但是实际手机上是有很多联系人的",审核通过,8,2016-03-08 16:02:49
2,打开app。却看到咪咕游戏的界面。。。。。。。。。。。。。,打开app。却看到咪咕游戏的界面。。。。。。。。。。。。。,审核不通过,11,2016-03-10 10:25:19
3,设置里面的特效音乐关了跟之前的音乐还是一样的,设置里面的特效音乐关了跟之前的音乐还是一样的。。。。。。。。。。。。,审核通过,3,2016-03-10 10:25:29
4,看不到游戏的版本信息。。。。。。。。。。。。。。。。。。。。。。,看不到游戏的版本信息。。。。。。。。。。。。。。。。。。。。。。,审核通过,0,2016-03-10 10:25:39
5,无法检测游戏有无更新。。。。。。。。。。。。。。。。。。。。,无法检测游戏有无更新。。。。。。。。。。。。。。。。。。。。,审核通过,1,2016-03-10 10:25:47
6,打开软件进行测试，点击vip，提示信息显示收费八元，点击立即购买，页面显示0.17元。金额不符合。,打开软件进行测试，点击vip，提示信息显示收费八元，点击立即购买，页面显示0.17元。金额不符合。,审核通过,8,2016-03-10 10:25:54
7,安装运行软件，选择关卡，然后点vip特权，立即购买。上面说明是8元。支持怎么是￥0.17.前面的7又是什么意思,安装运行软件，选择关卡，然后点vip特权，立即购买。上面说明是8元。支持怎么是￥0.17.前面的7又是什么意思,审核通过,13,2016-03-10 10:26:09
8,在购买过程中，点击通讯录，仅出现三个联系人，不可以翻页。,在购买过程中，点击通讯录，仅出现三个联系人，不可以翻页。,审核通过,8,2016-03-10 10:26:24
9,软件明明已经安装成功，已经自动进入软件，但返回返现提示软件没有安装，提示错误。,软件明明已经安装成功，已经自动进入软件，但返回返现提示软件没有安装，提示错误。,审核通过,13,2016-03-10 10:26:30
10,第一次安装好软件自动进入时非常卡，出现好几次短暂几秒的黑屏不能操作。,第一次安装好软件自动进入时非常卡，出现好几次短暂几秒的黑屏不能操作，且进入游戏时也会有两秒的黑屏。,审核通过,13,2016-03-10 10:26:37
11,如果把手机上的时间调后一小时，游戏上的体力会当作是恢复了一小时的体力，实际上时间才过去一分钟。,如果把手机上的时间调后一小时，游戏上的体力会当作是恢复了一小时的体力，实际上时间才过去一分钟。,审核通过,5,2016-03-10 10:26:43
12,进入游戏后开始游戏时点击页面无反应，不知道怎么样开始玩，没有提示,进入游戏后开始游戏时点击页面无反应，不知道怎么样开始玩，没有提示,审核通过,11,2016-03-10 10:26:51
13,游戏战斗界面中，元宝数量与怪物血条存在重叠现象,"1、打开游戏
2、点击进入任意关卡游戏界面中
3、查看元宝数量与怪物血条
预期结果：不会重叠
实际结果：元宝数量与怪物血条存在重叠现象",审核通过,10,2016-03-10 10:26:58
14,充值中充值的数量存在错误,"1、打开进入游戏
2、点击钻石后面的+，进入充值页面
3、点击充值20元，查看弹出框
预期结果：弹出显示为需要支付20元
实际结果：弹出显示为需要支付0.16",审核通过,9,2016-03-10 10:27:06
15,未通过普通模式时，也能进行相应关卡困难模式的挑战,"前提条件：当前未通过普通模式第一关
1、打开进入游戏
2、切换到困难模式
3、进行挑战第一关
预期结果：不能进行第一关挑战，提示：必须先通过普通模式
实际结果：能进行第一关挑战",审核通过,10,2016-03-10 10:27:10
16,充值弹出框中输入手机号点击获取验证码操作失败,"1、打开进入游戏
2、点击钻石后面的+，进入充值页面
3、点击充值20元，查看弹出框
4、输入手机号后，点击获取验证码
预期结果：能进行获取验证码操作
实际结果：点击无效，手机号不能获取到验证码",审核通过,9,2016-03-10 10:27:17
17,充值弹出框中点击联系人无效，不能进入查看联系人,"1、打开进入游戏
2、点击钻石后面的+，进入充值页面
3、点击充值20元，查看弹出框
4、点击手机号输入框右边的查看联系人按钮
5、弹出权限中点击允许
预期结果：能进入选择联系人页面
实际结果：不能进入选择联系人页面，点击无效",审核通过,8,2016-03-10 10:27:26
18,充值弹出框时切到桌面返回操作，导致充值弹出框外部分，全部显示为黑色,"1、打开进入游戏
2、点击钻石后面的+，进入充值页面
3、点击充值20元，查看弹出框
4、home到桌面，再次从任务管理器中打开游戏，查看
预期结果：页面显示正常
实际结果：充值弹出框外部分，全部显示为黑色",审核通过,9,2016-03-10 10:27:33
19,商城充值钻石中，点击6元充值495钻石无效,"1、打开进入游戏
2、点击钻石后面的+，进入充值页面
3、点击充值钻石，6元
预期结果：点击能进入充值页面
实际结果：点击无效（2元、10元、20元 均能进入充值页面）",审核通过,9,2016-03-10 10:27:38
20,抽奖界面中，奖品的图标与数量存在重叠现象,"1、打开进入游戏
2、点击抽奖
3、查看界面
预期结果：不重叠
实际结果：奖品的图标与数量存在重叠现象",审核通过,10,2016-03-10 10:27:42
