id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,在“二手车源”里，点击下方的banner，无法下载。,在“二手车源”里，点击下方的banner，无法下载。,审核通过,6,2015-12-14 20:51:52
2,在主页，生活服务里，点击“火车票”，无论选择那条路线，任何时间，都查询不到火车票。,在主页，生活服务里，点击“火车票”，无论选择那条路线，任何时间，都查询不到火车票。,审核通过,4,2015-12-14 20:51:52
3,在主页，生活服务里，点击“火车票”，无论选择那条路线，任何时间，都查询不到火车票。,在主页，生活服务里，点击“火车票”，无论选择那条路线，任何时间，都查询不到火车票。,审核不通过,4,2015-12-14 20:52:04
4,在“二手车源”里，点击下方的banner，无法下载。,在“二手车源”里，点击下方的banner，无法下载。,审核不通过,6,2015-12-14 20:52:04
5,点击添加图片的按钮，怎么图片跟相册两个按钮的文字是灰色的？跟下面取消按钮的红色一对比，就会显得上面两个按钮是失效的感觉。,点击添加图片的按钮，怎么图片跟相册两个按钮的文字是灰色的？跟下面取消按钮的红色一对比，就会显得上面两个按钮是失效的感觉。,审核通过,22,2015-12-14 21:52:52
6,无法正常登陆，显示迪信通已停止,无法正常登陆，显示迪信通已停止..............,审核通过,0,2015-12-14 22:37:53
7,无法正常登陆，显示迪信通已停止,无法正常登陆，显示迪信通已停止..........,审核不通过,0,2015-12-14 22:37:54
8,无法正常登陆，显示迪信通已停止,无法正常登陆，显示迪信通已停止............,审核不通过,0,2015-12-14 22:37:54
9,门店详情页面中的点赞，经测试可以取消和重新点赞，但是关注，只能已关注，无法取消关注。,门店详情页面中的点赞，经测试可以取消和重新点赞，但是关注，只能已关注，无法取消关注。,审核通过,2,2015-12-14 22:38:49
10,根本无法启动，安卓手机进去就跳出来了,安卓手机，进app立马就跳出来，停止。无法进行下面的测试。,审核通过,8,2015-12-14 22:40:47
11,首页-m端商城-客户端下载-点击无反应,首页-m端商城-客户端下载-反复点击无反应,审核通过,15,2015-12-14 22:40:47
12,首页banner“用新机战”点击12元秒杀 狂购不停下面的“抢”字，提示活动已结束，但弹出的日期选择中，12月14日、12月15日均有活动,首页banner“用新机战”点击12元秒杀 狂购不停下面的“抢”字，提示活动已结束，但弹出的日期选择中，12月14日、12月15日均有活动,审核通过,9,2015-12-14 22:40:47
13,在生活服务-其他-团购-选择任意一家店，进入以后等待半分钟，页面跳转到“找不到网页”，弹出一串错误代码,在生活服务-其他-团购-选择任意一家店，进入以后等待半分钟，页面跳转到“找不到网页”，弹出一串错误代码,审核通过,24,2015-12-14 22:40:47
14,生活服务的酒店旅游中，点击左上角“关闭”导致程序崩溃，并且无法再次打开,生活服务的酒店旅游中，点击左上角“关闭”导致程序崩溃，并且无法再次打开。提示迪信通已经停止运行。再次打开迪信通，仍然提示停止运行，必须在应用程序管理器清楚数据后，才能再次打开app,审核通过,13,2015-12-14 22:40:47
15,主页-生活服务-美食，点击左上角“关闭”导致程序崩溃，并且无法再次打开,主页-生活服务-美食，点击左上角“关闭”导致程序崩溃，并且无法再次打开。提示迪信通已经停止运行。再次打开迪信通，仍然提示停止运行，必须在应用程序管理器清楚数据后，才能再次打开app,审核通过,13,2015-12-14 22:40:47
16,主页-生活服务-美食，选择按离我最近的顺序排列，但并未按距离排列。,主页-生活服务-美食，选择按离我最近的顺序排列，但并未按距离排列。,审核通过,24,2015-12-14 22:40:47
17,昵称修改失败：注册以后，签到页面拉到最下方，完善个人资料送10积分，将昵称改为test，但进入“我的”，显示的仍然是系统默认昵称,昵称修改失败：注册以后，签到页面拉到最下方，完善个人资料送10积分，将昵称改为test，但进入“我的”，显示的仍然是系统默认昵称,审核通过,21,2015-12-14 22:40:47
18,注册以后，签到页面拉到最下方，完善个人资料送10积分，但完善并保存后，没有增加积分。,注册以后，签到页面拉到最下方，完善个人资料送10积分，但完善并保存后，没有增加积分。,审核通过,21,2015-12-14 22:40:47
19,关注后，再点击“已关注”，页面会出现加载状态，但反复点击都仍然是“已关注”，无法取消关注,在菜单栏选择“门店查询”进入到门店列表页面---点击任意门店列表内门店，进入到对应的门店详情页面---关注该门店---关注后，再点击“已关注”，页面会出现加载状态，但反复点击都仍然是“已关注”，无法取消关注。对比点赞按钮，同样出现加载状态，但可以取消点赞。,审核通过,2,2015-12-14 22:40:47
20,主页---下拉到游戏 推荐app---测一测你是学霸还是学渣，选项和文字错位，需要往下点半行，才能点中选项,主页---下拉到游戏 推荐app---测一测你是学霸还是学渣，选项和文字错位，需要往下点半行，才能点中选项,审核不通过,7,2015-12-14 22:40:47
21,主页-生活服务-美食，无法返回上一页，反复按返回键，只能停留在美食页面不断刷新,主页-生活服务-美食，无法返回上一页，反复按返回键，只能停留在美食页面不断刷新，无法退回迪信通主菜单,审核不通过,24,2015-12-14 22:40:47
