id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,首页“新书推荐”——每晚一个惊悚夜故事，打开之后，无法播放，也无法下载。,首页“新书推荐”——每晚一个惊悚夜故事，打开之后，无法播放，也无法下载。其他的新书没有此问题。,审核通过,16,2015-12-04 21:19:28
2,点击播放后闪退，无法播放。,打开app后，点击播放后闪退，无法播放，无法进行后续操作,审核通过,4,2015-12-04 21:39:30
3,无法播放.............,打开后却无法播放，谢谢.............,审核通过,16,2015-12-04 21:44:48
4,能进去播放页，但是文件播放不了。,能进去播放页，但是文件播放不了，一直转圈圈,审核通过,7,2015-12-04 21:47:56
5,注册页面，手机号输入框应限制输入11位数字,"注册页面，手机号输入框应限制输入11位数字
目前可输入位数大于11位",审核不通过,8,2015-12-04 21:53:42
6,听世界-春秋04，不能播放,点击“历史军事”栏目，听世界-春秋04，不能播放,审核通过,16,2015-12-04 21:59:18
7,无法播放，一直在缓冲,"小米2s 安卓4.4.4 wifi
网络正常，点击播放后，一直在缓冲，无法播放。",审核不通过,7,2015-12-04 22:03:06
8,进入app之后，随便进入一个节目，播放，任何声音都没，一直就是有个圆圈转动提示在加载，等很久都没声音,进入app之后，随便进入一个节目，播放，任何声音都没，一直就是有个圆圈转动提示在加载，等很久都没声音,审核通过,12,2015-12-04 22:19:19
9,进入app之后，点击精品推荐，选择壹周立波秀，进入之后，页面上写了没有可以播放的节目，但是播放按钮还可以点，点了之后还是会出现加载的提示。。。。。,进入app之后，点击精品推荐，选择壹周立波秀，进入之后，页面上写了没有可以播放的节目，但是播放按钮还可以点，点了之后还是会出现加载的提示。。。。。,审核通过,16,2015-12-04 22:19:19
10,打开app，点击主页面上方banner，进入之后页面上出现n多的null信息，明显的数据加载错误,打开app，点击主页面上方banner，进入之后页面上出现n多的null信息，明显的数据加载错误,审核通过,8,2015-12-04 22:19:19
11,随便任意的播放，左右滑动，好几个页面都出现了null字符,随便任意的播放，左右滑动，好几个页面都出现了null字符,审核不通过,15,2015-12-04 22:19:19
12,微博登录授权失败，提示21338：sso package or sign error(c403),"打开app,选择一本书，进行评论，跳转登录界面或者点击我的，选择微博登录",审核通过,1,2015-12-04 22:59:15
13,任意测试功能，快速切换播放作品，快速切换浏览其他作品，崩溃,进入首页，滑动进入播放页，点击播放，直到快速点击播放，app死机，等待片刻，出现所上传图片的样式。手机是华为荣耀6plus，wifi网络下测试,审核通过,15,2015-12-04 23:03:19
14,"进入首页，浏览作品，进入后滑动 播放页,无法正常播放",进入首页，浏览作品，进入后滑动，进入播放页，然后点击播放键，无法播放，第一个作品播放键一直转圈，第二个作品播放键不动，第三个不动，直到死机。手机是华为荣耀6plus，wifi网络下测试,审核通过,15,2015-12-04 23:03:19
15,某些书(特别是无法播放的)在进行下载操作时可引起app崩溃闪退,"1.打开app,在""书城""模块,点""精品推荐""标签页,切换到该列表.
2.找到""潇然梦""这本书,点开
3.自右向左划屏两次,进入音频文件下载列界面
4.连续点击每个文件后面的下载图标,可能导致app崩溃(特别是在前面播放流程中无法播放的书或章节)
测试时使用wifi网络,10m光纤接入,且无带宽占用,手机到电信局端链接良好,排除任何网络问题(app服务器及网络故障不除外)
提供app崩溃闪退后系统错误提示截图一张及系统错误日志截图一张

手机环境:小米2s联通非定制机, miuiv7开发版, android_v5.0.2, 2g运行内存(测试时至少还有40%内存可用), 3g+wifi(10m或100m光纤接入), 未安装任何第三方安全类app, 未启用root",审核通过,16,2015-12-05 00:56:40
16,"选了4部有声书,其中三部无法播放,播放按钮一直在转,就是不显示音频时间长度,也不出声","1.安装app后启动,在""书城""模块,点""精品推荐""标签页.
2.选择名为""潇然梦""的书,点击进入.
3.自右向左划屏,切换到中屏播放界面,点播放按钮.
4.等待超过1分钟,依然没有声音,播放按钮就一直转圈(wifi 10m光纤接入,测试时无带宽占用,辽宁网通线路,连接良好,排除手机到电信局端连接问题)
5.返回一级到""精品推荐""列表,另选两个有声书""流氓艳遇记1-300集""和""致我们终将逝去的青春"",分别进行试听,均超过1分钟无法播放,依然排除网络问题.
6.返回到""书城""模块""热听排行""标签页,点""卧虎藏龙""进行试听,在点播放按钮2~3秒后即开始播放,证明不是所有书都不能听.
提供不能播放的三本书播放状态截图各一张.

手机环境:小米2s联通非定制机, miuiv7开发版, android_v5.0.2, 2g运行内存(测试时至少还有40%内存可用), 3g+wifi(10m或100m光纤接入), 未安装任何第三方安全类app, 未启用root",审核通过,16,2015-12-05 00:56:40
17,在切换app的时候显示程序退出,在不同的app切换的时候，偶尔会出现显示程序退出,审核通过,15,2015-12-05 03:14:58
18,打开我的页面，点击推荐给好友，推荐给微信好友，分享失败,"1.打开软件
2.打开我的页面
3.点击推荐给微信好友，推荐失败",审核通过,2,2015-12-05 09:10:40
19,使用第三个方微博登录，登录失败，乱码提示,"1.打开软件
2.登录页面，使用第三方微博登录，
3.登录失败，乱码提示",审核通过,1,2015-12-05 09:10:40
20,使用第三方qq登录，登录失败,"1.打开软件
2.使用第三方qq登录帐号
3.登录失败",审核不通过,1,2015-12-05 09:10:40
21,点击推荐到朋友圈，推荐失败,"1.打开软件
2.打开我的页面
3.推荐到朋友圈，推荐失败。，",审核不通过,2,2015-12-05 09:10:40
22,使用第三方微信登录帐号，系统崩溃,"1.打开软件
2.打开登录页面
3.点击第三方微信登录，
系统崩溃",审核不通过,1,2015-12-05 09:10:41
23,点击推荐给朋友，选择微博推荐，系统崩溃,"1.打开软件，
2.打开我的页面
3.点击推荐到微博，
系统崩溃",审核不通过,2,2015-12-05 09:10:41
24,播放过程中，切换导致app崩溃，,"播放过程中，切换导致app崩溃，不知道什么原因。第一次切换显示的下一章无内容，再次尝试切换，app就崩溃了。
红米手机，最新安卓系统。",审核通过,15,2015-12-05 09:37:00
25,软件闪退， 点击批量下载，如果章节为一个是会闪退,软件闪退， 点击批量下载，如果章节为一个是会闪退 华为畅玩 wifi,审核通过,4,2015-12-05 10:03:09
26,分享微信朋友时候可否直接分享下载链接分享微信朋友时候可否直接分享下载链接,分享微信朋友时候可否直接分享下载链接分享微信朋友时候可否直接分享下载链接,审核不通过,2,2015-12-05 10:03:09
27,没有加载出来时点击快进会闪退  然后会自动打开,没有加载出来时点击快进会闪退  然后会自动打开没有加载出来时点击快进会闪退  然后会自动打开,审核通过,12,2015-12-05 11:03:00
