id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,文章列表页面无法拨动，不能查看更多的文章,"1.1.打开软件2.12316,   3.查询知识库4.全部5.手指滑动页面",审核不通过,16,2016-07-02 09:39:37
2,用户注册界面下请再次输入密码前是空白。,打开软件，点击我的，点击未登录，在用户登陆/用户注册界面中，用户注册界面下请再次输入密码前是空白。,审核不通过,11,2016-07-02 09:46:51
3,打开app后点击最下方“我的”，然后点击未登录跳转到登录注册页面，在使用手机号注册后点击获取验证码，此时没有发送短信倒计时，导致不清楚自己点没有点“获取验证码”,打开app后点击最下方“我的”，然后点击未登录跳转到登录注册页面，在使用手机号注册后点击获取验证码，此时没有发送短信倒计时，导致不清楚自己点没有点“获取验证码”,审核不通过,4,2016-07-02 09:49:45
4,打开app后点击最下方“12316”，在该页面点击“气象农情”，跳转页面下半部分无内容显示。,打开app后点击最下方“12316”，在该页面点击“气象农情”，跳转页面下半部分无内容显示。,审核不通过,10,2016-07-02 09:56:11
5,打开app后点击最下方“排班”，在该页面只能显示今天及以前日期的专家排班情况，明天及以后的专家排班点击无内容，而用户最关心的应该是未来日子的专家排班情况，,打开app后点击最下方“排班”，在该页面只能显示今天及以前日期的专家排班情况，明天及以后的专家排班点击无内容，而用户最关心的应该是未来日子的专家排班情况，,审核不通过,12,2016-07-02 09:56:44
6,用户注册界面，提示验证码已发送，接收不到验证码。,进入软件，点我的，点头像，点用户注册，输入手机号码，点获取验证码，提示验证码已发送请注意查收，过了4到5分钟还收不到验证码。,审核不通过,2,2016-07-02 09:57:25
7,登陆界面，帐号任意输入字符不提示帐号出错。,进入软件，点我的，点头像，用户输入任意符号，点登陆，不提示帐号出错。,审核不通过,11,2016-07-02 09:59:33
8,农业新闻，点气象农情，没有相关内容,进入软件，点12316，点农业新闻，点气象农情，没有相关内容,审核不通过,10,2016-07-02 10:01:51
9,排班界面中点击任意一个人名进入，点击下方的关注图标，点击后软件出现缓冲界面，然后关注图标颜色变化了，但是没有提示是否关注，再次点击图标颜色又变化了，也没有提示是否取消关注。,打开软件，点击排班，排班界面中点击任意一个人名进入，点击下方的关注图标，点击后软件出现缓冲界面，然后关注图标颜色变化了，但是没有提示是否关注，再次点击图标颜色又变化了，也没有提示是否取消关注。,审核不通过,0,2016-07-02 10:10:26
10,排班界面中点击任意一个人名进入，点击下方的分享图标，点击后软件毫无反应，也没有提示信息。,打开软件，点击排班，排班界面中点击任意一个人名进入，点击下方的分享图标，点击后软件毫无反应，也没有提示信息。,审核不通过,7,2016-07-02 10:10:42
11,点击“12316”按键进入界面后，再点击排班，然后点击手机上的自带的返回按键后，是返回到“12316”，再次点击手机上的返回按键，才会出现“是否确认退出”的提示信息。,打开软件，点击“12316”按键进入界面后，再点击排班，然后点击手机上的自带的返回按键后，是返回到“12316”，再次点击手机上的返回按键，才会出现“是否确认退出”的提示信息。,审核不通过,8,2016-07-02 10:12:53
12,文章列表无法下滑看到更多文章。,1.安装并打开app.2.点击12316，选择查阅知识库。3.点击农资，在文章列表中下滑屏幕，无更多文章。且在其他分类文章列表下也是如此。,审核不通过,16,2016-07-02 10:19:15
13,未登录的情况下，可以对专家进行关注,1.安装并打开app.2.点击排班，选择一个专家后，在专家页面，选择左下角下方的关注按钮，提示关注成功。,审核不通过,0,2016-07-02 10:19:40
14,7 排班→周五→点击任意一专家→关注，点击后由灰色变为红色五星；返回后点击其它专家，关注也变成了红色五星。,7 排班→周五→点击任意一专家→关注，点击后由灰色变为红色五星；返回后点击其它专家，关注也变成了红色五星。,审核不通过,0,2016-07-02 10:50:32
15,上弹菜单不能筛选出相应文字的内容,点击：查阅知识库，再点击：种植业，在下方第一个上弹式菜单中选择：水产类，app页面没有筛选出和水产类相关的文章。,审核不通过,16,2016-07-02 10:52:24
16,气象农情页面无文字内容,点击主页面：气象农情，可以看到页面中无文字内容。,审核不通过,10,2016-07-02 10:52:52
17,专家排班页面周六无内容,点击排班，再点击周六，页面中无任何文字图片内容。点击周日，页面也是一样。,审核不通过,9,2016-07-02 10:53:05
18,登录界面点击微信登录点击无效无反应,打开软件点击我的，点击登录，登录界面点击微信,审核不通过,14,2016-07-02 10:56:06
19,登录界面点击新浪微博点击无效无反应,打开软件点击我的，点击登录，登录界面点击新浪微博,审核不通过,14,2016-07-02 10:56:28
20,"图片非正常显示…
“气象浓情”只有图文标题，图下方没有段落文字。","1.网络查看
2.修复手机性能
3.重复打开",审核不通过,10,2016-07-02 10:57:27
21,在排版版块，随便点击一个专家，进入专家的简介页面，下方的关注按钮，默认是红色，点击变黑色，但是没有任何提示，不知道什么色是关注，什么色是取消关注。,在排版版块，随便点击一个专家，进入专家的简介页面，下方的关注按钮，默认是红色，点击变黑色，但是没有任何提示，不知道什么色是关注，什么色是取消关注。,审核不通过,0,2016-07-02 10:58:54
22,在12316首页，查阅知识库吗，农经类分类灰色显示。,在12316首页，查阅知识库吗，农经类分类灰色显示。,审核不通过,16,2016-07-02 10:59:41
23,在12316首页，选择热线介绍，进入选择专家队伍，进入后任意选择一位专家，进入查看，在账号未登陆的状态下，可以点击收藏按钮，进行收藏操作,在12316首页，选择热线介绍，进入选择专家队伍，进入后任意选择一位专家，进入查看，在账号未登陆的状态下，可以点击收藏按钮，进行收藏操作,审核不通过,5,2016-07-02 11:00:05
24,下载app后，在我的中心，点击最上方的墨绿色背景，无论点击哪个区域都会自动跳到登陆界面，区域功能异常,下载app后，在我的中心，点击最上方的墨绿色背景，无论点击哪个区域都会自动跳到登陆界面，区域功能异常,审核不通过,13,2016-07-02 11:02:49
25,"1首页点击查阅知识库
2点击全部，可以看到一些文章，比如大棚草莓如何进行...
3点击排序，弹出标题，点击，文章进行了切换，再次点击又切换了回来，但是和最初看到文章不一样，无法查看，比如大棚草莓如何进行..","1首页点击查阅知识库
2点击全部，可以看到一些文章，比如大棚草莓如何进行...
3点击排序，弹出标题，点击，文章进行了切换，再次点击又切换了回来，但是和最初看到文章不一样，无法查看，比如大棚草莓如何进行..",审核不通过,16,2016-07-02 11:32:35
26,动态公告右上角的扩展按钮点击后无响应,1.安装并打开app.2.点击12316，点击动态公告中的一篇文章，点击文章右上角的扩展按钮，点击后无响应。,审核通过,15,2016-07-04 10:00:09
27,专家的分享功能无效，点击无响应,1.安装并打开app.2.点击排班，选择一个专家后，在专家页面，左下角的分享按钮点击无响应。,审核通过,7,2016-07-04 10:00:09
28,用户注册无法收到验证码,1.安装并打开app.2.点击我的，点击我的收藏，进入用户登录界面。3.点击用户注册，输入手机号，点击获取验证码，手机无验证码被发送过来。,审核通过,4,2016-07-04 10:00:09
29,第三方登录方法点击后均无响应,1.安装并打开app.2.点击我的，点击我的收藏，进入用户登录界面。3.点击腾讯qq、微信或者是新浪微博，点击后均无响应。,审核通过,14,2016-07-04 10:00:09
30,注册无法接收验证码，第三方登录点击无反馈,"注册无法接收验证码，第三方登录点击无反馈，各个入口跳转登录界面点击都无反馈
手机乐视1s",审核通过,14,2016-07-04 10:00:09
31,app无法开启，提示已停止运行,app无法开启。在微任务端下载安装，打开闪一下app页面就回到微任务端，提示已停止运行。,审核通过,11,2016-07-04 10:00:09
32,用户登录无法开放的社交账号登录,"1.打开软件，到用户登录页面，
2.点击用户登录，页面下方提供的开放社交账号登录.
3.随便使用任何一个都无法操作。",审核通过,14,2016-07-04 10:00:09
33,用户无法注册（手机收不到验证码）,"1.打开软件，到用户登录页面。
2.点击用户注册后，填写手机号码，
3.无法获取验证码。",审核通过,2,2016-07-04 10:00:09
34,首页的搜索栏输入关键字后，搜索无效果，返回首页。,"打开软件－首页搜索栏输入关键字后，搜索无效果，返回首页。华为4x，安卓4.4,wifi网络。",审核通过,8,2016-07-04 10:00:09
35,我的界面，手机横屏显示全全，且无法上滑。,"我的界面，手机横屏显示全全，且无法上滑。华为4x，安卓4.4,wifi网络。",审核通过,3,2016-07-04 10:00:09
36,在任何界面，手机横屏相当于软件重新打开。进入欢迎页，然后进入首页。,"在任何界面，手机由竖屏转为横屏相当于软件重新打开。进入欢迎页，然后进入首页。。华为4x，安卓4.4,wifi网络。",审核通过,3,2016-07-04 10:00:09
37,注册收不到验证码，广东联通。,"注册收不到验证码，广东联通。华为4x，安卓4.4,wifi网络。",审核通过,2,2016-07-04 10:00:09
38,排班项目中专家头像显示异常,"打开软件
点击排班
专家排班列表
专家头像显示异常",审核通过,12,2016-07-04 10:00:09
39,进入app时等候页面的闪动问题,点击手机中“上海三农热线v1.0”的图标，启动app，进入等待页面，在正式启动前，等候页面会由右向左切换一次等候图片，之后再一次等待一会，才能正式进入app。手机信息见截图,审核通过,9,2016-07-04 10:00:09
40,注册用户以及用户第三方登陆问题,启动app，点击右下角“我的”，进入个人页面，点击“未登录”，切换到登陆页面，之后点击下面的三个图标（分别是腾讯qq、微信、新浪微博），点击三个图标中的任何一个都没有反应。无法启动第三方登陆。切换到用户注册页面，同样无法启动第三方登陆。手机相关信息 见截图,审核通过,6,2016-07-04 10:00:09
41,1.图片无法显示图片无法显示,"1，打开软件无法显示图片
2.选择砖家排班",审核通过,9,2016-07-04 10:00:09
42,手机号接收不到验证码，无法完成注册，经测试移动联通均收不到,1.打开软件2.我的3.点击头像4.用户注册5.输入信息6.获取验证吗,审核通过,2,2016-07-04 10:00:09
43,第三方无法登陆，点击第三方图标无反应,1.打开软件2.我的3.点击头像4.点击第三方图标,审核通过,6,2016-07-04 10:00:09
44,打开app后点击最下方“消息“，该页面三个消息内容点击均不能打开……,打开app后点击最下方“消息“，该页面三个消息内容点击均不能打开……,审核通过,1,2016-07-04 10:00:09
45,打开app后点击最下方“12316”，在该页面点击“热线介绍”，再点击“转接队伍”，跳转页面任意点击一位专家，在随后专家页面点击下方分享按钮无反应，无法进行分享。,打开app后点击最下方“12316”，在该页面点击“热线介绍”，再点击“转接队伍”，跳转页面任意点击一位专家，在随后专家页面点击下方分享按钮无反应，无法进行分享。,审核通过,5,2016-07-04 10:00:09
46,打开app后点击最下方“12316”，在该页面点击“热线介绍”，再点击“转接队伍”，跳转页面专家头像无法显示。,打开app后点击最下方“12316”，在该页面点击“热线介绍”，再点击“转接队伍”，跳转页面专家头像无法显示。,审核通过,5,2016-07-04 10:00:09
47,打开app后点击最下方“我的”，然后点击未登录跳转到登录注册页面，在使用手机号注册后点击获取验证码，经多次测试，手机均不能获取下发的验证码短信。注册不成功。,打开app后点击最下方“我的”，然后点击未登录跳转到登录注册页面，在使用手机号注册后点击获取验证码，经多次测试，手机均不能获取下发的验证码短信。注册不成功。,审核通过,4,2016-07-04 10:00:09
48,打开app后点击最下方“我的”，然后点击未登录跳转到登录注册页面，在该页面没有找到找回密码功能，一定密码忘记，将无法找回账号。,打开app后点击最下方“我的”，然后点击未登录跳转到登录注册页面，在该页面没有找到找回密码功能，一定密码忘记，将无法找回账号。,审核通过,13,2016-07-04 10:00:09
49,打开app后点击最下方“我的”，然后点击未登录跳转到登录注册页面，随后在该页面点击qq、微信、微博均无反应，不能使用第三方账号登陆。,打开app后点击最下方“我的”，然后点击未登录跳转到登录注册页面，随后在该页面点击qq、微信、微博均无反应，不能使用第三方账号登陆。,审核通过,6,2016-07-04 10:00:09
50,在我“我的”界面点击“退出”，会跳转到登录界面，无法退出app。,在我“我的”界面点击“退出”，会跳转到登录界面，无法退出app。,审核通过,13,2016-07-04 10:00:09
51,登录界面点击第三方登录图标没有反应。,登录界面点击第三方登录图标没有反应。点击打开app，点击“我的”，点击“未登录”，在登录界面点下方的第三方登录图标，qq，微信，微博，都没有反应。,审核通过,14,2016-07-04 10:00:09
52,手机号注册时，无法收到验证码，不能注册。,打开app，点击“我的”，点击“未登录”，在登录界面点击“用户注册”，输入手机号（我是山西太原移动），点击绿色获取验证码按钮，提示已经发送，但是反复尝试一直收不到验证码，无法完成注册。,审核通过,4,2016-07-04 10:00:09
53,在app消息列表，显示三条消息，第二条显示“您的咨询已经被回复，请注意查收”，事实上并未登陆过app，也并未咨询过任何问题。,在app消息列表，显示三条消息，第二条显示“您的咨询已经被回复，请注意查收”，事实上并未登陆过app，也并未咨询过任何问题。,审核通过,1,2016-07-04 10:00:09
54,在12316首页，选择热线介绍，进入选择专家队伍，进入后任意选择一位专家，查看专家，点击下面的分享无任何反应,在12316首页，选择热线介绍，进入选择专家队伍，进入后任意选择一位专家，查看专家，点击下面的分享无任何反应,审核通过,5,2016-07-04 10:00:09
55,在登陆界面，第三方登陆无反应,"1.下载安装app
2.进入登录界面
3.选择第三方登陆，qq，微信，新浪微博均无反应，无法第三方登陆",审核通过,6,2016-07-04 10:00:09
