id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,三星n5120点击“立即体验”不能进入软件，也无法按返回键退出,"1.打开软件，滑过三个启动界面介绍
2.点击立即体验无反应，也无法按返回键退出，手机未死机
3.打开3次都是这样。",审核不通过,18,2016-05-30 09:20:40
2,个人中心不能做任务操作,注册登录进入个人中心不能做修改用户名、密码、头像等操作，个人中心形同虚设。,审核不通过,14,2016-05-30 09:21:02
3,足球比分已完成的比赛进入提示网络不给力,足球比分所有已完成的比赛进入提示网络不给力，下方赛场指数等信息无法打开。未开始的比赛能够正常打开。,审核通过,21,2016-05-30 09:21:33
4,足球资讯推荐按钮与其他信息显示重合,足球资讯推荐内容，图片右下角推荐二字与其他信息重叠显示。,审核通过,13,2016-05-30 09:21:46
5,篮球比分界面比分与其他内容显示重叠,篮球比分界面比分与其他内容显示重叠，影响查看其他内容。,审核通过,22,2016-05-30 09:21:56
6,篮球比分界面未显示各个队的队徽,篮球比分界面未显示各个队的队徽，应该像足球比赛一样显示队徽。,审核不通过,22,2016-05-30 09:22:13
7,进入某一场篮球比赛上方队徽显示问题,进入某一场篮球比赛，最上方主队未显示队徽，客队显示一白点，而在下方未来比赛处又能正常显示队徽。,审核不通过,22,2016-05-30 09:22:49
8,在设置页中点击关于我们，点击版本更新，在网络正常的情况下仍会提示网络错误。,在设置页中点击关于我们，点击版本更新，在网络正常的情况下仍会提示网络错误。,审核通过,4,2016-05-30 09:22:58
9,安装时解析包出现问题，无法安装,1.下载软件；2.下载后安装时解析包出现问题，无法安装,审核通过,2,2016-05-30 09:23:12
10,注册时联通号码无法获取验证码,1.打开软件，点击左上角头像；2.点击注册，联通号码无法获取验证码,审核不通过,18,2016-05-30 09:23:27
11,足球比分中任意比赛上方图片拉下来之后无法拉回大图片（篮球可以）,1.打开软件，点击足球比分；2.点击任意比赛上方图片拉下来之后无法拉回大图片,审核不通过,3,2016-05-30 09:23:48
12,首页中上方推送广告无法点击,1.打开软件，进入主页；2.点击上方推送广告无反应,审核不通过,7,2016-05-30 09:24:09
13,首页中上方推送广告无法点击,首页中上方推送广告无法点击.....................,审核通过,7,2016-05-30 09:24:25
14,足球比分中任意比赛上方图片拉下来之后无法拉回大图片（篮球可以）,足球比分中任意比赛上方图片拉下来之后无法拉回大图片（篮球可以）,审核通过,3,2016-05-30 09:24:28
15,在设置页中点击关于我们，点击版本更新，在网络正常的情况下仍会提示网络错误。,在设置页中点击关于我们，点击版本更新，在网络正常的情况下仍会提示网络错误。,审核通过,4,2016-05-30 09:24:32
16,注册时联通号码无法获取验证码,注册时联通号码无法获取验证码..............,审核通过,18,2016-05-30 09:24:35
17,进入某一场篮球比赛上方队徽显示问题,进入某一场篮球比赛上方队徽显示问题..................,审核通过,22,2016-05-30 09:24:39
18,篮球比分界面比分与其他内容显示重叠,篮球比分界面比分与其他内容显示重叠..................,审核通过,22,2016-05-30 09:24:42
19,足球资讯推荐按钮与其他信息显示重合,足球资讯推荐按钮与其他信息显示重合...................,审核通过,13,2016-05-30 09:24:45
20,足球比分已完成的比赛进入提示网络不给力,足球比分已完成的比赛进入提示网络不给力..............,审核通过,21,2016-05-30 09:24:48
21,个人中心不能做任务操作,个人中心不能做任务操作.....................,审核通过,14,2016-05-30 09:24:51
22,登录界面无忘记密码功能，当用户忘记注册的密码后，无法第一时间找回密码。,登录界面无忘记密码功能，当用户忘记注册的密码后，无法第一时间找回密码。,审核通过,8,2016-05-30 09:24:54
23,1.打开软件，点击足球比分；2.点击任意比赛上方图片拉下来之后无法拉回大图片,1.打开软件，点击足球比分；2.点击任意比赛上方图片拉下来之后无法拉回大图片,审核通过,3,2016-05-30 09:24:57
24,1.下载软件；2.下载后安装时解析包出现问题，无法安装,1.下载软件；2.下载后安装时解析包出现问题，无法安装,审核通过,2,2016-05-30 09:25:01
25,登录界面无忘记密码功能,登录界面无忘记密码功能，当用户忘记注册的密码后，无法第一时间找回密码。,审核通过,8,2016-05-30 09:25:40
26,在首页的足球比分里，在即时里，有部分比赛点击进去显示网络不给力。测试过的有：美女职，委内超。,在首页的足球比分里，在即时里，有部分比赛点击进去显示网络不给力。测试过的有：美女职，委内超。,审核通过,21,2016-05-30 09:25:54
27,用手机注册，登录后，个人中心里的头像和昵称都没有办法修改。,用手机注册，登录后，个人中心里的头像和昵称都没有办法修改。,审核不通过,14,2016-05-30 09:26:01
28,在首页顶上滚动的三个广告，都不能点击进入。,在首页顶上滚动的三个广告，都不能点击进入。,审核不通过,7,2016-05-30 09:26:06
29,在登录界面，没有找回密码的选项，如果忘记密码了，就不能找回密码了。,在登录界面，没有找回密码的选项，如果忘记密码了，就不能找回密码了。,审核通过,8,2016-05-30 09:26:14
30,注册登陆后，点击左上方个人中心界面，该界面点击头像以及昵称无效，无法更换头像以及昵称。,注册登陆后，点击左上方个人中心界面，该界面点击头像以及昵称无效，无法更换头像以及昵称。,审核不通过,14,2016-05-30 09:26:29
31,登陆软件后进入首页，首页最上方左右滑动图片点击无效，没有设置跳转链接。,1.登陆软件后进入首页，2.首页最上方左右滑动图片点击无效，没有设置跳转链接。,审核不通过,20,2016-05-30 09:26:39
32,在设置里，关于我们，版本更新的时候，点击第一次，会提示无新版本，在点击第二次，会提示网络连接失败。如此反复循环。,在设置里，关于我们，版本更新的时候，点击第一次，会提示无新版本，在点击第二次，会提示网络连接失败。如此反复循环。,审核通过,4,2016-05-30 09:26:55
