id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,直播校园里面的周梅直播教室点击出现程序停止运行,bug日志已截图上传程序停止运行截图没有截到消失速度太快手机三星i9300系统MIUI7,审核通过,14,2016-03-11 22:44:29
2,内容查看中长按二维码二维码不识别按键实效,在首页点击2016高考全国卷高频考点名师直播免费看页面加载后长按二维码二维码不识别按键实效,审核通过,8,2016-03-12 09:53:01
3,一师一优课点击语文六年级下册一夜的工作页面跳转后再点击评论列表页面有在线客服闪退,探索一师一优课点击语文六年级下册一夜的工作页面跳转后再点击评论列表页面有在线客服闪退,审核通过,17,2016-03-12 09:53:01
4,商城学习用品任意一商品宝贝详情页面标题文字较长的下行文字只能下部分被截断,商城学习用品任意一商品宝贝详情页面标题文字较长的下行文字只能下部分被截断,审核通过,19,2016-03-12 10:20:55
5,动态新闻动态任意一新闻下方眼睛的阅读图标数据多次阅读后数据并没有变化如第二届读书节系列报道显示79阅读多次之后仍显示79,动态新闻动态任意一新闻下方眼睛的阅读图标数据多次阅读后数据并没有变化如第二届读书节系列报道显示79阅读多次之后仍显示79,审核通过,15,2016-03-12 10:20:55
6,动态直播校园周南秀峰7年级2班视频播放显示视频无直播信息,动态直播校园周南秀峰7年级2班视频播放显示视频无直播信息,审核通过,3,2016-03-12 10:20:55
7,动态直播校园页面下部分视频均无法播放,动态直播校园页面下部分视频均无法播放,审核通过,3,2016-03-12 10:20:55
8,畅联我的校园阳光服务页面顶部的搜索框右边查询按钮无效,畅联我的校园阳光服务页面顶部的搜索框右边查询按钮无效,审核通过,12,2016-03-12 10:20:55
9,畅联我的校园我收到的花回复完后并没有在显示历史回复记录不论回复多少遍都只能显示最后的一条回复之前的回复内容都无从知晓,畅联我的校园我收到的花回复完后并没有在显示历史回复记录不论回复多少遍都只能显示最后的一条回复之前的回复内容都无从知晓,审核通过,3,2016-03-12 10:20:55
10,畅联我的校园实践能力评论输入内容发送成功后下方没有评论内容,畅联我的校园实践能力评论输入内容发送成功后下方没有评论内容,审核通过,6,2016-03-12 10:20:56
11,点击客服导致APP崩溃,1登录后进入我界面点击在线客服2点击其中一个客服提示很抱歉智慧教育已停止运行APP自动关闭,审核通过,15,2016-03-12 11:47:39
12,首页登录之后点击第一条新闻进入内容页面点右上侧分享都没有提示是微信分享还是qq分享还是微博直接就进入到了分享编辑页面那到底分享到哪里了,首页登录之后点击第一条新闻进入内容页面点右上侧分享都没有提示是微信分享还是qq分享还是微博直接就进入到了分享编辑页面那到底分享到哪里了,审核通过,0,2016-03-12 11:53:46
13,测试过程中有发现闪退现象看截图估计是加载视频导致的闪退,测试过程中有发现闪退现象看截图估计是加载视频导致的闪退,审核通过,14,2016-03-12 11:53:46
14,登陆之后进入畅联在点圈子看列表显示页面太杂乱,登陆之后进入畅联在点圈子看列表显示页面太杂乱,审核通过,6,2016-03-12 11:53:46
15,登陆之后进入商城随便点一个物品然后点购买此时会弹出支付宝支付微信支付取消此时购买还可以点击正常应该不能点了,登陆之后进入商城随便点一个物品然后点购买此时会弹出支付宝支付微信支付取消此时购买还可以点击正常应该不能点了,审核通过,5,2016-03-12 11:53:46
16,阳光服务查询无反应截图在网盘请下载httppanbaiducoms1get9VYN,首页畅连点击阳光服务输入查询的内容点击查询按钮无任何反应,审核通过,12,2016-03-12 12:49:55
17,考勤记录信息无法查看截图在网盘请下载httppanbaiducoms1get9VYN,首页畅连点击考勤记录信息点击右上角图标选择日期比如20160310点击列表的20160310无反应,审核通过,1,2016-03-12 12:49:55
18,家庭作业录音功能异常截图在网盘请下载httppanbaiducoms1get9VYN,首页畅连点击家庭作业点击右上角加号点击录音按钮出现录音时出现异常,审核通过,9,2016-03-12 12:49:55
19,点击勤学币兑换无反应截图在网盘请下载httppanbaiducoms1get9VYN,首页我勤学记录点击列表内容点击勤学币兑换无反应,审核通过,7,2016-03-12 12:49:55
20,实践能力板块标题错误截图在网盘请下载httppanbaiducoms1get9VYN,首页实践能力点开后的页面标题为道德品质与公民素养标题错误,审核通过,19,2016-03-12 12:49:55
21,在我的校园界面偶尔会出现服务异常无法联网现象,在我的校园界面偶尔会出现服务异常无法联网现象手机型号MX4手机系统安卓51,审核通过,12,2016-03-12 12:56:37
22,在个人信息页点个人头像选相机拍照在拍照页不拍照并返回会提示与服务器通讯异常,在个人信息页点个人头像选相机拍照在拍照页不拍照并返回会提示与服务器通讯异常,审核通过,11,2016-03-12 14:34:59
23,探索页中选择一师一优课随便点开一项选择教学计划首先会看到跳转页的右上角会岀现在线客服框但在页面加载完后又看不到了,探索页中选择一师一优课随便点开一项选择教学计划首先会看到跳转页的右上角会岀现在线客服框但在页面加载完后又看不到了,审核通过,17,2016-03-12 14:34:59
24,畅联我的校园个人通知增加新的通知增加附件现场拍照功能不能正常使用,畅联我的校园个人通知增加新的通知增加附件现场拍照功能不能正常使用照片不能正常的附加在附件中,审核通过,10,2016-03-12 15:31:19
25,畅联我的校园个人通知增加新的通知出现网络异常的提示,畅联我的校园个人通知增加新的通知出现网络异常的提示,审核通过,10,2016-03-12 15:31:19
26,注册时手机号码规则未能识别,注册时手机号输入123点获取验证码显示成功华为4X安卓60联通3G网络,审核通过,18,2016-03-12 15:41:21
27,直播校园大项里有公司摄像头1公司摄像头1这个算报错现象吧,顺利下载安装登录直播校园大项里有公司摄像头1这个算报错现象吧而且有几个是灰色的视频提示设备不存在无法观看这些算BUG吗,审核通过,14,2016-03-12 15:44:02
28,主界面探索学霸家教点赞按钮无效,主界面探索学霸家教点赞按钮无效,审核通过,7,2016-03-12 16:07:12
29,主页畅联我的校园家校互联选择班级2015级01班老师登录云校园登录提示语言位置靠右侧,主页畅联我的校园家校互联选择班级2015级01班老师登录云校园登录提示语言位置靠右侧,审核通过,16,2016-03-12 16:07:12
30,软件退出后重新登录出现无响应提示弹框所有BUG截图都在网盘麻烦你下载查看链接httppanbaiducoms1jHbmRTO,登录软件后各种操作退出点击手机桌面软件图标出现无响应弹框,审核通过,20,2016-03-12 17:33:28
31,畅联板块中我的校园消息提醒数目发生错位问题,畅联板块中我的校园消息提醒数目发生错位问题请查明及时更正,审核通过,13,2016-03-12 19:56:29
32,不支持手机三星i9100安卓404见截图,不支持手机三星i9100安卓404无法解析安装包见截图见截图,审核通过,1,2016-03-12 22:02:12
33,换头像时点击相册出现的不是预览图片而是S打头的英文字母,换头像时点击相册出现的不是预览图片而是S打头的英文字母,审核通过,8,2016-03-12 22:57:47
34,注册并登录APP点击我点击设置点击密码修改输入当前密码和新密码后点击确定提示密钥验证错误再次输入后点击则提示原密码不正确发现已经修改成功了,注册并登录APP点击我点击设置点击密码修改输入当前密码和新密码后点击确定提示密钥验证错误再次输入后点击则提示原密码不正确发现已经修改成功了,审核通过,20,2016-03-13 00:12:01
35,安装运行APP登陆成功后点畅联消息通知数量显示不正常,安装运行APP登陆成功后点畅联消息通知数量显示不正常,审核通过,2,2016-03-13 00:38:03
