id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,首页，最下方的最新社群，“更多”这个按钮点击后无任何反应,"1、打开软件，点击首页
2、滑到最底部，在最新社群处，“更多”这个按钮点击后无任何反应",审核通过,7,2016-05-11 19:58:10
2,个人资料界面身份证号输入框无身份证正确性校验,登陆app进入个人中心界面，点击资料修改，点右上角编辑，身份证号输入框输入错误身份证号无提示,审核不通过,10,2016-05-11 19:58:32
3,个人资料界面邮箱输入框无邮箱格式校验,登陆app进入个人中心界面，点击资料修改，点右上角编辑，修改邮箱，邮箱输入框无格式校验,审核通过,10,2016-05-11 19:58:43
4,在app首页，点击社区活动，app无响应,打开app，在首页点击社区活动，app无响应，不跳转,审核通过,5,2016-05-11 19:58:50
5,软件无法通过虚拟按键按提示退出,退出软件时，单击一次返回键，软件提示”再按一次退出应用“，再次单击返回键，软件不能退出,审核不通过,13,2016-05-11 19:58:59
6,下载打开app使用19开头的手机号码进行注册 没有效验手机号码是不是对的就直接提示验证码倒计时了,下载打开app使用19开头的手机号码进行注册 没有效验手机号码是不是对的就直接提示验证码倒计时了,审核不通过,16,2016-05-11 19:59:20
7,下载app 使用测试网站提供的帐号密码进行登录 但是找不到测试网站提供的那个验证码8888是在那里输入,下载app 使用测试网站提供的帐号密码进行登录 但是找不到测试网站提供的那个验证码8888是在那里输入,审核不通过,8,2016-05-11 19:59:27
8,使用系统提供的帐号密码进行登录 多次点击登录  无法完成登录 也没有任何错误提示,使用系统提供的帐号密码进行登录 多次点击登录  无法完成登录 也没有任何错误提示,审核不通过,8,2016-05-11 19:59:32
9,点击使用帐号密码登录 好不容易登陆后 点击个人资料页面 完全空白 没有资料,点击使用帐号密码登录 好不容易登陆后 点击个人资料页面 完全空白 没有资料,审核不通过,15,2016-05-11 19:59:45
10,登录以后点击首页左上角厦门那个位置 随便怎么点没得反应 也不报错,登录以后点击首页左上角厦门那个位置 随便怎么点没得反应 也不报错,审核通过,14,2016-05-11 19:59:52
11,登录以后点击租房 app显示网络无法连接 但是我的网络是没有问题的,登录以后点击租房 app显示网络无法连接 但是我的网络是没有问题的,审核不通过,18,2016-05-11 20:00:00
12,退出了一下帐号 在打开进入输入帐号密码登录就提示用户名或密码错误,退出了一下帐号 在打开进入输入帐号密码登录就提示用户名或密码错误,审核不通过,15,2016-05-11 20:00:05
13,打开app进入首页面，点击社区活动无任何反应，,打开app进入首页面，点击社区活动无任何反应，,审核通过,5,2016-05-11 20:00:11
14,提供账号密码以及验证码无法登入！,按照要求进行测试，输入提供账号密码以及验证码无法登入,审核不通过,8,2016-05-11 20:00:17
15,打开app进入首页面，点击社区活动无任何反应，,打开app进入首页面，点击社区活动无任何反应，,审核通过,5,2016-05-11 20:00:22
16,所给账号登录不了，提示账号或者密码有错误。,所给账号登录不了，提示账号或者密码有错误。小米手机3.,审核不通过,15,2016-05-11 20:00:26
17,测试各功能块，来回切换页面的时候app闪退了。,测试各功能块，来回切换页面（精品房源更多）的时候app闪退了。小米手机3.,审核不通过,18,2016-05-11 20:00:33
18,定位不了，点击定位的的时候始显示的是厦门。,定位不了，点击定位的的时候始显示的是厦门。小米手机3.,审核不通过,9,2016-05-11 20:00:41
19,提供的测试账号无法正常登录并使用app,提供的测试账号无法正常登录并使用app     。,审核不通过,8,2016-05-11 20:00:46
20,首页的四个板块-第一个“社区活动”，点击后无反应,首页的四个板块-第一个“社区活动”，点击后无反应,审核通过,5,2016-05-11 20:00:51
21,租房-顶端的显示的厦门，希望切换城市，但是下拉列表显示不出来,租房-顶端的显示的厦门，希望切换城市，但是下拉列表显示不出来,审核通过,11,2016-05-11 20:00:57
22,无法看到app的当前版本信息是多少      。,无法看到app的当前版本信息是多少      。,审核不通过,6,2016-05-11 20:01:38
23,无法看到app的版本信息有不有更新的情况    。,无法看到app的版本信息有不有更新的情况    。,审核不通过,6,2016-05-11 20:01:45
24,注销后，希望退出应用返回手机界面-但是点击返回键，显示再按一次退出应用-再点击一次仍然显示再按一次退出应用,注销后，希望退出应用返回手机界面-但是点击返回键，显示再按一次退出应用-再点击一次仍然显示再按一次退出应用,审核不通过,13,2016-05-11 20:01:55
25,要求测试的app是叫“注册”，安装好的叫uone社区，不一致,要求测试的app是叫“注册”，安装好的叫uone社区，不一致,审核不通过,8,2016-05-11 20:02:02
26,首页的滚动广告点击以后不能进入到响应的链接页面,首页的滚动广告点击以后不能进入到响应的链接页面,审核通过,14,2016-05-11 20:02:09
27,"首页左上角城市的下拉菜单无效,只能选择厦门","首页左上角城市的下拉菜单无效,只能选择厦门",审核通过,11,2016-05-11 20:02:15
28,"app的介绍页面中,所有的段落首行都没有空两格显示","app的介绍页面中,所有的段落首行都没有空两格显示",审核通过,17,2016-05-11 20:02:20
29,"租房页面中,人民币的金额标志写错了,应该是￥","租房页面中,人民币的金额标志写错了,应该是￥",审核通过,17,2016-05-11 20:02:26
30,"租房页面中,进入到第二个房间介绍页面,第一张图片变形,左右拉伸过大","租房页面中,进入到第二个房间介绍页面,第一张图片变形,左右拉伸过大",审核通过,17,2016-05-11 20:02:31
31,"地图选房中,输入一个水 进行搜索,之后既不提示没有搜索的内容,也不显示搜索结果","地图选房中,输入一个水 进行搜索,之后既不提示没有搜索的内容,也不显示搜索结果",审核通过,2,2016-05-11 20:02:36
32,主界面，点击厦门后面的箭头，不能定位当前所在城市,主界面，点击厦门后面的箭头，不能定位当前所在城市,审核通过,9,2016-05-11 20:02:46
33,在“您想住哪里”输入表情符号后，可以到地图界面,在“您想住哪里”输入表情符号后，可以到地图界面，期望给出友好提示,审核通过,18,2016-05-11 20:02:51
34,输入正确手机号后，获取验证码进入到验证码倒计时时，文字显示不全,输入正确手机号后，获取验证码进入到验证码倒计时时，文字显示不全,审核通过,16,2016-05-11 20:02:57
35,进入个人资料界面-编辑界面，在不输入任何内容的情况下，点击保存按钮，没有任何提示,进入个人资料界面-编辑界面，在不输入任何内容的情况下，点击保存按钮，没有任何提示,审核通过,0,2016-05-11 20:03:02
36,主界面点社区活动没有任何反应,主界面点社区活动没有任何反应，期望可以进入到相应的界面,审核通过,5,2016-05-11 20:03:07
37,点击主界面的上半部分的轮播广告，不能进入具体的界面，而是闪动一下屏幕,点击主界面的上半部分的轮播广告，不能进入具体的界面，而是闪动一下屏幕,审核通过,14,2016-05-11 20:03:15
38,点击主界面的“最新社区-更多”，也没有任何反应,点击主界面的“最新社区-更多”，也没有任何反应，期望可以进入到相应的界面,审核通过,5,2016-05-11 20:03:21
39,使用app底端的首页、租房、我的在各个界面切换时，不流畅，有时需要点好几下,使用app底端的首页、租房、我的在各个界面切换时，不流畅，有时需要点好几下,审核通过,9,2016-05-11 20:03:27
40,提供的测试账号无法成功登录，提示密码或帐号错误,"1.打开软件
2.我的
3.登录                                                            。",审核不通过,8,2016-05-11 20:03:39
41,首页的滚动图片点击后，闪退会软件首页，无法打开,"1.打开软件
2.点击上部滚动图片
                       .",审核通过,12,2016-05-11 20:03:45
42,点击首页的社区活动 无任何反应,"1.打开软件
2.点击社区活动                                                                   .",审核通过,5,2016-05-11 20:03:50
43,城市无法进行切换，点击无反应,"1.打开软件
2.租房
3.点击左上角的城市进行切换",审核通过,11,2016-05-11 20:03:55
44,点击最新社群右侧的更多 无反应,"1.打开软件
2.点击最新社群右侧的“更多”                                 。",审核通过,7,2016-05-11 20:04:00
45,首页的第2.3幅图片点击无反应，无法查看详情,"1.打开软件
2.点击首页的第2.3幅图片                                            .",审核通过,12,2016-05-11 20:04:09
46,使用百度众测给出的帐号不能登录。,使用百度众测给出的帐号不能登录，每次都提示用户名或密码错误。,审核不通过,15,2016-05-11 20:04:13
47,软件首页点击右上角的城市不能进行定位。,软件首页点击右上角的城市不能进行定位，包括在租房中左上角点也无反应。,审核通过,11,2016-05-11 20:04:18
48,输入测试账号密码显示错误,1打开app  2 点击我的  3 点击登陆 4 输入测试账号密码 显示错误,审核不通过,15,2016-05-11 20:04:43
49,1 首页：顶部广告大图，均无链接，点击后闪屏仍显示首页。,1 首页：顶部广告大图，均无链接，点击后闪屏仍显示首页。,审核通过,14,2016-05-11 20:04:53
50,测试账户用户名密码 错误  无法登陆,点击登录  无法登陆  显示测试账户用户名密码错误，重复检查登陆   一直都是用户名密码错误,审核不通过,15,2016-05-11 20:05:00
51,2 首页→社区活动，点击无效，无任务反应。,2 首页→社区活动，点击无效，无任务反应。,审核通过,5,2016-05-11 20:05:11
52,软 件 当 前 的 版 本 信 息 没 有 显 示,软 件 当 前 的 版 本 信 息 没 有 显 示,审核不通过,6,2016-05-11 20:05:19
53,软 件 当 前 的 版 本 信 息 有不有更新的情况也没有显示,软 件 当 前 的 版 本 信 息 有不有更新的情况也没有显示,审核不通过,6,2016-05-11 20:05:25
54,按照提示的账号密码无法登陆软件,按 照 提 示 的 账 号 密码无法登陆软件,审核不通过,15,2016-05-11 20:05:31
55,3 首页→最新社群”右边更多“及下方图片点击无效。,3 首页→最新社群”右边更多“及下方图片点击无效。,审核通过,7,2016-05-11 20:05:39
56,4 登录页面， 提供的测试账号 与 测试密码无法登录。,4 登录页面，提供的测试账号 与 测试密码无法登录。,审核不通过,8,2016-05-11 20:05:45
57,使用百度众测给出的账号不能登录。,使用百度众测给出的账号每次登陆都提示账号或密码错误，登陆失败。,审核不通过,15,2016-05-11 20:06:04
58,注册页面输入文字电话显示太小无法辨认,注册页面输入文字电话等注册信息显示太小无法辨认，根本看不清楚是否输错。,审核不通过,16,2016-05-11 20:06:58
59,在首页点击顶部的大图，不能够进入内容。,在首页点击顶部的大图，不能够进入内容，不过点一个还是最后一个，每次都是闪一下，然后回到一个大图。,审核通过,14,2016-05-11 20:07:10
60,租房中的图片老是变化。,租房中的图片总是在切换价格高低排序后变化。,审核不通过,12,2016-05-11 20:07:27
61,邮箱填写不规范却还是能够修改成功。,修改个人资料时，邮箱填写不规范，却还是能够修改成功。,审核通过,10,2016-05-11 20:07:38
62,头像编辑失败，功能异常。,头像编辑后明明编辑成功，却在填写别的资料时忽然切换到没有编辑的样子。,审核通过,3,2016-05-11 20:07:45
63,编辑头像时没有拍照编辑功能，建议改进。,编辑头像时没有拍照编辑功能，建议改进，增加一个拍照编辑头像。,审核不通过,3,2016-05-11 20:07:51
64,在进入个人资料的时候，能编辑账号，却不能编辑姓名等。,在进入个人资料的时候，能编辑账号，却不能编辑姓名等。,审核不通过,3,2016-05-11 20:08:06
65,个人资料的账号明明编辑了，回到个人中心却没有变化。,个人资料的账号明明编辑了，回到个人中心却没有变化，还是没有编辑的样子。,审核通过,3,2016-05-11 20:08:16
66,个人资料界面没有排版好。,个人资料界面没有排版好，真实姓名四个字名字最下面的一横被挡住了，而且四个字有一个排到第二行非常不美观。,审核通过,10,2016-05-11 20:08:24
67,修改个人资料的界面没有排版好。,修改个人资料的界面没有排版好，证件类型最有一个字的一横和下面的横线重叠。,审核不通过,10,2016-05-11 20:08:29
68,注册的时候，填写密码后点击键盘上完成，没有进入下一行，建议改进。,注册的时候，填写密码点击完成，没有进入下一行，而填写完成后点击键盘上完成，键盘也没消失，建议改进。,审核不通过,1,2016-05-11 20:08:38
69,注册时发送验证码后排版不整齐。,注册时发送验证码后排版不整齐，xx秒后重发，最后一个‘发’字几乎全被挡住。,审核通过,16,2016-05-11 20:08:46
70,登录失败提示错误后，再重新填写提示没有消失，建议改进。,登录失败提示错误后，再重新填写提示没有消失，建议改进，不然再填写错误点击登录感觉卡住了一样。,审核不通过,1,2016-05-11 20:08:54
71,注册的时候还在填写资料，莫名就弹出密码不能为空的提示框。,注册的时候还在填写资料，莫名就弹出密码不能为空的提示框，前面还有一个手机号不能为空的提示框，忘记截图了。,审核通过,16,2016-05-11 20:09:08
72,注册时发送验证码后界面排版不整齐了。,注册时发送验证码后界面排版不整齐了，xx秒后重发最后一个发字被挡住了大半。,审核通过,16,2016-05-11 20:09:14
73,登录失败后重新输入账号密码，登陆失败的提示还是没有消失，建议改进。,登录失败后重新输入账号密码，登陆失败的提示还是没有消失，建议改进，不然又输入错误了，再点击登录，感觉跟没有登录一样。,审核通过,1,2016-05-11 20:09:22
74,在我的界面中卡了一下，连续点了两次登录，出现登录界面的时候就闪了两下。,在我的界面中卡了一下，连续点了两次登录，出现登录界面的时候就闪了两下。,审核通过,18,2016-05-11 20:09:33
75,在个人资料界面，能编辑账号却不能编辑姓名等。,在个人资料界面，能编辑账号却不能编辑姓名等。,审核不通过,3,2016-05-11 20:09:43
76,编辑资料时，把手机号删除后，地址的最后一栏怎么看都是空白。,编辑资料时把手机号修改或者删除，在修改地址的时候，最后一个地区，怎么等待下面都是空白。,审核不通过,3,2016-05-11 20:09:55
77,邮箱地址填写不标准，却还能编辑资料成功。,在编辑资料时，邮箱填写的不标准，却还是能够编辑成功。,审核通过,3,2016-05-11 20:10:00
78,点击首页顶部的大图无反应。,点击首页顶部的大图，怎么点都不能进入相对活动，而是闪一下返回了第一张大图。,审核通过,14,2016-05-11 20:10:05
79,在个人资料更改头像，明明更改成功，等一会儿之后就变成了没有修改的模样。,在个人资料更改头像，明明更改成功，等一会儿之后就变成了没有修改的模样，但是回到我的，发现头像还是更换成功了。,审核通过,10,2016-05-11 20:10:12
80,租房中的图片，在更改排序顺序后会变化。,租房中的图片在更改价格高低排序后会变成另一张图片。,审核不通过,12,2016-05-11 20:10:18
81,在首页中点击左上角的城市，并不能切换或定位。,在首页中点击左上角的城市，并不能切换或定位，没有任何反应。,审核通过,11,2016-05-11 20:10:23
82,在首页中点击活动按钮无反应。,在首页中点击活动按钮无反应，没有进入任何界面。,审核通过,5,2016-05-11 20:10:29
83,在登录时密码填写完成后，点击键盘中的完成键盘没有消失 ，很不习惯建议改进。,在登录时密码填写完成后，点击键盘中的完成键盘没有消失 ，很不习惯建议改进。,审核不通过,1,2016-05-11 20:10:35
84,系统给出的帐号密码登陆不成功！,输入了几次系统给的帐号和密码，都显示“用户名或密码错误”！手机型号魅蓝2 。,审核不通过,15,2016-05-11 20:10:39
85,输入非正规手机号也能获取验证码！,注册，输入非正规手机号也能获取验证码！手机型号魅蓝2 。,审核不通过,16,2016-05-11 20:11:00
86,点击首页“最新社群”右边的更多，软件无响应！,点击首页“最新社群”右边的更多，软件无响应！手机型号魅蓝2 。,审核通过,7,2016-05-11 20:11:07
87,地图找房功能不可用！,在“地图找房”里面输入地址，搜索，地图无变化！手机型号魅蓝2 。,审核通过,2,2016-05-11 20:11:14
88,在软件首页上方搜索小区，显示没有更多数据了！,在软件首页上方搜索小区，显示没有更多数据了！手机型号魅蓝2 。,审核不通过,2,2016-05-11 20:11:23
89,点击首页上方“公寓”字样的图片，界面闪了一下，没有出现其它的东西！,点击首页上方“公寓”字样的图片，界面闪了一下，没有出现其它的东西！手机型号魅蓝2 。,审核通过,12,2016-05-11 20:11:33
90,点击首页上方“简单五步”字样的图片，界面闪了一下，没有出现其它的东西！,点击首页上方“简单五步”字样的图片，界面闪了一下，没有出现其它的东西！手机型号魅蓝2 。,审核不通过,12,2016-05-11 20:11:39
91,点击首页上方“有家”字样的图片，界面闪了一下，没有出现其它的东西！,点击首页上方“有家”字样的图片，界面闪了一下，没有出现其它的东西！手机型号魅蓝2 。,审核不通过,12,2016-05-11 20:11:43
92,使用一段时间后软件崩溃！,使用一段时间后软件白屏，只能退出！手机型号魅蓝2 。,审核不通过,13,2016-05-11 20:11:52
93,进入首页进入关于uone页面显示问题,app进入首页进入关于uone页面满屏显示一张变形拉升图片，往下拉才是软件介绍，显示很不协调。,审核通过,17,2016-05-11 20:12:00
94,软件首页的，社区活动按钮点击后没有反应。,1.点击进入软件2.点击首页上的 社区活动按钮。不会出现任何反应。,审核不通过,5,2016-05-12 18:53:40
95,点击首页上端的滚动图片，不会跳转到相关页面，只会重新刷新首页。,1.点击进入软件2.点击首页上端的滚动图片。首页会刷新，而不会跳转。,审核不通过,17,2016-05-12 18:53:45
