id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,点击个人中心下面的第三方账号快速登录与QQ图标有重叠属于界面问题,点击个人中心下面的第三方账号快速登录与QQ图标有重叠属于界面问题,审核通过,14,2015-12-08 20:02:21
2,点击个人中心再点击淘宝图标使用淘宝进行第三方登录却显示错误,点击个人中心再点击淘宝图标使用淘宝进行第三方登录却显示错误,审核通过,16,2015-12-08 20:02:21
3,登录时选择第三方登录选择淘宝时提示出错,登录时选择第三方登录选择淘宝时提示出错,审核通过,13,2015-12-08 20:53:30
4,安装成功后打开应用出现打开页面发生错误提示,安装成功后打开应用出现打开页面发生错误提示无法打开页面,审核通过,8,2015-12-08 21:32:58
5,第三方账号快速登录排版不整齐且淘宝账号登录错误,第三方账号快速登录排版不整齐且淘宝账号登录错误,审核通过,14,2015-12-08 22:33:09
6,第三方账号登录界面不友好,第三方登录长这样你们的PM能把这界面放出来我也是醉了,审核通过,14,2015-12-08 22:40:55
7,点击进入品牌折扣页面页面显示如截图所示页面中间有一排去看看在页面中央挡住了其他字显示,点击进入品牌折扣页面页面显示如截图所示页面中间有一排去看看在页面中央挡住了其他字显示手机红米系统安卓444,审核通过,20,2015-12-08 22:59:35
8,首页最上方有些海报宣传的banner任意点击一个页面有提示在加载但是加载之后内容跟原首页一模一样并没有进入相应的专场页面,首页最上方有些海报宣传的banner任意点击一个页面有提示在加载但是加载之后内容跟原首页一模一样并没有进入相应的专场页面,审核通过,18,2015-12-08 23:08:36
9,首页个人中心会进入到登陆页面然后点第三方账号登陆的淘宝图片出现了截图显示的错误,首页个人中心会进入到登陆页面然后点第三方账号登陆的淘宝图片出现了截图显示的错误,审核通过,16,2015-12-08 23:08:36
10,在99包邮页面中随便点一个淘宝商品进入商品页面点击去淘宝抢购在跳转到淘宝后点回退键无法回退到淘特惠app,在99包邮页面中随便点一个淘宝商品进入商品页面点击去淘宝抢购在跳转到淘宝后点回退键无法回退到淘特惠app,审核通过,19,2015-12-08 23:08:36
11,页面刷新太慢点击过的还需要等待很长时间,进入主页就开始加载中点击首页品牌折扣99包邮199包邮个人中心反复点进入产品详细信息返回看到的一直是加载中,审核通过,11,2015-12-08 23:15:14
12,APP使用起来卡慢现象严重,进入主页就开始加载中点击99包邮出现页面错误请稍后再试,审核通过,15,2015-12-08 23:15:15
13,宝贝详情页面的原价和日期重叠比较严重,1安装并打开软件2选择任意一个宝贝3滑到底部有类似宝贝详情的页面4可以看到原价和日期重叠情况比较严重请参见截图谢谢红米2MIUI7超大字号,审核通过,6,2015-12-09 08:40:54
14,有时打开一个宝贝加载中会一直停在那里达几分钟之久尽管这时页面内容已经完全加载完毕这个框也不会消除,1安装并打开软件2打开一个宝贝3有时打开一个宝贝加载中会一直停在那里达几分钟之久尽管这时页面内容已经完全加载完毕这个框也不会消除详情请参见截图3个截图都是同一个宝贝加载中一直显示了3分钟此时页面内容已经完全加载完成了,审核通过,6,2015-12-09 08:40:54
15,首页商品价格那里好像有点乱码,打开软件后首页商品价格那里好像有点乱码价格和时间混在一起了,审核通过,10,2015-12-09 08:44:27
16,首页部分标题的文字重复,首页商品展示多宫格图片下面的标题价格与日期重叠影响阅读,审核通过,10,2015-12-09 09:25:44
17,九块九页面和十九块九页面内容一样,点击九块九的页面和点击十九块九的页面里边内容一样,审核通过,4,2015-12-09 10:31:43
18,QQ作为第三方授权登录却还要输入QQ号和密码很不恰当,手机QQ已经登录但是淘特惠第三方授权登录却还要输入QQ号和密码很不恰当也不安全,审核通过,3,2015-12-09 11:58:04
19,底部菜单点击时会有下划线首页往下拉到未开始的特惠宝贝时原价与特惠时间靠得太近品牌折扣那一页拉倒底部点击下一页时显示全部为0款去看看按钮全部靠得很近,底部菜单点击时会有下划线首页往下拉到未开始的特惠宝贝时原价与特惠时间靠得太近品牌折扣那一页拉倒底部点击下一页时显示全部为0款去看看按钮全部靠得很近,审核通过,20,2015-12-09 13:29:36
20,筛选功能查询数据错误,1点击首页左上角的按钮点击服饰折扣2再点击右上角筛选按钮选择性别男3查询的数据没有变化还是女装,审核通过,17,2015-12-09 13:31:37
21,使用第三方登录QQ登录失败弹出乱码提示,1打开APP2进入登录页面点击使用QQ登录3弹出乱码提示,审核通过,16,2015-12-09 13:52:09
22,新用户注册页面右上角的登录文字显示错误显示登陆,1打开APP进入登录页面2点击新用户注册查看右上角的登录按钮,审核通过,16,2015-12-09 13:52:09
23,注册页面没输入确认密码时输入框与验证码框连在一起,1打开软件2进入登录页面点击注册3查看确认密码框与验证框之间的距离输入验证码后验证码框与提交注册按钮又连在一起,审核通过,1,2015-12-09 13:52:09
24,进入个人中心后不能修改资料需使用电脑才能修改资料,1打开APP2进入个人中心3点击修改资料提示需使用电脑才能修改资料正常情况下在手机上是可以修改资料的,审核通过,12,2015-12-09 13:52:09
25,199包邮页面猜你喜欢下面的图片价格重叠,1进入APP2点击199包邮进入选择一个商品进入详情页面3下拉页面点击商品评论查看猜你还喜欢下面的图片与价格,审核通过,10,2015-12-09 13:52:09
26,个人中心页面当前积分显示错误当前积分与实际积分显示不一致,1打开软件2点击个人中心进入3点击积分明细进入当前积分与实际显示的积分数不一致,审核通过,17,2015-12-09 13:52:09
27,积分商城页面不显示内容,1进入个人中心2点击我的积分进入3点击兑换明细点击兑换礼品进入页面不显示内容,审核通过,17,2015-12-09 13:52:09
28,首页的轮播图片点击不了无法查看内容,1打开软件2点击首页3点击首页上面的轮播图片无法打开,审核通过,5,2015-12-09 13:52:09
29,品牌折扣页面选择一个去看看进入底部品牌折扣跳转到个人中心跳转错误,1点击品牌折扣点击去看看进入页面2进入去看看页面时底部品牌折扣上的经小皇冠由红色变为白色个人中心上的颜色变红呈打开状态底部按钮跳转错误,审核通过,20,2015-12-09 13:52:09
