id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,软件不是最新版要跟新，并且更新无法成功跟新,"1。打开软件
2，弹出跟新
3.软件不是最新版要跟新
4.跟新
5.不是最新版要跟新",审核不通过,12,2016-07-28 06:12:45
2,打开app就提示更新，然后下载完之后安装就报错。,打开app就提示更新，然后下载完之后安装就报错。小米手机3.,审核不通过,12,2016-07-28 06:13:02
3,在设置里，点击检测更新，更新有问题,"1.软件自动升级
2.点击我的界面的右上方设置
3点击检测更新",审核不通过,12,2016-07-28 06:14:06
4,打开app后点击最下方“我的”，点击右上方设置，然后点击检查更新，弹出页面显示“111112”和“立刻升级”,打开app后点击最下方“我的”，点击右上方设置，然后点击检查更新，弹出页面显示“111112”和“立刻升级”,审核不通过,12,2016-07-28 06:15:57
5,一进入后就出现“更新”的提示信息，但是更新的小界面下方是空白没有具体更新的相关内容。,打开软件，一进入后就出现“更新”的提示信息，但是更新的小界面下方是空白没有具体更新的相关内容。,审核不通过,12,2016-07-28 06:21:20
6,点击我的，点击右上角设置图标，点击检查更新，出现“111112”的提示信息。,打开软件，点击我的，点击右上角设置图标，点击检查更新，出现“111112”的提示信息。,审核不通过,12,2016-07-28 06:22:15
7,打开app后点击最下方“我的”，点击右上方设置，然后点击关于，随后页面点击华数客服电话，点击不能跳转到拨号界面,打开app后点击最下方“我的”，点击右上方设置，然后点击关于，随后页面点击华数客服电话，点击不能跳转到拨号界面,审核不通过,8,2016-07-28 22:16:52
8,礼包兑换：图片不能正常显示,点击我的，点击礼包兑换，可以看到在礼包兑换，滑动图片不能正常显示。,审核不通过,6,2016-07-28 22:19:57
9,在我的页面点击右上角的设置按钮，点击关于，然后点击华数客服电话发现没有响应,1.打开该app.2.在我的页面点击右上角的设置按钮，点击关于，然后点击华数客服电话发现没有响应,审核不通过,8,2016-07-28 22:21:47
10,打开软件-个人中心-设置-关于-华数客服电话点右变箭头无法进入拨号界面,打开软件-个人中心-设置-关于-华数客服电话点右变箭头无法进入拨号界面,审核不通过,8,2016-07-28 22:21:55
11,发现夜之亡灵电影图片无法显示。,打开软件，点击点播，点击电影，点击喜剧，发现夜之亡灵电影图片无法显示。,审核不通过,14,2016-07-28 22:23:51
12,点击华数客服电话，点击后没有反应。,1打开软件，点击我的；2点击右上角设置图标；3点击关于；4点击华数客服电话，点击后没有反应。,审核不通过,8,2016-07-28 22:24:00
13,发现礼包兑换上方的滚动图片无法显示，且点击后也没反应。,1打开软件，点击我的；2点击礼包兑换；3发现礼包兑换上方的滚动图片无法显示，且点击后也没反应。,审核不通过,6,2016-07-28 22:24:24
14,点击进入个人中心，点击礼包兑换，该界面的上方左右滚动图片加载不出。,点击进入个人中心，点击礼包兑换，该界面的上方左右滚动图片加载不出。,审核不通过,6,2016-07-28 22:24:31
15,点击精选，点击上方滑动图片， 跳转页面后点击右上角图标，app显示：投屏处理。,点击精选，点击上方滑动图片， 跳转页面后点击右上角图标，app显示：投屏处理。,审核不通过,13,2016-07-28 22:26:14
16,中央十二套：热线12  播放地址为空,点击直播，点击央视，点击中央十二套，跳转页面显示：播放地址为空。,审核不通过,9,2016-07-28 22:27:27
17,点击点播，点击上方放大镜，输入nba，点击下面的图片：【nba烧钱记】……，app显示： folderld：……,点击点播，点击上方放大镜，输入nba，点击下面的图片：【nba烧钱记】……，app显示： folderld：……,审核不通过,13,2016-07-28 22:29:11
18,在我的页面点击礼包兑换，然后发现页面上方的滑动图片不能加载出来,1.打开该app.2.在我的页面点击礼包兑换，然后发现页面上方的滑动图片不能加载出来,审核不通过,6,2016-07-28 22:29:28
19,打开软件-自动以游客身份进入个人中心，无法注销登录注册个人账户,打开软件-自动以游客身份进入个人中心，无法注销登录注册个人账户,审核不通过,8,2016-07-28 22:30:34
20,进入个人中心，点击进入设置界面，点击关于，点击华数客服电话，点击无效。,进入个人中心，点击进入设置界面，点击关于，点击华数客服电话，点击无效。,审核不通过,8,2016-07-28 22:31:32
21,"进入个人中心的设置界面，点击检查更新，界面提示出两个选项“111112”“立刻升级”
点击“111112”后无响应。
点击“立刻升级”后将会出现一个下载的进度条，但是无响应。","进入个人中心的设置界面，点击检查更新，界面提示出两个选项“111112”“立刻升级”
点击“111112”后无响应。
点击“立刻升级”后将会出现一个下载的进度条，但是无响应。",审核不通过,12,2016-07-28 22:31:46
22,点击进入精选界面，下拉至电影栏目，以下界面的图片均加载不出来。,点击进入精选界面，下拉至电影栏目，以下界面的图片均加载不出来。,审核不通过,6,2016-07-28 22:32:32
23,点击进入软件的搜索界面，在搜索输入框输入信息后没有确认搜索功能按键。,点击进入软件的搜索界面，在搜索输入框输入信息后没有确认搜索功能按键。,审核不通过,3,2016-07-28 22:32:48
24,在加载奔跑吧兄弟节目的界面时，屏幕突然出现倾斜情况！,在加载奔跑吧兄弟节目的界面时，屏幕突然出现倾斜情况！,审核不通过,2,2016-07-28 22:34:16
25,点击进入直播界面，不管选择哪个节目，都将会提示播放地址为空。,点击进入直播界面，不管选择哪个节目，都将会提示播放地址为空。,审核不通过,9,2016-07-28 22:34:30
26,每次程序重启都启动自动更新（只要版本号不对弹出会更新）,"1.打开app
2.取消更新
3.打开app
预期结果：更新由用户自行选择
实际结果：用户被迫更新",审核不通过,12,2016-07-28 22:35:13
27,手动检查更新结果有误,"1、从“我的”页面进入设置页面中去，点击“检查更新”选项，出现升级窗口；
2、选择“立刻升级”，下载的升级包却为“英语流利说”app，而不是本软件的升级包。",审核不通过,12,2016-07-28 22:36:25
28,关于界面，点击华数客服电话，未能调出拨号界面。,打开软件－我的－设置－关于－点击华数客服电话，未能调出拨号界面。华为4x，安卓4.4.2，wifi网络。,审核不通过,8,2016-07-28 22:37:01
29,手机横屏时，下边栏“精选－直播－点播－我的”未显示。,打开软件－精选－手机横屏，下边栏“精选－直播－点播－我的”未显示。华为4x，安卓4.4.2，wifi网络。,审核不通过,13,2016-07-28 22:37:55
30,打开软件，点击下方第二个“直播”按钮，点击任意频道，提示“播放地址为空”,打开软件，点击下方第二个“直播”按钮，点击任意频道，提示“播放地址为空”,审核不通过,9,2016-07-28 22:40:20
31,2 我的→右上角设置图标→关于→华数客服电话，点击无反应，调出拨号盘失败。,2 我的→右上角设置图标→关于→华数客服电话，点击无反应，调出拨号盘失败。,审核不通过,8,2016-07-28 22:40:44
32,6 点播→电影→惊心洞吓，点击全屏播放后，左屏上的锁健，点击关闭无效，关闭状态也可以操作滑动调节声音或都进度等。,6 点播→电影→惊心洞吓，点击全屏播放后，左屏上的锁健，点击关闭无效，关闭状态也可以操作滑动调节声音或都进度等。,审核不通过,1,2016-07-28 22:43:30
33,【点播】界面图标都不显示图片。,【点播】界面图标都不显示图片。华为荣耀4x安卓5.02,审核不通过,13,2016-07-28 22:43:46
34,进入软件，点我的，点设置，点关于，点华数客服电话，点击无法拨打电话。,进入软件，点我的，点设置，点关于，点华数客服电话，点击无法拨打电话。,审核不通过,8,2016-07-28 22:44:31
35,"1首页点击我的
2点击右上角齿轮
3点击检查更新，出现11...2，不知所云","1首页点击我的
2点击右上角齿轮
3点击检查更新，出现11...2，不知所云",审核不通过,12,2016-07-28 22:45:27
36,"1首页点击点播
2搜索f
3点击第一个不可不知的事..报错","1首页点击点播
2搜索f
3点击第一个不可不知的事..报错",审核不通过,1,2016-07-28 22:46:22
37,"1首页点击我的
2点击礼品兑换，上方图片只有一个点表明只有一副图片，但实际可以滚动图片","1首页点击我的
2点击礼品兑换，上方图片只有一个点表明只有一副图片，但实际可以滚动图片",审核不通过,6,2016-07-28 22:46:45
38,安装后软件图标无法正常显示，安装后软件图标无法正常显示,安装后软件图标无法正常显示，安装后软件图标无法正常显示,审核不通过,13,2016-07-28 22:47:04
39,进入软件，点点播，点右上角搜索按钮，输入内容，点右侧搜索按钮，无法完成搜索。,进入软件，点点播，点右上角搜索按钮，输入内容，点右侧搜索按钮，无法完成搜索。,审核不通过,3,2016-07-28 22:47:45
40,下载安装app，打开后在我的中心，点击右上角设置，进入后选择关于，进入查看华数客服电话96371，点击后边右箭头无响应也无法弹出拨号。,下载安装app，打开后在我的中心，点击右上角设置，进入后选择关于，进入查看华数客服电话96371，点击后边右箭头无响应也无法弹出拨号。,审核不通过,8,2016-07-28 22:48:45
41,登陆app，我的中心，礼包兑换，进入后最上方滚动栏显示灰屏，华数tv的logo图片难以识别。,登陆app，我的中心，礼包兑换，进入后最上方滚动栏显示灰屏，华数tv的logo图片难以识别。,审核不通过,6,2016-07-28 22:49:46
42,打开app，点直播，频道列表任意选择一个频道进入，时间菜单选择昨天，在昨天节目列表回看节目均无响应,打开app，点直播，频道列表任意选择一个频道进入，时间菜单选择昨天，在昨天节目列表回看节目均无响应,审核不通过,9,2016-07-28 22:51:27
43,点击进入精选界面，点击今日头条图标，软件将会出现闪退！,点击进入精选界面，点击今日头条图标，软件将会出现闪退！,审核通过,7,2016-08-02 10:00:04
44,分享软件至新浪微博时，手机未安装微博客户端，无提示，也未打开网页。,打开软件－我的－分享－新浪－手机未安装微博客户端，无提示，也未打开网页。,审核通过,5,2016-08-02 10:00:04
45,我的界面，手机横屏时，显示不全，上拉无效果。,打开软件－我的－手机由竖放切换至横放－显示不全，且无法上滑。华为4x，安卓4.4.2，wifi网络。,审核通过,13,2016-08-02 10:00:04
46,打开软件，点击一些按钮后，软件崩溃停止运行,打开软件，点击一些按钮后，软件崩溃停止运行,审核通过,4,2016-08-02 10:00:04
47,打开软件，点击任意视频，提示错误，无法播放。,打开软件，点击任意视频，提示错误，无法播放。,审核通过,11,2016-08-02 10:00:04
48,打开软件，点击右下角我的，点击下方分享，点击新浪，无任何反应。,打开软件，点击右下角我的，点击下方分享，点击新浪，无任何反应。,审核通过,5,2016-08-02 10:00:04
49,精选功能模块里的更多新闻点击以后出现闪退或直接返回到主界面的情况，出现闪退的情况尤为突出。,打开软件。进入精选功能模块，点击更多新闻，出现闪退或直接返回到主界面。,审核通过,7,2016-08-02 10:00:04
50,点击任何一个影片都会出现错误,进入主页。点击想看的任一影片，出现错误。,审核通过,11,2016-08-02 10:00:04
51,点击视频 ，软件提示停止运行,1.打开软件2.点播3.体育4.点击任意一个视频,审核通过,4,2016-08-02 10:00:04
52,视频打不开，提示错误,1.打开软件2.点播3.电影4.蜜月酒店杀人事件,审核通过,14,2016-08-02 10:00:04
53,点播搜索页面出现 不明多余字符提示,1.打开软件2.点播3.放大镜图标4.输入信息并搜索5.点击任意一个视频,审核通过,3,2016-08-02 10:00:04
54,输入机顶盒的二维码数字，点击确定无反应,1.打开软件2.我的3.我的机顶盒4.添加机顶盒5.若扫不出来输入信息6.确定,审核通过,0,2016-08-02 10:00:04
55,在点播功能中播放视频会自动停止运行,【点播】-【体育】或者【资讯】--点击视频，提示：很抱歉：“华数享看”已停止运行。,审核通过,4,2016-08-02 10:00:04
56,打开app后点击最下方“精选”，跳转页面点击更多新闻，点击后app崩溃,打开app后点击最下方“精选”，跳转页面点击更多新闻，点击后app崩溃,审核通过,10,2016-08-02 10:00:04
57,打开app后点击最下方“直播”，跳转页面直接提示提示“播放地址为空”,打开app后点击最下方“直播”，跳转页面直接提示提示“播放地址为空”,审核通过,9,2016-08-02 10:00:04
58,打开app后点击最下方点播的”，任意点击播放一部影片，提示“error”,打开app后点击最下方点播的”，任意点击播放一部影片，提示“error”,审核通过,11,2016-08-02 10:00:04
59,打开app后点击最下方点播的”，点击右上方搜索，输入关键词后发现搜索结果跟搜索词无关（如图所示）,打开app后点击最下方点播的”，点击右上方搜索，输入关键词后发现搜索结果跟搜索词无关（如图所示）,审核通过,3,2016-08-02 10:00:04
60,打开app后点击最下方“我的”，点击分享，然后点击新浪，点击无反应，无法分享到新浪微博,打开app后点击最下方“我的”，点击分享，然后点击新浪，点击无反应，无法分享到新浪微博,审核通过,5,2016-08-02 10:00:04
61,点击任意视频都会出现网络连接 超时,进入app，点击里面的任意视频，都会出现网络连接超时，不能观看,审核通过,15,2016-08-02 10:00:04
62,"一 登陆百度微任务
二 点击移动项目测试
三 点击 下载，安装， - 华数享看v2.1.0自由测试。
四 点击安装-华数享看v2.1.0自由测试，
1   点击-纪录片-推荐-出现明显卡顿，良久未出现任何画面。
2  点击电视剧-一屋老友记-出现-错误说明=网络连接超时，点我重试。点击其他视频均出现该提示。

测试手机  红米note2","一 登陆百度微任务
二 点击移动项目测试
三 点击 下载，安装， - 华数享看v2.1.0自由测试。
四 点击安装-华数享看v2.1.0自由测试，
1   点击-纪录片-推荐-出现明显卡顿，良久未出现任何画面。
2  点击电视剧-一屋老友记-出现-错误说明=网络连接超时，点我重试。点击其他视频均出现该提示。

测试手机  红米note2",审核通过,15,2016-08-02 10:00:04
63,下载安装app，打开后在点播模块，任意选择分类进入后，点击换一批，系统都会提示“系统错误！”,下载安装app，打开后在点播模块，任意选择分类进入后，点击换一批，系统都会提示“系统错误！”,审核通过,14,2016-08-02 10:00:04
64,下载安装app，打开后在点播模块，电影选择观看电影视频，很多电影视频，比如蝙蝠侠，无法播放error code=100500，extra=0,下载安装app，打开后在点播模块，电影选择观看电影视频，很多电影视频，比如蝙蝠侠，无法播放error code=100500，extra=0,审核通过,15,2016-08-02 10:00:04
65,下载安装app，打开后在我的中心，分享，新浪微博分享点击后无任何响应，无法分享。,下载安装app，打开后在我的中心，分享，新浪微博分享点击后无任何响应，无法分享。,审核通过,5,2016-08-02 10:00:04
66,下载安装app，打开后在我的中心，点击右上角设置，进入后选择检查更新，弹出升级窗口，此时操作手机返回键，app没有返回设置页面，而是直接闪退。,下载安装app，打开后在我的中心，点击右上角设置，进入后选择检查更新，弹出升级窗口，此时操作手机返回键，app没有返回设置页面，而是直接闪退。,审核通过,12,2016-08-02 10:00:04
67,直播栏目，点击视频显示播放地址为空,打开app，在直播栏目中，点击任一项目，显示播放地址为空,审核通过,9,2016-08-02 10:00:04
68,"1首页点击点播
2点击娱乐
3点击八卦视频林心如...app闪退","1首页点击点播
2点击娱乐
3点击八卦视频林心如...app闪退",审核通过,1,2016-08-02 10:00:04
69,1首页点击电影网络惊魂，播放窗口提示错误,1首页点击电影网络惊魂，播放窗口提示错误,审核通过,14,2016-08-02 10:00:04
70,"1首页点击直播
2点击中央十二套，播放地址为空","1首页点击直播
2点击中央十二套，播放地址为空",审核通过,9,2016-08-02 10:00:04
71,"1首页精选点击搜索，搜索f
2结果中出现很多和f无关的项，比如我配不上她","1首页精选点击搜索，搜索f
2结果中出现很多和f无关的项，比如我配不上她",审核通过,3,2016-08-02 10:00:04
72,1登陆app首页精选，点击今日头条，app闪退,1登陆app首页精选，点击今日头条，app闪退,审核通过,7,2016-08-02 10:00:04
73,"1首页点击我的
2点击右上角齿轮
3点击检查更新，取消更新，app闪退","1首页点击我的
2点击右上角齿轮
3点击检查更新，取消更新，app闪退",审核通过,12,2016-08-02 10:00:04
74,"1首页点击我的
2点击分享，点击新浪无反应","1首页点击我的
2点击分享，点击新浪无反应",审核通过,5,2016-08-02 10:00:04
75,"打开软件，点击精选，今日头条news,点击更多新闻点击后闪退。","打开软件，点击精选，今日头条news,点击更多新闻点击后闪退。",审核通过,7,2016-08-02 10:00:04
76,打开软件-精选-上方搜索-随意搜索精选里面出现的连续剧，在搜索结果中都搜索不到，而是显示很多与搜索无关的节目,打开软件-精选-上方搜索-随意搜索精选里面出现的连续剧，在搜索结果中都搜索不到，而是显示很多与搜索无关的节目,审核通过,3,2016-08-02 10:00:04
77,打开软件-精选-进入某直播频道-提示网络连接超时或者播放地址为空，地址为空可以理解为数据未添加，但是提示网络问题就有问题了，手机网络正常,打开软件-精选-进入某直播频道-提示网络连接超时或者播放地址为空，地址为空可以理解为数据未添加，但是提示网络问题就有问题了，手机网络正常,审核通过,9,2016-08-02 10:00:04
78,打开软件-精选-今日头条多次测试点更多新闻软件都会停止工作,打开软件-精选-今日头条多次测试点击更多新闻软件都会停止工作,审核通过,7,2016-08-02 10:00:04
