id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,分类不清晰不细致种类不完善,分类不清晰不细致种类不完善比如女装里面可以在细分为外套毛衣裤子等等,审核通过,6,2015-12-18 20:57:17
2,点击任一商品进入基本信息点击商品详情切换应用程序然后切换回点击操作失效无法进入商品详情,点击任一商品进入基本信息点击商品详情切换应用程序然后切换回点击操作失效无法进入商品详情,审核通过,23,2015-12-18 21:54:43
3,打开APP首页在搜索框输入女搜索点击右上角综合切换排序方式为价格从高到低商品搜索结果页面显示最高价格的商品为6500元然后点击右上角筛选选择免运费点击确定商品搜索结果页面价格最高的是59400元,打开APP首页在搜索框输入女搜索点击右上角综合切换排序方式为价格从高到低商品搜索结果页面显示最高价格的商品为6500元然后点击右上角筛选选择免运费点击确定商品搜索结果页面价格最高的是59400元,审核通过,21,2015-12-18 21:57:01
4,APP主界面4栏滚动广告栏显示问题,4栏滚动广告栏图片显示不完全比如第一个BURBERRY的B就被砍掉了一半红米NOTEMIUI7WIFI,审核通过,9,2015-12-18 22:28:08
5,APP主界面4栏滚动广告栏跳转问题,APP主界面4栏滚动广告栏图片点击后并不跳转到应该对应的地方比如BURBERRY图片写着巴博丽官方旗舰店但是仅仅跳转到男装类目,审核通过,9,2015-12-18 22:28:08
6,界面的图片点击后响应迟钝,界面的图片尤其是商品的图片会为商品的展示增加亮点吸引消费者的注意力但在购物狂中图片与界面搭配不统一点击后图片响应迟钝交互性待加强退出图标设置多达两个无疑浪费软件的空间,审核通过,17,2015-12-18 22:54:12
7,启动界面图片失真看不清楚有点模糊,1进入应用的启动界面2查看启动界面的图片有些失真图片不清晰,审核通过,17,2015-12-18 23:00:45
8,主界面滚动图片图片质量差不清晰失真,1进入应用的主界面2查看滚动广告的图片图片质量差不清晰失真,审核通过,17,2015-12-18 23:00:45
9,购买一件衣服进入相应的详情界面放入购物车后返回时显示打不开网页,注册界面输入正确的手机号和验证码后提示注册失败,审核通过,19,2015-12-18 23:00:45
10,进入某一护肤品详情界面详情内容显示错误见附件截图,进入某一护肤品详情界面详情内容显示错误见附件截图,审核通过,23,2015-12-18 23:00:45
11,分享界面只能分享到QQ不能分享到微信这一当前用户量最大的平台,分享界面只能分享到QQ不能分享到微信这一当前用户量最大的平台,审核通过,11,2015-12-18 23:00:45
12,化妆品页第一个产品韩束男士护肤品在宫格界面显示价格为119进入详情页显示的价格是99,化妆品页第一个产品韩束男士护肤品在宫格界面显示价格为119进入详情页显示的价格是99,审核通过,22,2015-12-18 23:00:45
13,购买黛丽丹男士护肤品时在商品详情页显示的是满88减10的活动实际结算时还是295没有按满减活动结算,购买黛丽丹男士护肤品时在商品详情页显示的是满88减10的活动实际结算时还是295没有按满减活动结算,审核通过,23,2015-12-18 23:00:45
14,首页滚动广告的第三张有些模糊,1进入APP2查看首页UI展示发现第三张滚动广告有些模糊清晰度不够,审核通过,0,2015-12-18 23:17:08
15,首页滚动广告的第二张有些模糊,1进入APP2查看首页UI展示发现第二张滚动广告有些模糊清晰度不够,审核通过,0,2015-12-18 23:17:08
16,分享到新浪微博时点击取消button无反应,1在首页下拉至最后的位置点击分享到新浪微博2在微博的登录页面点击取消button发现没有反应,审核通过,12,2015-12-18 23:17:08
17,女装页面的第一个广告模糊,1进入app2查看女装页面的UI发现第一张广告图片的清晰度不够很模糊,审核通过,0,2015-12-18 23:17:08
18,搜索功能中搜大衣在商品上方会有一行品牌上市年份季节衣长女装点右上角综合切换到价格排序商品上方这一行就不见了变成一条灰色的明显界面有问题,搜索功能中搜大衣在商品上方会有一行品牌上市年份季节衣长女装点右上角综合切换到价格排序商品上方这一行就不见了变成一条灰色的明显界面有问题,审核通过,22,2015-12-18 23:20:11
