id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,手机横屏时影响操作界面及美观。,"前提条件：打开app，并打开横屏开关。
操作步骤：1.打开app。
2.打开横屏开关，并收集横置。
3.app内容被放大，并影响界面操作。",审核不通过,14,2016-05-12 13:35:35
2,手机注册时，手机格式未进行验证。,"前提条件：打开app
操作步骤：1.打开app，进行注册操作。
2.在手机号码中输入不符合格式的号码，点击获取验证码。
3.显示验证码发送成功。",审核不通过,9,2016-05-12 13:35:43
3,在手机未注册时，点击会员中心按返回键，进入到138***00286的会员中心界面。,"前提条件：打开app。
操作步骤：1.打开app，点击会员中心。
2.提示登录，点击返回，界面跳转至138***00286的会员中心界面。",审核通过,14,2016-05-12 13:35:58
4,bug等级：p0。描述：打开手机进入会员中心后手机横置，按返回操作至app首页，app崩溃。,"前提条件：打开app。
步骤：1.打开app，进入会员中心，按返回，进入138***00286的会员中心界面。
2.手机横置，app自动跳转至会员登录界面。
3.按返回跳转至app首页，app崩溃。",审核通过,14,2016-05-12 13:36:07
5,直升机界面查询显示为公务机查询结果。,"bug等级：p1.描述：1.打开app进入app首页。
2.点击直升机，进入直升机界面。
3.点击查询，查询结果跳转至公务机界面。",审核通过,1,2016-05-12 13:36:22
6,测试各功能该模块，测试公务机的时候出现了卡顿，手机死机，然后app闪退。,测试各功能该模块，测试公务机的时候出现了卡顿，手机死机，然后app闪退。测试了两次出现了一次。小米手3.,审核通过,23,2016-05-12 14:06:52
7,登陆界面手机号输入框应只能输入数字,打开app，点右下角会员中心，进入登陆界面，手机号输入框可输入非数字字符，且验证码能够发送成功，无错误提示,审核通过,18,2016-05-12 14:07:01
8,在登陆界面输入错误用户名，密码后，显示用户名密码错误，但用户中心显示已登陆成功,在登陆界面输入错误用户名，密码后，显示用户名密码错误，点击返回，进入用户界面，用户中心显示已登陆成功,审核通过,18,2016-05-12 14:07:08
9,修改用户资料时，app异常退出,在app首页点击会员中心，进入登陆界面，点击返回，进入用户中心，点右上角设置按钮，在点击个人资料，此时app异常退出,审核通过,20,2016-05-12 14:07:23
10,会员中心点击星级会员，进入会员认证界面，界面无内容显示,会员中心点击星级会员，进入会员认证界面，界面无内容显示,审核通过,19,2016-05-12 14:07:32
11,在app首页点击直升机，长时间处于等待状态,在app首页点击直升机，长时间处于等待状态,审核通过,6,2016-05-12 14:07:48
12,点击直升机，一直处于加载中。,"1，打开软件
2，点击直升机。
手机为：华为p6",审核通过,17,2016-05-12 14:08:03
13,在app中会员中心 我都没有登录帐号 却有已经登录的帐号存在,在app中会员中心 我都没有登录帐号 却有已经登录的帐号存在,审核通过,14,2016-05-12 14:09:08
14,在app中使用手机注册时 手机格式未进行验证,在app中使用手机注册时 手机格式未进行验证,审核通过,9,2016-05-12 14:09:21
15,打开app在会员中心中 点击返回 看到138***00286的帐号会员中心界面然后把手机横置然后app会自动跳转至会员登录界面在按手机返回键跳转至app首页就崩溃了,打开app在会员中心中 点击返回 看到138***00286的帐号会员中心界面然后把手机横置然后app会自动跳转至会员登录界面在按手机返回键跳转至app首页就崩溃了,审核通过,14,2016-05-12 14:09:31
16,打开app进入app首页在点击直升机然后进入直升机界面 点击查询 查询出来的结果会自己跳转至公务机界面,打开app进入app首页在点击直升机然后进入直升机界面 点击查询 查询出来的结果会自己跳转至公务机界面,审核通过,1,2016-05-12 14:09:42
17,打开app 点右下角会员中心找到登陆界面 在填写手机号码处输入非数字然后点击发送并且验证码能够发送成功，无错误提示,打开app 点右下角会员中心找到登陆界面 在填写手机号码处输入非数字然后点击发送并且验证码能够发送成功，无错误提示,审核通过,18,2016-05-12 14:09:47
18,在app中会员中心点击星级会员 进入会员认证界面 界面无内容显示,在app中会员中心点击星级会员 进入会员认证界面 界面无内容显示,审核通过,19,2016-05-12 14:09:52
19,打开app 未登录状态下点击直升机 长时间处于等待状态,打开app 未登录状态下点击直升机 长时间处于等待状态,审核通过,6,2016-05-12 14:10:06
20,点击活动进入活动中心主界面，点击上面的旋转的图片发现不能进入。,1.打开该app.2.点击活动进入活动中心主界面，点击上面的旋转的图片发现不能进入。,审核通过,11,2016-05-12 14:10:55
21,在刚进入app界面横屏后的展示图片明显拉伸，变形。,在刚进入app界面横屏后的展示图片明显拉伸，变形。看上去很不美观 。,审核通过,22,2016-05-12 14:11:03
22,进入主操作界面后，将手机横屏，app出现崩溃情况。,进入主操作界面后，将手机横屏，app出现崩溃情况。尝试数次，均出现，该app不能横屏,审核通过,23,2016-05-12 14:11:20
23,会员认证界面，只能看到上方列出几中卡的类型，下方空白。,会员认证界面，只能看到上方列出几中卡的类型，下方空白。用户不清楚到底要做什么事情 。,审核通过,22,2016-05-12 14:11:29
24,点击”直升机“出现加载中的提示，且一直加载。,点击”直升机“出现加载中的提示，且一直加载。不清楚要加载什么，直到点返回键。,审核通过,17,2016-05-12 14:11:33
25,主界面----消息---”成龙。。。。。。“消息详情，里面列出的二张图片明显排版有问题。一个大，一个小。,主界面----消息---”成龙。。。。。。“消息详情，里面列出的二张图片明显排版有问题。一个大，一个小。,审核通过,22,2016-05-12 14:11:38
26,主界面--私人机库---里面的目录排版有问题，上面大片的留白，无任何内容。也没有明显的分块。,主界面--私人机库---里面的目录排版有问题，上面大片的留白，无任何内容。也没有明显的分块。,审核通过,22,2016-05-12 14:13:13
27,会员中心--设置---个人资料--头像---更换，出现更换失败的提示。,会员中心--设置---个人资料--头像---更换，出现更换失败的提示。,审核通过,20,2016-05-12 14:13:19
28,点击会员中心----出现系统崩溃的情况。非必现,点击会员中心----出现系统崩溃的情况。非必现。出现这种情况后神奇的发现刚刚说我的头像上传失败但这里看到上传已经成功了。,审核通过,23,2016-05-12 14:13:28
29,会员中心----全部行程----点击 联系客服。。app崩溃。,会员中心----全部行程----点击 联系客服。。app崩溃。,审核通过,23,2016-05-12 14:13:33
30,会员中心---全部行程---点击”支付定金“红色按钮，无任何反应。该功能失效。,会员中心---全部行程---点击”支付定金“红色按钮，无任何反应。该功能失效。,审核通过,23,2016-05-12 14:13:38
31,新增收货地址，点击”所在省市“出现一个省市的选择界面，但选择内容仅在界面底部。上面大片留白是打算加载地图？但无任何地图。,新增收货地址，点击”所在省市“出现一个省市的选择界面，但选择内容仅在界面底部。上面大片留白是打算加载地图？但无任何地图。,审核通过,16,2016-05-12 14:13:42
32,新增收货地址----手机号码，写入中文字符。,新增收货地址----手机号码，写入中文字符。无任何提示错误，直接可以保存。不合常理。,审核通过,16,2016-05-12 14:13:47
33,会员中心----私人助理---点击一次，提示通话被限止，再点，有一定机率出现app崩溃情况。,会员中心----私人助理---点击一次，提示通话被限止，再点，有一定机率出现app崩溃情况。,审核通过,23,2016-05-12 14:13:52
34,会员中心---左上方个人头像，点击后弹出一个菜单，下方的”取消“按钮无效。,会员中心---左上方个人头像，点击后弹出一个菜单，下方的”取消“按钮无效。点击无任何反应。,审核通过,20,2016-05-12 14:13:57
35,注册时未输入个人性别，但是在设置-个人资料-性别是女,注册时未输入个人性别，但是在设置-个人资料-性别是女,审核不通过,3,2016-05-12 14:41:40
36,设置里面无法看到app的版本信息有不有更新的情况    。,设置里面无法看到app的版本信息有不有更新的情况    。,审核不通过,10,2016-05-12 14:41:57
37,私人空乘-在申请成为私人空乘里面性别直接就显示的是女,私人空乘-在申请成为私人空乘里面性别直接就显示的是女,审核不通过,8,2016-05-12 14:42:19
38,私人空乘-在申请成为私人空乘里面身高直接就显示的是163,私人空乘-在申请成为私人空乘里面身高直接就显示的是163,审核不通过,8,2016-05-12 14:43:04
39,私人空乘-在申请成为私人空乘里面生日直接就显示的是2016-04-13，这个才几个月,私人空乘-在申请成为私人空乘里面生日直接就显示的是2016-04-13，这个才几个月,审核不通过,8,2016-05-12 14:43:07
40,私人空乘-在申请成为私人空乘里面星座不会根据生日自动作调整，而是自己选择,私人空乘-在申请成为私人空乘里面星座不会根据生日自动作调整，而是自己选择,审核不通过,8,2016-05-12 14:43:16
41,点击直升机-一直显示加载中请稍等    。,点击直升机-一直显示加载中请稍等    。,审核通过,17,2016-05-12 14:43:25
42,注册的时候收到验证码的信息时感谢注册“蓝伯爵”，但是app的名字不是叫私人飞行吗,注册的时候收到验证码的信息时感谢注册“蓝伯爵”，但是app的名字不是叫私人飞行吗,审核不通过,9,2016-05-12 14:44:05
43,从次界面返回主界面后，主界面中间图片非正常显示，显示为空白,"1.打开软件 进入主界面
2.进入头等舱次界面 然后返回主界面
3.可以看到主界面中间图片显示不正常 为空白，如下",审核通过,22,2016-05-12 14:44:14
44,从主界面进入次界面时有几率导致软件停止运行,"1.打开软件 进入主界面
2.进入头等舱次界面   发现有几率软件停止运行",审核通过,12,2016-05-12 14:44:19
45,一键包机 点击查询后程序停止运行,一键包机 点击查询后程序停止运行，bug日志已截图上传,审核通过,12,2016-05-12 14:44:28
46,活动详情的活动主题、报名要求等界面内容显示不全，左右两侧有截断,"1.点击活动
2.点击任意活动查看活动详情
3.点击活动主题等，界面内容显示不全，左右两侧有截断",审核通过,11,2016-05-12 14:44:40
47,活动中心的活动内容星级显示不全，遮盖部分星星,"1.点击活动
2.进入活动中心界面，活动内容星级显示不全，遮盖部分星星",审核通过,13,2016-05-12 14:44:49
48,活动详情的最左侧图片显示不全，且也无法向左滑动查看完整,"1.点击活动
2.点击任意活动
3.活动详情的最左侧图片显示不全，且也无法向左滑动查看完整",审核通过,11,2016-05-12 14:44:58
49,点击公务机，程序停止运行,"1.点击主界面公务机，
2.进入公务机界面，然后程序停止运行",审核通过,12,2016-05-12 20:09:31
50,点击头等舱，程序立即停止运行,"1.点击主界面的头等舱按钮
2.程序在主界面直接停止运行，程序退出",审核通过,12,2016-05-12 20:09:37
51,点击直升机按钮，程序一直显示加载中,"1.主界面点击直升机按钮
2.进入直升机界面，程序一直显示加载中，点击空白处停止加载",审核通过,17,2016-05-12 20:09:41
52,直升机界面，不选择返回时间，点击查询，程序停止运行,"1.点击主界面直升机按钮
2.不选择返回时间设置，直接点击查询，程序进入结果界面，程序停止运行",审核通过,12,2016-05-12 20:09:45
