id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,个人设置里面选择地址后，无保存按钮，直接返回,个人设置里面选择地址后，无保存按钮，直接返回。。。。。。。。。。。。,审核不通过,9,2015-12-24 23:32:15
2,录制好录音后点击查看录音时黑屏,"1.打开软件进入我的页面，未登录时点击录音
2.录音成功后点击播放录音时，黑屏",审核通过,16,2015-12-24 23:49:41
3,已经录制完整的音乐无法剪接 剪刀是灰色的。。。,已经录制完整的音乐无法剪接 剪刀是灰色的。。。,审核通过,10,2015-12-24 23:49:48
4,使用qq登录时页面一直加载中，网络正常,"1.网络正常，进入登录页面
2.使用qq登录，登录时一直加载中，加载时间过长",审核通过,5,2015-12-24 23:51:37
5,未登录时录制的录音在登录成功后显示在我的草稿页面,"1.未登录时录制录音成功
2.进入登录页面，登录成后进入我的页面，未登录时录制的录音显示在我的草稿页面",审核通过,5,2015-12-24 23:52:19
6,个人主页背景图片从相册中选择图片上传后提示修改成功，但仍显示之前的图片,"1.进入我的个人主页面
2.点击背景图上的拍照按钮，选择从相册中选择图片，上传
3.提示上传成功后图片未修改成功，还是显示之前拍照上传的图片",审核通过,6,2015-12-24 23:52:24
7,断开网络后也可继续录音,"1.进入我的页面，点击开始录制
2.断开网络，录制成功且没有任何提示",审核通过,5,2015-12-24 23:52:27
8,我的好友页面断开网络搜索好友时没任何提示,"1.进入我的页面，点击我的好友进入好友列表
2.断开网络，在搜索好友一栏输入名字，点击搜索无任何提示",审核通过,8,2015-12-24 23:52:31
9,连接网络后重新上传录音没反应,"1.断开网络，点击上传，提示上传失败
2.连接网络，刷新页面再次点击上传，无法上传，进度还是显示为0",审核通过,6,2015-12-24 23:52:34
10,播放录音大屏幕时点击手机返回键不能退出,"1.点击一个录音播放，播放过程中点击手机返回键
2.不能退出播放录音页面",审核通过,14,2015-12-24 23:52:37
11,进入发现页面，选择一个作品进入查看时页面卡死且提示无响应,"1.点击发现
2.选择一个作品进入查看详情，点击下载按钮，再点击分享，页面卡死无响应",审核通过,9,2015-12-24 23:52:41
12,打开app 录音录制播放都正常  但是 无法设置背景音乐,打开app 录音录制播放都正常  但是 无法设置背景音乐,审核通过,7,2015-12-24 23:52:44
