id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,地铁线路图下方+－按键无作用！,地铁线路图下方+－按键无作用！酷派9150，安卓4.1,审核通过,9,2016-03-21 20:53:59
2,地铁线路图下方+－按键无作用！,地铁线路图下方+－按键无作用！康佳l826，安卓4.3,审核不通过,9,2016-03-21 20:54:15
3,进入软件第一个界面的放大缩小图标不管用,"1、进入软件的第一个界面显示的是郑州所有的地铁线路图
2、该界面下方正中有两个“放大”和“缩小”图标，但是这两个图标无放大缩小功能",审核通过,33,2016-03-21 20:54:22
4,“周边”界面右上角的案件功能不明,"1、打开软件，点击左上角的定位功能，进入“周边”界面
2、点击“周边”界面右上角的哪个“左右箭头”图标，进入空白界面，标题为“推荐”
3、搞不明白这个“左右箭头”图标是啥功能",审核通过,38,2016-03-21 20:54:30
5,进入软件的界面后，只能选择东西线上“西流湖”和“市体育中心”两站及其之间的站，其他的都不可以选择。,进入软件的界面后，只能选择东西线上“西流湖”和“市体育中心”两站及其之间的站，其他的都不可以选择。,审核不通过,30,2016-03-21 20:54:58
6,进入软件后点击下方的放大按钮“+”，线路站点图无任何的反应。,进入软件后点击下方的放大按钮“+”，线路站点图无任何的反应。进入软件后点击下方的放大按钮“+”，线路站点图无任何的反应。,审核通过,20,2016-03-21 20:55:29
7,进入软件后点击下方的缩小按钮“-”，线路站点图无任何的反应。,进入软件后点击下方的缩小按钮“-”，线路站点图无任何的反应。进入软件后点击下方的缩小按钮“-”，线路站点图无任何的反应。,审核不通过,20,2016-03-21 20:55:36
8,无法 引导至第三方支付平台,输入地铁起始站西流湖站  后 在全程 选择任何一个站点，点击》进行支付   ，  付款方式是 这里所用的是 微信和支付宝，但 可惜的是点击》无法引导至第三方支付平台做得付款去取地铁票。这个测试是在无线 环境下做得，尚且如此。  那要在移动数据网络用 第三方支付平台付款订票，那体验更令人体验极差。无故增加乘坐的铁人的时间。,审核通过,17,2016-03-21 20:55:54
9,分享功能，分享---发送给好友，发送出去的链接没错，但是选择版本下载时报404,分享功能，分享---发送给好友，发送出去的链接没错，但是选择版本，单击按钮后，跳转页面时报404,审核通过,35,2016-03-21 20:56:15
10,在我的周边的右上角的推荐按钮，单击进入推荐界面时，推荐页面为空,在我的周边的右上角的推荐按钮，单击进入推荐界面时，推荐页面为空,审核通过,38,2016-03-21 20:56:21
11,点击左上角的定位标示，进入周边界面，点击附近，进入附近页面，点击周末乐活app后面的三点标示，直接跳转到页面为not found。,点击左上角的定位标示，进入周边界面，点击附近，进入附近页面，点击周末乐活app后面的三点标示，直接跳转到页面为not found。,审核通过,22,2016-03-21 20:56:26
12,"点击左上角的定位标示，进入周边界面，点击附近，进入附近页面，点击厕所串串，电话后面的电话按钮无拨打电话的功能，
点击简介中的点击阅读全文，跳转后页面为乐活app推广页面","点击左上角的定位标示，进入周边界面，点击附近，进入附近页面，点击厕所串串，电话后面的电话按钮无拨打电话的功能，
点击简介中的点击阅读全文，跳转后页面为乐活app推广页面",审核通过,22,2016-03-21 20:56:36
13,主页面地铁线路下方的放大缩小控件点击无效。主页面地铁线路下方的放大缩小控件点击无效。,主页面地铁线路下方的放大缩小控件点击无效。主页面地铁线路下方的放大缩小控件点击无效。,审核通过,33,2016-03-21 20:56:42
14,主页面上方输入起点，点击后提示当前位置无网络无法定位，经wifi联通4g测试一样。,主页面上方输入起点，点击后提示当前位置无网络无法定位，经wifi联通4g测试一样。,审核通过,16,2016-03-21 20:56:48
15,主页面点击右下角‘乐’点击-微信用户下载地址-应用宝高速下载。点击无效。,主页面点击右下角‘乐’点击-微信用户下载地址-应用宝高速下载。点击无效。,审核通过,6,2016-03-21 20:56:53
16,安装运行app，点乐，点击任何下载，没有一个可以打开网页下载的,安装运行app，点乐，点击任何下载，没有一个可以打开网页下载的,审核通过,39,2016-03-21 20:57:00
17,安装运行app，点周边里的全部，崦所串串选择最下面的点击阅读全文，店铺详细没有显示。,安装运行app，点周边里的全部，崦所串串选择最下面的点击阅读全文，店铺详细没有显示。,审核通过,23,2016-03-21 20:57:06
18,安装运行app，页面的加与减点击没有任何放大缩小的效果,安装运行app，页面的加与减点击没有任何放大缩小的效果,审核通过,28,2016-03-21 20:57:49
19,地铁地图缩小放大不能使用,主界面上 地铁地图 缩小放大不能使用。用的小米4手机没有root,审核不通过,19,2016-03-21 20:57:54
20,首页中的“＋、－”符号没有放大缩小功能，按键失效。,郑州地铁首页中的“＋、－”符号没有放大缩小功能，按键失效。,审核通过,28,2016-03-21 20:58:00
21,路线选择完后在郑州app中没有发现没有发现二维码支付以及微信、支付宝支付页面。,路线选择完后在郑州app中没有发现没有发现二维码支付以及微信、支付宝支付页面。,审核通过,17,2016-03-21 20:58:09
22,点击“周末乐活app”页面弹出not found,周边—全部—轮动页面—点击“周末乐活app”页面弹出not found,审核通过,12,2016-03-21 20:58:19
23,长按郑州乐活二维码，识别无效。,周边—全部—轮动页面—长按郑州乐活二维码，识别无效。,审核通过,0,2016-03-21 20:58:26
24,线路:点击终点站右边的“＞”功能键，按键失效。,从首页中选择起终点站后点击“＞”至线路，点击终点站右边的“＞”功能键，按键失效。,审核通过,11,2016-03-21 20:59:02
25,推荐页面不推送消息，页面空白。,周边—点击右上方的的功能键进入推荐页面，推荐页面不推送消息，页面空白。,审核通过,38,2016-03-21 20:59:14
26,个人主页不推送内容，页面空白。,周边—全部—轮动页面—点击郑州乐活弹出个人主页，个人主页不推送内容，页面空白。,审核通过,18,2016-03-21 20:59:21
27,页面不推送店铺详情内容。,周边—全部—厕所串串页面跳转后点击阅读全文，页面弹出点此下载周末乐活客户端，无内容加载。,审核通过,23,2016-03-21 20:59:26
28,自由测试的时候出现app闪退。,自由测试的时候出现app闪退，在线路列表里面选择线路的时候出现的。小米手机3.,审核不通过,30,2016-03-21 20:59:34
29,首页下部的“+，-” 点击无反应,首页-“+，-”-- 点击无反应，点击后页面尺寸没有任何变化,审核通过,24,2016-03-21 20:59:38
30,选择出发点和终点时，显示无网络无法定位,有网络，而且都可以定位，需要手动输入，很不方便,审核不通过,16,2016-03-21 20:59:44
31,地铁线路界面，点击放大缩小按钮没反应,安装完成后，进入地铁线路界面，点击放大缩小按钮没反应,审核通过,33,2016-03-21 20:59:48
32,"+,-功能失效，点击无反应",首页-（+-）-点击无反应，无法放大和缩小页面,审核不通过,28,2016-03-21 20:59:54
33,解馋上部的周末乐活图片跳转网页错误                ，,首页-左上角图标-解馋-周末乐活图片-网页出现错误提示,审核通过,3,2016-03-21 21:00:04
34,解馋上部的第2.第3滚动图片跳转页面空白,首页-左上角图标-解馋-上部的第2.第3滚动图片-跳转页面空白,审核通过,3,2016-03-21 21:00:10
35,未找到测试功能点: 郑州地铁二维码购票,下载应用郑州地铁，未找到测试功能点: 郑州地铁二维码购票，,审核通过,9,2016-03-21 21:00:18
36,首页面的+和-没有功能，不能放大缩小,"1.启动应用。2.点击+或-。
实际结果：首页面没有相应的放大缩小。期望结果：首页面应该相应的放大缩小",审核通过,28,2016-03-21 21:00:22
37,选了起点和终点后点>后不能购票,"1.选择起点和终点。2.点击>。3.尝试购票。
实际结果：没有购买按钮。期望结果：有购买按钮并能正常购票。",审核通过,34,2016-03-21 21:00:30
38,点击周末乐活app跳转到not found页面,"1.启动app点击左上角按钮。2.点击全部。3.点击周末乐活app.
实际结果：跳转到not found页面。期望结果：跳转到正确的页面。",审核通过,1,2016-03-21 21:00:34
39,"1
打开app，进入首页，页面除了上部分的搜索框及底部的几个按钮外，一片空白。","1
打开app，进入首页，页面除了上部分的搜索框及底部的几个按钮外，一片空白。",审核通过,24,2016-03-21 21:00:44
40,"2
首页顶部搜索/选择起-终点站后，地图无法加载，整个页面只有起终两个图标。","2
首页顶部搜索/选择起-终点站后，地图无法加载，整个页面只有起终两个图标。",审核不通过,11,2016-03-21 21:01:04
