id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,下载app 打开app 点击更多点击版本升级 无法查看是不是有新版本,下载app 打开app 点击更多点击版本升级 无法查看是不是有新版本,审核通过,3,2016-05-10 22:51:01
2,使用qq登录 无法正确读取qq中设置的生日,使用qq登录 无法正确读取qq中设置的生日,审核通过,0,2016-05-10 22:51:13
3,使用qq登录 无法正确读取qq中设置的性别,使用qq登录 无法正确读取qq中设置的性别,审核通过,0,2016-05-10 22:51:18
4,使用qq登录 无法正确读取qq中设置的头像,使用qq登录 无法正确读取qq中设置的头像,审核通过,0,2016-05-10 22:51:22
5,多次使用qq授权登录 次次都提示 很抱歉 一度密停止运行,多次使用qq授权登录 次次都提示 很抱歉 一度密停止运行,审核通过,14,2016-05-10 22:51:27
6,使用手机号码注册 app不会验证手机号码 也不会发送验证码短信 直接就注册好了,使用手机号码注册 app不会验证手机号码 也不会发送验证码短信 直接就注册好了,审核通过,16,2016-05-10 22:51:33
7,打开app 首页点进去 点评的内容点赞后无法取消点赞 显示你已经赞过了,打开app 首页点进去 点评的内容点赞后无法取消点赞 显示你已经赞过了,审核通过,13,2016-05-10 22:51:37
8,随便找几个文章收藏了 但是在app中都找不出来我的收藏去哪里了,随便找几个文章收藏了 但是在app中都找不出来我的收藏去哪里了,审核通过,19,2016-05-10 22:51:41
9,个人设置是中 可以把生日设置到还没有到来的日子,个人设置是中 可以把生日设置到还没有到来的日子,审核通过,17,2016-05-10 22:51:46
10,app中发现鲜货找到任意一产品在下方加入购物车按钮点击后无反应，无法加入。,app中发现鲜货找到任意一产品在下方加入购物车按钮点击后无反应，无法加入。,审核通过,6,2016-05-10 22:51:50
11,在发现页面中 最新下面不管怎么刷新都没有内容,在发现页面中 最新下面不管怎么刷新都没有内容,审核通过,18,2016-05-10 22:51:55
12,技能页面中 随便找一个回答4的 但是点进去只有1条回答,技能页面中 随便找一个回答4的 但是点进去只有1条回答,审核通过,19,2016-05-10 22:52:02
13,app中 签名没对文字进行限制 输入过多 保存完了以后 显示不完全,app中 签名没对文字进行限制 输入过多 保存完了以后 显示不完全,审核通过,9,2016-05-10 22:52:10
14,app中个人信息中的邮箱可以全为中文。。。。。。,app中个人信息中的邮箱可以全为中文。。。。。。,审核通过,16,2016-05-10 22:52:14
15,app中个人信息中的手机号码可以全为中文。。。。。。,app中个人信息中的手机号码可以全为中文。。。。。。,审核通过,16,2016-05-10 22:52:18
16,在购买页面中添加多个购买地址以后 页面无法滑动 无法继续添加购买地址,在购买页面中添加多个购买地址以后 页面无法滑动 无法继续添加购买地址,审核通过,7,2016-05-10 22:52:22
17,在微任务中查看发现软件的图标在百度微任务上不显示,在微任务中查看发现软件的图标在百度微任务上不显示,审核通过,11,2016-05-10 22:52:27
18,在技能中回答别人的问题 联系点击两个勾勾 就会发布两次,在技能中回答别人的问题 联系点击两个勾勾 就会发布两次,审核通过,4,2016-05-10 22:52:32
19,在我的关注中无法通过点击我已经关注的人的头像进去别人的个人空间,在我的关注中无法通过点击我已经关注的人的头像进去别人的个人空间,审核通过,6,2016-05-10 22:52:36
20,我的文章页面数量显示错误 外面显示有2个 但是我点进去只有一个文章,我的文章页面数量显示错误 外面显示有2个 但是我点进去只有一个文章,审核通过,19,2016-05-10 22:52:41
21,没有如题所说的那些功能，只有发现。,没有如题所说的那些功能（拍照搜索，语音搜索，海量小说），只有发现频道。小米手机3.,审核通过,1,2016-05-11 07:22:10
