id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,游戏界面中有三个点的栏目无法点击,游戏界面中有三个点的栏目无法点击如图索尼Z3WIFI,审核通过,18,2016-01-29 23:26:57
2,游戏内无法正常分享到朋友圈,如图右上角点击后无反应无法正常分享索尼Z3WIFI,审核通过,12,2016-01-29 23:26:57
3,打开app进入排行榜点开排行榜周榜top20中的经典2018游戏游戏显示有问题,打开app进入排行榜点开排行榜周榜top20中的经典2018游戏游戏显示有问题,审核通过,18,2016-01-29 23:35:09
4,打开app点分类选择一个类别找一个游戏经常会出现黑屏需要第二次进入才能展示游戏如消除类丛林麻将,打开app点分类选择一个类别找一个游戏经常会出现黑屏需要第二次进入才能展示游戏如消除类丛林麻将,审核通过,17,2016-01-29 23:35:09
5,打开app点分类进入休闲益智2187游戏点击开始游戏开始游戏后游戏界面跟开始界面重叠在一起,打开app点分类进入休闲益智2187游戏点击开始游戏开始游戏后游戏界面跟开始界面重叠在一起,审核通过,18,2016-01-29 23:35:09
6,好些个游戏要么没声音要么有声音的关不掉,好些个游戏要么没声音要么有声音的关不掉,审核通过,6,2016-01-29 23:35:09
7,打开app首页搜索猫出来结果看截图前三个右侧有打开后面的结果没有点一个没有右侧打开的结果也是能打开的,打开app首页搜索猫出来结果看截图前三个右侧有打开后面的结果没有点一个没有右侧打开的结果也是能打开的,审核通过,15,2016-01-29 23:35:09
8,打开app首页搜索猫点击出来结果中的猫咪救援行动游戏显示有问题,打开app首页搜索猫点击出来结果中的猫咪救援行动游戏显示有问题,审核通过,15,2016-01-29 23:35:09
9,玩围住神经猫游戏第二次玩围堵住神经猫后神经猫一直在摇晃身体不显示结果,玩神经猫游戏第二次玩围堵住神经猫后神经猫一直在摇晃身体不显示结果第一次就显示了提示我走了九步围住了神经猫看两张截图时间25分到27分还不显示结果,审核通过,3,2016-01-30 00:32:40
10,打开APP中的F1赛车网页下载完后玩不了,打开APP登录点击排行榜第一个F1赛车游戏跳转到页面下载下载完后只显示2个手机图案分享后不能玩,审核通过,8,2016-01-30 08:09:59
11,随便玩了个蜘蛛纸牌的游戏貌似没法玩,随便玩了个蜘蛛纸牌的游戏貌似没法玩不往出翻牌其他游戏暂未测试,审核通过,6,2016-01-30 09:09:39
12,游戏排行榜展开页面游戏介绍的文字显示不全,我的手机是中兴努比亚z7max打开软件点击上面的排行榜栏目展开日榜top10发现当游戏介绍有4行时第四行文字显示不全重复操作现象重现,审核通过,18,2016-01-30 10:29:33
13,在分类栏目下的动作冒险里面显示空白,我的手机是中兴努比亚z7max打开软件点击上面的分类栏目点击动作冒险内容显示空白重复操作现象重现,审核通过,1,2016-01-30 10:29:33
14,打开软件在主页面上点击猴年有礼游戏加载完成后点击开始游戏的按钮软件马上退出,打开软件在主页面上点击猴年有礼游戏加载完成后点击开始游戏的按钮软件马上退出,审核通过,11,2016-01-30 10:33:02
15,打开软件在主页面上点击围住神经猫游戏页面加载后游戏界面只显示在手机屏幕的左上角如截图所示,打开软件在主页面上点击围住神经猫游戏页面加载后游戏界面只显示在手机屏幕的左上角如截图所示,审核通过,11,2016-01-30 10:33:02
16,打开软件在主页面上随意点击进行测试软件出现闪退如截图所示,打开软件在主页面上随意点击进行测试软件出现闪退如截图所示,审核通过,11,2016-01-30 10:33:02
17,打开软件在主页面上点击棒打疯猫游戏打开之后游戏不能加载一片黑屏完全没有反应,打开软件在主页面上点击棒打疯猫游戏打开之后游戏不能加载一片黑屏完全没有反应,审核通过,11,2016-01-30 10:33:02
18,打开软件在主页面上点击排行板点击周板Top20里面的金典2048游戏游戏不能加载界面一片白屏,打开软件在主页面上点击排行板点击周板Top20里面的金典2048游戏游戏不能加载界面一片白屏,审核通过,11,2016-01-30 10:33:02
19,打开软件点击分类点击休闲益智在新界面中点击2187游戏界面一直就是一个自动在玩的图片点击任何地方都没有反应至少也给个是否在加载游戏之类的提示,打开软件点击分类点击休闲益智在新界面中点击2187游戏界面一直就是一个自动在玩的图片点击任何地方都没有反应至少也给个是否在加载游戏之类的提示,审核通过,11,2016-01-30 10:33:02
20,打开软件在主页面上搜索狗狗前面三个搜索结果有打开的按钮后面搜索结果没有打开的按钮但是有些也能打开点击后面的没有打开按钮的游戏有些就是黑屏不能加载,打开软件在主页面上搜索狗狗前面三个搜索结果有打开的按钮后面搜索结果没有打开的按钮但是有些也能打开点击后面的没有打开按钮的游戏有些就是黑屏不能加载,审核通过,15,2016-01-30 10:33:02
21,首页精选中的猴年有礼整个页面可以上滑导致页面不完整,首页精选中点击进入猴年有礼游戏开始页面都正常向上可以滑动页面导致页面显示不完整上门看不见下面出现黑底,审核通过,14,2016-01-30 11:16:04
22,首页精选中的胸口碎大石游戏点击分享没反应,首页精选中的胸口碎大石游戏玩玩一次后页面右上角的分享到朋友圈点击没反应,审核通过,12,2016-01-30 11:16:04
23,游戏界面自动旋转横屏后不是居中显示,精选中的胸口碎大石的游戏界面自动旋转横屏后界面不是居中显示,审核通过,17,2016-01-30 11:16:04
24,进入游戏左上方分享没有退出分享按钮,进入游戏左上方分享没有退出分享按钮点击手机返回键直接退出了游戏虽然点击任意位置可以退出分享但是并没有给出任何提示,审核通过,12,2016-01-30 11:18:55
25,游戏结束后点击点击这里还有更多后弹出的窗口排版很混乱,游戏结束后点击点击这里还有更多后弹出的窗口排版很混乱,审核通过,8,2016-01-30 11:18:55
26,经典2048的游戏出现502错误提示,经典2048的游戏出现502错误提示无法游戏,审核通过,14,2016-01-30 11:35:14
27,游戏页面中悬浮按钮不灵敏弹出菜单的机率不高,游戏页面中悬浮按钮不灵敏弹出菜单的机率不高需要尝试数次才能弹出一次影响游戏体感,审核通过,8,2016-01-30 11:35:14
28,分享游戏到微信弹出界面无法分享到微信提示,分享游戏到微信弹出界面无法分享到微信提示请检查该分享功能,审核通过,12,2016-01-30 11:35:14
29,我的TAB意见反馈页面为空,我的TAB意见反馈页面为空无法正常使用该功能,审核通过,13,2016-01-30 11:35:15
30,精选里面的大脑记忆训练这个游戏设置里面声音关闭再打开但是玩游戏时还是没有声音,精选里面的大脑记忆训练这个游戏设置里面声音关闭再打开但是玩游戏时还是没有声音,审核通过,6,2016-01-30 12:20:09
31,分类评分最高打开首先看到的却不是最高分10分的游戏而是8分的游戏,分类评分最高打开首先看到的却不是最高分10分的游戏而是8分的游戏,审核通过,7,2016-01-30 12:20:09
32,海绵宝宝跑酷里面游戏失败下方看到三个橙色的图标有一个图标没有文字点击也没有反应,海绵宝宝跑酷里面游戏失败下方看到三个橙色的图标有一个图标没有文字点击也没有反应,审核通过,2,2016-01-30 12:20:09
33,没有收藏的游戏时显示的0条记录收藏之后没有显示了,没有收藏的游戏时显示的0条记录收藏之后没有显示了,审核通过,5,2016-01-30 12:20:09
34,顶端搜素条内有围住神经猫几个字点击进去希望搜索别的自动就是搜素围住神经猫,顶端搜素条内有围住神经猫几个字点击进去希望搜索别的自动就是搜素围住神经猫,审核通过,3,2016-01-30 12:20:09
35,精选页面下方的游戏分类有的右边有点击箭头按钮有的没有显示如猴年大吉没有而轻松游戏推荐则有详见截图,精选页面下方的游戏分类有的右边有点击箭头按钮有的没有显示如猴年大吉没有而轻松游戏推荐则有详见截图,审核通过,2,2016-01-30 14:33:22
36,我的收藏页面收藏过的游戏无法编辑取消收藏必须进入单个游戏去取消,我的收藏页面收藏过的游戏无法编辑取消收藏必须进入单个游戏去取消,审核通过,5,2016-01-30 14:33:22
37,在我的历史历史纪录页面浏览或者玩过的游戏无法编辑删除,在我的历史历史纪录页面浏览或者玩过的游戏无法编辑删除,审核通过,16,2016-01-30 14:33:22
38,点击游戏棒打疯猫游戏结束后弹出成绩与再玩一次更多游戏的提示点击更多游戏进入了7k7k小游戏而不是本APP的游戏内,点击游戏棒打疯猫游戏结束后弹出成绩与再玩一次更多游戏的提示点击更多游戏进入了7k7k小游戏而不是本APP的游戏内,审核通过,8,2016-01-30 14:33:22
39,进入任何一个小游戏玩了一半按手机返回键即返回了精选页面没有结束或者退出游戏的提示以围住神经猫为例子截图,进入任何一个小游戏玩了一半按手机返回键即返回了精选页面没有结束或者退出游戏的提示以围住神经猫为例子截图,审核通过,3,2016-01-30 14:33:22
40,点击我的历史没有反应多点击之后出现一直黄屏按手机返回键之后提示即再按一次退出好玩小游戏,点击我的历史没有反应多点击之后出现一直黄屏按手机返回键之后提示即再按一次退出好玩小游戏,审核通过,16,2016-01-30 14:33:22
41,页分页面点击动作冒险详情页面无内容多次测试,页分页面点击动作冒险详情页面无内容多次测试,审核通过,1,2016-01-30 14:33:22
42,部分界面超出测试机屏幕显示范围,1选择一些游戏如消消美猴王2最下方美猴王图标只显示一半类似问题还有青蛙闯关闯关结束界面最上方图标只显示一部分,审核通过,17,2016-01-30 15:18:18
43,bug1精选页那些年火过朋友圈的小游戏一栏右侧没有展开的按钮键,精选页那些年火过朋友圈的小游戏一栏右侧没有展开的按钮键,审核通过,16,2016-01-30 17:00:02
44,bug5搜索点击搜索框弹出页面中框内已有信息用户必须删除才能输入搜索框点击进入可以直接输入信息是无法实现的,搜索点击搜索框弹出页面中框内已有信息用户必须删除才能输入搜索框点击进入可以直接输入信息是无法实现的,审核通过,13,2016-01-30 17:00:02
45,bug6搜索跳到搜索页面点击页面返回键页面直接返回主模块页点击手机返回键页面的输入法键盘消失页面却还是在搜索页,搜索跳到搜索页面点击页面返回键页面直接返回主模块页点击手机返回键页面的输入法键盘消失页面却还是在搜索页,审核通过,13,2016-01-30 17:00:02
46,bug9收藏多个游戏后我的我的收藏取消收藏一个游戏页面没有显示哪个游戏是已取消的,收藏多个游戏后我的我的收藏取消收藏一个游戏页面没有显示哪个游戏是已取消的取消收藏一个游戏后页面返回到收藏页已取消的游戏还在如果再想取消一个不知道哪个游戏是已取消的,审核通过,5,2016-01-30 17:00:03
47,bug11我的收藏收藏中的游戏都取消收藏后返回我的收藏一栏右侧没有任何文字浏览其他页面再进入我的收藏一栏却有了右侧文字0条记录,我的收藏收藏中的游戏都取消收藏后返回我的收藏一栏右侧没有任何文字浏览其他页面再进入我的收藏一栏却有了右侧文字0条记录,审核通过,5,2016-01-30 17:00:03
48,bug15我的收藏进入我的收藏页面只能看到游戏列表无法一键取消收藏,我的收藏进入我的收藏页面只能看到游戏列表无法一键取消收藏,审核通过,5,2016-01-30 17:00:03
49,bug18游戏的打开按钮实际是无效的点击游戏的任何部分都可以进入游戏页面,游戏的打开按钮实际是无效的点击游戏的任何部分都可以进入游戏页面,审核通过,15,2016-01-30 17:00:03
50,bug19搜索输入信息页面立刻显示了游戏列表点击搜索图标却跳到一个新页面搜索出的游戏列表两个页面显示不一致,搜索输入信息页面立刻显示了游戏列表点击搜索图标却跳到一个新页面搜索出的游戏列表两个页面显示不一致,审核通过,13,2016-01-30 17:00:03
51,bug20搜索输入好玩删除两个字后页面不是返回空白而是显示出别的游戏而输入其他的信息再删除后则没有此现象,搜索输入好玩删除两个字后页面不是返回空白而是显示出别的游戏而输入其他的信息再删除后则没有此现象,审核通过,13,2016-01-30 17:00:03
52,bug21搜索输入我第一个游戏我跳我跳我跳跳跳点击后进入的游戏页面显示下半部分是黑色的游戏不能整屏显示,搜索输入我第一个游戏我跳我跳我跳跳跳点击后进入的游戏页面显示下半部分是黑色的游戏不能整屏显示,审核通过,13,2016-01-30 17:00:03
53,bug23搜索输入内容后页面显示的列表有的显示1个有的显示多个页面却没有提示是否加载完所有的游戏或者提示什么原因只加载了1个,搜索输入内容后页面显示的列表有的显示1个有的显示多个页面却没有提示是否加载完所有的游戏或者提示什么原因只加载了1个,审核通过,13,2016-01-30 17:00:03
54,bug25分类动作冒险页面是空白页也没提示是无游戏还是未加载成功,分类动作冒险页面是空白页也没提示是无游戏还是未加载成功,审核通过,1,2016-01-30 17:00:03
55,bug26分类经验策略人类大战半兽人进入游戏点击页面任何位置无反应无法玩游戏,分类经验策略人类大战半兽人进入游戏点击页面任何位置无反应无法玩游戏,审核通过,18,2016-01-30 17:00:03
56,bug27分类休闲益智西游记拼图开始玩游戏页面点击退出页面返回到选择关卡页面而不是退出游戏,分类休闲益智西游记拼图开始玩游戏页面点击退出页面返回到选择关卡页面而不是退出游戏,审核通过,16,2016-01-30 17:00:03
57,bug28分类休闲益智西游记拼图开始玩游戏页面点击退出页面返回到选择关卡页面在玩游戏的页面点击手机返回键却返回到了休闲益智页面,分类休闲益智西游记拼图开始玩游戏页面点击退出页面返回到选择关卡页面在玩游戏的页面点击手机返回键却返回到了休闲益智页面,审核通过,16,2016-01-30 17:00:03
58,分享指引弹出框箭头指向错误,1游戏结束按分享按钮2弹出框箭头指向右上方此时右上方无分享按钮3重复动作情景复现4经查分享按钮在左上方且可移动可能与可能与手机版本小米2s安卓50有关也可能与打开游戏前移动过按钮有关,审核通过,12,2016-01-30 17:35:54
59,下载APP打开APP没有注册登录接口我要是收藏的有游戏我卸载以后在安装这个APP怎么找回啊,下载APP打开APP没有注册登录接口我要是收藏的有游戏我卸载以后在安装这个APP怎么找回啊,审核通过,5,2016-01-30 17:37:58
