id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,刷新按键点击一次后失效,刷新的按键点击一次后就显示全部，不能再次刷新。,审核不通过,17,2016-07-03 12:58:41
2,“意见反馈”文字被遮挡，无法点到。,主页。未登录状态。点击左上角头像，从左侧划出个人的界面，文字“意见反馈”被遮挡，无法点到。三星i9100安卓4.04,审核不通过,15,2016-07-03 13:02:47
3,使用帮助打开无说明文字。,打开软件，点击左上角头像，点击关于，点击使用帮助,审核不通过,5,2016-07-03 13:10:05
4,进入app点击左上角的按钮，再点击关于，然后点击使用帮助发现进入的页面只有‘铠甲手机助手’字体，没有其他使用帮助的详情。,"1.打开该app,.2.进入app点击左上角的按钮，再点击关于，然后点击使用帮助发现进入的页面只有‘铠甲手机助手’字体，没有其他使用帮助的详情。",审核不通过,5,2016-07-03 13:12:47
5,用户登陆界面中下方的其他登陆方式中点击微博，界面上出现即将使用微博登陆的提示消息，然后又出现登陆失败的提示信息。,打开软件，点击左上方的用户头像图标进入，点击登录，用户登陆界面中下方的其他登陆方式中点击微博，界面上出现即将使用微博登陆的提示消息，然后又出现登陆失败的提示信息。,审核不通过,9,2016-07-03 13:14:07
6,在用户登陆界面中在手机号或用户名栏目输入已经注册成功的手机号后，再在手机号前面加入一些空格键后，填写好密码点击下方的马上登录，出现登陆成功的提示信息。,打开软件，点击左上方的用户头像图标进入，点击登录，在用户登陆界面中在手机号或用户名栏目输入已经注册成功的手机号后，再在手机号前面加入一些空格键后，填写好密码点击下方的马上登录，出现登陆成功的提示信息。,审核不通过,14,2016-07-03 13:15:03
7,生日选择界面，发现月份只显示当月的月份且不能选择其他月份。,打开软件，点击左上方的用户头像图标进入，点击用户头像进入到个人信息界面，在个人信息界面中，点击生日，在生日选择界面，发现月份只显示当月的月份且不能选择其他月份。,审核不通过,8,2016-07-03 13:15:36
8,生日选择界面，发现界面中下方的保存相关的按键被遮挡住，无法查看到文字信息。,打开软件，点击左上方的用户头像图标进入，点击用户头像进入到个人信息界面，在个人信息界面中，点击生日，生日选择界面，发现界面中下方的保存相关的按键被遮挡住，无法查看到文字信息。,审核不通过,8,2016-07-03 13:15:58
9,点击应用升级后跳转到一些游戏软件下载的界面。,打开软件，点击左上方的用户头像图标进入，点击应用升级后跳转到一些游戏软件下载的界面。,审核不通过,13,2016-07-03 13:20:13
10,设置界面中除了”安装包下载位置“和”同时下载数量“两个操作按键点击后有反应，其他按键点击后均无任何反应，无法操作。,打开软件，点击左上方的用户头像图标进入，点击设置，设置界面中除了”安装包下载位置“和”同时下载数量“两个操作按键点击后有反应，其他按键点击后均无任何反应，无法操作。,审核不通过,13,2016-07-03 13:22:08
11,使用帮助界面中，发现只有五张同样的软件外形的图片，并没有任何相关的使用帮助的文字或图片。,打开软件，点击左上方的用户头像图标进入，点击关于，点击使用帮助，在使用帮助界面中，发现只有五张同样的软件外形的图片，并没有任何相关的使用帮助的文字或图片。,审核不通过,5,2016-07-03 13:22:32
