id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,游戏结束将游戏分享到联系人微博时提示连接服务器异常,"1.选择一个无尽模式的游戏进入
2.游戏结束后点击分享，分享到联系人微博，提示连接服务器异常，请稍后再试",审核通过,12,2015-12-23 13:46:43
2,分享到腾讯微博后没提示，直接返回游戏页面,"1.选择一个无尽模式的游戏进入
2.游戏结束后点击分享，分享到腾讯微博，点击发送后没任何提示直接返回游戏页面",审核通过,12,2015-12-23 13:46:49
3,将游戏分享到新浪微博时直接跳转回游戏页面，分享失败,"1.进入默认页面，结束游戏后点击分享
2.分享到新浪微博，分享失败，进入分享页面点击发送直接闪跳回游戏页面",审核通过,12,2015-12-23 13:46:57
4,玩游戏时会弹出广告大图片霸占屏幕，设计不合理,"1.打开软件
2.进入玩游戏页面，玩游戏过程中跳出广告屏幕图片",审核通过,7,2015-12-23 13:47:03
5,点击金钱图标模块无响应,"1.打开软件
2.进入游戏页面，点击屏幕右下角的金钱图标模块，点击无响应",审核通过,15,2015-12-23 13:47:09
6,进入游戏页面点击屏幕下方的ad模块无响应,"1.打开软件
2.进入游戏页面，点击屏幕下方的第三个模块ad,点击没反应",审核通过,16,2015-12-23 13:47:15
7,从微任务中打开软件白屏并卡死，无法运行,"1.从微任务中打开软件
2.页面显示白屏并卡死，无法运行",审核通过,18,2015-12-23 13:47:21
8,游戏结束后点击手机返回按钮不能退出游戏页面,"1.选择无尽模式进入游戏页面
2.游戏结束后点击手机返回按钮，不能退出游戏页面",审核通过,14,2015-12-23 13:47:28
9,游戏结束后点击分享到微信好友，分享成功后点击返回第三方工具时，页面黑屏,游戏结束后点击分享到微信好友，分享成功后点击返回第三方工具时，页面黑屏，然后出现程序停止运行,审核通过,12,2015-12-23 13:47:34
10,游戏结束后点击星星图标，选择uc浏览器进入时页面显示出错了,游戏结束后点击星星图标，选择uc浏览器进入时页面显示出错了,审核通过,8,2015-12-23 13:47:41
11,分享到qq好友后没有弹出返回app的选项框，只能通过手机返回键返回,"1.选择一个无尽模式的游戏进入
2.游戏结束后点击分享，分享到qq好友，分享成功后没有弹出选项框",审核通过,12,2015-12-23 13:47:49
12,玩的时候会弹出一些广告，操作不太方便,点击打开软件后，玩的时候会弹出一些广告，操作不太方便,审核通过,7,2015-12-23 13:47:56
13,点击打开软件后，玩的时候会弹出一些广告，操作不太方便,点击打开软件后，玩的时候会弹出一些广告，操作不太方便,审核通过,7,2015-12-23 13:48:23
14,按照要求下载安装应用，但打开之后却显示一个黑屏。,按照要求下载安装应用，但打开之后却显示一个黑屏。,审核通过,18,2015-12-23 13:48:32
15,我使用的是红米1s电信版，打开app首页，底部4个功能键，只有第1个有用，其余3个点击后均没反应,我使用的是红米1s电信版，打开app首页，底部4个功能键，只有第1个有用，其余3个点击后均没反应,审核通过,16,2015-12-23 13:48:41
16,游戏下方的广告太多，还有游戏无法正常退出,游戏下方的广告太多，还有游戏无法正常退出，影响用户的再次使用,审核通过,13,2015-12-23 13:48:56
17,点击排行榜、广告拦截、金币没有反应或者提示,"打开app,试玩几局游戏，点击排行榜或者广告拦截、金币没有反应或者提示",审核通过,9,2015-12-23 13:49:04
18,打开app，下方四个按钮图标中第二个按钮，有数字那个按钮，点了没反应,打开app，下方四个按钮图标中第二个按钮，有数字那个按钮，点了没反应,审核通过,5,2015-12-23 13:49:17
19,打开app，下方四个按钮图标中第三个按钮，按钮图片上写着ad那个，点了没反应,打开app，下方四个按钮图标中第三个按钮，按钮图片上写着ad那个，点了没反应,审核通过,5,2015-12-23 13:49:23
20,打开app，下方四个按钮图标中第四个按钮，按钮图片有个美元符号那个，点了没反应,打开app，下方四个按钮图标中第四个按钮，按钮图片有个美元符号那个，点了没反应,审核通过,5,2015-12-23 13:49:31
21,这个游戏app两个设置功能都没有，想关掉声音都不行。。。。。,这个游戏app两个设置功能都没有，想关掉声音都不行。。。。。,审核通过,10,2015-12-23 13:49:47
22,游戏结束时，在显示游戏得分页面有个五角星图标，点一下，然后选择uc浏览器打开，会提示网站无法连接,游戏结束时，在显示游戏得分页面有个五角星图标，点一下，然后选择uc浏览器打开，会提示网站无法连接,审核通过,8,2015-12-23 13:50:00
