id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,点击”个人中心“，再点击淘宝图标，使用淘宝进行第三方登录，却显示错误。,点击”个人中心“，再点击淘宝图标，使用淘宝进行第三方登录，却显示错误。,审核通过,9,2015-12-08 20:02:21
2,点击”个人中心“，下面的”第三方账号快速登录“与qq图标有重叠，属于界面问题。,点击”个人中心“，下面的”第三方账号快速登录“与qq图标有重叠，属于界面问题。,审核通过,9,2015-12-08 20:02:21
3,登录时，选择第三方登录，选择淘宝时提示出错,登录时，选择第三方登录，选择淘宝时提示出错,审核通过,9,2015-12-08 20:53:30
4,安装成功后，打开应用，出现打开页面发生错误提示,安装成功后，打开应用，出现打开页面发生错误提示，无法打开页面,审核通过,11,2015-12-08 21:32:58
5,第三方账号快速登录排版不整齐，且淘宝账号登录错误,第三方账号快速登录排版不整齐，且淘宝账号登录错误,审核通过,9,2015-12-08 22:33:09
6,第三方账号登录界面不友好,第三方登录长这样！！你们的pm能把这界面放出来我也是醉了！,审核通过,9,2015-12-08 22:40:55
7,点击进入品牌折扣页面 页面显示如截图所示 页面中间有一排去看看 在页面中央挡住了其他字显示。,"点击进入品牌折扣页面 页面显示如截图所示 页面中间有一排去看看 在页面中央挡住了其他字显示。
手机 红米 系统 安卓4.4.4",审核通过,13,2015-12-08 22:59:35
8,在9.9包邮页面中，随便点一个淘宝商品，进入商品页面，点击“去淘宝抢购”，在跳转到淘宝后，点回退键，无法回退到淘特惠app,在9.9包邮页面中，随便点一个淘宝商品，进入商品页面，点击“去淘宝抢购”，在跳转到淘宝后，点回退键，无法回退到淘特惠app,审核通过,2,2015-12-08 23:08:36
9,首页-》个人中心，会进入到登陆页面，然后点第三方账号登陆的淘宝图片，出现了截图显示的错误,首页-》个人中心，会进入到登陆页面，然后点第三方账号登陆的淘宝图片，出现了截图显示的错误,审核通过,11,2015-12-08 23:08:36
10,首页最上方有些海报宣传的banner，任意点击一个，页面有提示在加载，但是加载之后内容跟原首页一模一样。。。。。并没有进入相应的专场页面,首页最上方有些海报宣传的banner，任意点击一个，页面有提示在加载，但是加载之后内容跟原首页一模一样。。。。。并没有进入相应的专场页面,审核通过,14,2015-12-08 23:08:36
11,首页-》9.9包邮，进入九块九页面，这个页面的商品大部分既不是9.9，也不包邮，写的跟实际不一致,首页-》9.9包邮，进入九块九页面，这个页面的商品大部分既不是9.9，也不包邮，写的跟实际不一致,审核不通过,12,2015-12-08 23:08:36
12,品牌折扣页面，看截图，有一个共0款的双12大促。一方面是0款怎么是折扣？另一方面页面有些乱,品牌折扣页面，看截图，有一个共0款的双12大促。一方面是0款怎么是折扣？另一方面页面有些乱,审核不通过,13,2015-12-08 23:08:36
13,页面刷新太慢点击过的还需要等待很长时间,进入主页就开始加载中，点击首页、品牌折扣、9.9包邮、19.9包邮、个人中心，反复点，进入产品详细信息，返回，看到的一直是加载中。,审核通过,14,2015-12-08 23:15:14
14,app使用起来卡慢现象严重。,进入主页就开始加载中，点击9.9包邮出现：页面错误！请稍后再试。,审核通过,14,2015-12-08 23:15:15
15,"最下方的五个按钮,快速点击的时候,会有退出的现象.速度挺慢的,建议多线程.","最下方的五个按钮,快速点击的时候,会有退出的现象.速度挺慢的,建议多线程.",审核不通过,5,2015-12-09 02:06:30
16,有时打开一个宝贝“加载中”会一直停在那里达几分钟之久，尽管这时页面内容已经完全加载完毕，这个框也不会消除,"1、安装并打开软件；
2、打开一个宝贝；
3、有时打开一个宝贝“加载中”会一直停在那里达几分钟之久，尽管这时页面内容已经完全加载完毕，这个框也不会消除。
详情请参见截图，3个截图都是同一个宝贝，加载中一直显示了3分钟，此时页面内容已经完全加载完成了。",审核通过,14,2015-12-09 08:40:54
17,宝贝详情页面的原价和日期重叠比较严重,"1、安装并打开软件；
2、选择任意一个宝贝；
3、滑到底部有类似宝贝详情的页面；
4、可以看到原价和日期重叠情况比较严重。
请参见截图，谢谢。
红米2、miui7、超大字号",审核通过,14,2015-12-09 08:40:54
18,首页商品价格那里好像有点乱码,打开软件后，首页商品价格那里好像有点乱码，价格和时间混在一起了,审核通过,8,2015-12-09 08:44:27
19,首页部分标题的文字重复,首页商品展示多宫格，图片下面的标题价格与日期重叠，影响阅读。,审核通过,8,2015-12-09 09:25:44
20,品牌折扣栏目中0款商品按钮突兀,点击下面“品牌折扣”按钮，部分店铺显示有0款折扣商品，但是依旧有显示。“去看看-共0款”按钮突兀。,审核不通过,13,2015-12-09 09:25:44
21,商品详情页加载过程中返回键失效,点入某件商品，刚开始会有一定时间的“加载中”，显示此按钮时，想中断加载，返回上一页。按手机的返回键无效。无法中断加载，只能等加载结束再返回。,审核不通过,14,2015-12-09 09:25:44
22,程序无退出按钮，只能依次返回至最开始的页面退出,程序无退出按钮，在浏览多个页面后，只能通过返回按钮或手机返回键一页一页的返回最初的页面，然后再按返回键退出。,审核不通过,5,2015-12-09 09:25:44
23,界面切换是会出现淘特惠的水印，页面之间衔接有问题，由于时间太短无法截图,底部主要功能区 “品牌折扣”“9.9包邮”“19.9包邮”挨个点击是  期间 大概0.5s   会出现 “淘特惠”的图片水印,审核不通过,12,2015-12-09 09:42:27
24,程序使用缓慢，提示正在加载,打开程序切换底部标签后，加载内容很缓慢，正在加载对话框几乎停不下来,审核不通过,14,2015-12-09 10:24:36
25,九块九页面和十九块九页面内容一样。,点击九块九的页面和点击十九块九的页面里边内容一样。,审核通过,12,2015-12-09 10:31:43
26,qq作为第三方授权登录却还要输入qq号和密码，很不恰当！,手机qq已经登录，但是淘特惠第三方授权登录却还要输入qq号和密码，很不恰当也不安全！,审核通过,9,2015-12-09 11:58:04
27,底部菜单点击时会有下划线，首页往下拉到未开始的特惠宝贝时，原价与特惠时间靠得太近，品牌折扣那一页，拉倒底部，点击下一页时，显示全部为0款，去看看按钮全部靠得很近。,底部菜单点击时会有下划线，首页往下拉到未开始的特惠宝贝时，原价与特惠时间靠得太近，品牌折扣那一页，拉倒底部，点击下一页时，显示全部为0款，去看看按钮全部靠得很近。,审核通过,13,2015-12-09 13:29:36
28,筛选功能查询数据错误,"1、点击首页左上角的按钮，点击服饰折扣
2、再点击右上角筛选按钮选择性别男
3、查询的数据没有变化还是女装",审核通过,4,2015-12-09 13:31:37
29,19.9包邮页面，下拉页面时点击第四页，1和2页之间却有省略号,"1.登录成功
2.点击19.9包邮 
3.下拉页面，点击第四页，再下拉页面查看第一页和第二页数字之前有省略号",审核通过,12,2015-12-09 13:52:09
30,品牌折扣页面选择一个“去看看”进入，底部品牌折扣跳转到个人中心，跳转错误,"1.点击品牌折扣，点击去看看进入页面
2.进入去看看页面时，底部品牌折扣上的经小皇冠由红色变为白色，个人中心上的颜色变红，呈打开状态，底部按钮跳转错误",审核通过,13,2015-12-09 13:52:09
31,首页的轮播图片点击不了，无法查看内容,"1.打开软件
2.点击首页
3.点击首页上面的轮播图片，无法打开",审核通过,8,2015-12-09 13:52:09
32,积分商城页面不显示内容,"1.进入个人中心
2.点击我的积分进入
3.点击兑换明细，点击兑换礼品，进入页面不显示内容",审核通过,1,2015-12-09 13:52:09
33,个人中心页面当前积分显示错误，当前积分与实际积分显示不一致,"1.打开软件
2.点击个人中心进入
3.点击积分明细进入，当前积分与实际显示的积分数不一致",审核通过,1,2015-12-09 13:52:09
34,19.9包邮页面猜你喜欢下面的图片价格重叠,"1.进入app
2.点击19.9包邮进入，选择一个商品进入详情页面
3.下拉页面，点击商品评论，查看猜你还喜欢下面的图片与价格",审核通过,12,2015-12-09 13:52:09
35,进入个人中心后不能修改资料，需使用电脑才能修改资料,"1.打开app
2.进入个人中心
3.点击修改资料，提示需使用电脑才能修改资料，正常情况下在手机上是可以修改资料的",审核通过,11,2015-12-09 13:52:09
36,注册页面没输入确认密码时输入框与验证码框连在一起,"1.打开软件
2.进入登录页面，点击注册
3.查看确认密码框与验证框之间的距离，输入验证码后，验证码框与提交注册按钮又连在一起",审核通过,10,2015-12-09 13:52:09
37,新用户注册页面右上角的登录文字显示错误，显示登陆,"1.打开app，进入登录页面
2.点击新用户注册，查看右上角的登录按钮",审核通过,10,2015-12-09 13:52:09
38,使用第三方登录qq登录失败，弹出乱码提示,"1.打开app
2.进入登录页面，点击使用qq登录
3.弹出乱码提示",审核通过,9,2015-12-09 13:52:09
39,在注册时，使用第三方帐号快速登录（qq登录）会出现错误提示。,在注册时，使用第三方帐号快速登录（qq登录）会出现错误提示。,审核通过,9,2015-12-09 14:05:04
40,浏览途中出现，很抱歉，程序出现异常。然后就白屏了。,浏览途中出现，很抱歉，程序出现异常。然后就白屏了。,审核通过,11,2015-12-09 14:11:47
41,进入个人中心，点击我的礼品，然后点击左上角的退出按钮，退出有误（直接退出到首页了）,进入个人中心，点击我的礼品，然后点击左上角的退出按钮，退出有误（直接退出到首页了）,审核通过,5,2015-12-09 18:47:37
42,点击9.9包邮和19.9包邮，内容一样，且内容均不符合该分类要求（9.9包邮，点击进入应该都是9.9包邮的内容才对）,点击9.9包邮和19.9包邮，内容一样，且内容均不符合该分类要求（9.9包邮，点击进入应该都是9.9包邮的内容才对）,审核通过,12,2015-12-09 18:47:37
43,进入会员登录页面，点击qq登录，输入正确的账号和密码后无法登录，提示“app status is not on line”,进入会员登录页面，点击qq登录，输入正确的账号和密码后无法登录，提示“app status is not on line”,审核通过,9,2015-12-09 18:47:37
44,进入会员登录页面，点击qq登录，无法自动授权,进入会员登录页面，点击qq登录，无法自动授权,审核通过,7,2015-12-09 18:47:37
45,点击进入首页，点击顶部滑动的活动图片，加载了一下却没有进入相应的内容,点击进入首页，点击顶部滑动的活动图片，加载了一下却没有进入相应的内容,审核通过,6,2015-12-09 18:47:37
46,进入会员登录页面，界面显示不合理，文字一块一块的显示（整体页面不协调）,进入会员登录页面，界面显示不合理，文字一块一块的显示（整体页面不协调）,审核不通过,7,2015-12-09 18:47:37
