id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,打开界面后看不到安全短信,打开主界面点击防骚扰再点击右上方的圈圈没有安全短信,审核通过,9,2015-01-16 10:34:51
2,打开时候出现无响应然后选择等待再次刷新进入,打开时候出现无响应然后选择等待再次刷新进入,审核通过,17,2015-01-16 10:36:41
3,无法发送信息出现闪退现象,当输入手机号码按发送时出现了工作停止字样然后自动退出操作的界面,审核通过,2,2015-01-16 10:42:24
4,进入放骚扰页面后点击小圈圈没有安全短信,打开主页进入放骚扰页面后点击小圈圈没有安全短信的按钮找不到,审核通过,18,2015-01-16 10:43:43
5,BUG概述打开百度手机卫士手机会有短暂的卡顿不知道怎么回事短信功能能正常收发,BUG概述打开百度手机卫士手机会有短暂的卡顿不知道怎么回事短信功能能正常收发希望以后会有好的改善,审核通过,0,2015-01-16 10:45:20
6,没有找到安全短信的按钮啊,进入主页面点击防骚扰再次点击右上方按钮进入后找不到安全短信啊,审核通过,9,2015-01-16 10:53:22
7,魅族MX3找不到安全短信的选项,魅族MX3找不到安全短信的选项现在没有办法发安全短信,审核通过,18,2015-01-16 10:58:05
8,红米1s发送短信没反映,防骚扰设置安全短信新建短信发送给10000无反映,审核通过,9,2015-01-16 10:58:42
9,魅蓝NOTE找不到安全短信那个选项,1进入百度手机卫士主页2点击防骚扰3点击右上角设置按钮4点击安全短信条目找不到安全短信这一条选项,审核通过,4,2015-01-16 11:04:17
10,百度手机卫士停止运行,按照上述步骤操作的点击点击开启开启收件箱服务点击下方的按钮新建短信在收件人输入框中输入任意有效的手机号码或店家下方的常用联系人列表中联系人输入短信内容点击发送按钮,审核通过,2,2015-01-16 11:04:54
11,发送时百度卫士停止运行,1进入百度手机卫士主页2点击防骚扰3点击右上角设置按钮4点击安全短信条目进入安全短信主界面1JPG5点击点击开启开启收件箱服务6点击下方的按钮新建短信7在收件人输入框中输入100108输入短信内容点击发送按钮,审核通过,5,2015-01-16 11:11:40
12,打开时候自动关闭死机了,安装完后点击打开手机出现错误提示自动关闭或者等待多重新打开几次就没事了,审核通过,6,2015-01-16 11:13:29
13,无法测试防骚扰中没有安全短信短信,打开百度手机卫士主页点击防骚扰点击右上角设置按钮没有安全短信选项无法测试魅族mx2flyme4135A基于android444,审核通过,4,2015-01-16 11:14:36
14,出现百度卫士停止运行,1进入百度手机卫士主页2点击防骚扰3点击右上角设置按钮4点击安全短信条目进入安全短信主界面5点击点击开启开启收件箱服务6点击下方的按钮新建短信7在收件人输入框中输入100108输入短信内容hf点击发送按钮,审核通过,5,2015-01-16 11:24:35
15,无法发送短信发送时自动退出,点击发送后客户端黑屏然后直接退出,审核通过,1,2015-01-16 11:28:32
16,骚扰拦截设置里没有安全短信项目,骚扰拦截设置里没有安全短信项目见截图无法进行操作,审核通过,18,2015-01-16 11:32:00
17,错误概述打开百度手机卫士手机会有短暂的卡顿不知道怎么回事短信功能能正常收发希望以后会有好的改善,错误概述打开百度手机卫士手机会有短暂的卡顿不知道怎么回事短信功能能正常收发希望以后会有好的改善,审核通过,0,2015-01-16 11:37:43
18,有时不能发送接受正常,我给10010发了4条短信只收到2条回复有2条发送不成功,审核通过,12,2015-01-16 11:39:48
19,不能正常发送一发送就停止,不能正常发送一点发送就出现很抱歉百度手机卫士已停止运行,审核通过,7,2015-01-16 11:40:47
20,短信发布出去也看不到发出的信息,进入百度手机卫士主页点击防骚扰点击设置再点击安全短信进入短信页面发送短信,审核通过,9,2015-01-16 11:41:05
21,点击发送时提示卫士停止运行,按要求在安全短信里发送短信点击发送时提示卫士停止运行导致无法发送,审核通过,7,2015-01-16 11:48:13
22,老是出现安全警告点击很多次才退出比较麻烦,打开手机信息安全卫士老是会有安全卫士警告点击多次才退出,审核通过,1,2015-01-16 11:54:46
23,第一次发送短信的时候崩溃,第一次发送短信的时候崩溃再次发送问题消失,审核通过,17,2015-01-16 12:15:14
24,能单独在桌面上出现发短信的快捷方便就好了,进入防骚扰后安全短信就可以进入发送短信了方便好用直观好,审核通过,18,2015-01-16 12:16:15
25,骚扰拦截设置中没有安全短信一项,在骚扰拦截设置中没有找到安全短信一项,审核通过,18,2015-01-16 12:23:51
26,很抱歉百度手机卫士已停止运行,1点击点击开启开启收件箱服务2点击下方的按钮新建短信3在收件人输入框中输入100864编辑短信cxgll点击发送按钮,审核通过,5,2015-01-16 12:35:19
27,发送给10010没收到回复短信,发送给10010短信内容102结果没收到回复短信,审核通过,12,2015-01-16 12:40:15
28,停止运行了试了两次都是停止运行没法发送,需要多次重启很麻烦不知道要怎么弄只能再试试了,审核通过,19,2015-01-16 12:46:17
29,发完短信后在短信列表中有一个null短信,按照上面的操作完短信也发出去了我朋友也接收到短信了然后退出百度卫士软件后用系统自带的短信查看短信列表中有一个null短信,审核通过,13,2015-01-16 12:56:33
30,在安全短信界面不能发送短信,打开百度卫士后按照步骤执行发送短信给10086发送不过去重新开始操作还是没有发送成功,审核通过,17,2015-01-16 13:20:14
31,发送短信出现闪退现象,开启收件箱服务点击下方的按钮新建短信在收件人输入框中输入任意有效的手机号码点击发送按钮出现闪退现象,审核通过,2,2015-01-16 13:20:43
32,短信发不出去总是停留在发送中,1进入百度手机卫士主页2点击防骚扰3点击右上角设置按钮4点击安全短信条目进入安全短信主界面点击点击开启开启收件箱服务6点击下方的按钮新建短信7在收件人输入框中输入10086cxll查询流量8输入短信内容点击发送按钮然后发不出去,审核通过,5,2015-01-16 13:32:29
33,可能下载安装完卫士手机时间显示错误,下午1点半下载完卫士安装后做测试时无意中发现华为荣耀3c畅玩版已root刷机时间变成下午十点多不知是否与卫士有关还是我刷过了手机出现的问题,审核通过,8,2015-01-16 13:38:45
34,发不出短信去不知道什么情况,发送短信到10086发送的1手机提示了禁止还是允许我选了禁止结果就发不出去了再发也不提示了但是还是发不出去,审核通过,3,2015-01-16 13:47:15
35,双卡的手机发短信时候没发成功,双卡的手机发短信时候没发成功没有选择功能不能发短信的卡片,审核通过,16,2015-01-16 14:03:36
36,发送信息第一次提示发送信息失败点红色感叹号重新发送又正常,发送信息第一次提示发送信息失败点红色感叹号重新发送又正常,审核通过,14,2015-01-16 14:04:27
37,没有安全短信菜单选择,按提示步骤1进入百度手机卫士主页2点击防骚扰3点击右上角设置按钮4没有找到安全短信,审核通过,4,2015-01-16 14:37:06
38,发短信到10086提示百度手机卫士停止运行,发短信到10086提示百度手机卫士停止运行重复操作问题如故,审核通过,7,2015-01-16 14:55:46
39,没有出现安全短信选项,1进入百度手机卫士主页2点击防骚扰3点击右上角设置按钮4没有出现安全短信条目,审核通过,4,2015-01-16 15:05:23
40,发不出短信显示安全卫士停止运行,点击安全短信发送给10086点发送信息后发不出去安全卫士停止运行回到安全短信界面,审核通过,19,2015-01-16 15:20:31
41,无法发送短信无法开启信息,点此开起开启不了默认短信然后无非发送短信,审核通过,5,2015-01-16 15:22:56
42,小米青春版手机安全短信发送失败,1进入百度手机卫士主页2点击防骚扰3点击右上角设置按钮4点击安全短信条目进入安全短信主界面5点击点击开启开启收件箱服务6点击下方的按钮新建短信7在收件人输入框中输入任意有效的手机号码或店家下方的常用联系人列表中联系人8输入短信内容点击发送按钮然后提示失败,审核通过,5,2015-01-16 15:38:11
43,我点通知类短信然后查看我发送给10086的短信及弹异常了直接谈终止了但是我再次进入的时候又是正常的,就是上面操作完后我点通知类短信然后查看我发送给10086的短信及弹异常了直接谈终止了但是我再次进入的时候又是正常的我的手机是华为的h300图片已经上传了,审核通过,10,2015-01-16 16:08:04
44,短信的时候提示错误一点发送短信就提示百度手机卫士已停止运行,进百度卫士主页选防骚扰选设置点安全短信点点击开启点击下方的按钮新建短信在收件人输入框中输入10086输入短信内容192点击发送按钮然后跳出提示百度手机卫士已停止运行,审核通过,7,2015-01-16 16:08:46
45,发短信的过程中手机卫士自动停止,开启安全短信后点号新建信息输入收件人10010信息内容102点发送出现自动停止的提示,审核通过,7,2015-01-16 16:11:38
46,不确定短信是否顺利发送,1进入百度手机卫士主页2点击防骚扰3点击右上角设置按钮4点击安全短信条目进入安全短信主界面5点击点击开启开启收件箱服务6点击下方的按钮新建短信7发给10086余额查询但不确定短信是否顺利发送,审核通过,5,2015-01-16 16:11:58
47,百度手机卫士已停止运行,联系人写的10086短信内容1点击发送提示百度手机卫士已停止运行,审核通过,7,2015-01-16 16:16:38
48,百度手机卫士已停止问题,从17步骤都正常就是执行8输入短信内容点击发送按钮就出现百度手机卫士已停止,审核通过,7,2015-01-16 16:18:20
49,百度手机卫士停止运行,在收件人输入框中输入任意有效的手机号码或店家下方的常用联系人列表中联系人输入短信内容点击发送按钮后出现百度手机卫士停止运行,审核通过,2,2015-01-16 16:36:05
50,不能正常发送和接收短信,按照题目一步步做给10086发送短信后完全没反应用手机自带的短信发送很快发出去并收到了,审核通过,13,2015-01-16 16:44:38
51,短信低端菜单无效点进去不是我想要的,在给10086发送信息后地下显示话费充值话费查询更多点击话费查询原以为会自动给10086发送信息点进去看完全不是查话费的很失望,审核通过,14,2015-01-16 16:44:38
52,发送短信时页面很卡基本上无提醒短信发送成功很容易漏发或者多发,编辑短信发送短信页面无任何发送提示,审核通过,17,2015-01-16 16:51:28
53,短信发不出去不知道短信是否能正常接收,短信发不出去不知道短信是否能正常接收,审核通过,3,2015-01-16 16:57:12
54,打开软件时提示无响应,打开软件时提示软件无响应是否等待还是确定关闭,审核通过,6,2015-01-16 17:08:15
55,安全短信界面无法读取短信内容,点击进入安全短信界面显示的是无法显示短信,审核通过,5,2015-01-16 17:17:23
56,给运营上发短信时出现闪退,给运营商发cxhf短信点击发送按钮时软件出现闪退从新启动软件无信息发送信息,审核通过,8,2015-01-16 17:17:23
57,选择联系人的时候不能识别本机存的号码需要手动输入非常麻烦希望能改进,选择联系人的时候不能识别本机存的号码需要手动输入非常麻烦希望能改进,审核通过,15,2015-01-16 17:18:50
58,有一个还不错在安全短信页面上有更细的分类,打开安全短信界面在左上角有一个四个正方形的图形打开之后有更详细的分类比如费用账单何话费账单等等挺方便的,审核通过,0,2015-01-16 17:24:30
59,在信号满格状态下安全短信界面发送短信百度卫士就停止运行发送不超过多长尝试都这样,在信号满格状态下安全短信界面发送短信到10086百度卫士就停止运行发送不超过多长尝试都这样,审核通过,19,2015-01-16 17:27:30
60,不能发短信和接收短信,打开百度手机卫士进入主页点击防骚扰点击右上角设置按钮点击安全短信条目进入安全短信主界面发短信就发不出去,审核通过,4,2015-01-16 17:38:41
61,一直在等待无法发送信息,点击以上9点步骤发送信息一直发不出去等待,审核通过,17,2015-01-16 17:46:22
62,收到短信上面不显示未读,收到短信后只有手机自带短信显示未读这个短信不显示未读让我找了好久,审核通过,13,2015-01-16 18:01:39
63,给10086发送时候显示发送失败都是按照任务操作的,给10086发送时候显示发送失败都是按照任务操作的,审核通过,14,2015-01-16 18:10:42
64,安全短信发不出去,按上述步骤执行到8我选择发送对象是10010一点发送应用就停止了没有发送成功,审核通过,3,2015-01-16 18:18:23
65,选择系统短信界面会自动跳转安全短信,从手机桌面点自带短信的标志出现两个选择一个是短信一个是安全短信我点击的是系统自带的那个短信然后会自动跳转至安全短信短信发送不出去,审核通过,13,2015-01-16 18:18:23
66,每次发短信手机卫士就会崩溃,直接点击下方的按钮新建短信然后按发送,审核通过,16,2015-01-16 19:16:20
67,一发送短信百度卫士就关闭,一发送短信百度卫士就关闭无法发送短信,审核通过,6,2015-01-16 19:20:39
68,魅族flyme4135A没有安全短信,魅族flyme4135A没有安全短信无法完成测试,审核通过,18,2015-01-16 19:54:42
69,不能正常发送或接受短信,输入短信内容和联系人后一点击发送就提示百度手机卫士停止运行,审核通过,7,2015-01-16 19:55:19
70,移动号码无法发送短信到电信,1向电信服务号码10000发送短信02短信发送不成功,审核通过,12,2015-01-16 20:32:21
71,手机信号报告虚假信号一会满信号一会无信号,选择安全短信进入添加输入电话号码和短信内容发送失败提示无信号,审核通过,15,2015-01-16 20:33:15
72,进入安全短信点击发送没反应,进入安全短信写好收信人编辑好短信点击发送没有反应,审核通过,18,2015-01-16 20:48:12
73,手机上安装程序结束时出现闪退,微任务上下载后安装快结束时程序出现闪退连同微任务也一起闪退了,审核通过,8,2015-01-16 20:53:32
74,百度手机卫士软件停止,输入收件人号码和内容后点击发送然后就卡住了出现百度手机卫士软件停止系统是安卓444,审核通过,2,2015-01-16 20:54:41
75,点击发送后出现黑屏应用停止,编辑好信息后点击发送短信出现黑屏应用停止运行,审核通过,11,2015-01-16 21:01:22
76,出现闪退在发送过程中突然闪退,按照操作指南一步步操作的但是在发送瞬间闪退手机为红米NOTE,审核通过,8,2015-01-16 21:08:18
77,在短信界面上下拉动会卡屏不流畅建议改善,在短信界面上下拉动会卡屏不流畅建议改善,审核通过,10,2015-01-16 21:41:18
78,我给10086发送短信查询积分发送失败,我给10086发送短信查询积分发送失败,审核通过,14,2015-01-16 21:45:07
79,按照官方提示的操作发送短信到10010百度卫士就挂了,6点击下方的按钮新建短信7在收件人输入框中输入任意有效的手机号码或店家下方的常用联系人列表中联系人8输入短信内容点击发送按钮9很抱歉百度手机卫士已停止工作,审核通过,2,2015-01-16 21:48:40
80,信息发送不成功也接收不到,发信息到运营商发不出过了一分钟重发还是发不出给本机号码发信息也发不出,审核通过,16,2015-01-16 22:32:38
81,点击开启无法开启安全短信,按步骤进入点击开启无法开启安全短信收件箱服务,审核通过,5,2015-01-16 22:45:33
82,短信有一定几率发送失败,尝试发送两条短信给运营商第一条发送失败第二条才成功,审核通过,14,2015-01-16 22:46:36
83,短信发不出去短信发不出去短信发不出去,开启安全短信短信发不出去短信发不出去短信发不出去,审核通过,3,2015-01-16 23:04:49
84,很抱歉百度手机卫士已停止运行,编辑短信完成后点击发送按钮就出现提示停止运行,审核通过,7,2015-01-16 23:31:27
85,发出短信后弹出的界面上未显示我发出的短信,按以上图解步骤进行操作向电信营业厅发送短信但弹出的界面上未显示我发出的短信等了几分钟后也并没有收到任何回复应是发送未成功,审核通过,12,2015-01-16 23:54:54
86,短信发不了又收不了又没提示,按题示操作百度手机卫士停止工作不见短信发送成功字样收件箱里没有收到短信,审核通过,11,2015-01-16 23:59:03
87,比较麻烦要一直进入进入进入了四次过于麻烦,按你的要求进入设置很麻烦,审核通过,9,2015-01-17 00:27:15
88,发送联通查询流量信息失败,查询联通流量信息发送失败发送无法顺利完成,审核通过,14,2015-01-17 07:21:56
89,整个程序闪退闪退点进去还是在原来那里,在微任务打开后进入手机百度卫士的安全信息哪里点开启然后编辑好要发的短信内容一点发送就闪退了,审核通过,8,2015-01-17 08:50:16
90,不能发送短信出现BUG,点击发送短信之后就会出现死机不能正常发送,审核通过,6,2015-01-17 08:57:57
