id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,点击打开主播的个人主页时，部分图片无法加载。比如主播的头像，专辑的封面等。,点击打开主播的个人主页时，部分图片无法加载。比如主播的头像，专辑的封面等。,审核通过,15,2015-12-26 13:52:09
2,安装的时候出现错误，安装不了,"手机中之前有一个较低版本v4.3.38版本的app，然后安装微任务上的这个较高版本时出现错误，替换不了低版本的，只有把低版本的卸载了才装上。
小米手机3",审核通过,16,2015-12-26 13:52:18
3,刷新时间长，安装软件与旧版本的软件发生冲突无法安装,打开软件刷新内容时间过长，流量消耗大，使的爱听广播节目得我移动网络下不得不担心流量的消耗问题。还有在安装软件时，与旧版本发生冲突安装失败，我只好把旧版本卸载掉在安装，在成功安装打开喜马拉雅fm。,审核通过,6,2015-12-26 13:52:46
4,粉丝数量显示错误问题,使用从未登录过的微信号进行登录，显示有一个粉丝，但是点进去显示无粉丝，更换使用qq登录，问题依旧,审核通过,4,2015-12-26 13:52:57
5,应用安装成功，打开应用，点击登陆使用测试账号，密码登陆，提示登陆失败，用户名或密码不正确。,应用安装成功，打开应用，点击登陆使用测试账号，密码登陆，提示登陆失败，用户名或密码不正确。,审核不通过,2,2015-12-26 13:53:50
6,粉丝显示的数和看到的不一致,显示有一个粉丝，点击进去看，写的：还没有粉丝,审核通过,4,2015-12-26 13:54:11
7,删不了评论。。。。。。。。。。,删不了评论，网络信号满格，却显示网络错误，稍后再试,审核不通过,12,2015-12-26 13:54:44
8,播放时移动进度条问题,在播放时移动进度条，并且不松手的情况下，进度条会自动跳回到当前播放的时间再跳到手指的位置，不断跳动，红米note，miui7，wifi,审核不通过,5,2015-12-26 13:57:32
9,播放时移动进度条问题,在播放时移动进度条到音频最后的几秒钟时不放手，进度条不仅跳动到当前播放的位置，还会像触屏失灵一样短距离快速跳动，红米note，miui7，wifi,审核不通过,5,2015-12-26 13:58:01
10,1.微信已登陆成功。我-粉丝，显示的是1。但是打开粉丝页面，1个粉丝都没有。,1.微信已登陆成功。我-粉丝，显示的是1。但是打开粉丝页面，1个粉丝都没有。,审核通过,4,2015-12-26 13:59:19
