id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,选择浦沅，页面大片空白,选择浦沅，页面大片空白，爆款推荐全是空的，,审核通过,38,2015-12-18 21:24:39
2,从首页“厂家推荐”进入，点进档口，里面的款式不能进一步查看，点击无效。,从首页“厂家推荐”进入，点进档口，里面的款式不能进一步查看，点击无效。,审核通过,39,2015-12-18 21:25:02
3,"一点击百度微任务
二点击移动项目测试
三点击衣批下载安装
四点击打开，注册 手机号码 发送验证码 时间停留在60秒不再跳动
五闪退
六共检测三次 三次均闪退","一点击百度微任务
二点击移动项目测试
三点击衣批下载安装
四点击打开，注册 手机号码 发送验证码 时间停留在60秒不再跳动
五闪退
六共检测三次 三次均闪退",审核通过,28,2015-12-19 22:16:47
4,定位有问题，我在成都却定位是广州,定位有问题，我在成都却定位是广州，如截图左上角,审核不通过,17,2015-12-19 22:17:34
5,登录可以设置第三方登录更方便，对于商品的描述太粗糙，分类不完整,登录可以设置第三方登录更方便，对于商品的描述太粗糙，分类不完整，描述不清晰,审核不通过,11,2015-12-19 22:18:21
6,我使用的是红米1s电信版，在打开app后，选择城市为濮院后，网页不能正常显示,我使用的是红米1s电信版，在打开app后，选择城市为濮院后，网页不能正常显示,审核通过,35,2015-12-19 22:22:47
7,店铺首页下方按键失效,进入任意店铺首页，下方店铺首页、全部宝贝、今日新款三个按键任意点击无效，红米note，miui7，wifi,审核通过,15,2015-12-20 02:08:39
8,店铺首页下方按键移动问题,进入任意店铺首页，下方店铺首页、全部宝贝、今日新款三个按键按住后整个框可以上下移动，版面设计有问题，此项无法截图,审核通过,15,2015-12-20 02:08:50
9,店铺首页内商品点击无法进入详情页,app首页点击任意商品可以进入商品详情页面，但从厂家推荐，进入店铺首页则点击无效，此项无法截图,审核通过,27,2015-12-20 02:09:14
10,商品详情页面无法显示内容问题,首页任意无法显示图片的商品，点击进去就是全部空白，能显示图片的则正常,审核通过,23,2015-12-20 02:09:19
11,首页点击每日新款、厂家推荐等任意栏目后返回问题,首页点击每日新款、厂家推荐等任意栏目后点击手机返回键，出现退出软件提示，而不是返回app首页,审核通过,13,2015-12-20 02:09:23
12,商品详情已收藏可否用颜色标注出来,商品详情已收藏可否用颜色标注出来商品详情已收藏可否用颜色标注出来 华为4x wifi,审核通过,1,2015-12-20 02:09:31
13,搜索可否直接模糊搜索，直接搜索店铺 品名 地址,搜索可否直接模糊搜索，直接搜索店铺 品名 地址 华为4x wifi,审核不通过,6,2015-12-20 02:09:49
14,"每日新款排版不当,图片无法显示","1.打开app,登录.
2.左下角点""首页"",之后点""每日新款"",进入""每日新款""页面.
3.多张图片不能显示(不能显示图片的商品点进详情页无内容,见截图)
4.下拉列表,在列表最下面两张,排版混乱,上下错位(见截图)
提供排版错乱的""每日新款""页截图一张和没有内容的""商品详情""页截图一张.

手机环境:小米2s联通非定制机, miuiv7开发版, android_v5.0.2, 2g运行内存(测试时至少还有40%内存可用), 3g+wifi(10m或100m光纤接入), 未安装任何第三方安全类app, 未启用root ***** 可以不通过,给我个理由 *****",审核通过,33,2015-12-20 02:09:54
15,"对于没有显示内容的商品详情页,点""进入店铺""得到一个""hacking attempt""提示","1.打开app,登录.
2.在首页点""每日新款"",进入""每日新款""列表页.
3.在该列表中找到一个没有显示图片的商品,点击进入.
4.确认商品各项数据都没有显示的情况下,点""进入店铺"".
5.页面跳转后得到一个对话框,显示""hacking attempt""
提供""hacking attempt""对话框截图一张.

手机环境:小米2s联通非定制机, miuiv7开发版, android_v5.0.2, 2g运行内存(测试时至少还有40%内存可用), 3g+wifi(10m或100m光纤接入), 未安装任何第三方安全类app, 未启用root ***** 可以不通过,给我个理由 *****",审核通过,33,2015-12-20 02:09:59
16,"""每日新款""列表页的返回键与左上角返回图标功能不一致","1.打开app,登录.
2.在""首页""点""每日新款""图标,进入""每日新款""列表页.
3.点手机的返回键,提示""确定要退出程序吗?"",如果点左上角的""返回""图标则可以正确回到""首页"",此处返回键功能设置错误.
存在相同问题的页面特别多,就不一一列举了,反正也只能认定为同一个bug.
提供在""每日新款""页面按返回键弹出退出对话框的载图一张.

手机环境:小米2s联通非定制机, miuiv7开发版, android_v5.0.2, 2g运行内存(测试时至少还有40%内存可用), 3g+wifi(10m或100m光纤接入), 未安装任何第三方安全类app, 未启用root ***** 可以不通过,给我个理由 *****",审核通过,13,2015-12-20 02:10:13
17,"进货车无批量支付按钮,但每一个单独商品的支付按钮都会将同店铺的商品下到一张订单中","1.打开app,登录.
2.任意在同一家店铺选几件不同款式或尺码的衣服加入购物车.
3.在屏幕下方点""进货车""图标,进入""进货车""页面.在该页面中没有找到批量支付的按钮(bug1)
4.点一个商品的""立即支付""按钮,转到""确认付款""页面,如果进货车中有多款同店铺商品都会在同一订单中列出,又变成批量了(bug2)
这个就不提供截图了,很容易按流程复现的.

手机环境:小米2s联通非定制机, miuiv7开发版, android_v5.0.2, 2g运行内存(测试时至少还有40%内存可用), 3g+wifi(10m或100m光纤接入), 未安装任何第三方安全类app, 未启用root ***** 可以不通过,给我个理由 *****",审核通过,10,2015-12-20 02:10:27
18,"进货车所有商品数量调整为0,去支付又都会变成1","1.打开app,登录.
2.任意找几件商品加入购物车.
3.点屏幕下方""进货车""进入""进货车""页面.
4.将基中某款商品数量点减号减至0,并记住是哪件商品.然后点""立即支付""
5.在""确认付款""页面,数量变成了1.
这个很容易按流程复现,不提供截图了.

手机环境:小米2s联通非定制机, miuiv7开发版, android_v5.0.2, 2g运行内存(测试时至少还有40%内存可用), 3g+wifi(10m或100m光纤接入), 未安装任何第三方安全类app, 未启用root ***** 可以不通过,给我个理由 *****",审核通过,29,2015-12-20 02:11:42
19,"app文案不统一,即然标新立异的使用了""进货车"",就不要再混搭""购物车""","1.打开app,登录.
2.在""首页""任意点击一个商品(必须是显示图片的),进入""商品详情""页面,注意此页面右下角显示的是""加入购物车""
3.返回到""首页"",注意屏幕下方中间的图标是""进货车"",点""进货车""图标,进入的也是""进货车""页面.
这个很容易就能看得出来,不提供截图",审核通过,29,2015-12-20 02:12:18
20,厂家推荐中的三个链接都错误的指向同一店铺首页,"1.打开app,登录.
2.在""首页""点""厂家推荐""图标,进入""厂家推荐""列表页.
3.测试时,这里有三个档口的记录,分别是""babylynn""档口,""佳乐世家""档口,""蕾诗雀服饰""档口.
4.分别点每条记录进入""店铺首页""页面,发现进入的全部都是""babylynn""档口的首页.
提供云端录屏一份,文件名:2015-12-18_21_37_27.mp4 链接:http://pan.baidu.com/s/1getjs6b 密码:m47n

手机环境:小米2s联通非定制机, miuiv7开发版, android_v5.0.2, 2g运行内存(测试时至少还有40%内存可用), 3g+wifi(10m或100m光纤接入), 未安装任何第三方安全类app, 未启用root ***** 可以不通过,给我个理由 *****",审核通过,39,2015-12-20 02:15:26
21,"首页""工仔/物流""点击无响应,页面无刷新无跳转","1.打开app,登录.
2.点""首页""的""工仔/物流""图标,页面无刷新无响应.

手机环境:小米2s联通非定制机, miuiv7开发版, android_v5.0.2, 2g运行内存(测试时至少还有40%内存可用), 3g+wifi(10m或100m光纤接入), 未安装任何第三方安全类app, 未启用root ***** 可以不通过,给我个理由 *****",审核通过,12,2015-12-20 02:15:35
22,"如图,手机不可以输入小数点,建议设定文本框中只可以输入整数且11位.

输入判断性bug, 如图的地方,应该只可以输入数字.不应该可以输入汉字.","如图,手机不可以输入小数点,建议设定文本框中只可以输入整数且11位.

输入判断性bug, 如图的地方,应该只可以输入数字.不应该可以输入汉字.",审核通过,26,2015-12-20 02:16:18
23,切换城市界面，濮院文字与按钮重叠,切换城市界面，濮院文字与按钮重叠..............,审核通过,30,2015-12-20 02:16:35
24,首页，点击公仔/物流按钮无反应，无任何提示,首页，点击公仔/物流按钮无反应，无任何提示.....,审核通过,34,2015-12-20 02:16:41
25,城市切换后，上方输入框变为空白，但点击加号，列表选项有被选择的项，而输入框未能显示,城市切换后，上方输入框变为空白，但点击加号，列表选项有被选择的项，而输入框未能显示,审核通过,35,2015-12-20 02:16:48
26,首页界面，部分商品图片不能显示,首页界面，部分商品图片不能显示..............,审核通过,23,2015-12-20 02:16:52
