id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,点击首页图片，无反应，下方出现：点击了图片，点击关于我们，点击一次无反应，连击两下进入，但无内容，点击鑫锁计划进入安全保障，无内容！,点击首页图片，无反应，下方出现：点击了图片，点击关于我们，点击一次无反应，连击两下进入，但无内容，点击鑫锁计划进入安全保障，无内容！,审核通过,2,2016-04-06 02:51:58
2,在首页点击关于我们，跳转的页面没有内容，看截图所示。,在首页点击关于我们，跳转的页面没有内容，看截图所示。,审核通过,6,2016-04-06 02:52:17
3,在首页点击鑫锁计划，跳转的页面没有内容，看截图所示。,在首页点击鑫锁计划，跳转的页面没有内容，看截图所示。,审核通过,6,2016-04-06 02:52:30
4,在邀请好友页面，点微信图标，在打开的页中不进行任何确认分享操作，会自动显示分享成功信息字样。,在邀请好友页面，点微信图标，在打开的页中不进行任何确认分享操作，会自动显示分享成功信息字样。,审核通过,3,2016-04-06 02:52:37
5,在邀请好友页面，点微信好友图标，在打开的页中不进行任何确认分享操作，页错误提示出现（看截图所示），会自动显示分享成功信息字样。,在邀请好友页面，点微信好友图标，在打开的页中不进行任何确认分享操作，页错误提示出现（看截图所示），会自动显示分享成功信息字样。,审核通过,3,2016-04-06 02:52:45
6,在登录页点忘记密码，会出现错误提示，并闪退。看截图所示。,在登录页点忘记密码，会出现错误提示，并闪退。看截图所示。,审核通过,25,2016-04-06 02:52:56
7,软件首页banner图点击后提示语言异常,软件首页，顶部banner图点击后，提示语为“点击了图片”没有其他任何反应，提示语也莫名其妙。,审核通过,13,2016-04-06 02:53:34
8,软件首页“关于我们”“鑫锁计划”页面空白,软件首页“关于我们”“鑫锁计划”页面空白，打开没内容。,审核通过,2,2016-04-06 02:53:44
9,切换至桌面后，重新点击桌面软件图标，会再次进入软件的引导页，而不是直接去到切换时的页面。,打开软件，然后切换到手机桌面，此时重新点击桌面软件图标，会再次进入软件的引导页，而不是直接去到刚才切换出去的页面。,审核通过,22,2016-04-06 02:53:50
10,注册页面中，手机号码输入 时候没有限制长度，会导致提示语超长。,注册页面中，手机号码输入 时候没有限制长度，会导致提示语超长，覆盖页面。,审核通过,21,2016-04-06 02:54:02
11,修改绑定手机页面，提示语出错。,点击软件“账户”-顶部手机号码，进入安全中心，点击修改绑定手机号，在新手机号码一栏任意输入数字，点击“获取验证码”都会提示“绑定失败，手机号已被绑定”，提示语错误。应该提示手机号格式错误。,审核通过,11,2016-04-06 02:54:16
12,充值页面中的《移动支付协议》无法点击,点击账户-资金详览-充值，进入到的充值页面中《移动支付协议》无法点击，不能查看该协议。,审核通过,12,2016-04-06 02:54:23
13,投资页面中，投资金额没做限制，输入可以超过募集金额。,点击投资中的“卫士计划a-20160329”，总募集金额为15万元，但是在投资金额一栏可以填写1500万，没有做金额上限限制。,审核通过,18,2016-04-06 02:54:32
14,实名认证提交页面，提示图片和提示语言不符,实名认证提交页面，提示图片和提示语言不符，文字显示“实名认证已提交成功，等待管理员审核”，但是图片确实个大大的×，误导用户，文字或图片配错了。,审核通过,19,2016-04-06 02:54:38
15,充值页面信息显示异常，出现错误代码null,点击“账户”-资金详览-点击左下角“充值”，然后随意输入一个金额点击下方确定，进入充值页面，页面中的身份证号出现错误代码null。,审核通过,12,2016-04-06 02:54:43
16,提现页面，底部出现空白提示框。,点击“账户”-资金详览-点击左下角“提现”，页面底部出现空白提示框。链接: http://pan.baidu.com/s/1cqm6a6 密码: ke5t,审核通过,7,2016-04-06 02:54:48
17,提现页面，不输入卡号，只输入验证码，会导致页面闪屏然后返回上一层。,点击“账户”-资金详览-点击左下角“提现”，进入提现页面，输入提现金额和验证码，然后点击下方“确认提现”按钮，页面出现闪屏然后返回上一页。链接: http://pan.baidu.com/s/1kuuj6b1 密码: nhcc,审核通过,7,2016-04-06 02:54:57
18,充值页面，充值失败没有提示语，页面也没有变化。,点击“账户”-资金详览-点击左下角“充值”，然后随意输入一个金额点击下方确定，进入充值页面，充值页面随便填写信息后，点击下方确认，软件没有任何提示说充值失败，没有反应。链接: http://pan.baidu.com/s/1jipqqwi 密码: smwt,审核通过,12,2016-04-06 03:00:20
