id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,下载app完成安装后，被绑架安装百度图片。,"1.在微任务下载待测试app完成安装；
2.打开app进行浏览，此时后台自动下载百度图片并绑架安装。",待审核,19,2016-04-26 00:11:48
2,最新的评论不在最下方，而是在最上方，与期望结果不符。,"1.打开app，选择快捷评论内容；
2.评论内容显示在评论列表中，此时最新的评论出现在最上方，而不是最下方，与期望结果不符。",待审核,4,2016-04-26 00:11:49
3,在上传视频中标记视频为原创，不再提示原创说明信息。,"1.打开软件，点击相机按钮，选择上传视频；
2.在系统内选择本机视频，进入视频裁剪页，拖动进度条裁剪视频，点击上传，在上传视频中标记视频为原创，不再提示原创说明信息。",待审核,7,2016-04-26 00:11:49
4,评论内容显示在评论列表，最新的在最上方，而不是最下方,首页 选择一个视频 选择快捷评论 输入评论内容,审核不通过,4,2016-04-27 13:40:28
5,分享自己上传的视频后没有出现选择回到app或者留在当前app中,首页 视频 选择手机里的视频 剪切视频 上传成功 点击视频 选择分享到新浪微博 没有出现成功了选择选择回到app或者留在当前app中,审核不通过,8,2016-04-27 13:41:05
6,点击视频，进入大图页播放视频！此项操作无法完成！视频点击放不大……,点击视频，进入大图页播放视频！此项操作无法完成！视频点击放不大……测试环境：红米note3，wifi，安卓5.0.2,审核不通过,18,2016-04-27 13:43:32
7,app下方导航条文字显示不完整。,安装运行app ，app下方导航条文字显示不完整。,审核不通过,6,2016-04-27 13:45:37
8,搜图页面输入空格点搜索，一直是加载，也无任务提示。,安装运行app 点搜图，再输入空格点搜索。,审核通过,20,2016-04-27 13:46:43
9,评论内容显示在评论列表显示有误,"1打开软件
2点击任意一个进行评论
3发现评论内容显示在评论列表，但是最新的没有在最下方，而是在最上方",审核不通过,4,2016-04-27 13:47:40
10,打开app的时候无礼物弹窗弹出来。,打开app的时候无礼物弹窗弹出来。小手机3。,审核不通过,20,2016-04-27 13:48:44
11,分享了一个视频后只出现了奖励，我的财富中没有显示分享条已分享。,分享了一个视频后只出现了奖励，我的财富中没有显示分享条已分享。小米手机3.,审核不通过,13,2016-04-27 13:49:19
