id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,"查看隐私协议，显示“sorry,the page you are looking for could not be found.”","1.打开软件
2.点击“我的”
3.进入登录页面，点击“隐私协议”",审核通过,22,2016-01-15 17:45:22
2,"查看“关于易试驾”，显示“sorry,the page you are looking for could not be found.”","1.打开软件
2。点击“我的”
3.点击“设置”
4.点击“关于易试驾”",审核通过,22,2016-01-15 17:45:35
3,分享到qq空间返回程序是程序停止运行,分享到qq空间返回程序是程序停止运行，手机i9300  miui7  系统    bug截图已上传,审核不通过,25,2016-01-17 20:06:14
4,"一 点击百度微任务
二点击移动项目测试
三点击下载安装打开易试驾 软件闪退","一 点击百度微任务
二点击移动项目测试
三点击下载安装打开易试驾 软件闪退",审核通过,31,2016-01-17 20:06:53
5,打开就直接闪退  反复多次每次都闪退,打开就直接闪退  反复多次每次都闪退 手机型号 vivo x5 l,审核通过,31,2016-01-17 20:08:02
6,"登陆""易试驾"",进入""我的"",进入""设置"",点击""关于易试驾"",进入的界面是乱码,已经上传图片","登陆""易试驾"",进入""我的"",进入""设置"",点击""关于易试驾"",进入的界面是乱码,已经上传图片",审核通过,15,2016-01-17 20:08:49
7,打开app后 ，首页，我的，点“设置”，关于易试驾，显示乱码。,打开app后 ，首页，我的，点“设置”，关于易试驾，显示乱码。,审核通过,15,2016-01-17 20:09:33
8,设置里，进入“关于易试驾”页面，出现乱码,我的手机是小米2a，打开软件，点击”我的“点击“设置”进入“关于易试驾”页面，出现乱码，重复多次做操，现象重现。,审核通过,15,2016-01-17 20:10:06
9,首页-新手引导，页面出错，英文提示。,首页-新手引导，页面出错，英文提示，找不到页面，右上角刷新后，仍旧。,审核通过,39,2016-01-17 20:11:00
10,首页，点击新手引导，出现错误页面,我的手机是中兴努比亚z7max，打开软件，在首页上，点击新手引导，出现错误页面，复多次操作，现象重复出现。,审核通过,26,2016-01-17 20:11:17
11,进入关于易试驾页面报错,"1、点击【我的】-【设置】-【关于易试驾】
实际结果：页面报错",审核通过,35,2016-01-17 20:11:34
12,进入试驾协议页面报错,"1、进入“热榜”
2、选择一辆车，点击【立即预约】
3、点击底部【试驾协议】
实际结果：试驾协议页面报错",审核通过,35,2016-01-17 20:11:38
13,进入新手引导页面报错,"1、点击【首页】-【新手引导】
实际结果：新手引导页面报错",审核通过,39,2016-01-17 20:11:42
14,使用新浪微博分享出错,"1、进入“热榜”页面
2、点击车的图片，进入详情页
3、点击【分享】-【新浪微博】
实际结果：页面访问出错",审核通过,19,2016-01-17 20:11:47
15,app的“关于”页面内容丢失,"进入app,点击右下角“我的”，点击“设置”，点击“关于易试驾”，出现的关于页面是英文，内容丢失",审核通过,34,2016-01-17 20:11:57
16,首页，点击新手引导，出现错误页面,我的手机是奥克斯v928，打开软件，在首页上，点击新手引导，出现错误页面，复多次操作，现象重复出现。,审核通过,26,2016-01-17 20:12:14
17,打开设置，关于易试驾，内容和那个协议一样，都是找不到,打开设置，关于易试驾，内容和那个协议一样，都是找不到,审核通过,10,2016-01-17 20:12:31
18,注册时，打开隐私协议，内容不是协议啊，显示未找到,注册时，打开隐私协议，内容不是协议啊。。。。。。。。。。。,审核通过,34,2016-01-17 20:12:41
