id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,在注册界面，选择简单注册，输入正确的手机号和密码后，提示注册成功后面有其他符号,在注册界面，选择简单注册，输入正确的手机号和密码后，提示注册成功后面有其他符号,审核通过,38,2016-01-27 09:50:19
2,简单注册成功的手机号，再次进行注册时，点击获取验证码，收不到相应的验证码短信,简单注册成功的手机号，再次进行注册时，点击获取验证码，收不到相应的验证码短信,审核通过,16,2016-01-27 09:50:23
3,清理缓存时，直接重启app，并且提示语中有无关的符号,清理缓存时，直接重启app，并且提示语中有无关的符号,审核通过,12,2016-01-27 09:50:27
4,登录成功后，点击注销按钮，提示清除缓存成功，即将重启程序,登录成功后，点击注销按钮，提示清除缓存成功，即将重启程序,审核通过,17,2016-01-27 09:50:30
5,未登录状态，点击注消按钮时，也提示清除缓存成功，即将重启程序,未登录状态，点击注消按钮时，也提示清除缓存成功，即将重启程序,审核通过,17,2016-01-27 09:50:33
6,在搜索输入框中输入“工具”后，点击搜索按钮进行搜索时，出来的结果与搜索词无任何关系,在搜索输入框中输入“工具”后，点击搜索按钮进行搜索时，出来的结果与搜索词无任何关系,审核通过,31,2016-01-27 09:50:36
7,在商家介绍界面，点击电话按钮，提示号码未注册,在商家介绍界面，点击电话按钮，提示号码未注册,审核通过,23,2016-01-27 09:50:39
8,在详情界面，点击go进入商家的介绍界面，点击收藏按钮没有相应的功能,在详情界面，点击go进入商家的介绍界面，点击收藏按钮没有相应的功能,审核通过,13,2016-01-27 09:50:42
9,在详情界面，点击go进入商家的介绍界面，点击旺旺按钮没有相应的功能,在详情界面，点击go进入商家的介绍界面，点击旺旺按钮没有相应的功能,审核通过,40,2016-01-27 09:50:44
10,在板材界面，点击“加入收藏”按钮后，在我的界面看不到我的收藏界面,在板材界面，点击“加入收藏”按钮后，在我的界面看不到我的收藏界面,审核通过,13,2016-01-27 09:50:47
11,在我的界面，登录成功后，界面还有登录按钮，此时再点击登录时，又重新登录,在我的界面，登录成功后，界面还有登录按钮，此时再点击登录时，又重新登录,审核通过,22,2016-01-27 09:50:51
12,案例界面分享给微信好友的内容，没有相应的介绍，只是一串字母和数字的命名的一个图片,案例界面分享给微信好友的内容，没有相应的介绍，只是一串字母和数字的命名的一个图片,审核通过,28,2016-01-27 09:50:54
13,案例界面，分享到微信朋友圈的内容只是一个图片，没有相应的链接，起不到推广作用,案例界面，分享到微信朋友圈的内容只是一个图片，没有相应的链接，起不到推广作用,审核通过,32,2016-01-27 09:50:57
14,输入表情符号评论成功，查看评论内容时，显示的是一串问号,输入表情符号评论成功，查看评论内容时，显示的是一串问号,审核通过,5,2016-01-27 09:51:00
15,评论界面，没有限制相应的评论字数，评论时不好掌握,评论界面，没有限制相应的评论字数，评论时不好掌握,审核通过,5,2016-01-27 09:51:03
16,打开app，点击求购，点击任意一个求购信息，点击电话，提示信息中出现null。见截图。,打开app，点击求购，点击任意一个求购信息，点击电话，提示信息中出现null。见截图。,审核通过,14,2016-01-27 09:51:15
17,打开app，页面有阳光板、耐力板等类别，点击任意一个类别进入，然后进入任意一个子类别。点击搜索，输入关键字“蜂窝”，结果都一样。并没有根据类别进行搜索。,打开app，页面有阳光板、耐力板等类别，点击任意一个类别进入，然后进入任意一个子类别。点击搜索，输入关键字“蜂窝”，结果都一样。并没有根据类别进行搜索。,审核通过,9,2016-01-27 09:51:21
