id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,点击nearby显示无法定位而此时GPS是打开的wifi也是链接的,点击nearby显示无法定位而此时GPS是打开的wifi也是链接的,审核通过,10,2015-12-16 17:18:22
2,微信登录登录不成功自动默认电话验证还有下载后的界面应该和首页选择语言换一下顺序为客户后续的购物提供方便,微信登录登录不成功自动默认电话验证还有下载后的界面应该和首页选择语言换一下顺序为客户后续的购物提供方便,审核通过,9,2015-12-16 17:31:00
3,应用无法打开提示停止运行,无论从众测客户端打开还是从桌面直接打开均提示停止运行无法进入测试,审核通过,13,2015-12-16 17:36:49
4,注册时无法获取手机验证码,使用多个号码与手机均无法获取红米note三星s5等,审核通过,14,2015-12-16 17:47:10
5,商品评论详情页无法查看,可以看到有两条评论进入评论页无法查看红米note,审核通过,7,2015-12-16 17:47:10
6,打开软件进入首页界面上的折扣城等三个显示不完全,打开软件进入首页界面上的折扣城等三个显示不完全,审核通过,12,2015-12-16 17:53:39
7,打开软件进入首页点击哈客宅急送后无法拖动里面的内容,打开软件进入首页点击哈客宅急送后无法拖动里面的内容,审核通过,12,2015-12-16 17:53:39
8,第一次进软件非常慢而且无法进入直接强制退出,手机华为c8818android444再进一次又好了,审核通过,15,2015-12-16 17:58:54
9,无法正常启动应用应用停止运行,无法正常启动应用应用停止运行手机型号索尼z2系统版本安卓511,审核通过,3,2015-12-16 18:14:31
10,点击打开软件无法进入软件闪退速度过快闪退后提示已停止运行,点击打开软件无法进入软件闪退速度过快闪退后提示已停止运行,审核通过,4,2015-12-16 18:16:33
11,使用手机号注册账号无法收到验证码联通和移动都收不到,安装打开APP点击我的点击点击登录点击注册输入手机号点击发送短信一直无法收到短信多次尝试都无法完成注册,审核通过,8,2015-12-16 18:21:59
12,在登录时使用第三方微信登录后点击我的点击头像那一栏在个人信息详情页面点击点击更换您的头像选择图库选择好图片点击保存在个人信息详情页面也点击保存返回到我的界面发现头像是上一次的头像而点击头像在详情页面显示的是刚刚更换的头像这个情况需要重启APP才能消除,在登录时使用第三方微信登录后点击我的点击头像那一栏在个人信息详情页面点击点击更换您的头像选择图库选择好图片点击保存在个人信息详情页面也点击保存返回到我的界面发现头像是上一次的头像而点击头像在详情页面显示的是刚刚更换的头像这个情况需要重启APP才能消除,审核通过,9,2015-12-16 18:21:59
13,软件安装完成后无法正常打开,软件安装完成后无法正常打开点击打开以后即显示软件已停止运行,审核通过,12,2015-12-16 18:25:19
14,不支持177号段手机注册,尝试多次都无法收到验证码不支持177号段手机号注册,审核通过,14,2015-12-16 18:27:30
15,第二次打开一直卡在初始界面进不去然后提示停止运行,第二次打开一直卡在初始界面进不去然后提示停止运行停止运行是闪过的来不及截图后面还有一次也没有来得及截图,审核通过,13,2015-12-16 18:28:27
16,折扣城点击右下角的附近周边折扣使用筛选功能中的价格排序不能正常使用,折扣城点击右下角的附近周边折扣使用筛选功能中的价格排序不能正常使用,审核通过,10,2015-12-16 18:53:31
17,无法打开APP提示停止运行,无法打开APP提示停止运行酷派9150安卓41,审核通过,13,2015-12-16 18:57:29
18,无法打开软件震动后闪退,无法打开软件打开软件后震动一下然后闪退提示软件停止运行,审核通过,4,2015-12-16 19:05:39
19,无法打开应用软件闪退,安装打开显示很抱歉HarkHaek已停止运行手机型号华为G716L070系统安卓422,审核通过,4,2015-12-16 19:38:39
20,打开软件进入首页点击折扣城软件出现闪退速度过快闪退后提示已停止运行,打开软件进入首页点击折扣城软件出现闪退速度过快闪退后提示已停止运行,审核通过,4,2015-12-16 19:42:19
21,打开app一直卡在红色的登陆界面,打开app一直卡在红色的登陆界面一直不动三星S3,审核通过,0,2015-12-16 20:16:16
22,首页图片如折扣城等显示不全,首页图片如折扣城等显示不全,审核通过,6,2015-12-16 20:21:37
23,在发现餐厅里点击附近然后点击智能排序程序停止运行迅速返回首页,在发现餐厅里点击附近然后点击智能排序程序停止运行迅速返回首页,审核通过,11,2015-12-16 20:21:40
24,在发现餐厅里点击附近然后点击附近下拉列表排序而后点击两次分类则分类文字消失成白色按钮,在发现餐厅里点击附近然后点击附近下拉列表排序而后点击两次分类则分类文字消失成白色按钮,审核通过,11,2015-12-16 20:21:40
25,在发现餐厅里点击附近定位失败的情况下附近列表里无任何内容,在发现餐厅里点击附近定位失败的情况下附近列表里无任何内容,审核通过,11,2015-12-16 20:21:41
26,测试三次使用手机号注册时无法收到验证码使用微博登录验证账号时同样未收到短信验证码,打开app点击我的点击点击登录点击注册输入手机号点击发送短信提示发送成功但未收到短信手机网络正常且未拦截垃圾短信,审核通过,8,2015-12-16 20:35:32
27,微博登录提示登录成功后但仍停留在登录页面,1打开软件进入登录页面2点击社交账号新浪微博登录提示登录成功但仍停留在登录页面登录失败,审核通过,9,2015-12-16 20:57:14
28,进入注册页面不输入手机号直接点击发送短信提示该手机已注册,1进入登录页面点击注册2不输入手机号直接点击发送短信提示该手机已注册,审核通过,8,2015-12-16 20:57:14
29,注册时输入错误的手机号如11个5获取验证码成功,1进入登录页面点击注册2输入错误的手机号点击发送短信提示发送成功并获取验证码成功,审核通过,8,2015-12-16 20:57:14
30,注册时输入手机号收取不到验证码,1进入注册页面2输入手机号点击发送短信无法接收到验证码,审核通过,8,2015-12-16 20:57:14
31,忘记密码页面不输入手机号与其他内容直接点击重置密码提示保存成功,1进入登录页面点击忘记密码2不输入手机号直接点击重置密码提示保存成功跳转到登录页面,审核通过,5,2015-12-16 20:57:14
32,使用邮箱重置密码时不输入邮箱直接点击重置密码提示null参数错误,1进入登录页面点击忘记密码2点击邮箱不输入邮箱地址直接点击重置密码提示null参数错误,审核通过,5,2015-12-16 20:57:14
33,商品详情页面上方的图片只有一张时显示01张,1进入首页2点击APP限定点击茵茵生活馆进入3查看图片右上角的标签数字显示数字显示错误,审核通过,6,2015-12-16 20:57:14
34,商品详情页面点击地图进入页面获取服务时进入页面空白,1进入首页2点击首页点击轮播图片进入商品详情页面3下拉页面点击地图点击获取服务进入页面空白,审核通过,7,2015-12-16 20:57:14
35,选择距离最近时页面不显示距离,1进入首页点击日本美妆进入2点击右上角的筛选按钮点击按距离最近排列查看结果时图片不显示距离,审核通过,6,2015-12-16 20:57:14
36,进入哈客宅急送在搜索框中输入空格提示参数有误,1进入首页点击哈客宅急送进入2点击搜索框在输入框中输入多个空格弹出错误提示,审核通过,5,2015-12-16 20:57:14
37,无法注册新账号收不到短信,注册新账号是输入手机号点击发送短信无法收到短信验证码,审核通过,8,2015-12-16 21:15:12
38,注册时无法获取手机验证码,注册时无法获取手机验证码用危险登录也还是需要绑定手机才能登录然后还是不能收到验证码一晚上都收不到,审核通过,14,2015-12-16 21:37:11
39,菜单详情页面有部分背景空白,点击某一家餐厅的点餐页面即菜单详情页在新推出饭等类目名的背景都是空白的可以看到上一页的内容,审核通过,11,2015-12-16 21:37:11
40,卡在第一界面时间太久请检查,卡卡在第一界面时间太久超过一分钟的时间我都基本上快要放弃了才进去普通用户应该没有这个耐心等这么久软件才正常启动吧,审核通过,15,2015-12-16 21:41:16
41,打开后一直停留在如图页面跳不过去,打开后一直停留在如图页面跳不过去打开后一直停留在如图页面跳不过去,审核通过,15,2015-12-16 22:07:23
42,app一直停留在首页界面无法进行下一步操作,app一直停留在首页界面无法进行下一步操作手机红米note网络WiFi,审核通过,15,2015-12-16 22:10:57
43,安装软件后无法正常打开软件,机型华为CC8812在正常下载软件后无法打开多次尝试都停止运行关机后再次测试也出现同一种现象,审核通过,12,2015-12-16 22:12:21
44,小米2sAndroid502打开一直显示这页面没反应手机运行正常没卡顿,小米2sAndroid502打开一直显示这页面没反应手机运行正常没卡顿,审核通过,13,2015-12-16 22:19:40
45,首页分类日韩料理在页面中点分类选择烧烤页面上方还是显示日韩料理没有切换为烧烤但是页面中的内容已转成烧烤,首页分类日韩料理在页面中点分类选择烧烤页面上方还是显示日韩料理没有切换为烧烤但是页面中的内容已转成烧烤,审核通过,11,2015-12-16 22:21:27
46,首页分类烧烤根据受欢迎程度排序看第一个有17个评论点进去看详情也写着17条评论再点评论进入评论列表页面评论数就变成了18退出评论页面在刷新商家详情页面还是显示17个评论数也就是商家页面和评论页面显示的评论数不一致,首页分类烧烤根据受欢迎程度排序看第一个有17个评论点进去看详情也写着17条评论再点评论进入评论列表页面评论数就变成了18退出评论页面在刷新商家详情页面还是显示17个评论数也就是商家页面和评论页面显示的评论数不一致,审核通过,7,2015-12-16 22:21:27
47,软件首页左侧竖着排列的折扣城哈客宅急送发现餐厅三个方块按钮上的字显示不完整上面的字只能看到一截视力不太好的朋友估计都无法辨认这些字,软件首页左侧竖着排列的折扣城哈客宅急送发现餐厅三个方块按钮上的字显示不完整上面的字只能看到一截视力不太好的朋友估计都无法辨认这些字测试用的手机为三星i739运行百度云osv6正式版,审核通过,11,2015-12-16 22:26:27
48,下载安装后点击开启该应用一直在引导页面无法进入应用点击返回按钮应用停止运行,联想k30t下载安装后点击开启该应用一直在引导页面无法进入应用点击返回按钮应用停止运行,审核通过,3,2015-12-16 22:26:28
49,注册帐号时无法收到注册验证码,前提条件未登录状态语言选择为简体中文1打开APP点屏幕右下角我的图标进入该栏目2点头像处的点击登录转到登录界面3点注册转入创建一个新帐号界面4输入手机号点发送短信按钮等一分钟未收到短信再次点击再等1分钟依然收不到手机号肯定没输错肯定没欠费手机信号肯定没问题本地手机短信服务肯定没异常一直在测试不停的收各种APP的验证码都秒到5尝试使用微信帐号进行第三方登录微信授权后转入验证您的帐号界面依然是输手机号等验证码6各种注,审核通过,14,2015-12-16 22:35:44
50,软件启动过程中会停止,安装打开软件时在软件显示启动页面过程中按返回键系统便会报出已停止手机SAMSUNGs4i9500wifi网络安卓442,审核通过,15,2015-12-16 22:54:06
51,下载安装应用后点击开启应用一直在一个红色的写着HarkHark的页面无法进入应用,下载安装应用后点击开启应用一直在一个红色的写着HarkHark的页面无法进入应用,审核通过,3,2015-12-16 23:04:22
52,下载安装后点击进入该应用程序但一直在一个红色的引导页无法进入应用点击物理键盘返回键应用停止运行,下载安装后点击进入该应用程序但一直在一个红色的引导页无法进入应用点击物理键盘返回键应用停止运行,审核通过,3,2015-12-16 23:06:20
53,无法登录静止在此界面一会自动弹出停止运行,无法登录静止在此界面一会自动弹出停止运行重启后依然如此手机青橙N1Ywifi网络,审核通过,13,2015-12-16 23:10:25
54,启动应用停留在启动页面无法进入应用,启动应用停留在启动页面无法进入应用,审核通过,3,2015-12-16 23:15:56
55,在注册页面输入手机号一直收不到验证码,在注册页面输入手机号一直收不到验证码,审核通过,14,2015-12-16 23:17:07
56,点击商城点击筛选功能中的价格排序筛选之后的结果却是乱的不是按照价格高地排的,点击商城点击筛选功能中的价格排序筛选之后的结果却是乱的不是按照价格高地排的,审核通过,10,2015-12-16 23:17:07
57,进入一件商品查看点评显示空白,进入一件商品查看点评当商品显示有评价时点进之后却显示空白,审核通过,7,2015-12-16 23:17:07
58,下载app打开app进入注册页面不输入手机号码点击发送短信注册页面会显示手机号码已经被使用,下载app打开app进入注册页面不输入手机号码点击发送短信注册页面会显示手机号码已经被使用,审核通过,8,2015-12-16 23:43:00
59,下载app打开app进入注册页面输入错误的手机号码点击发送短信也会显示请查收验证码,下载app打开app进入注册页面输入错误的手机号码点击发送短信也会显示请查收验证码,审核通过,8,2015-12-16 23:43:00
60,下载app打开app进入注册页面输入真实手机号码点击发送短信页面显示发送成功但是手机根本就收不到短信,下载app打开app进入注册页面输入真实手机号码点击发送短信页面显示发送成功但是手机根本就收不到短信,审核通过,8,2015-12-16 23:43:00
61,下载app打开app进入APP主页有个忘记密码按钮点击进入点击邮箱按钮在不输入任何邮箱地址的情况下点击重置密码会出现NULL以及参数错误的页面,下载app打开app进入APP主页有个忘记密码按钮点击进入点击邮箱按钮在不输入任何邮箱地址的情况下点击重置密码会出现NULL以及参数错误的页面,审核通过,5,2015-12-16 23:43:00
62,下载app打开app进入APP主页有个忘记密码按钮点击进入点击邮箱按钮在不输入任何手机号码的情况下的情况下点击重置密码会出现一共小框然后马上跳转到登录页面并且在跳转途中有个显示绑定成功的提示,下载app打开app进入APP主页有个忘记密码按钮点击进入点击邮箱按钮在不输入任何手机号码的情况下的情况下点击重置密码会出现一共小框然后马上跳转到登录页面并且在跳转途中有个显示绑定成功的提示,审核通过,5,2015-12-16 23:43:00
63,下载app打开app进入APP主页找到我的页面点击登录选择社交帐号登录选择微博登录显示登录成功进入验证帐号页面输入手机号码点击发送短信显示发送成功但是也是收不到验证码的,下载app打开app进入APP主页找到我的页面点击登录选择社交帐号登录选择微博登录显示登录成功进入验证帐号页面输入手机号码点击发送短信显示发送成功但是也是收不到验证码的,审核通过,9,2015-12-16 23:43:00
64,下载app打开app进入APP主页找到我的页面点击登录选择社交帐号登录选择facebook登录会跳转到网页大约3秒左右网页还没有完全打开的时候就会推出直接显示授权失败在尝试使用facebook登录直接就是获取授权失败了,下载app打开app进入APP主页找到我的页面点击登录选择社交帐号登录选择facebook登录会跳转到网页大约3秒左右网页还没有完全打开的时候就会推出直接显示授权失败在尝试使用facebook登录直接就是获取授权失败了,审核通过,9,2015-12-16 23:43:00
65,下载app打开app点击首页发现餐厅日韩料理进入一家餐厅找到餐厅主页点击心形关注但是根本就无法完成关注,下载app打开app点击首页发现餐厅日韩料理进入一家餐厅找到餐厅主页点击心形关注但是根本就无法完成关注,审核通过,11,2015-12-16 23:43:00
66,下载app打开app点击客服出现一个电话号码选择拨打但是电话号码打不进去会提示你拨打的号码不正确请查证后在播,下载app打开app点击客服出现一个电话号码选择拨打但是电话号码打不进去会提示你拨打的号码不正确请查证后在播,审核通过,1,2015-12-16 23:43:00
67,打开APP显示网络连接失败,打开APP选择中文服务进入首页提示网络连接失败请检查网络连接,审核通过,2,2015-12-17 00:12:10
68,点击软件无法运行弹出报错提示框,点击软件无法运行弹出报错提示框无法运行wifi环境安卓411htcT329T,审核通过,13,2015-12-17 07:24:24
69,启动后一直停在如图页面跳不过去,启动后一直停在启动页面跳不过去像图中一样,审核通过,15,2015-12-17 08:16:08
70,下载之后打不开一直停留在一个界面然后就提示已停止运行,下载之后打不开一直停留在一个界面然后就提示已停止运行,审核通过,13,2015-12-17 08:36:27
71,微任务中点击打开出现很抱歉harkhark已停止运行字样,微任务中点击打开出现很抱歉harkhark已停止运行字样,审核通过,13,2015-12-17 08:47:55
72,主界面显示不正常,安装完成后第一次打开app提示网络错误界面显示不正常本人使用魅蓝电信版网络使用中国电信１００Ｍ光纤系统版本是５１２,审核通过,2,2015-12-17 09:17:28
73,程序安装后无法打开,程序安装后无法打开测试手机为nexus5系统android511,审核通过,15,2015-12-17 09:31:51
74,注册时中国手机号码收不到验证码,注册时中国手机号码收不到验证码换成国际格式也不行,审核通过,14,2015-12-17 09:44:41
75,客服电话非国际形式不能拨打,打开软件下边栏客服拨打电话客服电话非国际形式不能拨打,审核通过,1,2015-12-17 09:44:41
76,软件安装在sd卡上点击打开软件系统崩溃,1下载软件2将软件安装在sd卡3点击打开软件4白屏系统崩溃,审核通过,12,2015-12-17 11:34:35
77,登录页面使用第三方微信登录帐号登录失败,1点击打开软件2进入登录页面3点击第三方微信登录登录失败,审核通过,9,2015-12-17 11:34:35
78,使用第三方脸盆网登录登录失败,1打开软件2打开登录页面3点击第三方脸盆网登录授权失败无法登录,审核通过,9,2015-12-17 11:34:35
79,注册帐号时输入错误的手机号码也可成功发送验证码,1打开软件2打开注册页面3输入错误的手机号码点击发送验证码发送成功,审核通过,8,2015-12-17 11:34:35
