id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,无法登陆提示停止运行,1用手机号注册输入验证码2点击下一步登陆提示错误很抱歉小白用车已停止运行3华为C8815安卓40,审核通过,7,2015-09-01 20:25:53
2,无法登陆提供出错重装也无用,1用手机号注册输入验证码2点击下一步登陆提示错误很抱歉小白用车已停止运行,审核通过,7,2015-09-01 20:35:21
3,注册在提高验证码后不能进行,1下载APP2注册时输入手机号码获取验证码3输入验证码按下一步立即出现APP已经停止运行从而不能注册4多次操作都是上述情况重复,审核通过,18,2015-09-01 20:36:17
4,用QQ登陆输入验证码提示出错,1用QQ登陆输入验证码2点击下一步登陆提示错误很抱歉小白用车已停止运行3华为C8815安卓40,审核通过,7,2015-09-01 20:42:54
5,无法进入首页显示停止运行,安装后登录QQ准备进入首页却显示已停止运行只能按确认停止后退到登陆页面,审核通过,8,2015-09-01 20:44:01
6,我用手机注册时出现了闪退现象,我用手机注册时出现了闪退现象当我填好填好验证码进行下一步时突然黑一下屏闪到登陆界面无法注册同样用其他方式登陆也一样我用的是红米note增强版wife10M,审核通过,17,2015-09-01 20:50:53
7,闪退登录不了,登陆时界面进不去,审核通过,17,2015-09-01 20:51:19
8,无法使用APP连登陆都不行,1使用QQ登陆APP输入验证码后提交2提交之后弹出错误提示停止运行APP点击确认退出,审核通过,0,2015-09-01 21:00:23
9,用微博账号无法登陆只停留在授权界面,用微博账号无法登陆只停留在授权界面就不动了网络正常的多次尝试没有用应该是bug,审核通过,9,2015-09-01 21:04:21
10,无法正常使用APP自动退出,1使用手机注册APP登陆APP输入验证码后提交2提交之后弹出错误提示停止运行APP点击确认退出,审核通过,0,2015-09-01 21:05:35
11,无法正常使用APP自动退出,1使用手机注册APP登陆APP输入验证码后提交2提交之后弹出错误提示停止运行APP点击确认退出,审核通过,0,2015-09-01 21:05:38
12,注册时出现app程序停止运行提示无法进行下步操作,下载app安装通过手机号码和短信验证码注册输入短信验证码注册时出现app程序停止运行提示程序运行终止,审核通过,18,2015-09-01 21:07:09
