id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,注册不成功，无法测试下面内容,注册不成功，无法测试下面内容，输入手机号后发送验证码无反应，重复三次无结果，无法测试,审核不通过,26,2015-12-29 02:10:56
2,百通驾校，免费学车，广告链接中的音乐不能停止,音乐点开后，返回到上一页，再次来到这一页，点击音乐，不能关闭音乐，有时会两个音乐混在一起播放。,审核不通过,9,2015-12-29 02:12:35
3,打开app的第一页的广告像是小广告。,打开app的第一页的广告像是小广告，图像像素低，太山寨。,审核通过,38,2015-12-29 02:14:03
4,查看话题，软件停止运行。,"1.打开软件
2.点击“话题”
3.点击某话题，查看详情，软件停止运行。",审核通过,37,2015-12-29 02:14:13
5,反馈意见不能成功提交，且提示语不友好。,"1.打开软件
2.点击“我的”，进入个人中心
3.点击“设置”图标
4.点击“意见反馈”
5.编辑意见，并点击“提交”，提示“提交参数错误”。反馈意见未能成功提交，且提示语不友好。",审核不通过,16,2015-12-29 02:14:33
6,编辑反馈意见页，页面标题错误。,"1.打开软件
2.点击“我的”
3.进入“设置”页面
4.点击“意见反馈”，发现编辑页面标题为“发布话题”，建议标题改为“意见反馈”。",审核通过,16,2015-12-29 02:14:42
7,发布话题，不能成功发布，且提示语不友好,"1.打开软件
2.点击“话题”
3.点击编辑图标，进入编辑页面
4.编辑内容后，点击“发布”，不能成功发布，且提示“提交参数错误”",审核不通过,27,2015-12-29 02:15:11
8,编辑话题时，选择图片页面未显示全。,"1.打开软件
2.点击“话题”
3.点击编辑图标，进入编辑页面
4.添加图片，选择图片页未显示全，“完成”按钮显示一半",审核通过,17,2015-12-29 02:17:03
9,报名驾校时，提示已完成报名,报名驾校时，提示已完成报名，实际未报名，账单中也不显示,审核通过,10,2015-12-29 02:17:15
10,进入软件，无法报名驾校,"小米2s 安卓4.4.4 wifi
进入软件，点击报考驾照，进入驾校价格明细页面后，点击页面下方的马上报名，提示你已完成报名，不能重复报名。",审核通过,10,2015-12-29 02:17:24
11,报名显示信息不对。。。。。。。。。。。。。。。,点击报考驾照----百通驾校-----查看----马上报名，显示“您已完成报名，不能重复报名”（消失太快，无法截图），，可是页面又显示“已报0人”。。“我的”----“我的报考信息”---“阶段”里面显示只注册，未报名,审核通过,10,2015-12-29 02:17:34
12,无法取消点赞。。。。。。。。。。。,点击话题---选择一个----点击点赞，上面数字增加，但是无法取消点赞（消失太快，无法截图）,审核不通过,11,2015-12-29 02:17:55
13,无法取消收藏。。。。。。。。。。。,点击话题---选择一个----点击收藏，，显示收藏成功，但是无法取消收藏（消失太快，无法截图）,审核通过,13,2015-12-29 02:18:01
14,存在多次点赞。。。。。。。。。。。,点赞可以无上限的点赞，不能限制一个人只能点赞一次,审核通过,28,2015-12-29 02:18:07
15,无法删除话题。。。。。。。。。。。。。。。。,尝试发布话题，希望删除话题，无法删除。。。。。。。。。。。。。。,审核不通过,4,2015-12-29 02:19:14
16,显示不匹配，收藏了两个话题，但是在“我的收藏”里面只显示了一个,收藏了两个话题，但是在“我的”----“我的收藏”里面只显示了一个,审核通过,13,2015-12-29 02:20:27
17,广告和内容不一致。。。。。。。。,点击上方广告---道道云驾校。出现“驾校一点通”。。。。。。。。。。。。。。。,审核通过,38,2015-12-29 02:20:51
18,只能看到点赞人数，看不到那些人点了赞,只能看到点赞人数，希望看到是哪些人点了赞，无法看到。。。。。。。。,审核不通过,40,2015-12-29 02:22:47
19,报名驾校点击报名后无法进行,由报考驾照进入，显示百通驾校，点击进入，出现查看后，点击查看，出现马上报名，点击后显示“您已经完成报名，不能重复报名”，但是我的报考信息中没有任何信息，并且显示只注册未报名,审核通过,10,2015-12-29 02:22:55
20,没有页面显示“预约体检的链接”,在任何页面都找不到预约体检的链接，所以没有办法体验预约体检,审核通过,6,2015-12-29 02:23:04
21,没有页面显示“预约学习的链接”,在任何页面都找不到预约学习的链接，所以没有办法体验预约学习,审核通过,6,2015-12-29 02:23:16
22,首页百通驾校广告，点击后音乐不退出,点击首页顶部百通驾校广告后，音乐响起，但是退出广告后，音乐一直响个不停，不想听都不行。,审核不通过,9,2015-12-29 02:24:48
23,我使用的是红米1s电信版，打开app，点击底部“话题”后，然后进入“发布话题”，系统提示出错，停止运行,我使用的是红米1s电信版，打开app，点击底部“话题”后，然后进入“发布话题”，系统提示出错，停止运行,审核通过,37,2015-12-29 02:25:01
24,无法报名驾校，提示您已完成报名，不能重复报名,"打开app,注册并登录,点击首页的报考驾照，选择百通驾校，点击新年活动班查看，点击马上报名",审核通过,10,2015-12-29 02:25:18
25,打开app用131的号码注册，注册不了。提示短信已发送。但很难到，就算收到了也注册不了，,打开app用131的号码注册，注册不了。提示短信已发送。但很难到，就算收到了也注册不了，,审核不通过,33,2015-12-29 02:27:36
26,点击话题，点击任意内容，点击点赞，可以一直点赞，不限次数,点击话题，点击任意内容，点击点赞，可以一直点赞，不限次数,审核通过,28,2015-12-29 02:27:45
27,点击话题，点击任意内容，点击评论，输入任意内容，点击发布，提示提交参数错误（未登录情况下）,点击话题，点击任意内容，点击评论，输入任意内容，点击发布，提示提交参数错误（未登录情况下）,审核通过,27,2015-12-29 02:28:03
28,点击话题，点击任意内容，点击收藏，多次点击都只会出现话题收藏成功,点击话题，点击任意内容，点击收藏，多次点击都只会出现话题收藏成功,审核通过,13,2015-12-29 02:28:17
29,点击话题，点击选择驾校，点击驾校发布的内容，（截图第二个），出现程序停止运行,点击话题，点击选择驾校，点击驾校发布的内容，（截图第二个），出现程序停止运行,审核通过,37,2015-12-29 02:28:36
30,点击话题，点击发布话题，选择从相册添加照片，无确定上传照片按钮，无法上传,点击话题，点击发布话题，选择从相册添加照片，无确定上传照片按钮，无法上传,审核通过,14,2015-12-29 02:28:43
31,进入某些评论直接出错退出,"进入主界面后选话题,然后再点击进入某些话题时系统停止运行退出,例如进入上传图中的那个话题",审核通过,37,2015-12-29 02:28:53
32,话题发表评论时提示参数错误,"进入主界面后点话题,选择进入某个话题,点下面的评论,填写完点发布时,提示""提交参数错误""",审核通过,27,2015-12-29 02:29:05
33,"话题点赞没限制,可以对同一话题无数次点赞","系统对点赞没有控制,进入话题后,可以对话题无数次点赞,无论是否登陆",审核通过,28,2015-12-29 02:29:13
34,未登录状态下，点赞/评论时停止运行，发表话题显示参数错误。,未登录状态下，点赞/评论时停止运行，应该是跳转到登陆界面让我登陆才对啊,审核通过,37,2015-12-29 02:29:27
35,每次点击话题进入话题后程序都会提示停止运行 我的手机型号为 vivo x5l,反复多次发现点击话题 点入之后都会提示停止 运行,审核通过,37,2015-12-29 02:30:15
36,在话题里，对发表的同一条评论，可以重复进行无数次的点赞。,在话题里，对发表的同一条评论，可以重复进行无数次的点赞。,审核通过,30,2015-12-29 02:30:27
37,"在百通驾校里，点击”查看“，进入""价格明细""里，点击""马上报名“，会显示”您已完成报名，不能重复报名“，但是此前并未报名。","在百通驾校里，点击”查看“，进入""价格明细""里，点击""马上报名“，会显示”您已完成报名，不能重复报名“，但是此前并未报名。",审核通过,10,2015-12-29 02:30:38
38,进入”百通驾校“，点击”百通驾校“与”新年活动班“之间的图片，显示”出错啦，请重试“。,进入”百通驾校“，点击”百通驾校“与”新年活动班“之间的图片，显示”出错啦，请重试“。,审核通过,19,2015-12-29 02:30:57
