id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,用户注册中输入年龄界面确定和取消选项不全,第一次注册时用户名密码设置界面完成后进入下一个页面选择输入年龄一栏选择年龄下方的确定和取消界面不完整,审核通过,22,2016-03-23 20:35:32
2,进入应用后准备明天食材中选择三餐报错,进入应用后准备明天食材中选择三餐确定选择推荐搭配一二三提示null,审核通过,7,2016-03-23 20:35:32
3,我的资讯中我家厨房界面下面文章不全,我的资讯中我家厨房界面下面文章不全只有第一项无法上拉,审核通过,12,2016-03-23 20:35:32
4,点拍摄录像打开失败,在聊天界面点号点视频点拍摄录像提示打开设备失败,审核通过,10,2016-03-23 20:44:00
5,在新建的群组内点击位置出现闪退APP崩溃退出提示软件停止运行详见错误提示图片,在新建的群组内点击位置出现闪退APP崩溃退出提示软件停止运行详见错误提示图片,审核通过,21,2016-03-23 21:37:37
6,下载完成后可以成功安装但是打开软件后引导界面过后就闪退提示已停止运行,下载完成后可以成功安装但是打开软件后引导界面过后就闪退提示已停止运行,审核通过,21,2016-03-23 21:43:04
7,用户注册界面验证码输入框内容与发送按钮覆盖重叠,用户注册界面验证码输入框内容与发送按钮覆盖重叠,审核通过,8,2016-03-23 21:46:23
8,用户注册界面输入任意验证码都可以点击下一步进行操作,用户注册界面输入任意验证码都可以点击下一步进行操作,审核通过,8,2016-03-23 21:46:23
9,注册时不能读取上传的图片,用户注册设置头像选择好个人照片上传软件和后台图片读取的是失败的软件的界面再按退出键后假死,审核通过,22,2016-03-23 22:43:58
10,进我的指示里修改头像无法进行保存,进我的指示里点击右上角的编辑个人资料对头像进行修改选择相应的图片后返回到其他页面后再回去看没有保存成功如图1,审核通过,4,2016-03-23 22:54:52
11,按手机的返回键无法退出软件,在任何的界面下按手机的返回键应该是会退出软件的但是无法退出只能进入我的指示设置个人偏好设置退出登录后按返回键才可以退出,审核通过,13,2016-03-23 22:54:52
12,在没输入密码的状态下点登录会跳出停止运行的对话框而退出,在之前注册后对之前的账号进行退出然后再次登录进入登录界面后会保留之前的账号在没有输入任何密码的情况下点击确定如图3,审核通过,23,2016-03-23 22:54:52
13,完全退出后再次进入软件的登录界面会跳出一串patient,完全退出后再次进入软件的登录界面会跳出patient如图4,审核通过,13,2016-03-23 22:54:52
14,个人偏好设置里的个人资料的头像旁边有523的不相关数字,我的指标设置个人偏好设置个人资料如图5,审核通过,16,2016-03-23 22:54:52
15,注册的时候验证码输入框的长度应该给限定这一页面点击下一步就给予验证码验证不然等待时间长一点就验证码失效,注册的时候验证码输入框的长度应该给限定这一页面点击下一步就给予验证码验证不然等待时间长一点就验证码失效,审核通过,8,2016-03-23 23:10:06
16,我的健康日志写日记新建的日志提交可以回到原界面修改的日志需要点击退回这个应该要一致日志删除的button不要同时显示要么就给批量删除,我的健康日志写日记新建的日志提交可以回到原界面修改的日志需要点击退回这个应该要一致日志删除的button不要同时显示要么就给批量删除,审核通过,1,2016-03-23 23:10:06
17,我的指标设置意见反馈可以输入脚本提交时提示服务器连接不成功,我的指标设置意见反馈可以输入脚本提交时提示服务器连接不成功,审核通过,11,2016-03-23 23:10:06
18,绑定身份卡id这里没有身份证的验证错误输入应无效,绑定身份卡id这里没有身份证的验证错误输入应无效,审核通过,6,2016-03-23 23:10:06
19,新建群组的名称和简介都输入脚本创建失败提示创建群组失败Noresponsefromserver,新建群组的名称和简介都输入脚本创建失败提示创建群组失败Noresponsefromserver,审核通过,5,2016-03-23 23:10:06
