id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,直接闪退无法进入体验可能是机型不兼容,直接闪退无法进入体验可能是机型不兼容,审核通过,18,2015-12-14 21:11:16
2,安装完成后无法打开APP两种途径都不能打开,安装完成后无法打开APP两种途径都不能打开酷派9150安卓41,审核通过,5,2015-12-14 21:36:55
3,小米2s无法运行软件,小米2S安卓444软件奔溃无法运行,审核通过,20,2015-12-14 21:41:16
4,无法打开软件,打开都是黑屏手机要扣电池重启手机是三星note3N9008s安卓43,审核通过,21,2015-12-14 21:44:29
5,打开app停止运行停止运行停止运行,打开app停止运行停止运行停止运行停止运行停止运行停止运行,审核通过,2,2015-12-14 21:47:57
6,安装过程正常启动后闪退,安装过程正常启动后闪退安装过程正常启动后闪退,审核通过,1,2015-12-14 21:50:00
7,安装完成后app打开就是黑屏闪了一下然后就没有然后了截图也是截不到只能发个截图表示已安装了,安装完成后app打开就是黑屏闪了一下然后就没有然后了截图也是截不到只能发个截图表示已安装了,审核通过,3,2015-12-14 21:53:29
8,打开软件的时候出现闪退,打开软件的时候出现闪退显示已停止连续出现几次,审核通过,15,2015-12-14 21:59:26
9,闪退闪退闪退闪退闪退,无法进入软件点击后直接闪退回到移动测试界面手机荣耀3c网络wifi,审核通过,7,2015-12-14 22:00:10
10,无法打开应用从微任务点击打开app按钮显示错误信息无法进入主界面,无法打开应用从微任务点击打开app按钮显示错误信息无法进入主界面安卓442原生系统,审核通过,8,2015-12-14 22:00:12
11,安装后打开程序后闪退并弹出错误框,魅族MX3两次安装多次打开程序后闪退并弹出错误框,审核通过,11,2015-12-14 22:00:13
12,安装后根本无法打开该APP,正常安装后点击进入黑屏后就退出了尝试多次都无法使用测试手机红米NOTE2,审核通过,18,2015-12-14 22:00:43
13,无法打开应用应用闪退,无论从众测客户端打开还是手机直接打开应用均无法打开闪退,审核通过,8,2015-12-14 22:01:10
14,程序闪退在微任务下载安装好以后点打开手机转为黑屏随后转回微任务界面,程序闪退在微任务下载安装好以后点打开手机转为黑屏随后转回微任务界面手机进程里没有app历史运行记录,审核通过,21,2015-12-14 22:04:34
15,反复多次测试包括重启手机都是能够安装无法打开有闪退现象,反复多次测试包括重启手机都是能够安装无法打开有闪退现象测试环境红米手机WiFi网络,审核通过,15,2015-12-14 22:05:33
16,安装完成后无法打开APP提示停止运行,安装完成后无法打开APP提示停止运行华为P6安卓44,审核通过,20,2015-12-14 22:07:57
17,闪退无法使用闪退无法使用,打开软件闪退无法使用测试手机华为荣耀7,审核通过,6,2015-12-14 22:09:04
18,在微任务领取任务后点打开后打不开雅思君APP,在微任务领取任务后点打开后页面闪一下又跳回到微任务APP界面打不开雅思君APP但手机打开的程序列表里面有小米手机3,审核通过,12,2015-12-14 22:15:37
19,软件安装后无法正常运行,本人手机魅蓝note1电信版安卓版本444网络环境50M电信光纤网络畅通软件安装完成后点击微任务中的打开按钮转到软件但是软件闪退无法打开提示很抱歉雅思君已停止运行,审核通过,16,2015-12-14 22:20:37
20,黑屏不能打开软件尝试两次都不行,黑屏不能打开软件尝试两次都不行全是黑屏不能正常进入软件界面无法继续测试请检查,审核通过,18,2015-12-14 22:24:03
21,APP无法打开点击APP后又跳回手机桌面,APP无法打开点击APP后又跳回手机桌面,审核通过,15,2015-12-14 22:27:00
22,应用闪退无法进入应用,下载安装后点击应用图标屏幕一黑瞬间闪退无法进入应用华为荣耀4X电信版,审核通过,8,2015-12-14 22:27:36
23,打开程序闪一下就退出了,打开程序闪一下就退出了不论百度微任务还是直接打开,审核通过,4,2015-12-14 22:27:57
24,打不开软件闪退无任何提示,点击软件无反应打不开软件闪退无任何提示,审核通过,14,2015-12-14 22:29:37
25,能正常安装安装后点击图标手机黑一下然后又返回手机界面没有打开程序应该发生了闪退重复几次都是如此如截图所示手机红米2系统444,能正常安装安装后点击图标手机黑一下然后又返回手机界面没有打开程序应该发生了闪退重复几次都是如此如截图所示手机红米2系统444,审核通过,17,2015-12-14 22:35:55
26,软件闪退无法登入完成测试,软件闪退无法登入完成测试点击软件直接黑屏闪退,审核通过,10,2015-12-14 22:39:09
27,无法正常使用程序崩溃退出,无法正常使用程序崩溃退出手机型号索尼z2版本安卓511,审核通过,4,2015-12-14 22:40:21
28,华为c8818无法进入软件先黑屏后退出,无法进入软件先黑屏后自动退出手机是华为c8818Android444,审核通过,18,2015-12-14 22:42:06
29,无法登入软件黑屏后就闪退无法打开尝试多次不行,打开软件后只有输入手机号码选项输入后无法操作进入不了首页,审核通过,18,2015-12-14 22:42:28
30,闪退点击闪退不能进入应用,点击应用后闪退在红米手机上点击闪退不能进入应用,审核通过,8,2015-12-14 22:43:25
