id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,点击左上角segera undang 按钮提示正在加载,点击左上角segera undang 按钮提示一直提示正在加载，点击返回按钮也是提示正在加载,审核通过,17,2016-01-13 07:39:32
2,点击邮件一直不能查看,点击邮件不能查看，点击好几次一直不能查看,审核通过,10,2016-01-13 07:39:46
3,手机网络良好，软件下载很快，但安装过程很缓慢，最后重启手机才能安装软件,手机网络良好，软件下载很快，但安装过程很缓慢，最后重启手机才能安装软件,审核不通过,14,2016-01-13 07:40:52
4,打开软件后，手机屏幕只有一半显示软件界面，另一半界面黑屏,打开软件后，手机屏幕只有一半显示软件界面，另一半界面黑屏，多次打开软件都是如此，且手机其他功能运行能正常,审核通过,14,2016-01-13 07:41:06
5,点击软件界面中的绿色和蓝色选项按钮，手机无反应,点击软件界面中的绿色和蓝色选项按钮，手机无反应，多次尝试后，又一次显示正在加载，之后仍是原来界面，再点击仍无反应，此时用手机运行其他软件，均能正常使用,审核通过,14,2016-01-13 07:41:13
6,打开游戏后，字体默认是英文并且没有语言选项，这个不符合中国人的操作习惯。,打开游戏后，字体默认是英文并且没有语言选项，这个不符合中国人的操作习惯。,审核不通过,13,2016-01-13 07:42:36
7,全部英文直接看不懂。,全部英文直接看不懂。游戏中都不知道怎么确认。,审核不通过,7,2016-01-13 07:42:47
8,礼物处介绍是中文，其他都看不懂，没汉化完全,礼物处介绍是中文，其他都看不懂，没汉化完全....,审核不通过,7,2016-01-13 07:42:52
9,进入lobi界面，点击上部排序工具栏，各选项的箭头只在第一次点击时变换方向，第二次点击不能够变换,进入lobi界面，点击上部排序工具栏，各选项的箭头只在第一次点击时变换方向，第二次点击不能够变换,审核通过,8,2016-01-13 07:43:00
10,安装完毕页面加载不成功,顺利下载，顺利安装，打开app 加载程序进不了页面，一直等待中。,审核通过,14,2016-01-13 07:43:10
11,"一 点击百度微任务
二点击移动项目测试
三点击下载安装打开domino测试，
四 打开domino测试，点击facebook,软件无反应
五 点击 pengunjung,软件正常运行","一 点击百度微任务
二点击移动项目测试
三点击下载安装打开domino测试，
四 打开domino测试，点击facebook,软件无反应
五 点击 pengunjung,软件正常运行",审核不通过,14,2016-01-13 07:44:01
12,facebook无法加载完成facebook无法加载完成facebook无法加载完成,facebook无法加载完成facebook无法加载完成facebook无法加载完成,审核不通过,17,2016-01-13 07:44:06
13,我使用的是红米1s电信版，打开app，点击“facebook”后，网页一直显示“正在加载”，等待3分钟后一直如此，退出重新操作依然如此,我使用的是红米1s电信版，打开app，点击“facebook”后，网页一直显示“正在加载”，等待3分钟后一直如此，退出重新操作依然如此,审核不通过,16,2016-01-13 07:44:11
14,我使用的是红米1s电信版，打开app，点击底部双人图标的按钮，选择“temanku”网页一直在加载中，其他2个按钮点击后均显示正常,我使用的是红米1s电信版，打开app，点击底部双人图标的按钮，选择“temanku”网页一直在加载中，其他2个按钮点击后均显示正常,审核通过,12,2016-01-13 07:44:20
15,我使用的是红米1s电信版，打开app，点击底部邮件图标按钮，进入后提示有2个邮件未读，但点击未读邮件均无反应，不能读取,我使用的是红米1s电信版，打开app，点击底部邮件图标按钮，进入后提示有2个邮件未读，但点击未读邮件均无反应，不能读取,审核通过,10,2016-01-13 07:44:27
16,进入游戏，点击左下角头像，点击修改名字，可以输入中文，可显示，关掉窗口再打开，名字处空白无法显示中文,进入游戏，点击左下角头像，点击修改名字，可以输入中文，可显示，关掉窗口再打开，名字处空白无法显示中文,审核通过,0,2016-01-13 07:44:35
17,点主页下方第一个信封图标，里边的信息无法打开，点击无效，没提示,点主页下方第一个信封图标，里边的信息无法打开，点击无效，没提示,审核通过,17,2016-01-13 07:44:41
18,主页下方倒数第三个图标，点击后显示的中文，一个英文游戏，这个页面显示中文，有点奇怪,主页下方倒数第三个图标，点击后显示的中文，一个英文游戏，这个页面显示中文，有点奇怪,审核通过,18,2016-01-13 07:44:52
19,主页下方倒数第二个图标设置--bantuan-第一个功能是英文简介，第二个带图的反而是中文带图说明。外国佬看的懂吗,主页下方倒数第二个图标设置--bantuan-第一个功能是英文简介，第二个带图的反而是中文带图说明。外国佬看的懂吗,审核不通过,9,2016-01-13 07:45:20
20,主页下方倒数第二个图标设置--bantuan-feedback-在输入框输入中文确认，下方无法显示中文。,主页下方倒数第二个图标设置--bantuan-feedback-在输入框输入中文确认，下方无法显示中文。,审核不通过,18,2016-01-13 07:47:02
21,不知道这个软件是不是出口的，打开了全部是外文，而且还不是英文。这让我们测试的真没办下手哦，如果是给国人玩了，还是做成汉语的才好哦，毕竟能看懂这软件的不多。,不知道这个软件是不是出口的，打开了全部是外文，而且还不是英文。这让我们测试的真没办下手哦，如果是给国人玩了，还是做成汉语的才好哦，毕竟能看懂这软件的不多。,审核不通过,20,2016-01-13 07:47:26
22,试玩的时候进行游戏设置的时候app闪退了。,试玩的时候进行游戏设置的时候app自动退出来了。,审核通过,19,2016-01-13 07:47:38
23,domino，首页的收件箱里面的pribadi信件无法打开阅读。已经上传图片。,domino，首页的收件箱里面的pribadi信件无法打开阅读。已经上传图片。,审核通过,10,2016-01-13 07:47:45
24,domino，礼物图标点击进去显示的中文说明，但是app软件都是英文（或者其他语言），该软件没有语言选择功能。看着有些混乱。,domino，礼物图标点击进去显示的中文说明，但是app软件都是英文（或者其他语言），该软件没有语言选择功能。看着有些混乱。,审核不通过,6,2016-01-13 07:48:05
25,domino，teman（图标应该是好友图片的意思）中的temanku一直在转圈圈缓存状态。已经上传图片。,domino，teman（图标应该是好友图片的意思）中的temanku一直在转圈圈缓存状态。已经上传图片。,审核通过,15,2016-01-13 07:48:15
26,"""teman""-""temanku""，页面是一直加载状态。","""teman""-""temanku""，页面是一直加载状态。",审核通过,15,2016-01-13 07:48:38
27,应用安装成功，打开应用，点击facebook按钮无任何反应。,应用安装成功，打开应用，点击facebook按钮无任何反应。,审核通过,4,2016-01-13 07:48:43
28,应用安装成功，打开应用，点击pengunjung按钮，提示domino99 is avery popular game in indonesia。多点几次可以进入应用,应用安装成功，打开应用，点击pengunjung按钮，提示domino99 is avery popular game in indonesia。多点几次可以进入应用,审核通过,4,2016-01-13 07:49:02
29,点击左下角头像图片，明明是个男生头像，点开看到的却是个女生头像,点击左下角头像图片，明明是个男生头像，点开看到的却是个女生头像。。。。。,审核通过,5,2016-01-13 07:49:27
30,游戏没有玩法说明。。。。。。。。。,游戏没有玩法说明。。。。。。。。。。。。。。。。。。。。。。。。，。，,审核通过,9,2016-01-13 07:50:13
31,打开设置，未点击关闭符号，就是那个叉，随便点击外面一处，设置页面就关闭了，就退出设置了,打开设置，未点击关闭符号，就是那个叉，随便点击外面一处，设置页面就关闭了,审核通过,1,2016-01-13 07:50:46
32,游戏设置里有三个音乐按键，第二个第三个貌似关了没用,游戏设置里有三个音乐按键，第二个第三个貌似关了没用。。。。。。。,审核通过,19,2016-01-13 07:50:56
33,游戏无法检测是否有新版本，。。。。。。。。。。。。,游戏无法检测是否有新版本，。。。。。。。。。。。。。。。。。。。。。,审核通过,3,2016-01-13 07:51:03
34,页面加载时间过长全是英文,游戏软件全是英文，对于英文基础不是太好的游戏达人来说有点吃力，还有在加载页面加载数据过长。,审核不通过,17,2016-01-13 07:51:14
35,界面全英文很多用户看不懂的。,进入界面都是全英文的，应该是很多用户看不懂的。能不能设置自己进行语言选择的界面呢。在进入游戏的最开始就选择语言。,审核不通过,7,2016-01-13 07:51:31
36,"打开游戏，点击facebook,页面一直显示正在加载，很久了既没有成功，也没有失败。","打开游戏，点击facebook,页面一直显示正在加载，很久了既没有成功，也没有失败。",审核不通过,17,2016-01-13 07:51:36
37,打开游戏，点击pengunjung，点击弹出框中的×，再点击下方两个人的图标，页面一直加载中，也没有加载结果。,打开游戏，点击pengunjung，点击弹出框中的×，再点击下方两个人的图标，页面一直加载中，也没有加载结果。,审核通过,17,2016-01-13 07:51:44
38,打开游戏，点击pengunjung，点击弹出框中的×，在游戏中随便任意点击，界面中出来的语言不是中文，也不是英文，看不懂。,打开游戏，点击pengunjung，点击弹出框中的×，在游戏中随便任意点击，界面中出来的语言不是中文，也不是英文，看不懂。,审核通过,7,2016-01-13 07:51:53
39,下载运行app点下方的包裹图标，进入后，新跳页面左边导航行，无任何文字提示,下载运行app点下方的包裹图标，进入后，新跳页面左边导航行，无任何文字提示,审核通过,11,2016-01-13 07:52:09
40,下载运行app点下方的邮件图件，进入后，点邮件不能展开，点击无任务反应,下载运行app点下方的邮件图件，进入后，点邮件不能展开，点击无任务反应,审核通过,10,2016-01-13 07:52:16
