id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,登录时点击使用微信登录点击没有反应,登录时点击使用微信登录点击没有反应无法使用第三方登录,审核通过,13,2015-12-17 20:25:47
2,在微信开启的情况下无法使用微信登陆,在微信开启的情况下无法使用微信登陆酷派9150安卓41,审核通过,21,2015-12-17 20:33:42
3,最后在登陆的时候选择微信登陆的话无法自动登陆跳转,最后在登陆的时候选择微信登陆的话无法自动登陆跳转要让你输入微信账号和密码这给新用户一个很不安全的印象进而放弃注册登陆,审核通过,21,2015-12-17 20:49:14
4,进入app点击左上角的头像登陆无法使用其他的登陆方式页面中可使用微信登陆点击微信无任何反应,进入app点击左上角的头像登陆无法使用其他的登陆方式页面中可使用微信登陆点击微信无任何反应,审核通过,21,2015-12-17 20:49:19
5,进入app首页上方的模块默认是小说点击下拉列表点击小说页面显示的是全部版块再次点击下拉列表再次点击小说仍然显示全部版块无法实现版块切换,进入app首页上方的模块默认是小说点击下拉列表点击小说页面显示的是全部版块再次点击下拉列表再次点击小说仍然显示全部版块无法实现版块切换,审核通过,8,2015-12-17 20:49:19
6,进入app首页任意打开一个话题进入话题详情页面点击右上角的选择分享帖子选择微信微信朋友圈无法实现帖子分享功能,进入app首页任意打开一个话题进入话题详情页面点击右上角的选择分享帖子选择微信微信朋友圈无法实现帖子分享功能,审核通过,10,2015-12-17 20:49:19
7,进入app首页任意打开一个话题进入话题详情页面页面下方可以添加评论添加成功的评论无法删除,进入app首页任意打开一个话题进入话题详情页面页面下方可以添加评论添加成功的评论无法删除,审核通过,14,2015-12-17 20:49:19
8,微信登陆显示参数错误或没有Scope权限,下载安装APP进入登陆页面选择微信直接登陆示参数错误或没有Scope权限,审核通过,21,2015-12-17 20:57:36
9,进入界面后小说选择登陆微信无法登陆,进入界面后小说选择登陆微信无法登陆,审核通过,21,2015-12-17 21:11:17
10,登录界面使用其他登录方式点击微信提示为认证失败NULL未安装微信情况下,登录界面使用其他登录方式点击微信提示为认证失败NULL未安装微信情况下,审核通过,20,2015-12-17 21:19:57
11,发帖时点击显示位置然后在内容中添加图片则图片显示为最下面且内容框中不能滑动查看上面已经写好的内容,发帖时点击显示位置然后在内容中添加图片则图片显示为最下面且内容框中不能滑动查看上面已经写好的内容若不点击显示位置则不会出现该情况,审核通过,22,2015-12-17 21:19:57
12,任意浏览帖子点击分享帖子点击微信好友提示认证失败未安装微信情况下,任意浏览帖子点击分享帖子点击微信好友提示认证失败未安装微信情况下,审核通过,10,2015-12-17 21:19:57
13,在帖子里点击分享帖子点击微信朋友圈确认分享无任何提示未安装微信情况下,在帖子里点击分享帖子点击微信朋友圈确认分享无任何提示未安装微信情况下,审核通过,10,2015-12-17 21:19:57
14,点击任意一人的详细资料点击发消息不能编辑消息加号按钮不能使用,点击任意一人的详细资料点击发消息不能编辑消息加号按钮不能使用,审核通过,11,2015-12-17 21:19:57
15,和任意一人发送消息界面点击聊天详情点击清空聊天记录会一直显示正在清楚请稍候不能完成清理,和任意一人发送消息界面点击聊天详情点击清空聊天记录会一直显示正在清楚请稍候不能完成清理,审核通过,15,2015-12-17 21:19:57
16,群聊天的聊天详情界面点击更换群标志图更换后不能立即生成需返回重新进入才能看到改后效果,群聊天的聊天详情界面点击更换群标志图更换后不能立即生成需返回重新进入才能看到改后效果,审核通过,15,2015-12-17 21:19:57
17,在群组聊天的聊天详情界面点击删除并退出群还存在且各项操作可用,在群组聊天的聊天详情界面点击删除并退出群还存在且各项操作可用微任务图片太多不能添加了怎么办,审核通过,15,2015-12-17 21:19:57
18,投稿GO里面查看我的个人资料点击设置点击给我们评分按钮无反应无提示,投稿GO里面查看我的个人资料点击设置点击给我们评分按钮无反应无提示微任务图片太多不能添加了怎么办,审核通过,17,2015-12-17 21:19:57
19,个人资料界面点击我的消息而后点击编辑无反应无任何提示,个人资料界面点击我的消息而后点击编辑无反应无任何提示微任务图片太多不能添加了怎么办,审核通过,11,2015-12-17 21:19:57
20,我使用的是红米1S电信版打开APP后点击天气进入网页在今日指数穿衣指数显示的是热而现在是冬天,我使用的是红米1S电信版打开APP后点击天气进入网页在今日指数穿衣指数显示的是热而现在是冬天,审核通过,0,2015-12-17 21:24:28
21,打开软件点击投稿GO进入后再点击右下角投稿图标进入后完成两字显示不全,打开软件点击投稿GO进入后再点击右下角投稿图标进入后完成两字显示不全,审核通过,5,2015-12-17 21:29:38
22,打开APP使用第三方登录认证失败,打开APP使用第三方微信登录时显示认证失败,审核通过,20,2015-12-17 21:40:38
23,进入登录页面点击其他方式微信登录没有弹出微信登录框,进入登录页面点击其他方式微信登录没有弹出微信登录框,审核通过,18,2015-12-17 21:52:02
24,进入小说详情页面点击评论后直接显示手机号全部信息退出页面后再次进入才显示为缺省手机号,进入小说详情页面点击评论后直接显示手机号全部信息退出页面后再次进入才显示为缺省手机号,审核通过,14,2015-12-17 21:52:03
25,点击动漫go页面没有内容也没有任何提示信息,点击动漫go页面没有内容也没有任何提示信息,审核通过,23,2015-12-17 21:52:03
26,利用合作帐号微信登陆数据异常,次元GO除了手机和邮箱注册登陆以外还有微信登陆这种方式但在点击微信帐号登陆出现参数数据异常的BUG,审核通过,21,2015-12-17 22:05:44
27,未登陆的情况下使用推荐给朋友功能分享朋友朋友圈失败唤醒了微信页面一闪而过在登陆的情况下其他的分享功能也全部一闪而过分享失败,1打开应用未登陆2点击更多3点击人头图标4点击设置推荐给朋友问题描述分享朋友朋友圈失败唤醒了微信页面一闪而过机型mx4,审核通过,10,2015-12-17 22:13:17
28,使用第三方微信登陆失败点击微信图标无反应,1打开应用2在登陆页面点击微信图标问题描述点击微信图标无反应机型mx4,审核通过,21,2015-12-17 22:13:17
29,我的资料中邮箱格式验证不正确,1打开应用2登陆应用3进入我的资料修改邮箱问题描述邮箱格式验证错误大喊大闹你的电脑xn邮箱成功被绑定机型,审核通过,9,2015-12-17 22:13:17
30,对于错误的邮箱无法再次进行正确的绑定一直接示你已绑定过该账号类型,1打开应用2登陆应用3进入我的资料将错误修改为正确邮箱问题描述对于错误的邮箱无法再次进行正确的绑定一直接示你已绑定过该账号类型,审核通过,9,2015-12-17 22:13:17
31,发表投稿选择栏目处显示异常并且只能搞稿到商品go是没有加样式还是开发未提交全,1打开应用2点击投稿go3在发表投稿页面点击发布到问题描述选择栏目处显示异常并且只能搞稿到商品go,审核通过,5,2015-12-17 22:13:17
32,小说动漫删了后好友的主页中还存在已删除的信息记录点击后会显示此帖子不存在未已被删除,1登陆应用2我的粉丝中点击粉丝查看主页问题描述小说动漫删了后好友的主页中还存在已删除的信息记录点击后会显示此帖子不存在未已被删除,审核通过,19,2015-12-17 22:13:18
33,注册成功登陆app点击右上角小人按钮再点击个人页面的头像在我的资料页面点击头像更换头像选好图片保存后头像依然没有更换成功,注册成功登陆app点击右上角小人按钮再点击个人页面的头像在我的资料页面点击头像更换头像选好图片保存后头像依然没有更换成功,审核通过,25,2015-12-17 22:15:25
34,打开app点击左上角天气进入天气界面点击右上角加号添加一个其他城市例如古尔冈然后切换到这个新添加的城市无法刷新出数据,打开app点击左上角天气进入天气界面点击右上角加号添加一个其他城市例如古尔冈然后切换到这个新添加的城市无法刷新出数据,审核通过,6,2015-12-17 22:15:26
35,打开app点击左上角天气进入天气界面点击右上角加号添加一个其他城市例如古尔冈然后切换到这个新添加的城市无法刷新出数据在app第一个界面可以看到左上角没有天气数据显示的是获取天气数据点击这个区域无法进入天气界面,打开app点击左上角天气进入天气界面点击右上角加号添加一个其他城市例如古尔冈然后切换到这个新添加的城市无法刷新出数据在app第一个界面可以看到左上角没有天气数据显示的是获取天气数据点击这个区域无法进入天气界面,审核通过,6,2015-12-17 22:15:27
36,打开app点击商品go点击次元go商城试用版点击任意一件商品下方我要抢购的立即购买输入订单地址点击微信支付页面会跳转到找不到网页,打开app点击商品go点击次元go商城试用版点击任意一件商品下方我要抢购的立即购买输入订单地址点击微信支付页面会跳转到找不到网页,审核通过,24,2015-12-17 22:15:27
37,登陆时候选择微信登陆无反应,登陆时候选择微信登陆无反应登陆时候选择微信登陆无反应,审核通过,21,2015-12-17 22:18:27
38,投稿发表后在我的投稿里不显示,投稿发表后在我的投稿里不显示投稿发表后在我的投稿里不显示,审核通过,5,2015-12-17 22:18:27
39,进入登录页面选择微信登录授权登录后无法正常登录而是进入了登录页面在点击微信无响应,进入登录页面选择微信登录授权登录后无法正常登录而是进入了登录页面在点击微信无响应,审核通过,18,2015-12-17 22:33:00
40,进入发帖页面右上角的发表图标可以多次点击导致多次重新上传,进入发帖页面右上角的发表图标可以多次点击导致多次重新上传,审核通过,4,2015-12-17 22:33:00
41,我的资料页面的邮箱无法保存,我的资料页面的邮箱无法保存无论格式是否正确都提示请输入正确的邮箱格式而无法保存,审核通过,9,2015-12-17 22:33:01
42,我的资料页面QQ号码录入无验证,我的资料页面QQ号码录入无验证可以输入非数字或超常规长度数字,审核通过,25,2015-12-17 22:33:01
43,已经删除的评论在我的消息里还可以看到回复但点进去无法查看,已经删除的评论在我的消息里还可以看到回复但点进去无法查看点进去后屏幕一闪而过由评论的页面跳空并且提示此帖子已被删除,审核通过,14,2015-12-17 22:33:01
44,对某一个用户点赞头像时而都是我的,给三言两语这个用户发表的小说点赞点赞数右边的头像时而会都变成我的头像,审核通过,2,2015-12-17 22:33:01
45,打开应用选择商品进入次元go商城选择我要抢购输入手机号码获取验证码失败,打开应用选择商品进入次元go商城选择我要抢购输入手机号码获取验证码失败,审核通过,24,2015-12-17 22:33:15
46,商城东西太少微信登录失败出现错误代码,商城东西可以多一些不同种类的东西第三方登录微信登录出现错误代码,审核通过,20,2015-12-17 22:38:46
47,选择微信登录跳转至微信登录成功后无法正常登录应用在登录页面再次点击微信无法跳转,选择微信登录跳转至微信登录成功后无法正常登录应用在登录页面再次点击微信无法跳转,审核通过,18,2015-12-17 22:42:01
48,进入应用小说go页面的内容和底部的五个图标重叠显示,进入应用小说go页面的内容和底部的五个图标重叠显示,审核通过,8,2015-12-17 22:42:01
49,进入小说发帖页面可以多次点击发表按钮每次都会重新开始上传,进入小说发帖页面可以多次点击发表按钮每次都会重新开始上传,审核通过,4,2015-12-17 22:42:01
50,进入我的投稿页面投稿后显示待发布但没有入口去发布,进入我的投稿页面投稿后显示待发布但没有入口去发布,审核通过,5,2015-12-17 22:42:01
51,登录界面的用微信方式登录无效,登录界面的用微信方式登录无效点了好多次都无效在手机桌面上启动微信后再来点用微信方式登录还是无反应,审核通过,18,2015-12-17 23:21:46
52,手机用户注册后默认使用完整的手机号做昵称泄漏个人隐私,前提条件未登录1打开APP点小说GO页面右上角右数第二个人型图标进入登录页面2点最下边的立即注册进入注册界面3点选手机注册标签页输入手机号并在下一屏输入验证码和密码完成注册4注册成功后应自动登录返回到小说GO页面点右上角右数第二个人形图标进入无标题页面5点击头像进入我的资料页在此页面中昵称默认显示的是完整的手机号如果用户注册后未修改昵称就去评论点赞或是发表文章等就会将手机号泄漏出去可能对用户造成困扰通常的规避办法是,审核通过,14,2015-12-17 23:26:42
53,小说页面的分享贴子到微信好友和微信朋友圈功能失效,1打开APP登录2在小说GO模块内点开一个话题进入小说页面如果上一个页面标题栏选择的是小说的话3点右上角三点图标在弹出菜单中选择分享贴子4在弹出图标选择菜单中选择微信好友会再次弹出带有文本框的对话框点对话框右上角√确认待分享内容5界面一闪回到当前页面并未调用微信分享界面6同样的问题也出现在选择分享到微信朋友圈的操作中提供分享操作最终步骤截图一张手机环境小米2S联通非定制机MIUIv7开发版Androidv,审核通过,10,2015-12-17 23:26:42
