id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,首页私信群聊提示下拉可获取更多历史纪录但加载失败,首页私信群聊提示下拉可获取更多历史纪录但加载失败,审核通过,24,2015-12-14 21:50:57
2,使用邮箱注册收件箱垃圾箱都无法收到验证邮件,使用邮箱注册收件箱垃圾箱都无法收到验证邮件,审核通过,21,2015-12-14 21:50:57
3,首页私信通讯录一直是一个小圆圈在转转了很久都没有结果既没有数据展示也没有错误提示,首页私信通讯录一直是一个小圆圈在转转了很久都没有结果既没有数据展示也没有错误提示,审核通过,18,2015-12-14 22:09:17
4,首页最下方的菜单功能中有两个发现,首页最下方的菜单功能中有两个发现,审核通过,4,2015-12-14 22:09:17
5,首页爱美女性随便找一个有评论的帖子点评论的图标进入评论页面后一直显示加载圈但是加载不成功,首页爱美女性随便找一个有评论的帖子点评论的图标进入评论页面后一直显示加载圈但是加载不成功,审核通过,7,2015-12-14 22:09:17
6,登陆首页加载图片模糊,机型mx4步骤打开应用显示的图片问题描述图片太过于模糊,审核通过,12,2015-12-14 22:22:37
7,分享线好友中存在二个一样的信息图标,机型mx4步骤1打开应用2点击更多3点击分享给朋友问题描述存在二个一样的信息图标到底是什么功能不能一眼看明白,审核通过,8,2015-12-14 22:22:37
8,意见反馈需要登陆才能提交问题,问题说明重要意见反馈入口居然需要登陆的情况下才能进行反馈就算不是真正的用户但这些用户的意见也应该被吸取设计不合理,审核通过,15,2015-12-14 22:22:37
9,商城点击电话咨询页面获取失败,机型mx4步骤1打开应用2点击商城3点击电话咨询问题描述电话咨询获取失败,审核通过,9,2015-12-14 22:22:37
10,使用qq号进行登陆失败,机型mx4步骤1打开应用2点击更多3点击未登陆4点击qq图标问题描述在已登陆手机qq的情况下还提示使用qq手机版扫描二维码进行登陆难道我要把二维码截个图然后用手机qq去扫描嘛请参照其他应用的第三方登陆方式,审核通过,12,2015-12-14 22:22:37
11,尚未注册为何有常用联系人和讨论群,尚未注册为何有常用联系人和讨论群详细请见图未注册和登录状态,审核通过,21,2015-12-14 22:42:40
