id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,爱奇艺加载不流畅卡顿,百度流览器首页→选择百度视频→选个爱奇艺视频→加载过程不流畅→看的过程中卡顿反复缓冲,审核不通过,12,2015-08-31 14:43:00
2,搜狐视频一直卡在0没法播放,搜狐视频一直卡在0没法播放具体影视是铁在烧第六集,审核通过,15,2015-08-31 17:01:00
3,乐视视频点开后直接全屏播放没有按键也不能回到小屏幕点击返回后就会直接退出视频播放,乐视视频点开后直接全屏播放没有按键也不能回到小屏幕点击返回后就会直接退出视频播放,审核不通过,10,2015-08-31 17:49:00
4,优酷视频直接没有播放点击的视频不停的播放广告播放了六七个广告后直接闪退回到首页,优酷视频直接没有播放点击的视频不停的播放广告播放了六七个广告后直接闪退回到首页,审核通过,17,2015-08-31 17:49:00
5,搜狐视频有点卡顿一直在加载过程中,搜狐视频广告很流畅广告后就有点卡顿一直在加载过程中,审核通过,12,2015-08-31 17:49:00
6,通过爱奇艺网站播放视频时出现卡顿和百度浏览器无响应的情况,通过爱奇艺网站播放视频时出现卡顿和百度浏览器无响应的情况,审核通过,18,2015-08-31 17:49:00
7,热门推荐里的电影极速前进2选择优酷来源一直重复播放15秒的广告,在百度手机浏览器首页百度影视频道热播下的热门推荐里面的电影极速前进2选择播放来源为优酷点播放后一直都是重复播放15秒的广告无法观看到视频内容,审核通过,17,2015-08-31 20:39:00
8,在百度浏览器首页百度影视下搜索女神跟我走播放来源只有一个腾讯视频点击播放没有反应,在百度浏览器首页百度影视下搜索女神跟我走播放来源只有一个腾讯视频点击播放没有反应,审核通过,15,2015-08-31 20:39:00
9,加载不出来暂停后点播放键没反应,在搜狐观看视频时进去的下载速度有110kbs左右但是视频一直在0不动加载不起来点击视频暂停后再点播放键无反应,审核通过,15,2015-08-31 21:55:00
10,克拉恋人优酷播放是直接退出,克拉恋人通过优酷播放是直接退出无法播放,审核通过,10,2015-08-31 23:18:00
11,蜡笔小新搜狐播放导致百度浏览器卡死,蜡笔小新选择搜狐播放时导致百度浏览器卡死等,审核通过,11,2015-08-31 23:18:00
12,优酷播放视频一分多钟后闪退,优酷播放一个四分钟的视频一分多钟后闪退,审核通过,17,2015-08-31 23:18:00
13,乐视网点击播放变成下载乐视APP,乐视网点击播放综艺节目变成下载乐视APP,审核不通过,14,2015-08-31 23:18:00
14,在地址输入优酷打不开优酷视频网站,打开百度浏览器在地址输入优酷打不开优酷视频网站,审核通过,8,2015-08-31 23:33:00
15,在地址输入优酷打不开优酷视频网站,打开百度浏览器在地址输入优酷打不开优酷视频网站,审核不通过,8,2015-08-31 23:33:00
16,搜狐视频观看几分钟会有闪退闪退无法截图,选择一个视频选择播放源搜狐视频观看几分钟会有闪退闪退无法截图,审核通过,16,2015-08-31 23:51:00
17,爱奇艺视频播放加载不流畅,选择一个视频选择播放源爱奇艺视频界面显示加载中有时又可以播放,审核通过,12,2015-08-31 23:51:00
18,搜狐视频播放几分钟后闪退,在百度浏览器打开搜狐视频网站任意点击一个视频播放几分钟后就会出现闪退因为闪退无法截图所以没有图片,审核通过,18,2015-08-31 23:51:00
19,电影我的尴尬性之旅搜狐播放二十分钟左右会出现闪退,电影我的尴尬性之旅搜狐播放二十分钟左右会出现闪退,审核通过,18,2015-09-01 07:45:00
20,进入网站优酷播放花千骨53集开始播放即出现闪退无法截图,进入网站优酷播放花千骨53集开始播放即出现闪退无法截图,审核通过,18,2015-09-01 07:45:00
21,热播搜狐道士下山闪退,小米2刷cm44测试热播搜狐道士下山拖动快进闪退无法进行截图,审核通过,16,2015-09-01 10:04:00
22,选择视频源为搜狐播放电视剧花千骨第三集时闪退,电视剧花千骨第三集选择视频源为搜狐广告播放完后播放电视剧闪退,审核通过,17,2015-09-01 11:38:00
23,剧集最佳前男友第一集搜狐全屏播完广告和37秒正片或1分7秒正片后闪退播到1分8秒时卡住百度浏览器无响应,剧集最佳前男友第一集搜狐全屏播完广告和37秒正片或1分7秒正片后闪退播到1分8秒时卡住百度浏览器无响应,审核通过,1,2015-09-01 13:15:00
24,剧集最佳前男友第一集搜狐全屏一直在努力加载中,剧集最佳前男友第一集搜狐全屏一直在努力加载中,审核通过,0,2015-09-01 13:15:00
25,综艺非诚勿扰显示更新至20150829可搜狐剧集列表里最新的是20150822点击20150822又显示有20150829的视频而且播放20150822一点正片后显示网络超时请刷新重试加载视频时显示稍后此为错别字应为稍候播放20150829的视频时在广告后播了一点正片后闪退,综艺非诚勿扰显示更新至20150829可搜狐剧集列表里最新的是20150822点击20150822又显示有20150829的视频而且播放20150822一点正片后显示网络超时请刷新重试加载视频时显示稍后此为错别字应为稍候播放20150829的视频时在广告后播了一点正片后闪退,审核通过,2,2015-09-01 13:15:00
26,电影熊出没之雪岭熊风搜狐视频正式开始后的1分钟36秒闪退,电影熊出没之雪岭熊风搜狐视频正式开始后的1分钟36秒闪退,审核通过,4,2015-09-01 13:15:00
27,搜狐熊出没之雪岭熊风电影播一点正片后闪退,搜狐熊出没之雪岭熊风电影播一点正片后闪退,审核不通过,7,2015-09-01 13:15:00
28,爱奇艺熊出没之雪岭熊风熊出没最佳前男友页面不存在播放非诚勿扰第20150822期广告时显示百度浏览器无响应之后播放正片时闪退播放非诚勿扰第20150829期正片时闪退,爱奇艺熊出没之雪岭熊风熊出没最佳前男友页面不存在播放非诚勿扰第20150822期广告时显示百度浏览器无响应之后播放正片时闪退播放非诚勿扰第20150829期正片时闪退,审核不通过,5,2015-09-01 13:15:00
29,乐视找不到非诚勿扰的相关视频刷新下又有了播放非诚勿扰20150829正片时闪退,乐视找不到非诚勿扰的相关视频刷新下又有了播放非诚勿扰20150829正片时闪退,审核不通过,6,2015-09-01 13:15:00
30,搜狐在搜索框输入熊出没之后下拉菜单中显示熊出没之雪岭熊风点击熊出没之雪岭熊风无反应,搜狐在搜索框输入熊出没之后下拉菜单中显示熊出没之雪岭熊风点击熊出没之雪岭熊风无反应,审核不通过,3,2015-09-01 13:15:00
31,搜狐熊出没之雪岭熊风电影播一点正片后卡住,搜狐熊出没之雪岭熊风电影播一点正片后卡住,审核不通过,7,2015-09-01 13:15:00
32,剧集最佳前男友第一集搜狐全屏播完广告和37秒正片或1分7秒正片后闪退播到1分8秒时卡住百度浏览器无响应,剧集最佳前男友第一集搜狐全屏播完广告和37秒正片或1分7秒正片后闪退播到1分8秒时卡住百度浏览器无响应,审核通过,1,2015-09-01 13:15:00
33,剧集最佳前男友第一集搜狐全屏播完广告和37秒正片或1分7秒正片后闪退播到1分8秒时卡住百度浏览器无响应,剧集最佳前男友第一集搜狐全屏播完广告和37秒正片或1分7秒正片后闪退播到1分8秒时卡住百度浏览器无响应,审核不通过,1,2015-09-01 13:15:00
34,剧集最佳前男友第一集搜狐全屏播完广告和37秒正片或1分7秒正片后闪退播到1分8秒时卡住百度浏览器无响应,剧集最佳前男友第一集搜狐全屏播完广告和37秒正片或1分7秒正片后闪退播到1分8秒时卡住百度浏览器无响应,审核不通过,1,2015-09-01 13:15:00
35,剧集最佳前男友第一集搜狐全屏一直在努力加载中,剧集最佳前男友第一集搜狐全屏一直在努力加载中,审核通过,0,2015-09-01 13:15:00
36,剧集最佳前男友第一集搜狐全屏播完广告和37秒正片或1分7秒正片后闪退播到1分8秒时卡住百度浏览器无响应,剧集最佳前男友第一集搜狐全屏播完广告和37秒正片或1分7秒正片后闪退播到1分8秒时卡住百度浏览器无响应,审核不通过,1,2015-09-01 13:15:00
37,剧集最佳前男友第一集搜狐全屏一直在努力加载中,剧集最佳前男友第一集搜狐全屏一直在努力加载中,审核不通过,0,2015-09-01 13:15:00
38,剧集最佳前男友第一集搜狐全屏播完广告和37秒正片或1分7秒正片后闪退播到1分8秒时卡住百度浏览器无响应,剧集最佳前男友第一集搜狐全屏播完广告和37秒正片或1分7秒正片后闪退播到1分8秒时卡住百度浏览器无响应,审核不通过,1,2015-09-01 13:15:00
39,剧集最佳前男友第一集搜狐全屏播完广告和37秒正片或1分7秒正片后闪退播到1分8秒时卡住百度浏览器无响应,剧集最佳前男友第一集搜狐全屏播完广告和37秒正片或1分7秒正片后闪退播到1分8秒时卡住百度浏览器无响应,审核不通过,1,2015-09-01 13:15:00
