id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,定位不准确，没看到定位信息，在已经开了gps的前提下，运动的时候并没有看到自己的定位点。,定位不准确，没看到定位信息，在已经开了gps的前提下，运动的时候并没有看到自己的定位点。,审核通过,22,2016-01-31 00:47:42
2,刚打开软件点微信登录就崩溃了,进入软件首页，非要找一个登录才能进，好吧，点微信登录，长时间不响应，一直是正在登录中，退出重新进，连反应都没了，第三次重新进，终于进去了，这样连这个软件的首页都没进去啊，这咋行，改一下吧，直接进首页再登录也行啊,审核不通过,16,2016-02-03 17:34:14
3,使用qq登录不能登录，反复登陆不上，登录了四五次都没用。,使用qq登录不能登录，反复登陆不上，登录了四五次都没用，不信看两个截图时间，26和27分钟的时候都尝试登录过四五次，结果都登陆不上，但是使用微信却一次性登陆上去了。,审核通过,16,2016-02-03 17:34:31
4,点击开始跑步，提示：抱歉，您的手机没有gps芯片，无法使用记录功能！虽然不太理解gps芯片具体是什么，但是手机也使用过跟跑跑同类型的软件，大概走一千步就能成功记录，如果gps芯片是指定位功能，绝对是能定位的，高德地图上就能定位。,点击开始跑步，提示：抱歉，您的手机没有gps芯片，无法使用记录功能！虽然不太理解gps芯片具体是什么，但是手机也使用过跟跑跑同类型的软件，大概走一千步就能成功记录，如果gps芯片是指定位功能，绝对是能定位的，高德地图上就能定位。,审核通过,25,2016-02-03 17:35:11
5,微信登陆上去后，在完善个人资料页面，点击头像图片在选择头像界面点击图片选择不上，包括点击每个小图片右上角的√对号，也不能进行选择，完全没反应。,微信登陆上去后，在完善个人资料页面，点击头像图片在选择头像界面点击图片选择不上，包括点击每个小图片右上角的√对号，也不能进行选择，完全没反应。,审核通过,24,2016-02-03 17:35:16
6,应用安装成功，打开应用，不能准确定位位置,应用安装成功，打开应用，点击开始跑步，不能准确定位个人位置,审核通过,26,2016-02-03 17:35:28
7,应用安装成功，打开应用，点击开始跑步，关闭gps，仍然提示信号较弱,应用安装成功，打开应用，点击开始跑步，关闭gps，仍然提示信号较弱,审核不通过,26,2016-02-03 17:35:59
8,应用安装成功，打开应用，跑步完成后，不能分享,应用安装成功，打开应用，跑步完成后，不能分享,审核通过,18,2016-02-03 17:36:11
9,开着gps都能定位到北京，我明明在山西，很明显不准确啊。,开着gps都能定位到北京，我明明在山西。。。。。。。。。。。,审核通过,22,2016-02-03 17:36:32
10,分享给微信好友返回跑跑是程序停止运行,分享给微信好友返回跑跑是程序停止运行，bug日志截图已上传,审核通过,17,2016-02-03 17:36:40
11,运行app点我，进入后，点关注，再选择跑跑助手，中间的公里，关注，粉丝上面的数字怎么用省略号。不能完全显示,运行app点我，进入后，点关注，再选择跑跑助手，中间的公里，关注，粉丝上面的数字怎么用省略号。不能完全显示,审核通过,13,2016-02-03 17:36:52
12,运行app点我，进入后，点关注，再选择跑跑助手，点粉丝，里面不能查看到粉丝有那些人。而关注可以查看。,运行app点我，进入后，点关注，再选择跑跑助手，点粉丝，里面不能查看到粉丝有那些人。而关注可以查看。,审核通过,13,2016-02-03 17:37:13
13,跑完步后，点击完成，无反应，点手机返回键直接推车软件，无法分享的第三方平台。,跑完步后，点击完成，无反应，点手机返回键直接推车软件，无法分享的第三方平台。,审核通过,18,2016-02-03 17:37:22
14,qq无法登陆，显示已经登陆，界面还是原始界面,打开软件，点击登陆内容，选择登陆qq，显示已经授权，不过还是会出现在初始化界面,审核不通过,11,2016-02-03 17:37:46
15,室外跑步没有问题可以正常计数，在室内无法使用，无gps信号,室外跑步没有问题可以正常计数，在室内无法使用，无gps信号,审核通过,21,2016-02-03 17:38:02
16,跑直线可以，跑圈的话的计数不准确，不会持续计数,跑直线可以，跑圈的话的计数不准确，不会持续计数,审核通过,21,2016-02-03 17:38:14
17,地图定位不准确，建议将计量单位最小定义为米,地图定位不准确，在银川，显示的是北京地图！建议将计量单位最小定义为米，可以便于测试！,审核通过,22,2016-02-03 17:38:21
18,开始跑步里面左上角的锁，锁定后无法再解锁，无法退回测试其他,开始跑步里面左上角的锁，锁定后无法再解锁，无法退回测试其他,审核不通过,20,2016-02-03 17:38:33
19,开始跑步后，不能准确定位，一直停留在北京，没有变化,开始跑步后，不能准确定位，一直停留在北京，没有变化,审核通过,26,2016-02-03 17:38:41
20,开始跑步后十几秒，没有任何公里数和步数变动，依然为0,开始跑步后十几秒，没有任何公里数和步数变动，依然为0,审核通过,26,2016-02-03 17:39:04
21,室内跑步无法记录，距离和速度数据没办法成功记录，完成后显示距离太短无法保存,室内跑步无法记录，距离和速度数据没办法成功记录，完成后显示距离太短无法保存,审核通过,21,2016-02-03 17:39:15
22,提示gps信号弱。我在马路上。跑步不计路程。,提示gps信号弱。我在马路上。跑步不计路程。显示的是北京地图。,审核不通过,25,2016-02-03 17:39:33
23,提示路程太短，没有分享按钮。,提示路程太短，没有分享按钮。提示路程太短，没有分享按钮。,审核不通过,18,2016-02-03 17:39:46
24,1.在登陆界面，按1次手机的返回键，app便隐藏到了手机后台，只能手动强制停止app。常理一般是按1次手机返回键，app提示再按1次退出app,1.在登陆界面，按1次手机的返回键，app便隐藏到了手机后台，只能手动强制停止app。常理一般是按1次手机返回键，app提示再按1次退出app,审核通过,23,2016-02-03 17:39:56
25,2.在登陆界面，选择微信登陆，弹出授权登陆后，点击左上角的叉号关闭；提示访问微信出现问题，错误码-2，提示信息不人性化,2.在登陆界面，选择微信登陆，弹出授权登陆后，点击左上角的叉号关闭；提示访问微信出现问题，错误码-2，提示信息不人性化,审核通过,11,2016-02-03 17:40:03
26,3.我-设置-用户反馈，鼠标定位不明显，没法看出在哪块输入意见内容。上面的填写联系信息下面的说明文字太多字体太大。,3.我-设置-用户反馈，鼠标定位不明显，没法看出在哪块输入意见内容。上面的填写联系信息下面的说明文字太多字体太大。,审核通过,19,2016-02-03 17:40:10
27,4.发现-附近的人，选择刘贵田，他的跑步公里数只显示整数部分，小数点后面的没显示,4.发现-附近的人，选择刘贵田，他的跑步公里数只显示整数部分，小数点后面的没显示,审核通过,12,2016-02-03 17:40:17
28,5.发现-添加好友-添加新浪微博好友，打开的页面除了标题外，页面空白，没有任何提示信息。,5.发现-添加好友-添加新浪微博好友，打开的页面除了标题外，页面空白，没有任何提示信息。,审核通过,4,2016-02-03 17:40:23
29,6.我-我的跑步记录-开始跑步，可以正常显示高德地图页面。但是在跑步-开始跑步，却提示无法获取位置信息,6.我-我的跑步记录-开始跑步，可以正常显示高德地图页面。但是在跑步-开始跑步，却提示无法获取位置信息,审核通过,25,2016-02-03 17:40:28
30,7.当手机字号设置为最大时，app部分页面显示的文字底部被遮挡,7.当手机字号设置为最大时，app部分页面显示的文字底部被遮挡,审核通过,23,2016-02-03 17:40:33
31,我所在的城市为成都市，定位为北京,我使用的是红米1s电信版，打开app，我所在的城市为成都市，定位为北京,审核通过,15,2016-02-03 17:40:45
32,跑步页面，点击左上角的解锁后，解锁键出现在底部，这时无论怎么操作软件都没反应,我使用的是红米1s电信版，打开app，跑步页面，点击左上角的解锁后，解锁键出现在底部，这时无论怎么操作软件都没反应,审核不通过,20,2016-02-03 17:41:08
33,建议无线定位 a-gps 建议无线定位 a-gps  建议无线定位 a-gps,建议无线定位 a-gps 建议无线定位 a-gps  建议无线定位 a-gps wifi 华为 畅玩,审核不通过,22,2016-02-03 17:41:20
34,无法分享 无法分享无法分享 无法分享无法分享 无法分享,无法分享 无法分享无法分享 无法分享无法分享 无法分享 华为畅玩 wifi,审核不通过,18,2016-02-03 17:41:28
35,开始跑步后，没有返回上级菜单路径。,选择开始跑步后，没有返回上级菜单路径，返回只能退出程序。,审核通过,26,2016-02-03 17:41:35
36,qq.微信无法登软件,安装下载后，打开软件，点qq和微信登录都不能登录，显示正在登录中，网络是正常的。qq和微信也是正常的。,审核不通过,16,2016-02-03 17:42:07
37,被卡在解锁的位置无法操作,被卡在解锁的位置无法操作，点了半天没反应,审核不通过,20,2016-02-03 17:42:15
38,我把手机放桌子上没动，，自己定位跑了一圈。,天气太冷就没去跑，，放在桌子上了，一会回来看，，手机显示，有跑步路径，，gps定位不够准确。,审核通过,22,2016-02-03 17:42:22
39,点击开始跑步，暂停后，继续按钮只显示一半，太丑,点击开始跑步，暂停后，继续按钮只显示一半，太丑,审核通过,9,2016-02-03 17:42:34
40,测试完成后，点击保存，一直在转，不能保存,跑步，点击停止后，出现保存界面，点击保存，一直转圈，不能保存。点击手机的返回按钮后，转圈消失，点击“保存”，提示“正在保存”。,审核通过,21,2016-02-03 17:42:45
41,行走路径偏差太大。行走路径偏差太大。,行走路径偏差太大。行走路径偏差太大。行走路径偏差太大。见截图,审核通过,15,2016-02-03 17:42:53
42,地图定位不准确 ，相差太大,地图定位不准确 ，相差太大，我的实际位置是甘肃景泰  但地图显示是北京,审核通过,25,2016-02-03 17:43:06
43,"查看用户信息页,点击关注或取消关注,下面的粉丝数不会立即更新","登陆app,进入发现->附近的人,点击某一人,查看信息,点击上面的关注或取消关注,下面的粉丝数不会立即更新",审核通过,13,2016-02-03 17:43:14
44,"用户反馈页,联系人邮箱可以输任意字符,手机可以输任意数字,未做验证","登陆app,进入我->设置->用户反馈,更改联系信息里邮箱可以输任意字符,手机可以输任意数字,系统未做验证",审核通过,19,2016-02-03 17:43:21
45,"查看其他用户信息页里,可以点击已关注取消其他用户对其他人的关注,但重新进入后仍然是已关注","登陆app,进入发现->附近的人,点击某一人,查看信息,点击中间的关注数字,显示他所关注的人,点击其中的""已关注"",显示变成""+关注"",似乎可以取消他对别人的关注,但退回上一页面再次进入后显示仍然是""已关注""",审核通过,13,2016-02-03 17:43:29
46,"动态->关注页面显示""error"",点击""start""无任何反应","登陆app,进入动态->关注页面,如果我关注的人没有动态的话,显示""error""而非空白页,点击""start""也无任何反应",审核通过,13,2016-02-03 17:43:35
47,"开始跑步初始显示的是北京故宫位置地图,而不是当前位置地图","登陆app,点击跑步->开始跑步,每次都是先显示北京故宫位置的地图而非当前位置地图",审核通过,25,2016-02-03 17:43:41
48,"点赞不能取消,自己回复的评论也不能删除,发现->消息页里只有别人对我的评论和点赞,而没有我回复的评论和我对别人的点赞","点赞不能取消,自己回复的评论也不能删除,发现->消息页里只有别人对我的评论和点赞,而没有我回复的评论和我对别人的点赞",审核通过,1,2016-02-03 17:43:49
49,首次安装完成后使用微信帐号登录卡在登陆界面上,"首次安装完成后使用微信帐号登录卡在登陆界面上
首次安装完成后使用微信帐号登录卡在登陆界面上",审核不通过,17,2016-02-03 17:44:00
50,动态精华页面，每一篇多图的动态，有个多图提示，但数字为黑色，一般图片背景稍暗一些，就无法看到数字。,动态精华页面，每一篇多图的动态，有个多图提示，但数字为黑色，一般图片背景稍暗一些，就无法看到数字。,审核不通过,14,2016-02-03 17:44:11
51,动态页面，点击动态详情，里边的图片适配不好，图片被拉长变形，影响美观。,动态页面，点击动态详情，里边的图片适配不好，图片被拉长变形，影响美观。,审核通过,14,2016-02-03 17:44:28
52,跑步时找不到卫星，gps功能弱,"手机是三星3588v,跑步时找不到卫星，gps功能弱",审核不通过,25,2016-02-03 17:44:36
53,无法分享，退出后无法微信登陆,退出后不能微信登陆，系统崩溃手机三星3588v,审核不通过,17,2016-02-03 17:44:51
54,跑步开始定位有误，现实错误。,开始跑步，gps定位出现问题，我只在操场上运动，给出的图形是错误的。,审核通过,26,2016-02-03 17:44:58
55,使用时app弹出错误对话框。,使用时app弹出错误对话框，提示：很抱歉，“跑跑”已经停止运行。,审核通过,21,2016-02-03 17:45:04
56,下载app，用微信登录，找到“动态”，选择“精华”，点击第五选项标题“卡卡李”，点击进去图片都拉长了。,下载app，用微信登录，找到“动态”，选择“精华”，点击第五选项标题“卡卡李”，点击进去图片都拉长了。,审核通过,17,2016-02-03 17:45:26
57,"下载app,用微信登录。记录跑布的时间，1分钟之后也没有路程显示。","下载app,用微信登录。记录跑布的时间，1分钟之后也没有路程显示。",审核通过,16,2016-02-03 17:45:42
58,跑步结束点完成按钮五反应,跑步结束后 点完成按钮无反应，点继续可以继续跑步。,审核不通过,6,2016-02-03 17:46:33
59,跑步过程中，暂停按钮阻挡了地图。,在跑步过程中，随路线更新，出现暂停按钮阻挡地图状况。,审核通过,9,2016-02-03 17:46:42
60,线路取点精度差，能明显看到取点地点。,线路取点频率低，沿直线跑步出现折线，能够明显观察到取点地点。,审核通过,15,2016-02-03 17:46:52
61,能够正常发送，不能同时选定微博、朋友圈等,能够正常发送，每次操作只能选择一个，不能多个选择。,审核通过,2,2016-02-03 17:47:00
62,无法定位自己位置，地图不跳转当前位置,"我的手机是中兴你努比亚z7max，打来软件，打开gps,无法定位自己位置，一直显示北京地图，重复操作现象重现。",审核通过,25,2016-02-03 17:47:11
63,在首页，有文字显示不全,我的手机是中兴你努比亚z7max，打来软件，在首页，“累积时长”和”配速“显示不全部，重复操作现象重现。,审核通过,23,2016-02-03 17:47:25
64,动态关注页面，时间显示不全，,我的手机是中兴努比亚z7max，打开软件，跑步完成后，动态关注页面，时间显示不全，，在重复操作现象重现。,审核通过,23,2016-02-03 17:47:40
65,点击用微信登录一直卡在那个页面上不动 无法登陆手机型号vivox5l,点击用微信登录一直卡在那个页面上不动 无法登陆手机型号vivox5l,审核通过,17,2016-02-03 17:47:52
66,点击用微信登录一直卡在那个页面上不动 无法登陆手机型号vivox5l,点击用微信登录一直卡在那个页面上不动 无法登陆手机型号vivox5l,审核不通过,17,2016-02-03 17:47:58
67,点微信登录，然后点取消，一直显示“请稍等......”界面,点微信登录，然后点取消，一直显示“请稍等......”界面，不能正常回归到主登录界面。,审核通过,8,2016-02-03 17:48:05
68,在主登录界面点微博登录，弹出“正在登录”界面，但无任何反应。,在主登录界面点微博登录，弹出“正在登录中”界面，但无任何反应。请检查app。该功能失效。,审核通过,8,2016-02-03 17:48:26
69,在主登录界面点微信登录，显示“正在登录中”但无任何反应。,在主登录界面点微信登录，显示“正在登录中”但无任何反应。该功能失效，请检查app。,审核不通过,8,2016-02-03 17:48:36
70,在主登录界面点qq登录，弹出“正在登录”界面，但无任何反应。,在主登录界面点qq登录，弹出“正在登录中”界面，但无任何反应。请检查app。该功能失效。,审核通过,8,2016-02-03 17:48:41
71,采用微信登录，为什么我电脑上的微信登录给退出了？,采用微信登录，为什么我电脑上的微信登录给退出了？如果这样的话，是否意味着使用该app的同时不能正常使用微信功能了。请改善。,审核通过,16,2016-02-03 17:48:49
72,app定位错误，不在北京！,app定位错误，不在北京！酷派9150，安卓4.1,审核通过,7,2016-02-03 17:48:54
73,app定位不准确，不在北京,app定位不准确，不在北京。康佳826，安卓4.3,审核通过,7,2016-02-03 17:48:59
