id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,播放直播出现程序出错程序重启情况,播放直播出现程序出错程序重启情况,审核通过,9,2015-12-22 08:53:05
2,安装打开首页选择周边城市定位定位失败,安装打开首页选择周边城市定位定位失败,审核不通过,12,2015-12-22 08:53:40
3,首页现场点击其中视频举报分享关闭挨点击点击举报没有选项显示举报,首页现场点击其中视频举报分享关闭挨点击点击举报没有选项显示举报,审核通过,4,2015-12-22 08:54:17
4,右上角设置按钮意见反馈粘贴文字后会提示可输入符合表情空格,右上角设置按钮意见反馈粘贴文字后会提示可输入符合表情超过汉字继续粘贴文字,审核不通过,22,2015-12-22 08:54:52
5,达人界面查看达人详情知道人发布有视频关注,达人界面查看达人详情知道人发布有视频关注,审核不通过,6,2015-12-22 08:55:20
6,关注人后点击关注按钮取消关注下方没有弹窗提示,关注人后点击关注按钮取消关注下方没有弹窗提示,审核不通过,6,2015-12-22 08:55:41
7,点开视频下方人数红78点击没有反应测试机型小米,点开视频下方人数红78点击没有反应测试机型小米,审核不通过,15,2015-12-22 08:56:03
8,发送文字添加发送键符合使用习惯,发送文字添加发送键符合使用习惯发送文字添加发送键符合使用习惯为畅玩wifi,审核不通过,22,2015-12-22 08:56:27
9,登录退出登录点击程序停止运行,登录退出登录点击程序停止运行,审核通过,1,2015-12-22 08:56:41
10,软件手机安装下载安装,下载点击安装安装界面持续没反应跳出删除文件下载安装三遍,审核不通过,15,2015-12-22 08:56:55
11,打开软件界面黑屏无反应,打开软件出现时间黑屏跳出软件界面打开才能打开软件网速,审核不通过,17,2015-12-22 08:57:15
12,进入软件更换界面时界面信息,打开活动达人界面软件界面显示出现信息视屏缩略图不能显示,审核不通过,20,2015-12-22 08:57:38
13,打开app点击摄像进入直播页面点击拍摄封面启动摄像头,打开app点击摄像进入直播页面点击拍摄封面启动摄像头弹出调用摄像头对话框手机设置打开权限,审核通过,17,2015-12-22 08:57:51
14,关注显示关注显示关注显示,关注显示关注显示关注显示华4xwifi,审核不通过,6,2015-12-22 08:58:06
15,观看,观看观看流4xwifi,审核不通过,7,2015-12-22 08:58:18
16,点击微信登录系统崩溃,打开软件进入登录页面使用方微信登录系统崩溃,审核通过,11,2015-12-22 08:58:27
17,登录获取qq昵称系统生成昵称,打开软件使用方qq登录系统登录查看个人信息qq昵称显示,审核通过,11,2015-12-22 08:58:55
18,打开视频点击播放点击无反应,打开软件打开视频击往回播放点击无反应,审核通过,21,2015-12-22 08:59:11
19,视频点赞点击无效点赞,打开软件打开视频点赞点击无反应点赞,审核不通过,5,2015-12-22 08:59:29
20,使用方qq登录获取头像信息,打开软件进入登录页面3点击使用方qq登录进入个人页面,审核通过,11,2015-12-22 08:59:40
21,微信提交确认过程到达登录界面,登录界面选择微信进入登录界面确认过程界面,审核通过,11,2015-12-22 08:59:51
22,微信qq方软件登录软件显示头像图片,登录过程选择微信qq登录登录看到头像图片,审核通过,11,2015-12-22 08:59:55
23,个人简介界面添加签名找到输入框界面黑色,添加签名输入框输入空格保存修改签名找到输入框界面黑色,审核通过,22,2015-12-22 08:59:58
24,服务条款界在条款序号,进入设置界面选择服务条款进入界面查看界面标题序号对应,审核通过,20,2015-12-22 09:00:01
25,直播界面分享删除按钮反灰显示点击没有状态,直播界面分享删除按钮反灰显示点击没有状态,审核通过,4,2015-12-22 09:00:06
26,视频直播过程聊天信息覆盖播放界面影响收看,视频直播过程聊天信息覆盖播放界面影响收看,审核通过,21,2015-12-22 09:00:10
27,回放过程拖动视频播放卡顿停止有声音重叠现象,回放过程拖动视频播放卡顿停止有声音重叠现象,审核通过,19,2015-12-22 09:00:13
28,视频回放停止按钮标题显示出来,视频回放过程停止按钮按弹按钮标题显示出来,审核通过,19,2015-12-22 09:00:17
29,搜索界面输入搜索内容选择直播录播输内容出结果没有办法选择,搜索界面输入搜索内容选择直播录播输内容出结果没有办法选择,审核通过,8,2015-12-22 09:00:21
30,周边环境右上角按钮重试建议改为刷新重试感觉周边定位进行重试定位,周边环境右上角按钮重试建议改为刷新重试感觉周边定位进行重试定位,审核通过,12,2015-12-22 09:00:24
31,预约视频给出提示允许预约,预约视频给出提示允许预约,审核通过,2,2015-12-22 09:00:28
32,界面ui显示缺少下拉进度条,进入进入live秀查看示面缺少进度条,审核通过,20,2015-12-22 09:00:42
33,界面缺少键返回顶端button,进入看ui设置界面缺少键返回顶端button,审核通过,22,2015-12-22 09:00:51
34,活动详情页面ui首行没有空格,进入活动详情界面查看ui显示界面文字第一行没有空格,审核通过,20,2015-12-22 09:01:00
35,服务条款界面文字没有空格,进入服务条款界面查看ui显示界面文字第一行没有空格,审核通过,20,2015-12-22 09:01:06
36,界面文字没有空格,进入界面查看ui显示界面文字第一行没有空格,审核通过,20,2015-12-22 09:01:10
37,搜索界面点击直播录播标志无反应,搜索标志搜素页面点击直播录播标志发现无反应,审核通过,8,2015-12-22 09:01:17
38,大咖页面照片有半身像,进入进入大咖页面拉内容发现文章乌兰托娅出息音乐酒会照片有半身图像,审核通过,0,2015-12-22 09:01:23
39,首页页面直播时间照片题目,进入进入大咖页面下拉内容发现音乐帝国项目有照片直播时间照片内容题目,审核通过,0,2015-12-22 09:01:30
40,ipanda熊猫频道有直播内容弹窗页面显示,达人页面击ipanda熊猫频道出现弹窗弹窗熊猫频道直播数字ipanda熊猫频道有直播时间小时多,审核通过,10,2015-12-22 09:01:35
41,弹窗页面熊猫频道返回达人页面显示关注,达人页面熊猫频道头像出现弹窗页面弹窗页面点击返回达人页面达人页面显示关注状态,审核通过,10,2015-12-22 09:01:41
42,达人页面点击头像无反应,进入达人页面击任意用户有弹窗出现弹窗头像没有反应,审核通过,10,2015-12-22 09:01:45
43,点击直播开始出来直播结束测试有正常,点击直播开始出来直播结束测试有正常,审核通过,16,2015-12-22 09:05:04
44,闪退点击现场视频退出进入闪退,主页现场点击视屏退进入视频闪退,审核通过,14,2015-12-22 09:05:13
45,播放视频点赞,进入应用页面播放页面视频点赞,审核不通过,5,2015-12-22 09:05:23
46,打开app使用微信qq授权登录行会提示登录失败微博登录使用,打开app使用微信qq授权登录行授权提示登录失败微博登录使用,审核通过,11,2015-12-22 09:05:45
47,登录app显示左上角有字乐海直播下面,登录app显示左上角有字乐海直播下面,审核通过,16,2015-12-22 09:05:56
48,进入推荐界面点击界面出来出现窗口,进入推荐界面点击界面出来出现窗口,审核通过,20,2015-12-22 09:06:03
49,进入直播详情页面点击底部消息点赞图标没有效果,进入直播详情页面点击底部消息点赞图标没有效果,审核通过,13,2015-12-22 09:06:10
50,进入切换现场按钮出现设备停止运行死机,进入切换现场按钮出现设备停止运行死机,审核通过,9,2015-12-22 09:06:18
