id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,实时答疑进行拍照时出现程序停止运行重启程序后恢复使用,实时答疑进行拍照时出现程序停止运行重启程序后恢复使用,审核通过,17,2016-01-12 20:21:13
2,点击实时答疑提示无法连接的相机设备,点击实时答疑提示无法连接的相机设备,审核通过,16,2016-01-12 20:28:31
3,选择离线提交问题在问题详情页面一直显示刷新无内容,选择离线提交问题在问题详情页面一直显示刷新无内容,审核通过,22,2016-01-12 20:28:31
4,提交问题后刷新不到老师,提交问题后刷新不到老师,审核通过,23,2016-01-12 20:28:31
5,被其他设备踢出登录后程序首先返回首页此时点击同步辅导点击任意科目会提示241无权限,被其他设备踢出登录后程序首先返回首页此时点击同步辅导点击任意科目会提示241无权限,审核通过,16,2016-01-12 20:28:31
6,一直提示账号在其他设备上登录其次选择相机允许访问后迅速闪退到文字输入,一直提示账号在其他设备上登录其次选择相机允许访问后迅速闪退到文字输入允许和禁止都一样闪退到文字输入界面,审核通过,16,2016-01-12 20:36:13
7,联系提交和在线提交速度太慢且没有提示,打开app填写登录信息登录首页选择实时答疑拍照可以填写说明或添加语音点击右上角的提交选择老师点击在线老师呼叫或点击离线提问,审核通过,23,2016-01-12 21:28:25
8,登陆之后进入首页点消息点钱包消息点领红包红包无法领取一直转圈无提示返回后再次打开显示已领取成功,登陆之后进入首页点消息点钱包消息点领红包红包无法领取一直转圈无提示返回后再次打开显示已领取成功,审核通过,0,2016-01-12 22:18:19
9,登陆之后进入首页点实时答疑拍照之后输入文字点提交提交在右上角找了半天不符合操作习惯,登陆之后进入首页点实时答疑拍照之后输入文字点提交提交在右上角找了半天不符合操作习惯,审核通过,22,2016-01-12 22:18:19
10,登陆界面手机号输入框应限制输入11位数字,登陆界面手机号输入框应限制输入11位数字,审核通过,18,2016-01-12 22:41:16
11,注册页面直接点击获取验证码页面没有任何反应也没有给出提示信息如请填写信息完整之类的,注册页面直接点击获取验证码页面没有任何反应也没有给出提示信息如请填写信息完整之类的,审核通过,21,2016-01-12 23:00:43
12,下载APP打开APP点击注册输入19753767979点击发送验证码可以显示发送成功,下载APP打开APP点击注册输入19753767979点击发送验证码可以显示发送成功,审核通过,13,2016-01-12 23:06:05
13,无法进入实时答疑不能编辑任何问题,点击实时答疑后立即闪退无法编辑任何问题更无法测试老师和呼叫功能,审核通过,23,2016-01-12 23:34:59
14,提供的测试账号密码不对还有邀请朋友发送QQ的消息就一个图标没有文字和链接,登录时候想用测试账号发现密码不对我自行注册了一个账号在分享给好友时发送的消失至少图标,审核通过,7,2016-01-13 00:49:57
15,运行APP点我然后点日邀请好友点短信分享跳出选择怎么有360手机助手选项,运行APP点我然后点日邀请好友点短信分享跳出选择怎么有360手机助手选项,审核通过,6,2016-01-13 09:17:38
16,运行APP首页中点实时答疑在连线后自动跳出您的余额不足,运行APP首页中点实时答疑在连线后自动跳出您的余额不足,审核通过,6,2016-01-13 09:17:38
17,在编辑页面拍照输入文字内容后提交是灰色选项无法提交,在编辑页面拍照输入文字内容后提交是灰色选项无法提交也无任何提示是那里出了问题,审核通过,22,2016-01-13 09:22:25
18,登陆账号会被互相顶掉影响测试相机打开后是提示再继续不了点击无反应然后强退,登陆账号会被互相顶掉影响测试相机打开后是提示再继续不了点击无反应然后强退,审核通过,16,2016-01-13 09:58:08
19,注册时输入手机号码和收到的验证码以后系统崩溃退出详见附件截图,1注册界面输入手机号码和收到的验证码2点击注册以后系统崩溃退出详见附件截图,审核通过,13,2016-01-13 10:03:21
20,老师界面没有根据年级类别的搜索项,1进入老师界面2在老师的名单中没有根据年级类别的搜索项只能通过下拉名单来选择老师,审核通过,3,2016-01-13 10:03:21
21,首次进入老师界面在老师名单中老师的头像会不断的变换,1首次进入老师界面2老师的头像会变换四到五次以后才能稳定显示头像,审核通过,3,2016-01-13 10:03:21
22,在账户余额中有5元的时候选择辅导进入付款页面以后显示余额可支付为0,1确认账户余额为5元2在首页选择同步辅导3选择语文进入到支付页面4进入付款页面以后显示余额可支付为0,审核通过,14,2016-01-13 10:03:21
23,是我的菜单中绑定邮箱中进行绑定点开邮件验证并激活成功但APP中没有提示绑定邮箱成功已经提交图片,是我的菜单中绑定邮箱中进行绑定点开邮件验证并激活成功但APP中没有提示绑定邮箱成功已经提交图片,审核通过,12,2016-01-13 10:08:14
24,在首页作业辅导中选择任何一个一元体验套餐支付时余额可支付为0但是现金账户中是有5元的并没有同步使用到这个地方如果不可以使用奖励的5元应该说明在什么情况下可以使用已经提交图片,在首页作业辅导中选择任何一个一元体验套餐支付时余额可支付为0但是现金账户中是有5元的并没有同步使用到这个地方如果不可以使用奖励的5元应该说明在什么情况下可以使用已经提交图片,审核通过,14,2016-01-13 10:08:14
25,点击首页的实时答疑调出相机点击叉号关闭相机没有返回到首页而是返回到了编辑问题页面,点击首页的实时答疑调出相机点击叉号关闭相机没有返回到首页而是返回到了编辑问题页面,审核通过,15,2016-01-13 10:27:09
26,同步辅导下面的物理化学等暂未开设文字颜色太浅不仔细看看不出来,同步辅导下面的物理化学等暂未开设文字颜色太浅不仔细看看不出来,审核通过,12,2016-01-13 10:27:09
27,提交一个离线问题选择右上角的收藏提示收藏成功再次点击右上角底部弹出的菜单仍然是收藏应该显示取消收藏才对,提交一个离线问题选择右上角的收藏提示收藏成功再次点击右上角底部弹出的菜单仍然是收藏应该显示取消收藏才对,审核通过,4,2016-01-13 10:27:09
28,老师默认显示了全部的老师滑动到最底部选择任凯意打开后的老师详情页面是空白的之后返回其他功能页面再次打开该老师的详情页才显示了详细内容网络连接正常怀疑是数据太多时的加载问题当提交实时答疑的问题选择老师时刚开始也存在这个问题,老师默认显示了全部的老师滑动到最底部选择任凯意打开后的老师详情页面是空白的之后返回其他功能页面再次打开该老师的详情页才显示了详细内容网络连接正常怀疑是数据太多时的加载问题当提交实时答疑的问题选择老师时刚开始也存在这个问题,审核通过,23,2016-01-13 10:27:09
29,登陆成功后消息显示1但在使用过程中消息变成了2打开钱包消息点开未阅读的消息提示已领取消息仍然显示是1但已经没有未阅读的消息了,登陆成功后消息显示1但在使用过程中消息变成了2打开钱包消息点开未阅读的消息提示已领取消息仍然显示是1但已经没有未阅读的消息了,审核通过,0,2016-01-13 10:27:09
30,使用过程中应用强制退出,1取消应用录音权限2打开应用3点击实时答疑显示需要设置权限并弹出应用程序许可设置4选择录音权限5返回应用6应用卡屏无响应再随机点击屏幕应用强制退出,审核通过,9,2016-01-13 10:41:27
31,百问百答服务协议内容排版不合理,打开app点击注册点击百问百答服务协议服务协议内容排版不合理如上传的图片所示,审核通过,19,2016-01-13 11:05:51
32,注册完成登录后基本信息页面昵称没有设置时就显示有昵称,注册完成登录后基本信息页面昵称没有设置时就显示有昵称如上传的图片所示,审核通过,21,2016-01-13 11:05:51
33,选择呼叫老师后不能正确跳转白板页面,选择实时答疑进入任意编辑问题提交在老师列表中找到名字带测试的老师点击呼叫一直进入不了白板页面未见到功能项右上角提交菜单旁一直转圈,审核通过,23,2016-01-13 11:41:46
34,在找白板的过程中突然停止了,在找白板过程中所测试系统突然停止显示百问百答已停止,审核通过,17,2016-01-13 12:19:59
35,呼叫老师时若余额不足提示信息不友好,1拍照上传题目br2呼叫老师br3点击提交br结果提示214余额不足br预期您的余额不足不能呼叫老师br,审核通过,20,2016-01-13 13:44:31
36,手机号缺少数据校验输入非法的手机号提示账号不存在建议增加数据校验提示手机号格式不正确,1进入登录界面br2输入10位数字br3密码随便输入br4点击登录br结果提示203账号不存在br预期提示您输入的手机号格式不正确请重新输入br,审核通过,18,2016-01-13 13:44:31
37,我个人信息原有提示完善个人信息有奖励5元然后完善后账户余额还是0离线提交无金额无法完成提交,我个人信息原有提示完善个人信息有奖励5元然后完善后账户余额还是0离线提交无金额无法完成提交,审核通过,8,2016-01-13 13:49:12
38,就是呼叫时间比较久里面的功能使用都正常另外提交反馈时可以写脚本应该禁止,就是呼叫时间比较久里面的功能使用都正常另外提交反馈时可以写脚本应该禁止,审核通过,11,2016-01-13 13:49:12
39,基本信息界面按返回键直接退出,基本信息界面按返回键直接退出应该给出进一步的提示或退到上级界面,审核通过,21,2016-01-13 13:50:55
40,基本信息界面个人昵称中输入表情符号后提示网络错误,基本信息界面个人昵称中输入表情符号后提示网络错误,审核通过,21,2016-01-13 13:50:55
41,进入个人信息界面的昵称修改界面昵称输入框的光标在最开始位置,进入个人信息界面的昵称修改界面昵称输入框的光标在最开始位置要修改昵称建议在当前输入框的结尾位置,审核通过,21,2016-01-13 13:50:55
42,完善资料后收到两条红包信息提示的是5元因为收到两个变为10元,完善资料后收到两条红包信息提示的是5元因为收到两个变为10元,审核通过,8,2016-01-13 13:50:55
43,打开程序后点右下角的我进入个人页面点头像会出现错误停止运行,打开程序后点右下角的我进入个人页面点头像会出现错误停止运行,审核通过,17,2016-01-13 14:53:51
44,点开首页的作业辅导点课类会提示错误信息并停止运行看截图,点开首页的作业辅导点课类会提示错误信息并停止运行看截图,审核通过,8,2016-01-13 14:53:51
45,我的实时答疑点击答疑内容进入问题详情页面里面图片显示不完整上部被剪切,登陆APP进入实时答疑填写完整提交后在我我的实时答疑问题详情页显示的图像不完整上部被剪切,审核通过,19,2016-01-13 14:57:38
46,离线提问发给老师后直接从账户余额里扣款未让用户确认是否付款,登陆APP进入实时答疑填写完整提交选择下面的离线提问直接提交后直接从账户余额里扣款未让用户确认是否付款,审核通过,14,2016-01-13 14:57:38
47,绑定邮箱或更改邮箱后需要重新登陆才能看到变化,登陆APP进入我绑定邮箱更换邮箱更换后再次进入仍然是原来的邮箱需要重新登陆才能看到变化,审核通过,12,2016-01-13 14:57:38
48,未解答的离线问题不能取消,登陆APP进入我我的离线提问里面的离线问题只有收藏无法删除或取消系统应该增加这个功能问题在被解答前用户可以取消并把钱退回来,审核通过,4,2016-01-13 14:57:38
49,不能删除消息消息会一直累积比较混乱,登陆APP进入消息里面的消息不能删除消息一直累积比较混乱也必然影响系统反应速度,审核通过,0,2016-01-13 14:57:38
50,我的钱包右上角提现未对收款方户名和收款方账号格式进行限制可以任意输入,进入我我的钱包右上角提现未对收款方户名和收款方账号格式进行限制可以任意输入,审核通过,18,2016-01-13 14:57:38
51,我的钱包右上角提现输入提现金额大于50元时提交仍提示最小提现金额不能小于50元,进入我我的钱包右上角提现输入提现金额大于50元时提交仍提示最小提现金额不能小于50元,审核通过,18,2016-01-13 14:57:38
52,作业辅导语文付款支付宝支付选中后再点击不能取消余额支付选中后再点击可取消,登陆APP点击作业辅导语文进入付款界面余额支付可选中可取消但支付宝支付选中之后就不能再取消,审核通过,14,2016-01-13 14:57:38
53,支付界面账户实际有余额时界面上余额可支付也显示为0,登陆APP点击作业辅导语文进入付款界面账户实际有余额时界面上余额可支付也显示为0,审核通过,14,2016-01-13 14:57:38
54,付款页面余额支付打勾仍提示请选择支付方式把余额支付打勾取消后反而无任何提示,登陆APP点击作业辅导语文进入付款界面默认余额支付打勾点立即支付后提示请选择支付方式把余额支付打勾取消后反而无任何提示提示和实际情况不符,审核通过,14,2016-01-13 14:57:38
55,意见反馈里图片只能从相册里选不能直接拍照,登陆APP进入我点击右上角设置图标进入意见反馈点下面的增加图片出来界面上只有本地相册不能选择直接拍照,审核通过,5,2016-01-13 14:57:38
56,实时连接状态白板页面点击拍照或图片查看退出后白板背影一直是刚才的图片无法回到白底状态,进入APP选择实时答疑连通后进入白板页面点击拍照或图片查看然后选择画笔白板背影一直是刚才的图片无法回到白底状态,审核通过,5,2016-01-13 14:57:38
57,已登录设置意见反馈点击号添加图片选择图片后跳转到了修剪图片既然是上传图片绝大部分是整个手机截屏而修剪不适用于此处,已登录设置意见反馈点击号添加图片选择图片后跳转到了修剪图片既然是上传图片绝大部分是整个手机截屏而修剪不适用于此处,审核通过,5,2016-01-13 15:19:56
58,已登录之前注册成功绑定邮箱成功等我的钱包显示余额是12元但显示的全部资金流转却只是7元更新不及时,已登录之前注册成功绑定邮箱成功等我的钱包显示余额是12元但显示的全部资金流转却只是7元更新不及时,审核通过,12,2016-01-13 15:19:56
59,已登录教师测试张江7详情页下方有视频的一开始点击后一直是加载中过了几个小时后点击可以加载内容但拖动播放进度时提示无法播放此视频,已登录教师测试张江7详情页下方有视频的一开始点击后一直是加载中过了几个小时后点击可以加载内容但拖动播放进度时提示无法播放此视频,审核通过,10,2016-01-13 15:19:56
