id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,首页资讯滑动不流畅，滑动起来很生硬,"1、打开软件进入首页
2、在首页点击资讯，滑动内容，感觉滑动内容的更换特效很生硬，希望能改的流畅一点",审核不通过,20,2016-07-21 08:45:48
2,页面显示的部分信息重叠,小米4c 手机， 如图，“暂无回复”与“制片方”，显示字重合,审核不通过,15,2016-07-21 08:50:19
3,文章回复一条后返回，不能自动更新回复数量,自荐模式【首页】-banner“记者招募”或者“好文约稿”，点右下角的回复，说过话后，返回上一级，不能自动更新回复数量。华为荣耀4x安卓5.02。如图，已经回复5条了，返回还是显示4条回复,审核不通过,18,2016-07-21 09:02:44
4,"建议设置【版本更新】按钮的判断。目前有个小不足：我点10次版本更新，会显示10次提示框”当前已经是最新版本“。
这里应该加一个逻辑判断，如果刚刚点过此功能，应该不再显示提示框。","1.打开软件
2.进入【我的】tab
3.点击【设置】按钮，进入设置页面
4.点击【版本更新】按钮10次，发现此问题。
有的app是对这个进行了完美设置的。不知道建议会不会给礼券。",审核不通过,24,2016-07-21 09:03:36
5,清除缓存失败，进入应用程序查看还有缓存,"1.打开app
2.登录账号
3.点击底部菜单我的
4.点击设置
5.点击清除缓存

预期结果：缓存清除成功
实际结果：缓存清除失败",审核不通过,23,2016-07-21 09:19:16
6,点击资讯里面的点赞时跳转到登录界面,1.打开app 2.登录账号 3.点击底部菜单首页 4.点击顶部菜单资讯-----点击任意一篇咨询-----点击留言的图标 预期结果：能进行留言  。实际结果：跳转到留言界面 而且返回桌面一段时间重新点登录时一定几率使程序崩溃。  视频地址：http://pan.baidu.com/s/1kv2kvtx,审核不通过,17,2016-07-21 09:31:09
7,自荐模式微简历社交主页可以输入中文,登录app 选择自荐模式 设置个人资料  微简历完善  社交主页可以输入中文,审核不通过,22,2016-07-21 09:31:55
8,注册并登录，选择招募模式，点击“我的”，点击“个人”，此界面的资料不要填写完整，例如“公司或剧组，职务都可以空着”，返回首页，点击下方“招募”，点击任意一名人员进入详情界面，点击左下方收藏按钮，却被提示“个人信息不完整，填写完整才能进行聊天”。,注册并登录，选择招募模式，点击“我的”，点击“个人”，此界面的资料不要填写完整，例如“公司或剧组，职务都可以空着”，返回首页，点击下方“招募”，点击任意一名人员进入详情界面，点击左下方收藏按钮，却被提示“个人信息不完整，填写完整才能进行聊天”。,审核不通过,13,2016-07-21 09:41:37
9,打开软件进入个人中心（我的），上方登录注册处字体颜色与背景色重合，较难以辨认,打开软件进入个人中心（我的），上方登录注册处字体颜色与背景色重合，较难以辨认,审核不通过,22,2016-07-21 09:42:02
10,打开软件进入个人中心（我的）-完善简历-社交主页等网址输入汉字也能够正常提交,打开软件进入个人中心（我的）-完善简历-社交主页等网址输入汉字也能够正常提交,审核不通过,22,2016-07-21 09:47:54
