id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,使用邮箱注册，收件箱、垃圾箱都无法收到验证邮件,使用邮箱注册，收件箱、垃圾箱都无法收到验证邮件,审核通过,5,2015-12-14 21:50:57
2,首页-私信-群聊，提示下拉可获取更多历史纪录，但加载失败,首页-私信-群聊，提示下拉可获取更多历史纪录，但加载失败,审核通过,9,2015-12-14 21:50:57
3,app名称是今日时尚，但是界面却非常的俗气和不搭边。,app名称是今日时尚，但是界面却非常的俗气和不搭边。底板的图片选择的是xp系统的经典图片绿草地，里面还是军事栏目，跟时尚沾边么？,审核不通过,16,2015-12-14 21:53:23
4,首页-》爱美女性，随便找一个有评论的帖子，点评论的图标，进入评论页面后，一直显示加载圈，但是加载不成功,首页-》爱美女性，随便找一个有评论的帖子，点评论的图标，进入评论页面后，一直显示加载圈，但是加载不成功,审核通过,13,2015-12-14 22:09:17
5,首页最下方的菜单功能中，有两个“发现”。。。。,首页最下方的菜单功能中，有两个“发现”。。。。,审核通过,3,2015-12-14 22:09:17
6,首页-》私信-》通讯录，一直是一个小圆圈在转，转了很久都没有结果，既没有数据展示，也没有错误提示,首页-》私信-》通讯录，一直是一个小圆圈在转，转了很久都没有结果，既没有数据展示，也没有错误提示,审核通过,11,2015-12-14 22:09:17
7,非功能问题：首页界面太难看了。。。。app名称还号称时尚，没见过这么丑的首页，几个功能方块背景完全一样，就根据不同的字提示不同功能，哪个app的用户体验会这么差。。。。,非功能问题：首页界面太难看了。。。。app名称还号称时尚，没见过这么丑的首页，几个功能方块背景完全一样，就根据不同的字提示不同功能，哪个app的用户体验会这么差。。。。,审核不通过,3,2015-12-14 22:09:17
8,使用qq号进行登陆失败,"机型：mx4
步骤：1，打开应用
           2，点击更多
          3，点击未登陆
          4，点击qq图标
问题描述：  在已登陆手机qq的情况下，还提示“使用qq手机版扫描二维码进行登陆”？
难道我要把二维码截个图，然后用手机qq去扫描嘛？请参照其他应用的第三方登陆方式",审核通过,1,2015-12-14 22:22:37
9,商城点击电话咨询，页面获取失败,"机型：mx4
步骤：1，打开应用
           2，点击商城
          3，点击电话咨询
问题描述： 电话咨询获取失败",审核通过,2,2015-12-14 22:22:37
10,意见反馈需要登陆才能提交问题,问题说明：重要意见反馈入口居然需要登陆的情况下才能进行反馈，就算不是真正的用户，但这些用户的意见也应该被吸取，设计不合理。,审核通过,1,2015-12-14 22:22:37
