id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,订单选择乘机人一点就出现网络出错了点别的没事多次测试都是这样,订单选择乘机人一点就出现网络出错了点别的没事多次测试都是这样,审核通过,7,2015-12-04 21:42:55
2,选择简易下单输入信息长时间显示正在提交无反应,选择简易下单输入信息长时间显示正在提交无反应,审核通过,1,2015-12-04 21:42:55
3,发表微游记无法上传停留在请稍后不能退出界面,安装打开app手机号码登录点击发现我的游记写微游记输入任意文字发布显示上传并发布中请稍后已上传00且无法返回页面华为手机,审核通过,9,2015-12-04 21:54:49
4,主页面点进去不关哪里都很慢,广东联通使用此软件十分慢页面打开缓冲要好久,审核通过,8,2015-12-04 21:56:32
5,除了首页其他内容都无法正常加载,进入首页显示正常但点击底部选项和页面上的任何标志都无法加载页面一直停留在加载状态,审核通过,6,2015-12-04 21:56:53
6,第一界面往上翻页界面显示错乱第二国际航班选择地区之后点击没有下一步或者下一步按钮隐藏随机可以点到进入日期选择,第一界面往上翻页界面显示错乱第二国际航班选择地区之后点击没有下一步或者下一步按钮隐藏随机可以点到进入日期选择,审核通过,13,2015-12-04 22:05:22
7,打开app特价飞机看到列表中特价的价格基本都是56百随便点一个进入看详情详情页面中供选择的机票价格都是56百的两倍以上价格差距太大特价机票列表中的价格明显不对,打开app特价飞机看到列表中特价的价格基本都是56百随便点一个进入看详情详情页面中供选择的机票价格都是56百的两倍以上价格差距太大特价机票列表中的价格明显不对,审核通过,7,2015-12-04 22:07:02
8,打开app特价飞机随便点一个进入看详情点下方的飞行时长做排序排序结果不正确,打开app特价飞机随便点一个进入看详情点下方的飞行时长做排序排序结果不正确,审核通过,8,2015-12-04 22:07:02
9,打开app特价飞机随便点一个进入看详情点下方的起飞时间做排序排序结果不正确,打开app特价飞机随便点一个进入看详情点下方的起飞时间做排序排序结果不正确,审核通过,8,2015-12-04 22:07:02
10,软件不能完美适应屏幕,小米2S软件不能完美适应屏幕如图所示而且首页看起来很粗糙就像web网页一样希望可以改的精致一点,审核通过,14,2015-12-04 22:09:21
11,发表游记简易下单等待时间过长,发表游记简易下单等待时间过长简易下单等待了将近10分钟还是没有反馈写游记一直正在发布时间过长,审核通过,9,2015-12-04 22:16:32
12,打开首页APP出现无响应状态,打开首页APP出现无响应状态华为P6安卓44,审核通过,14,2015-12-04 22:19:34
13,在国际航班订票环节输入出发地后无法切换目的地,在国际航班订票环节输入出发地后无法切换目的地这一环节太卡操作体验很糟糕测试手机红米手机WiFihuan62jing62q,审核通过,5,2015-12-04 22:21:35
14,输入出发地和目的地及时间后无法进行下面操作,选择出发地香港出发时间20151219再先择回程时间20151229后无法进行下面的搜索航班,审核通过,5,2015-12-04 22:26:01
15,国际机票预订功能中无法选择出发点与目的地,手机型号为酷派大神F1青春版使用wifi网络进入软件后选择国际机票预订点击出发地选择城市后软件不自动跳转无法完成地址的选择,审核通过,12,2015-12-04 23:38:38
16,软件进不去等了多长时间没反应,点击下载打开然后就是就是一个定格画面等了好长时间进不去,审核通过,8,2015-12-04 23:55:46
17,国际国内航班进去后选地点出不来,点击进入国内航班选择起飞点一直在等待中国内航班目的地点击就是一直在等待中,审核通过,13,2015-12-05 00:08:03
18,国际机票预定时目的地无法加入,点击国际机票输入出发点可以但输入目的地或选择现有的都不能显示出目的地,审核通过,5,2015-12-05 00:20:24
19,输入出发地时系统无法跳转,点击国际机票进入输入城市名后从下方下拉菜单选取城市点击后页面闪现一次后又回到出发地选择页面,审核通过,12,2015-12-05 00:26:17
20,在出发地输入页面直接选择热门城市时跳转到出发时间页面,进入国际机票出发地选择页面选择热门城市时屏幕出现点击类似大块按钮点击后进入出发时间页面,审核通过,12,2015-12-05 00:26:17
21,国内机票选择具体票价时页面没有跳转直接刷新,国内机票搜索到机票后点击其中一趟航班选择左边的经济舱260没有直接跳转页面而是页面刷新一次,审核通过,13,2015-12-05 00:26:17
