id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,设置中点击检查更新提示“网络异常！错误代码：404”,1.启动应用2.点击设置-检查更新。实际结果：提示“网络异常！错误代码：404”。期望结果：提示正确的信息。,审核通过,2,2016-03-31 21:59:19
2,售盘页面搜索框输入空白字符点搜索提示提示“网络异常！错误代码：-1”,"1.启动应用。2.点击售盘。3.搜索框中输入空格点搜索。实际结果：提示“网络异常！错误代码：-1""。期望结果：提示没有结果之类的",审核通过,20,2016-03-31 22:00:41
3,租盘页面搜索框输入特殊字符点搜索提示提示“网络异常！错误代码：-1”,1.启动应用。2.点击租盘。3.搜索框中输入：&点搜索。实际结果：出现一个空白页面。期望结果：提示没有结果之类的,审核通过,20,2016-03-31 22:01:14
4,语言选择为简体后租盘和售盘中还显示繁体,"1.启动应用2.点击设置->语言选择、3.选择简体。4.点击售盘和租盘查看信息。
实际结果：信息中显示繁体。期望结果：信息中显示简体",审核通过,19,2016-03-31 22:01:20
5,首页界面文字显示不全，.............................,首页界面文字显示不全，.............................,审核通过,27,2016-03-31 22:01:26
6,首页点击更多资讯，点击任意内容连接，程序停止运行,首页点击更多资讯，点击任意内容连接，程序停止运行,审核通过,29,2016-03-31 22:01:32
7,首页点击关于我们，进入的界面，文字显示不全，每行首个字都显示不全,首页点击关于我们，进入的界面，文字显示不全，每行首个字都显示不全,审核通过,11,2016-03-31 22:01:49
8,楼盘详细介绍界面，详细资料文字显示不全，被覆盖,楼盘详细介绍界面，详细资料文字显示不全，被覆盖..........,审核不通过,22,2016-03-31 22:02:07
9,在设置界面，点击检查更新，提示网络异常，此时有无限网络连接,在设置界面，点击检查更新，提示网络异常，此时有无限网络连接,审核通过,13,2016-03-31 22:02:13
10,按揭计算，如果输入物业总值为1或更小，则计算结果的每月还款不显示数字,按揭计算，如果输入物业总值为1或更小，则计算结果的每月还款不显示数字,审核通过,15,2016-03-31 22:02:20
11,点击更多资讯里的任何一个链接都会闪退,首页点击更多资讯，进入后点击任何一个链接，软件就会闪退,审核通过,24,2016-03-31 22:02:39
12,点击关于我们离得网址就会闪退,由首页进入关于我们，点击里面的两个链接，软件就会闪退,审核通过,24,2016-03-31 22:02:48
13,点击检查更新，就会出现网络异常，错误代码：404,从首页点击设置进入，，然后点击更新就会出现网络异常，错误代码：404,审核通过,2,2016-03-31 22:02:53
14,我的信息界面为空，没有仍何显示,进入app后点击设置，我的信息，进入界面后没有仍何信息显示，为空界面,审核通过,17,2016-03-31 22:03:05
15,拨打电话按钮点击后无响应,"点击售盘或租盘，进入具体项目，点击进入详情页，点击左下方拨打电话按钮，
部分项目无响应",审核通过,21,2016-03-31 22:03:09
16,该app首页售盘栏目进去后能显示楼盘信息，但是如果继续点击该楼盘，想看详细信息，却被弹出，不能进入！,该app首页售盘栏目进去后能显示楼盘信息，但是如果继续点击该楼盘，想看详细信息，却被弹出，不能进入！测试环境：红米note3 wifi 安卓5.0.2,审核通过,7,2016-03-31 22:03:21
17,该app在设置栏里面选择“语言选择”，选择繁体或者简体，软件显示都是繁体！不能繁简字体转换！,该app在设置栏里面选择“语言选择”，选择繁体或者简体，软件显示都是繁体！不能繁简字体转换！测试环境：红米note3 wifi 安卓5.0.2,审核通过,14,2016-03-31 22:03:26
