id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,操作界面提示未响应,进入桌面操作界面提示响应对话框,审核通过,15,2016-05-13 11:12:01
2,进入桌面通讯录删除记录软件假死,进入桌面通讯录删除记录软件出现状态进行操作,审核不通过,21,2016-05-13 11:12:15
3,删除通讯录删除功能,删除通讯录删除功能建议界面显示删除功能左右滑动删除,审核不通过,21,2016-05-13 11:12:28
4,短信号码左边箭头覆盖,打开软件点击桌面短信找号码查看,审核通过,17,2016-05-13 11:12:45
5,点击老人桌面亮度按键软件闪退,打开软件桌面屏幕点击软件闪退,审核通过,20,2016-05-13 11:12:51
6,通话记录状态点击删除软件崩溃出现停止运行提示,打开软件电话上角三4点击选择删除,审核通过,20,2016-05-13 11:12:58
7,点击相机软件崩溃出现停止运行提示疑似系统不兼容,打开软件下角相机,审核通过,20,2016-05-13 11:13:03
8,呼应电话号码识别提示拨打电话请输入电话号码,打开软件左下角通讯录选择呼应联系人电话短信上角电话图标,审核通过,8,2016-05-13 11:13:08
9,安装应用设置桌面为默认安装应用检测可覆盖设置,设置系统自带桌面为默认老人桌面打开老人桌面观察,审核不通过,6,2016-05-13 11:13:39
10,通话记录里面没有,通话记录里面没有手机型号,审核通过,12,2016-05-13 11:13:46
11,通话记录显示出来没有,通话记录显示出来没有手机型号,审核不通过,12,2016-05-13 11:13:57
12,通话记录显示里面没有,通话记录显示里面没有手机型号,审核不通过,12,2016-05-13 11:14:07
13,通话记录显示里面没有,通话记录显示里面没有手机型号,审核不通过,12,2016-05-13 11:14:12
14,短信显示里面没有,短信显示里面没有手机型号,审核不通过,12,2016-05-13 11:14:20
15,首页打开手电筒按钮手机手电筒没有打开,首页打开手电筒按钮手机手电筒没有打开手机型号,审核通过,7,2016-05-13 11:14:34
16,启动电话响应时间超过,前提原手机通讯记录含有记录打点击电话观察记录启动速度,审核通过,15,2016-05-13 11:14:49
17,回来点电话没反应等待点击联系人界面,回来点电话没反应等待点击联系人界面华为荣耀截图,审核通过,11,2016-05-13 11:14:59
18,删除通话记录崩溃,删除通话记录删除弹出崩溃见截图,审核通过,21,2016-05-13 11:15:10
19,回拨回拨回来崩溃,回拨回拨回来崩溃回拨回拨回来崩溃见为x,审核通过,11,2016-05-13 11:15:14
20,添加号码为联系人响应,添加号码为联系人响应慢过钟刷出来没有崩溃华为x,审核通过,13,2016-05-13 11:15:18
21,修改联系人修改后黑屏弹出崩溃窗口,修改联系人修改后黑屏弹出崩溃窗口修改联系人修改后黑屏弹出崩溃窗口华为x,审核通过,13,2016-05-13 11:15:22
22,删除通话记录返回老年桌面,删除通话记录返回老年桌面步鉴于隐私考虑把通讯录信息涂抹看出问题见下图华为,审核通过,18,2016-05-13 11:15:29
23,短信提bug打开地址显示天气,开gps了地址显示天气提bug打开地址显示天气提bug打开地址显示天气为x,审核通过,19,2016-05-13 11:15:35
24,体验电话出现老年桌面无响应情况,体验电话出现老年桌面无响应情况,审核通过,8,2016-05-13 11:15:41
25,通话记录点击删除提示删除无响应退界面,通话记录点击删除提示删除无响应退界面,审核通过,21,2016-05-13 11:15:47
26,应用退出后接打删除电话回到应用查看通讯录桌面有电话记录,应用退出后接打删除电话回到应用查看通讯录桌面有电话记录,审核不通过,4,2016-05-13 11:16:06
27,通话录界面显示字电话标志重叠显示,打开app查看通话记录话记录显示错误,审核不通过,18,2016-05-13 11:16:15
28,选择城市点击定位点击定位,安装运行app点时间点右三角菜单进入城市管理点右下角进入点定位,审核通过,16,2016-05-13 11:16:22
29,点击定位点左下角返行天气页面挺刷失败请检查网络,安装运行app点时间点右三角菜单进入城市管理点右下角进入点定位再点左下角返回按钮,审核通过,16,2016-05-13 11:16:35
30,选择删除通话记录反应出现程序无响应,通讯录点右上角菜单选择删除,审核通过,21,2016-05-13 11:16:40
31,短信号码过长号码后面时间重合,安装运行app点短信进入短信号码过长号码后面时间重合,审核通过,17,2016-05-13 11:16:45
32,桌面主菜单选择老年人有发短信打字可眼睛允许建议短信改成微信子女教会语音,打开软件进入手机主页面找到短信,审核不通过,17,2016-05-13 11:16:57
33,照相使用需要设置,打开手机关手电情况打开相机提示使用掉相机返回手电筒亮手电筒按钮开关开继续打开相机失败4重复返回手电筒关闭打开提示手电筒打开失败,审核不通过,7,2016-05-13 11:17:36
34,城市管理里面缺少菜单城市知道老一辈生活农村县城地方需要添加县城天气预报,打开软件进入页面3点击天气图标,审核不通过,16,2016-05-13 11:17:48
35,联系人界面设置头像出现人头像影响美观分辨电话号码建议匹配图片,进入软件开桌面找到联系人,审核不通过,14,2016-05-13 11:18:06
36,删除通话记录原因点开准备选择删除按钮上面通话记录菜单代表选择删除菜单打开锁定上面通话记录,打开软件找到通话记录右上角点开横线选择删除上面通话记录操作,审核通过,21,2016-05-13 11:19:22
37,软件桌面显示天气钟其中日期显示显示字体,进入软件进入桌面观察字体显示,审核不通过,3,2016-05-13 11:19:32
38,点击通话记录点击右上角设置按钮选择删除按钮字体显示,进入软件电话按钮进入通话记录选项上角设置选项观察下端选择删除字体显示,审核不通过,3,2016-05-13 11:19:42
39,点击信然后点击右上角设置按钮选择删除按钮字体显示,进入软件短信进入短信选项上角设置选项观察下端选择删除字体显示,审核不通过,3,2016-05-13 11:19:51
40,进入软件日期时间显示有,进入软件日期时间显示有,审核通过,19,2016-05-13 11:20:01
41,进入软件点短信点右上角选择删除取消显示不全,进入软件点短信点右上角选择删除取消显示不全,审核通过,1,2016-05-13 11:20:10
