id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,新用户注册开通号码段发送验证码,新用户注册开通号码段发送验证码,审核通过,16,2016-05-19 09:54:58
2,财新文段显示,登陆进入用户中心设置财新,审核通过,12,2016-05-19 09:55:07
3,忘记密码页面可输入邮箱提示邮箱注册注册,忘记密码页面可输入邮箱提示邮箱注册注册,审核通过,16,2016-05-19 09:55:20
4,点右上角个人中心会卡,点右上角个人中心进入,审核通过,9,2016-05-19 09:55:27
5,会卡未响应,运行时间响应看大盘走势出华,审核通过,23,2016-05-19 09:56:32
6,点击周刊封面加载时候点击进入主题发现主题加载出来显示财周刊字,打开点击周刊封面加载时候点击进入主题发现主题加载出来显示财周刊字,审核通过,3,2016-05-19 09:56:42
7,点击周刊封面加载时候点击进入主题点击右下角分享发现出来分享页面,打开点击周刊封面加载时候点击进入主题点击右下角分享发现出来分享页面,审核通过,3,2016-05-19 09:56:47
8,点击周刊封面加载时候点击进入主题点击左下角保存发现出来保存,打开点击周刊封面加载时候点击进入主题点击左下角保存发现出来保存,审核通过,1,2016-05-19 09:56:52
9,加载主题翻回来主题加载,打开加载主题翻回来主题加载,审核不通过,0,2016-05-19 09:57:03
10,登录app闻栏目点击左上角放大镜图标搜索框中输入词搜索结果,登录app闻栏目点击左上角放大镜图标搜索框中输入abcdefg会搜索结果,审核通过,19,2016-05-19 09:59:06
11,账户资料输入昵称提示信息有汉字英文指明长度限制控件限制长度用户输入提示体验,账户资料输入昵称提示信息有汉字英文指明长度限制控件限制长度用户输入提示体验,审核通过,15,2016-05-19 09:59:12
12,密码输入框提示输入长度没有长度造成用户体验建议将hint信息描述,密码输入框提示输入长度没有长度造成用户体验建议将hint信息描述,审核通过,15,2016-05-19 09:59:17
13,闻页搜索功能输入存在搜索条件搜出信息,闻页搜索功能输入存在搜索条件搜出信息,审核通过,19,2016-05-19 09:59:22
14,新闻发表评论点贬回复评论发出回复评论贬消失,新闻发表评论点贬回复评论发出回复评论贬消失,审核通过,11,2016-05-19 09:59:26
15,搜索输入搜索结果一无关,安装运行app点搜索输入搜索,审核通过,19,2016-05-19 09:59:31
16,债券页面简称后面表格在线上,安装运行app点行情选择债券,审核通过,13,2016-05-19 09:59:35
17,周刊封面延迟显示,周刊封面延迟显示,审核不通过,2,2016-05-19 09:59:56
18,点击使用微信qq授权登录反应慢,点击使用微信qq授权登录点击其中授权点击授权界面出现,审核不通过,14,2016-05-19 10:00:35
19,使用微信授权登录授权界面出来点微信授权登录返回返回退出微信授权登录,使用微信授权登录授权界面出来点微信授权登录返回返回退出微信授权登录,审核不通过,14,2016-05-19 10:01:08
20,闻中点击左上角搜索搜索好字感觉出现内容好字没有联系,闻中点击左上角搜索搜索好字感觉搜索内容好字没有联系标题没有好字,审核通过,17,2016-05-19 10:01:15
21,行情债券点击债券反应,行情债券点击债券反应点击进入内容,审核不通过,13,2016-05-19 10:01:59
22,进入行情股票内容出来,进入行情股票提示获取网址获取内容显示失败,审核通过,20,2016-05-19 10:02:09
23,点内容看视频点内容加载,点内容看视频点内容加载有书本中间出现一行行横条,审核通过,23,2016-05-19 10:02:14
24,软件下载图片显示界面,下载安装软件进入滚动页面看到界面,审核通过,12,2016-05-19 10:02:27
25,微信授权登录界面出来点微信授权退出微信授权登录界面多点返回,微信授权登录界面出来点微信授权退出微信授权登录界面多点返回,审核不通过,14,2016-05-19 10:03:55
26,周刊封面显示延迟,周刊封面显示延迟进入显示,审核不通过,2,2016-05-19 10:06:07
27,登录点击行情进入股票,登录点击行情进入股票进入卡着无反应切换界面登录有,审核不通过,10,2016-05-19 10:07:41
28,点击内容点击内容加载费时间,点击内容点击内容加载费时间,审核通过,23,2016-05-19 10:07:54
29,使用搜索功能搜索字感觉内容字没有关系,使用搜索功能搜索字感觉内容字没有关系认为没有内容提示,审核通过,17,2016-05-19 10:08:01
30,收藏内容进入个人中心收藏没有,收藏内容进入个人中心收藏没有显示无数据,审核通过,7,2016-05-19 10:08:44
31,行情债券点击债券反应延迟,行情债券点击债券反应延迟点击内容出来,审核不通过,13,2016-05-19 10:08:51
32,点击微信qq授权登录反应慢有卡顿,点击微信qq授权登录反应慢有点击授权内容,审核不通过,14,2016-05-19 10:08:55
33,股票行情有问题点击没反应,进到看股票行情进入榜单点击股跳转一行字加载点击反应测试手机安卓404,审核通过,21,2016-05-19 10:09:01
34,拉动页面颜色变遮挡文字,首页文章页长屏幕拖动会造成页面变影响观看感受安卓404,审核通过,8,2016-05-19 10:10:24
35,设置里面看到版本检测版本有无更新,设置里面看到版本检测版本有无更新,审核不通过,6,2016-05-19 10:10:42
36,要闻基金子公司设立门槛评论有评论看到显示,要闻基金子公司设立门槛评论有评论看到显示,审核通过,18,2016-05-19 10:10:49
37,闻美文章评论显示有16条点击看到,闻美文章评论显示有16条点击看到,审核通过,18,2016-05-19 10:10:55
38,周刊中心图要延迟显示,周刊中心图要延迟显示前期图,审核通过,2,2016-05-19 10:11:04
39,点击微信qq授权反应,点击微信qq授权反应慢点五六秒授权界面出现,审核通过,14,2016-05-19 10:11:09
40,行情债券点击债券反应,行情债券点击债券反应内容显示,审核不通过,13,2016-05-19 10:12:09
41,查看内容查看内容需要加载出现,查看内容查看内容需要加载出现,审核通过,23,2016-05-19 10:12:17
42,使用搜索功能搜索觉字搜索内容觉字没有关系,使用搜索功能搜索觉字搜索内容觉字没有关系标题内容没有字,审核通过,17,2016-05-19 10:12:23
43,收藏内容提示操作失败,收藏内容提示操作失败提示消失没有截屏到,审核通过,7,2016-05-19 10:12:54
44,返回退出软件退出打开微任务,返回退出软件退出打开任务退回桌面,审核通过,14,2016-05-19 10:12:59
45,手机注册登录设置里面换头像更换,手机注册登录设置里面换头像更换,审核通过,10,2016-05-19 10:13:07
46,设置里面看到软件版本有有更新,设置里面看到软件版本有有更新,审核不通过,6,2016-05-19 10:13:21
