id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,直接在主界面点击右方的订阅按钮会出现订阅失败,直接在主界面点击右方的订阅按钮会出现订阅失败我的手机为华为荣耀6联通版手机,审核通过,27,2015-02-04 20:13:38
2,微代驾打开时出现定位bug,微代驾提示连接超时无法获取您当前位置刷新页面也还是那个样子,审核通过,18,2015-02-04 20:14:14
3,爱奇艺的视频无法播放,爱奇艺的视频无法播放点开后就一直是那个样子不能播放视频,审核通过,15,2015-02-04 20:14:14
4,试了几个插件都无法下载,手机是WIFI环境下网速也是光纤其他的都没有问题可以就无法安装插件提示网络不给力但确实不是网络的问题,审核通过,24,2015-02-04 20:14:14
5,wifi良好却无法打开,按照任务要求一步步进行wifi连接正常却无法打开播放界面,审核通过,23,2015-02-04 20:15:39
6,播放视频黑屏加载异常缓慢,播放乐视网视频黑屏乐视网和爱奇艺进入时加载速度异常缓慢正常用户肯定不会等,审核通过,15,2015-02-04 20:17:13
7,订阅海底捞提示订阅失败,打开直达号点海底捞的订阅按钮提示订阅失败,审核通过,20,2015-02-04 20:25:59
8,桌面上没有快捷方式啊,桌面上没有订阅号的快捷方式啊手机是酷派大神F1,审核通过,13,2015-02-04 20:26:34
9,视频我选的pps进不去提示页面出错,按步骤来打不开pps视频界面说的原因为信号弱或是未开启网络我用的wifi信号满格图片可看到,审核通过,7,2015-02-04 20:26:43
10,订阅后未添加至桌面图标,订阅后提示已添加直达号快捷方式到桌面桌面上却一个图标都没有订阅了3个都是这样,审核通过,16,2015-02-04 20:28:23
11,没有生成桌面图标只能进入软件打开直达号,没有生成桌面图标只能进入软件打开直达号,审核通过,11,2015-02-04 20:28:23
12,安装太麻烦操作太烦,每次进入直达号要40秒加载东西太多太慢了百度的程序都太慢用户可不想等这么久还要装其它的东西,审核通过,24,2015-02-04 20:31:42
13,说好的是否安装的对话框不出现,按照要求搜索海底捞后点击进入是空白没有是否安装的对话框退回重新进入有了新画面也没有出现对话框,审核通过,24,2015-02-04 20:33:37
14,视频播放一段时间以后忽然只听见声音看不到画面了,视频播放一段时间以后忽然只听见声音看不到画面了确认网速没有问题啊,审核通过,15,2015-02-04 20:34:14
15,无法订阅直达号提示失败,打开直达号中心后点击某个直达号软件提示订阅失败请稍后重试,审核通过,4,2015-02-04 20:34:51
16,打开一个未被添加的直达号点击工具栏也无法添加,点击打开一个未被添加的直达号点击下方工具栏中间的添加图标无任何提示再进入工具栏中间的我的图标里边也没有任何添加信息,审核通过,5,2015-02-04 20:34:51
