id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,点击打开百度手机浏览器无法进入应用,进入微任务后点击打开百度手机浏览器长时间无反应而后出现应用程序错误无法进入,待审核,13,2015-04-17 21:13:00
2,打开网页时发发生屏幕闪烁黑屏,在使用百度浏览器的过程中一直会发生闪烁底下的工具条栏时有时无另外假如在百度浏览器中访问一个网页切换到百度微任务然后再切回百度浏览器并且返回首页时会发生黑屏背景色全变成黑色,待审核,12,2015-04-17 21:39:00
3,pptv上面的视频都无法播放,pptv上面试了若干电影都是一直在缓冲无法播放但是刷出电影页面很快说明网络是正常的,待审核,11,2015-04-17 21:39:00
4,在播放前点击全屏button页面会以手机竖直方向全屏然后点击播放之后会以横屏全屏播放视频,1打开浏览器进入浏览器左屏点击影音视频版本展开后进入任意视频网站观看视频这里选取土豆2选择一个视频进入首先暂停播放3点击播放区域右下角的全屏button4发现屏幕以手机竖直方向为基准全屏5点击播放视频发现视屏是以手机横屏方向全屏播放,待审核,13,2015-04-17 23:05:00
5,点开网页的时候程序无响应,在打开腾讯首页的时候出现了无响应再打开后就好了,待审核,4,2015-04-17 23:05:00
6,凤凰网视频显示黑色的网络很好的情况下,打开浏览器招待凤凰网然后点击进去找到一个视频点击后显示的是黑色视频没有出来不晓得什么原因哦我的网络不错,待审核,1,2015-04-17 23:06:00
7,土豆网视频无法播放加载有问题,点击影音视频打开土豆网首页碰跑吧兄弟视频打不开提示加载失败,待审核,5,2015-04-18 00:01:00
8,第一在百度浏览器部分网页没有图片同网址在360浏览器有图片,在浏览器导航进去光明网没有图片360则有图片同网址,待审核,7,2015-04-18 01:13:00
9,第二新浪视频看不了我使用的是wifi网速移动8M的光纤在360看可以正常观看,同样的新浪视频百度浏览器看不了360浏览器的可以正常看,待审核,14,2015-04-18 01:13:00
10,部分网页视频只能全屏播放,手机腾讯网上的视频只能全屏播放爱奇艺的能不全屏播放,待审核,10,2015-04-18 08:07:00
11,视频无法观看根本缓冲不出来,视频无法观看根本缓冲不出来我是铁通10M宽带的wifi,待审核,11,2015-04-18 08:09:00
12,爱奇艺视频无法观看,打开浏览器点击影音视频点击爱奇艺初始化不成功,待审核,8,2015-04-18 09:13:00
13,提示播放器初始化失败请稍后再试,点击影视视频然后点击乐视点击妈妈咪呀第三季的视频点击播放提示播放器初始化失败视频无法播放,待审核,6,2015-04-18 09:29:00
14,菜单按纽栏与我每魅族手机Smartbar有冲突导致双层菜单而且上下滚屏时候屏幕有闪烁现像,菜单按纽栏与我每魅族手机Smartbar有冲突导致双层菜单而且上下滚屏时候屏幕有闪烁现像,待审核,14,2015-04-18 09:33:00
15,看视频窗口闪烁严重跳屏闪的眼都花了,看视频窗口闪烁严重跳屏闪的眼都花了画面一下全屏一下黑屏的几秒钟闪一次,待审核,10,2015-04-18 09:33:00
16,播放视频进入爱奇艺之后出现初始化失败之后是浏览器卡死无响应,按上述操作进入影音视频进入爱奇艺之后奔跑吧兄弟第2季之后出现初始化失败之后浏览器无响应,待审核,8,2015-04-18 09:41:00
