id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,在各个页面点击顶端的个人中心图标均没有反应，并且“个人中心”的内容跟“游戏中心”一致，应该是出错了。,在各个页面点击顶端的个人中心图标均没有反应，并且“个人中心”的内容跟“游戏中心”一致，应该是出错了。,审核通过,16,2016-02-21 21:12:20
2,退出app时，需要按返回键无数次，仿佛之前每一步操作都是打开一个下级页面，需要一步一步返回。,退出app时，需要按返回键无数次，仿佛之前每一步操作都是打开一个下级页面，需要一步一步返回。,审核通过,23,2016-02-21 21:12:38
3,点击个人中心无反应，显示和游戏中心相同内容,"手机型号：vivo x5sl 
网络：wifi 
操作步骤：登录98仙游——点击左上方头像无反应——点击右下角个人中心显示和游戏中心相同内容",审核通过,16,2016-02-21 23:40:23
4,分别在游戏中心、游戏礼包、新闻资讯里页面顶端的小人符号，没有进入个人设置界面，无法登录。,分别在游戏中心、游戏礼包、新闻资讯里页面顶端的小人符号，没有进入个人设置界面，无法登录。,审核通过,21,2016-02-21 23:40:35
5,点击页面右下角“个人中心”，显示的内容跟“游戏中心”一致，无法登录账号、修改信息，也无法看到自己之前下载的游戏。,点击页面右下角“个人中心”，显示的内容跟“游戏中心”一致，无法登录账号、修改信息，也无法看到自己之前下载的游戏。,审核通过,21,2016-02-21 23:40:49
6,无法直接退出游戏，需要多次重复按返回键不断地到上级页面最后才能退出，非常麻烦。,无法直接退出游戏，需要多次重复按返回键不断地到上级页面最后才能退出，非常麻烦。,审核通过,7,2016-02-21 23:41:02
7,下载游戏是弹出360手机助手界面，显示手机助手运行出错！,下载游戏是弹出360手机助手界面，显示手机助手运行出错！第二次打开只打开下载历史，并没有下载游戏!,审核通过,35,2016-02-24 00:43:34
8,未登录的情况下 个人中心和游戏中心是同一截面,未登录的情况下 个人中心和游戏中心是同一截面,审核通过,21,2016-02-24 00:43:41
9,无法在软件界面下载游戏,"无法在软件界面下载游戏，不能进行后续测试
bug复现率：100%
测试机型：mx4 系统：安卓5.1",审核通过,30,2016-02-24 00:43:46
10,点击游戏中心、游戏礼包、新闻资讯上面“头像”图标无任何反应，不能注册,点击游戏中心、游戏礼包、新闻资讯上面“头像”图标无任何反应，不能注册,审核通过,20,2016-02-24 00:43:50
11,点击app底部的个人中心，app页面出现闪动后，仍在原来页面，无法进入个人中心,点击app底部的个人中心，app页面出现闪动后，仍在原来页面，无法进入个人中心,审核通过,9,2016-02-24 00:45:22
12,首页-个人中心点击后还是在首页，没有显示个人中心页,首页-个人中心点击后还是在首页，没有显示个人中心页,审核通过,9,2016-02-24 00:45:29
13,下载并安装了一款游戏，但在app界面该款游戏还是下载界面，没办法在app里打开或进入已下载及安装的游戏。,"1、进入app，选择“大话西游”，点击右侧的“下载”，下载开始时间为16：42，完成下载时间是16：48，用时约6分钟
2、安装完成返回app，查找游戏进入界面，没有找到
3、浏览app其它模块",审核通过,30,2016-02-24 00:45:46
14,点击页面左上角的头像，无反应；点击右下角的个人中心，页面出现加载的显示，之后就显示为原来的页面，无法进入,点击页面左上角的头像，无反应；点击右下角的个人中心，页面出现加载的显示，之后就显示为原来的页面，无法进入，无法注册。,审核通过,20,2016-02-24 00:45:51
15,个人中心和游戏中心功能一样,个人中心和游戏中心功能一样，点击这两个项目，打开的页面都是一模一样的。。。。,审核通过,9,2016-02-24 00:45:57
16,下载游戏中途取消后不能继续下载,"手机型号：vivo x5sl 
网络：wifi 
操作步骤：登录98仙游——点击任一游戏开始下载——下载过程中取消下载——重新下载时无法继续下载。",审核通过,30,2016-02-24 00:46:05
17,点击“返回专区”后页面显示不存在,"手机型号：vivo x5sl 
网络：wifi 
操作步骤：登录98仙游——点击点击下方的新闻资讯——点击和大话西游有关的新闻资讯——下拉至最下方并点击礼包——点击返回专区——显示页面不存在。",审核通过,32,2016-02-24 00:46:12
