id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,注册成功并登陆与其他用户聊天时点击发送图片选择图片时无法显示图片缩略图,注册成功并登陆点击漫圈中任意一条信息的用户头像非本人ID比如帝都403IDO漫展中的信息点击第一条信息左侧的用户头像在该用户个人信息界面点击左下角发消息标志发送图片时无法显示图片缩略图,审核通过,19,2016-03-25 18:43:46
2,注册成功并登陆与其他用户聊天时聊天界面可以看到对方的头像却看不到自己上传的头像自己的头像显示为系统默认头像,注册成功并登陆与其他用户聊天时聊天界面可以看到对方的头像却看不到自己上传的头像自己的头像显示为系统默认头像,审核通过,19,2016-03-25 18:43:46
3,啾一下添加关键词时出现闪退闪退直接返到首页太快无法截图,啾一下添加关键词时出现闪退闪退直接返到首页太快无法截图手机i9300系统MIUI7,审核通过,21,2016-03-25 20:15:03
4,首次打开应用出现改程序出现异常的报错然后APP就退出了,首次打开应用出现改程序出现异常的报错然后APP就退出了小米手机3,审核通过,20,2016-03-25 21:08:41
5,我个人信息最近状态不能实时更新,我个人信息最近状态不能实时更新坐标为北京更改为广州后最近状态一栏仍为北京,审核通过,9,2016-03-25 22:05:35
6,纸飞机啾一下增加附件相片上传失败,纸飞机啾一下增加附件相片上传失败弹出1uploadfilefailure提示,审核通过,21,2016-03-25 22:05:35
7,消息中的评论点赞为空即使有操作过的记录,消息中的评论点赞为空即使有操作过的记录不能更新,审核通过,13,2016-03-25 22:05:35
8,在经常弹出加载的图标小黄鸡上面有一个灰色横线不清楚是设计故意为之还是失误,在经常弹出加载的图标小黄鸡上面有一个灰色横线不清楚是设计故意为之还是失误,审核通过,20,2016-03-25 22:05:35
9,查看勾搭中正文时正文内容无法加载应用出现严重卡顿,查看勾搭中正文时正文内容无法加载应用出现严重卡顿bug复现率100手机型号MX4手机系统安卓51,审核通过,20,2016-03-26 08:25:39
10,安装软件注册成功登录点击个人设置关于最下方三个头像点击无任何反应,安装软件注册成功登录点击个人设置关于最下方三个头像点击无任何反应,审核通过,17,2016-03-26 08:40:14
11,安装软件注册成功登录勾搭随便进入一个页面点击作者下方的转发进入正文然后点击文字下方的转发评论点赞按钮无反应,安装软件注册成功登录勾搭随便进入一个页面点击作者下方的转发进入正文然后点击文字下方的转发评论点赞按钮无反应,审核通过,1,2016-03-26 08:40:14
12,安装软件注册成功登录勾搭随便进入一个页面点击作者下方的转发进入正文然后点击点赞按钮赞数不增加但是显示点赞成功,安装软件注册成功登录勾搭随便进入一个页面点击作者下方的转发进入正文然后点击点赞按钮赞数不增加但是显示点赞成功,审核通过,1,2016-03-26 08:40:14
13,安装软件注册成功登录基友全部基友点击进入最下方类似一个聊天按钮点击后无法聊天自动跳转全部基友界面该功能无法使用,安装软件注册成功登录基友全部基友点击进入最下方类似一个聊天按钮点击后无法聊天自动跳转全部基友界面该功能无法使用,审核通过,14,2016-03-26 08:40:14
14,消息数量出现错误下面提示2条点开只有1条,首页消息下面提示2条点开只有1条,审核通过,15,2016-03-26 09:02:25
15,安装运行APP登陆成功后点消息提示的无数据三个字超过底色范围,安装运行APP登陆成功后点消息提示的无数据三个字超过底色范围,审核通过,15,2016-03-26 11:09:26
16,安装运行APP登陆成功后点基友中的添加基友ID名长的后面的距离就不能完全显示了,安装运行APP登陆成功后点基友中的添加基友ID名长的后面的距离就不能完全显示了,审核通过,18,2016-03-26 11:09:26
17,安装运行APP登陆成功后点漫圈随便选择一个正文点赞后不能取消点赞,安装运行APP登陆成功后点漫圈随便选择一个正文点赞后不能取消点赞,审核通过,11,2016-03-26 11:09:26
18,安装运行APP登陆成功后点基友中的添加基友选择一个人进行个人信息点发送信息个人图片不能显示,安装运行APP登陆成功后点基友中的添加基友选择一个人进行个人信息点发送信息个人图片不能显示,审核通过,18,2016-03-26 11:09:26
19,安装运行APP登陆成功后点基友圈选择我的妹妹哪有这么可爱文字下半截不显示,安装运行APP登陆成功后点基友圈选择我的妹妹哪有这么可爱文字下半截不显示,审核通过,18,2016-03-26 11:09:26
20,安装运行APP登陆成功后点基友圈选择我的妹妹哪有这么可爱然后点搜索输入几个空格自动跳出不相关的搜索信息,安装运行APP登陆成功后点基友圈选择我的妹妹哪有这么可爱然后点搜索输入几个空格自动跳出不相关的搜索信息,审核通过,18,2016-03-26 11:09:26
21,安装运行APP登陆成功后点我后点名户名编辑用户名输入正常的邮箱地址可是提示包含特殊字符,安装运行APP登陆成功后点我后点名户名编辑用户名输入正常的邮箱地址可是提示包含特殊字符,审核通过,18,2016-03-26 11:09:26
22,安装运行APP登陆成功后啾一下多添加几个原作软件自动转跳到首页视频httppanbaiducoms1gf980jp,安装运行APP登陆成功后啾一下多添加几个原作软件自动转跳到首页视频httppanbaiducoms1gf980jp,审核通过,18,2016-03-26 11:09:26
23,安装运行APP登陆成功后点我后点相册相册无添加编辑功能找了整个软件都没找到,安装运行APP登陆成功后点我后点相册相册无添加编辑功能找了整个软件都没找到,审核通过,18,2016-03-26 11:09:26
24,点中间图标啾一下选择时间下面取消和完成选项不居中,点中间图标啾一下选择时间下面取消和完成选项不居中影响美观,审核通过,5,2016-03-26 11:26:14
25,点中间图标啾一下添加关键词选项不居中,点中间图标啾一下添加关键词选项不居中影响美观,审核通过,5,2016-03-26 11:26:14
26,点击我个人信息编辑用户名输入用户名的地方不居中,点击我个人信息编辑用户名输入用户名的地方不居中影响美观,审核通过,19,2016-03-26 11:26:14
27,评论正文后不能删除自己的评论,评论正文后不能删除自己的评论评论正文后不能删除自己的评论,审核通过,13,2016-03-26 11:47:50
28,有时点赞进入正文或者其他操作时信号很慢显示拼命接收次元信号中等的不耐烦了点手机返回键也无反应一般软件可以退回到上级页面此时手机基本处于死机状态,有时点赞进入正文或者其他操作时信号很慢显示拼命接收次元信号中等的不耐烦了点手机返回键也无反应一般软件可以退回到上级页面此时手机基本处于死机状态,审核通过,17,2016-03-26 11:47:50
29,在漫画姿势新手有一个方圆十里不留狗的账号下面的两幅画点击第一张和尚的图片显示的却是第二张拿剑的人的图片点击有些人下面的图却是点击的哪张就出现的哪张,在漫画姿势新手有一个方圆十里不留狗的账号下面的两幅画点击第一张和尚的图片显示的却是第二张拿剑的人的图片点击有些人下面的图却是点击的哪张就出现的哪张,审核通过,3,2016-03-26 14:08:27
30,漫画基友圈在技能点选择画手什么也没有但是我注册时选择的是画手也发表了内容却找不到,漫画基友圈在技能点选择画手什么也没有但是我注册时选择的是画手也发表了内容却找不到,审核通过,11,2016-03-26 14:08:27
31,在自己发表的内容上评论点赞在消息点赞中居然能给自己回复正确来说应该是不能的,在自己发表的内容上评论点赞在消息点赞中居然能给自己回复正确来说应该是不能的,审核通过,13,2016-03-26 14:08:27
32,在消息评论中什么内容也没有明明给别人的发表评论过也给自己的发表评论过按理说至少应该能看到其中一样的,在消息评论中什么内容也没有明明给别人的发表评论过也给自己的发表评论过按理说至少应该能看到其中一样的,审核通过,13,2016-03-26 14:08:27
33,在我中相册中什么也不显示但是点击相册两个字下面的空白却显示出了自己发表过的图片,在我中相册中什么也不显示但是点击相册两个字下面的空白却显示出了自己发表过的图片退出再进入软件还是不显示,审核通过,3,2016-03-26 14:08:27
34,提一个建议在我中点击头像直接进入了相册选择不能进入自己现场拍照做头像建议加一个拍照选择,提一个建议在我中点击头像直接进入了相册选择不能进入自己现场拍照做头像建议加一个拍照选择,审核通过,19,2016-03-26 14:08:27
35,基友圈筛选无法取消且筛选结果不正确红米Android44WIFI,基友圈筛选道具coser筛选选项勾取后无法取消只可以退出重进,审核通过,11,2016-03-26 14:30:20
36,首页上部工具栏文字与图形重叠覆盖,首页上部工具栏文字与图形重叠覆盖,审核通过,8,2016-03-26 16:53:08
37,与朋友发消息发送位置时提示验证出错,与朋友发消息发送位置时提示验证出错,审核通过,12,2016-03-26 16:53:08
38,消息详情界面如果一个人的名字较短另一个较长则较长的会显示不全都长则无此问题,消息详情界面如果一个人的名字较短另一个较长则较长的会显示不全都长则无此问题,审核通过,16,2016-03-26 16:53:08
39,点赞的消息界面手动刷新后消息提示数字不消失需切换界面才能消失,点赞的消息界面手动刷新后消息提示数字不消失需切换界面才能消失,审核通过,15,2016-03-26 16:53:08
40,无法注册反馈页面中未对输入的邮箱与qq等进行校验,1打开软件2点击进入注册无法注册3邮箱与qq中异常输入输入中文4点击提交预期结果提交失败实际结果提交成功,审核通过,7,2016-03-26 17:15:47
41,无法注册反馈页面中邮箱与qq粘贴大量文字导致页面显示异常,1打开软件2点击进入注册无法注册3邮箱与qq中粘贴大量文字查看页面显示预期结果页面正常显示实际结果页面显示重叠,审核通过,7,2016-03-26 17:15:47
42,无法注册反馈页面中无网络提交出现提交失败自动跳转回登录页面,1打开软件2点击进入注册无法注册3输入内容后关闭手机网络点击提交预期结果提交失败仍然停留在反馈页面实际结果提交失败自动跳转回登录页面,审核通过,7,2016-03-26 17:15:47
