id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,在快递查询页面点击相机图标显示扫码却并没有启动相机,在快递查询页面点击相机图标显示扫码却并没有启动相机,审核通过,4,2015-11-30 15:30:52
2,选择快递公司选项时APP提示停止运行,选择快递公司选项时APP提示停止运行酷派9150安卓41,审核通过,15,2015-11-30 21:29:08
3,在软件中无法使用粘贴功能我在其他地方复制的订单好在软件中点了粘贴没得用的,在软件中无法使用粘贴功能我在其他地方复制的订单好在软件中点了粘贴没得用的,审核通过,18,2015-11-30 21:36:18
4,在快速查询输入快递单号选物流公司选完还没点查询就已经开始查了不符合使用习惯查询按钮也变成没用了,在快速查询输入快递单号选物流公司选完还没点查询就已经开始查了不符合使用习惯查询按钮也变成没用了,审核通过,8,2015-11-30 21:38:14
5,快递单号右边那个相机没作用点了之后下方出了一个扫码提示然后就没有然后了,快递单号右边那个相机没作用点了之后下方出了一个扫码提示然后就没有然后了,审核通过,19,2015-11-30 21:38:14
6,查询快递之后点历史查阅结果是空的并没有记录下刚才查过的快递信息,查询快递之后点历史查阅结果是空的并没有记录下刚才查过的快递信息,审核通过,14,2015-11-30 21:38:14
7,登录后选快递公司时出错停止运行,登录后选快递公司时出错停止运行程序退出,审核通过,16,2015-11-30 21:54:18
8,在选择快递公司时候提示停止运行,在选择快递公司时候提示停止运行手机为华为3X移动版,审核通过,2,2015-11-30 21:57:43
9,打开APP进入快递查询页面点击选择快递公司闪退,打开APP进入快递查询页面后输入快递单号然后点击选择快递公司选项后闪退,审核通过,24,2015-11-30 21:58:21
10,输入完单号选择快递公司后出错,输入完单号选择快递公司后出错退出酷派5891百度云系统,审核通过,16,2015-11-30 21:59:49
11,如图输入一个假的单号然后点击查询等到下面有提示请选择快递再去点击选择快递的话就会退出APP望测试,如图输入一个假的单号然后点击查询等到下面有提示请选择快递再去点击选择快递的话就会退出APP望测试,审核通过,11,2015-11-30 22:05:34
12,输入快递单号和快递公司查询出结果后点击历史查询没有记录需要退出后再进入才有记录,输入快递单号和快递公司查询出结果后点击历史查询没有记录需要退出后再进入才有记录,审核通过,14,2015-11-30 22:12:14
13,查询快递页面查全峰快递查不到快递信息,全峰快递查不到我用自己淘宝的物流单号淘宝上可以看到物流信息但是用这app查不到,审核通过,6,2015-11-30 22:16:36
14,查询页输入快递单号不能直接匹配快递公司,查询页输入快递单号不能直接匹配快递公司直接匹配快递公司体验会比较好,审核通过,21,2015-11-30 22:16:37
15,输入单号选择快递后有出现什么也不显示的状态也不提示单号有没有错误,输入单号选择快递后有出现什么也不显示的状态也不提示单号有没有错误,审核通过,10,2015-11-30 22:25:37
16,如图快递单号还可以输入文字和符号和表情吗应该把程序改为限制只可以输入字母和数字才对,如图快递单号还可以输入文字和符号和表情吗应该把程序改为限制只可以输入字母和数字才对,审核通过,5,2015-11-30 22:28:31
17,查询快递后在历史查询中无显示,查询快递后在历史记录中无记录退出软件重启后才能出显历史记录,审核通过,14,2015-11-30 22:29:20
18,在快递查询页面点快递单号输入框右侧的相机图标不能调用扫码功能只是在程序页下方显示扫码二字,在快递查询页面点快递单号输入框右侧的相机图标不能调用扫码功能只是在程序页下方显示扫码二字,审核通过,19,2015-11-30 22:30:19
19,在网站上可以查到快递详情的单号在这个APP上根本查不到比如中通快递719099545027,在网站上可以查到快递详情的单号在这个APP上根本查不到比如中通快递719099545027,审核通过,0,2015-11-30 22:31:50
20,快递查询时一点击选择快递公司软件就自动退出,快递查询时一点击选择快递公司软件就自动退出,审核通过,11,2015-11-30 22:46:01
21,快递查询的照相机功能没有实现只弹出了提示扫码没有弹出扫码功能,快递查询的照相机功能没有实现只弹出了提示扫码没有弹出扫码功能,审核通过,23,2015-11-30 22:49:48
22,快递查询的查询功能问题1快递单号文本框没有规定输入限制一般单号是纯数字现在是可以输入任意字符2点击查询时一是查询时间比较长二是查询时背景是空白页三是查询不出结果时有时会出系统错误提示,快递查询的查询功能问题1快递单号文本框没有规定输入限制一般单号是纯数字现在是可以输入任意字符2点击查询时一是查询时间比较长二是查询时背景是空白页三是查询不出结果时有时会出系统错误提示,审核通过,20,2015-11-30 22:49:48
23,历史查询的记录不全如正确查询了圆通快递的一单物流但在历史查询里没有记录,历史查询的记录不全如正确查询了圆通快递的一单物流但在历史查询里没有记录,审核通过,14,2015-11-30 22:49:48
24,更多意见反馈点击左侧的话筒按钮点击按住说话还没说话呢就完事了功能感觉没实现,更多意见反馈点击左侧的话筒按钮点击按住说话还没说话呢就完事了功能感觉没实现,审核通过,3,2015-11-30 22:49:48
25,订单号输入无问题但是一选择快递公司就会出现闪退尝试了换了环境仍然出现这个问题,下载好软件后输入订单号输入无问题但是一选择快递公司就会出现闪退尝试了换了环境仍然出现这个问题安卓系统273卓普C7,审核通过,17,2015-11-30 22:55:58
26,快递查询点击相机提示扫码没有调出扫码功能,快递查询点击相机提示扫码没有调出扫码功能,审核通过,19,2015-11-30 23:01:24
27,快递查询单号出输入一串任意数字点击查询APP崩溃提示查快递已停止,快递查询单号出输入一串任意数字点击查询APP崩溃提示查快递已停止,审核通过,18,2015-11-30 23:01:24
28,1更多中的检查更新右侧的大于号点击无反应常规来讲大于号是可以点击的2更多中的意见反馈填写的邮箱没有做是否是邮箱做判断3意见反馈话筒一闪而过没法发送语音,1更多中的检查更新右侧的大于号点击无反应常规来讲大于号是可以点击的2更多中的意见反馈填写的邮箱没有做是否是邮箱做判断3意见反馈话筒一闪而过没法发送语音,审核通过,12,2015-11-30 23:01:24
29,快递查询界面一点击请选择快递公司即刻闪退照相机的扫描功能无效,快递查询界面一点击请选择快递公司即刻闪退重装如此重新开机也如此照相机的扫描功能无效能正常反馈意见但不能语言提示没权限,审核通过,3,2015-11-30 23:19:35
30,查询页面点击扫码获取订单信息失败,1打开软件2打开查询页面3点击扫码按键通过扫码获取订单信息,审核通过,23,2015-11-30 23:43:41
31,反馈页面无法通过语音反馈信息,1打开软件2打开我的3打开反馈信息4点击语音通过语音发送信息,审核通过,12,2015-11-30 23:43:41
32,无法扫码功能启动光两字,在快递单查询界面点击摄像头光跳出扫码两字不启动摄像头,审核通过,23,2015-11-30 23:55:40
33,无法正确显示快递信息,无法正确显示快递信息显示快递单号不匹配但是单号并没有错误,审核通过,6,2015-12-01 00:43:47
34,查询数月前的收获订单失败提示请检查单号是否正确,查询数月前的收获订单失败提示请检查单号是否正确查询订单为天地华宇11F58028830001,审核通过,8,2015-12-01 00:45:17
35,首页点相机不能打开相机扫码,首页点相机不能打开相机扫码手机型号华为荣耀6移动版,审核通过,4,2015-12-01 00:45:17
36,扫码界面无法打开,点击相机扫码界面无法打开手机型号华为荣耀6,审核通过,4,2015-12-01 01:53:04
37,点击查询或者选择快递公司程序自动退出,打开APP输入有效的快递单号顺丰点击选择快递公司程序退出点击查询程序也退出测试手机三星9300系统android412,审核通过,13,2015-12-01 07:43:36
38,点击选择快递公司app闪退,点击选择快递公司app闪退手机为红米note网络环境为wifi填入单号选择快递公司时闪退,审核通过,7,2015-12-01 08:17:59
39,点击查快递后的扫码不能正常使用,点击查快递后的扫码不能正常使用屏幕显示扫码字样但相机没有打开手机型号中兴m901c网络wifi系统安卓422另外程序不稳定有时异常退出主要是不输快递公司连续点击查询会异常退出,审核通过,23,2015-12-01 08:28:21
40,选择快递公司时程序停止响应闪退,机型联想a789系统安卓404输入快递单号后选择快递公司时程序停止响应闪退,审核通过,13,2015-12-01 08:33:35
41,闪退输入快递单号可以选择快递公司程序闪退,打开app在上面查询框输入快递单号接着点击选择快递公司程序闪退,审核通过,24,2015-12-01 09:17:57
42,打开程序在上面查询框内输入快递单号时弹出英文键盘,打开快递查询app在上面的查询框内输入快递单号弹出英文键盘建议直接弹出数字键盘,审核通过,5,2015-12-01 09:17:58
43,1邮政的包裹查询不到2选择国外的快递时提示系统异常,1填与邮政包裹单号选择包裹平邮挂号信查询时提示请检查单号是否正确或单号是否与快递公司匹配2填写国内快递单号选择国处快递如国际包裹时提示系统错误应该提示快递公司不匹配之类的,审核通过,21,2015-12-01 09:38:45
44,选择快递公司时软件出现闪退,打开软件点击请选择快递公司时软件出现闪退,审核通过,17,2015-12-01 09:44:19
45,程序退出提示已停止运行,进入查询页面可以输入单号不能选择快递公司一点选择快递公司程序就退出了提示查快递已停止运行,审核通过,13,2015-12-01 09:55:30
46,扫码功能无效无法开启相机进行扫码拍照,进入APP主界面在快递查询模块点快递单号输入框右侧的像机图标系统提示扫码但是并未开启相机没有转到扫码的相机取景界面无法完成扫码手机环境小米2S联通非定制机MIUIv7开发版Androidv5022G运行内存测试时至少还有40内存可用3GWIFI10M或100M光纤接入未安装任何第三方安全类APP未启用Root,审核通过,19,2015-12-01 10:00:37
47,查询过几个有效的快递单号后查看历史查询列表为空,正常查询几个快递单号有在途的也有已经签收过的都可以正确查询到物流信息然后转到历史查询模块列表显示为空没有记录下之前查询过的快递单号等信息手机环境小米2S联通非定制机MIUIv7开发版Androidv5022G运行内存测试时至少还有40内存可用3GWIFI10M或100M光纤接入未安装任何第三方安全类APP未启用Root,审核通过,1,2015-12-01 10:00:37
