id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,微信使用情况注册登录页点微信图标进行登录没有反应跳转登录,微信使用情况注册登录页点微信图标进行登录没有反应跳转登录,审核通过,9,2016-04-05 19:42:09
2,由竖屏切换横屏对应横屏切换竖屏功能键,屏幕竖屏切换横屏返回回到竖屏,审核通过,19,2016-04-05 19:42:20
3,点分享分享微信没反应,分享选择分享微信调起微信打开微信看到分享内容,审核通过,11,2016-04-05 19:42:29
4,播放屏赠做操作,屏幕锁功能播放暂停返回功能操作实现播放暂停返回,审核通过,19,2016-04-05 19:42:34
5,旋转手机开关起作用,手机关闭旋转屏幕开关打开app手机横放屏幕旋转,审核通过,18,2016-04-05 19:42:46
6,播放界面时左边锁定键无效锁定起作用,播放界面时左边锁定键无效锁定起作用安卓41,审核通过,4,2016-04-05 19:42:52
7,播放界面左边锁定键无效锁定起作用,播放界面左边锁定键无效锁定起作用,审核通过,4,2016-04-05 19:43:56
8,视频分享微信,号vivox5sl网络wifi操作步骤注册登陆视频客户端点开任一视频点击右上角分享选择分享微信分享,审核通过,15,2016-04-05 19:44:31
9,视频分享朋友圈,号vivox5sl网络wifi操作步骤注册登陆视频客户端点开任一视频点击右上角分享选择分享朋友圈分享,审核不通过,15,2016-04-05 19:46:02
10,更换账户登录存有账户观看记录,号vivox5sl网络wifi操作步骤注册登陆视频客户端点击视频进行观看切换账户登录新账户存有账户观看记录,审核通过,16,2016-04-05 19:46:10
11,登录账户点击微信登录无反应,号vivox5sl网络wifi操作步骤打开视频客户端点击右下角点击上方登录点击微信登录无反应,审核通过,9,2016-04-05 19:46:14
12,手机wifi网络观看视频时候切换高清出现声音视频画面上现象试出现,点击选择搞笑频道点选视频开始播放时来回切换清晰度切换标清出现视频声音衔接上情况,审核通过,21,2016-04-05 19:46:23
13,进入软件点开视频点底部分享按钮微信朋友圈分享,进入软件点开视频点底部分享按钮微信朋友圈分享,审核通过,7,2016-04-05 19:46:27
14,进入软件点电台选择分享按钮微信朋友圈分享,进入软件点电台选择分享按钮微信朋友圈分享,审核不通过,7,2016-04-05 19:46:42
15,进入界面选择设置点击打分选择程序支持浏览器手机有手机自带选项打分,进入界面选择设置点击打分选择程序支持浏览器手机有手机自带选项打分,审核通过,18,2016-04-05 19:54:36
16,进入界面点击视频屏播放点击左边锁屏锁屏没有效果键竖屏变换随便用,进入界面点击视频屏播放点击左边锁屏锁屏没有效果键竖屏变换随便用,审核通过,19,2016-04-05 19:54:42
17,视频滑动改变音量调节音量通过点击音量滑动调节音量,进入视频客户端进入视频滑动调整音量时候改变音量大小点击下来调整,审核通过,13,2016-04-05 19:54:57
18,点击纪录片提示加载失败退出进入看,进入视频客户端点击下面纪录片点击记录片提示加载失败经过进入观看看反复出现,审核通过,17,2016-04-05 19:55:02
19,观看视频时调节清晰度使音质改变视频跳时段视频,打开凤凰视频客户端进入视频进行观看改变清晰度使音质改变天时段视频,审核通过,13,2016-04-05 19:55:18
20,点击播放出现音视频,安装打开点击下方直播按钮观看视频出现卡顿,审核通过,20,2016-04-05 19:55:46
21,视频进行微信分享,进入软件点视频进行播放下边分享图标跳出窗口点微信进行分享,审核通过,7,2016-04-05 19:55:53
22,视频进行朋友圈分享,进入软件点视频进行播放下边分享图标跳出窗口点朋友圈进行分享,审核不通过,7,2016-04-05 19:56:25
23,微博分享视频显示网络给力网络分享,微博分享视频显示网络给力网络分享,审核通过,15,2016-04-05 19:56:40
24,微信分享视频成功视频跳转刷显示发布弹出微信分享界面,微信分享视频成功视频跳转刷显示发布弹出微信分享界面,审核通过,11,2016-04-05 19:56:47
