id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,搜索界面，当输入“好”字时，界面出现结果，次时点击搜索按钮后，出来的结果与好字无关,搜索界面，当输入“好”字时，界面出现结果，次时点击搜索按钮后，出来的结果与好字无关,审核通过,11,2016-01-27 09:52:27
2,已订阅的项目无法在“订阅”中及时显示,进入“订阅”，点击选择“儿歌”进行订阅，切换到右侧栏“订阅”中找不到我已经订阅的项目,审核不通过,5,2016-01-27 11:42:22
3,qq号登录，没有qq头像。。。。。。。。。。。。。。。。。。,qq号登录，没有qq头像。。。。。。。。。。。。。。。。。。,审核不通过,14,2016-01-27 11:49:47
4,播放时，定时退出功能失效。,在播放界面，点击定时关闭，选择当前声音播完之后关闭，但是播完之后app没有关闭。,审核通过,8,2016-01-27 12:02:27
5,输入弹幕时，限定140字数，但是输入很多字之后，还是显示剩余140字。,输入弹幕时，限定140字数，但是输入很多字之后，还是显示剩余140字。,审核通过,13,2016-01-27 12:02:39
6,进入播放时，时间进度条总时间在拉动进度条时发现总时间不一致,点击首页中滚动栏中的其中一个，进入播放，时间进度条总时间原本是正确的，但我拉动进度条，拉动几次，发现总时间有时候是11分28秒，有时候是11分27秒,审核不通过,8,2016-01-27 20:15:14
7,"播放界面中的定时关闭设置“播完当前声音""关闭不能正常关闭","点击首页中滚动栏中的其中一个，进入播放，点击右下角的“定时关闭”，选择""播完当前声音""，但播放完还是在原界面，并没有关闭此界面",审核通过,8,2016-01-27 20:34:37
8,"播放界面中的定时关闭设置“10分钟""后关闭不能正常关闭","点击首页中滚动栏中的其中一个，进入播放，点击右下角的“定时关闭”，选择""10分钟""，但播放到10分钟以后还是在继续播放",审核通过,8,2016-01-27 20:34:46
9,进入“下载听”关闭网络，再开启网络，无法自动下载,进入“下载听”点击进入热门，下载到一半，关闭网络，再开启网络，无法自动下载,审核通过,16,2016-01-27 20:34:56
10,通知栏通知消息显示异常,通知栏通知消息显示异常，手机型号三星schi879,审核不通过,4,2016-01-27 20:35:22
11,声音简介上显示有内容 点进去却是空的,打开app 登录 下移到听音乐 点第一个音乐优品  在列表中下移到 那些迷人摄魂的极致烟嗓女声~优品音乐。下移到声音简介 有内容显示 点进去简介却是空的。,审核通过,7,2016-01-27 20:35:29
12,声音简介中没有歌词显示,打开app 登录 下移到听音乐  点音乐优品 随便点一个 简介中都没有歌词显示,审核通过,7,2016-01-27 20:35:35
13,打开软件，随意进行测试，出现死机状态。画面不动，点击任何按钮都无效。,打开软件，随意进行测试，出现死机状态。画面不动，点击任何按钮都无效。,审核通过,15,2016-01-27 20:35:46
14,写私信功能无法使用。,"1.安装并打开软件，注册登录
2.打开“我-消息中心”点击右上角打开“写私信”功能。
打开写私信功能后，软件界面一片空白，无任何可用功能。
samsung s4 i9500 安卓 4.4.2 wifi",审核通过,2,2016-01-27 20:35:53
15,打开软件，进入登陆界面，点击“忘记密码”，弹出的窗口挂了，不能显示。,打开软件，进入登陆界面，点击“忘记密码”，弹出的窗口挂了，不能显示。,审核通过,11,2016-01-27 20:36:07
16,使用下载功能时，软件报停,"1.安装并打开软件
2.选择任意一音频进行下载
3.打开“下载听“，点击查看“下载中”时，软件自动退出，系统提示“喜马拉雅fm已停止”
samsung s4 i9500 安卓 4.4.2  3g",审核通过,16,2016-01-27 20:36:11
17,使用下载功能时，软件报停,"1.安装并打开软件
2.选择任意一音频进行下载
3.打开“下载听“，点击查看“下载中”时，软件自动退出，系统提示“喜马拉雅fm已停止”
samsung s4 i9500 安卓 4.4.2  3g",审核通过,16,2016-01-27 20:36:15
18,写私信功能无法使用。,"1.安装并打开软件，注册登录
2.打开“我-消息中心”点击右上角打开“写私信”功能。
打开写私信功能后，软件界面一片空白，无任何可用功能。
samsung s4 i9500 安卓 4.4.2 wifi",审核通过,2,2016-01-27 20:36:24
19,在推荐最下方有空白区域,打开软件首页界面下，在推荐最下方有空白区域,审核通过,16,2016-01-27 20:36:29
20,应用下载安装成功，打开应用，选择分类下面里的一个节目，点击下载，点击下载下来的任务，出现闪退,应用下载安装成功，打开应用，选择分类下面里的一个节目，点击下载，在下载听里面点击下载下来的任务，出现闪退,审核通过,16,2016-01-27 20:36:36
21,忘记密码界面与手机屏幕不匹配,"在登陆界面点击忘记密码，进入忘记密码界面，
该界面手机号输入框不在屏幕中间，与手机屏幕不匹配。",审核通过,11,2016-01-27 20:36:49
22,注册界面手机号输入框应只能输入数字,"注册界面手机号输入框应只能输入数字，
现在可输入非数字字符",审核不通过,3,2016-01-27 20:37:05
23,插了耳机，但声音是外放的。,播放课程的时候，耳机是插上的，可以看到手机通知栏上有耳机标志。但是人能听到放出来的声音。,审核通过,9,2016-01-27 20:37:12
